,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,885 West Georgia Street,Suite 2000,Vancouver,BC,V6C 3E8,Canada,604 689 7842,604 689 4250,https://www.africaoilcorp.com,Oil & Gas E&P,Energy,"Africa Oil Corp., together with its subsidiaries, operates as an oil and gas exploration and production company in Kenya, Nigeria, and South Africa. The company holds interests in producing and development assets in deep-water Nigeria, and development assets in Kenya. It also has a portfolio of exploration/appraisal assets in Namibia, Nigeria, South Africa, and Kenya, as well as Guyana and Senegal Guinea Bissau Joint Development Zone. The company was formerly known as Canmex Minerals Corporation and changed its name to Africa Oil Corp. in August 2007. Africa Oil Corp. was incorporated in 1983 and is headquartered in Vancouver, Canada.",24,"{'maxAge': 1, 'name': 'Mr. Pascal  Nicodeme', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 925816, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,4,8,1693526400,1672444800,86400,4,3.31,3.33,3.27,3.33,3.31,3.33,3.27,3.33,0.07,0.020599999,1694044800,1.25,1.419647,66.0,12.692308,273606,273606,377851,427130,427130,3.29,3.31,0,0,1525814400,2.29,3.44,3.1032,2.84495,0.05,0.015105741,CAD,1354582144,0.0,387577456,462368000,993020,1309640,1690761600,1693440000,0.0021,0.16174,0.117189996,2.34,2.046,1.6129032,1672444800,1703980800,1688083200,17.754,17200000,0.05,0.26,-0.44,1:5,937958400,TOR,EQUITY,AOI.TO,AOI.TO,AFRICA OIL CORP,Africa Oil Corp.,839511000,America/Toronto,EDT,-14400000,3.3,3.74,3.64,3.68,3.64,1.5,strong_buy,3,175700000,0.38,0,9.344,9.455,0.292,-0.16191,0.017760001,69017000,-46500000,22.0,0.0,0.0,0.0,USD,
1,885 West Georgia Street,Suite 2000,Vancouver,BC,V6C 3E8,Canada,604 689 7842,604 689 4250,https://www.africaoilcorp.com,Oil & Gas E&P,Energy,"Africa Oil Corp., together with its subsidiaries, operates as an oil and gas exploration and production company in Kenya, Nigeria, and South Africa. The company holds interests in producing and development assets in deep-water Nigeria, and development assets in Kenya. It also has a portfolio of exploration/appraisal assets in Namibia, Nigeria, South Africa, and Kenya, as well as Guyana and Senegal Guinea Bissau Joint Development Zone. The company was formerly known as Canmex Minerals Corporation and changed its name to Africa Oil Corp. in August 2007. Africa Oil Corp. was incorporated in 1983 and is headquartered in Vancouver, Canada.",24,"{'maxAge': 1, 'name': 'Mr. Craig  Knight', 'title': 'Chief Operations Officer', 'fiscalYear': 2022, 'totalPay': 485958, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,4,8,1693526400,1672444800,86400,4,3.31,3.33,3.27,3.33,3.31,3.33,3.27,3.33,0.07,0.020599999,1694044800,1.25,1.419647,66.0,12.692308,273606,273606,377851,427130,427130,3.29,3.31,0,0,1525814400,2.29,3.44,3.1032,2.84495,0.05,0.015105741,CAD,1354582144,0.0,387577456,462368000,993020,1309640,1690761600,1693440000,0.0021,0.16174,0.117189996,2.34,2.046,1.6129032,1672444800,1703980800,1688083200,17.754,17200000,0.05,0.26,-0.44,1:5,937958400,TOR,EQUITY,AOI.TO,AOI.TO,AFRICA OIL CORP,Africa Oil Corp.,839511000,America/Toronto,EDT,-14400000,3.3,3.74,3.64,3.68,3.64,1.5,strong_buy,3,175700000,0.38,0,9.344,9.455,0.292,-0.16191,0.017760001,69017000,-46500000,22.0,0.0,0.0,0.0,USD,
2,885 West Georgia Street,Suite 2000,Vancouver,BC,V6C 3E8,Canada,604 689 7842,604 689 4250,https://www.africaoilcorp.com,Oil & Gas E&P,Energy,"Africa Oil Corp., together with its subsidiaries, operates as an oil and gas exploration and production company in Kenya, Nigeria, and South Africa. The company holds interests in producing and development assets in deep-water Nigeria, and development assets in Kenya. It also has a portfolio of exploration/appraisal assets in Namibia, Nigeria, South Africa, and Kenya, as well as Guyana and Senegal Guinea Bissau Joint Development Zone. The company was formerly known as Canmex Minerals Corporation and changed its name to Africa Oil Corp. in August 2007. Africa Oil Corp. was incorporated in 1983 and is headquartered in Vancouver, Canada.",24,"{'maxAge': 1, 'name': 'Dr. Paul  Martinez', 'title': 'VP of Exploration', 'fiscalYear': 2022, 'totalPay': 1446894, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,4,8,1693526400,1672444800,86400,4,3.31,3.33,3.27,3.33,3.31,3.33,3.27,3.33,0.07,0.020599999,1694044800,1.25,1.419647,66.0,12.692308,273606,273606,377851,427130,427130,3.29,3.31,0,0,1525814400,2.29,3.44,3.1032,2.84495,0.05,0.015105741,CAD,1354582144,0.0,387577456,462368000,993020,1309640,1690761600,1693440000,0.0021,0.16174,0.117189996,2.34,2.046,1.6129032,1672444800,1703980800,1688083200,17.754,17200000,0.05,0.26,-0.44,1:5,937958400,TOR,EQUITY,AOI.TO,AOI.TO,AFRICA OIL CORP,Africa Oil Corp.,839511000,America/Toronto,EDT,-14400000,3.3,3.74,3.64,3.68,3.64,1.5,strong_buy,3,175700000,0.38,0,9.344,9.455,0.292,-0.16191,0.017760001,69017000,-46500000,22.0,0.0,0.0,0.0,USD,
3,885 West Georgia Street,Suite 2000,Vancouver,BC,V6C 3E8,Canada,604 689 7842,604 689 4250,https://www.africaoilcorp.com,Oil & Gas E&P,Energy,"Africa Oil Corp., together with its subsidiaries, operates as an oil and gas exploration and production company in Kenya, Nigeria, and South Africa. The company holds interests in producing and development assets in deep-water Nigeria, and development assets in Kenya. It also has a portfolio of exploration/appraisal assets in Namibia, Nigeria, South Africa, and Kenya, as well as Guyana and Senegal Guinea Bissau Joint Development Zone. The company was formerly known as Canmex Minerals Corporation and changed its name to Africa Oil Corp. in August 2007. Africa Oil Corp. was incorporated in 1983 and is headquartered in Vancouver, Canada.",24,"{'maxAge': 1, 'name': 'Dr. Roger Morris Tucker', 'age': 65, 'title': 'Pres, CEO & Director', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,4,8,1693526400,1672444800,86400,4,3.31,3.33,3.27,3.33,3.31,3.33,3.27,3.33,0.07,0.020599999,1694044800,1.25,1.419647,66.0,12.692308,273606,273606,377851,427130,427130,3.29,3.31,0,0,1525814400,2.29,3.44,3.1032,2.84495,0.05,0.015105741,CAD,1354582144,0.0,387577456,462368000,993020,1309640,1690761600,1693440000,0.0021,0.16174,0.117189996,2.34,2.046,1.6129032,1672444800,1703980800,1688083200,17.754,17200000,0.05,0.26,-0.44,1:5,937958400,TOR,EQUITY,AOI.TO,AOI.TO,AFRICA OIL CORP,Africa Oil Corp.,839511000,America/Toronto,EDT,-14400000,3.3,3.74,3.64,3.68,3.64,1.5,strong_buy,3,175700000,0.38,0,9.344,9.455,0.292,-0.16191,0.017760001,69017000,-46500000,22.0,0.0,0.0,0.0,USD,
4,885 West Georgia Street,Suite 2000,Vancouver,BC,V6C 3E8,Canada,604 689 7842,604 689 4250,https://www.africaoilcorp.com,Oil & Gas E&P,Energy,"Africa Oil Corp., together with its subsidiaries, operates as an oil and gas exploration and production company in Kenya, Nigeria, and South Africa. The company holds interests in producing and development assets in deep-water Nigeria, and development assets in Kenya. It also has a portfolio of exploration/appraisal assets in Namibia, Nigeria, South Africa, and Kenya, as well as Guyana and Senegal Guinea Bissau Joint Development Zone. The company was formerly known as Canmex Minerals Corporation and changed its name to Africa Oil Corp. in August 2007. Africa Oil Corp. was incorporated in 1983 and is headquartered in Vancouver, Canada.",24,"{'maxAge': 1, 'name': 'Ms. Kylie  Litchfield', 'title': 'Head of Corp. Fin. & Deputy CFO', 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,4,8,1693526400,1672444800,86400,4,3.31,3.33,3.27,3.33,3.31,3.33,3.27,3.33,0.07,0.020599999,1694044800,1.25,1.419647,66.0,12.692308,273606,273606,377851,427130,427130,3.29,3.31,0,0,1525814400,2.29,3.44,3.1032,2.84495,0.05,0.015105741,CAD,1354582144,0.0,387577456,462368000,993020,1309640,1690761600,1693440000,0.0021,0.16174,0.117189996,2.34,2.046,1.6129032,1672444800,1703980800,1688083200,17.754,17200000,0.05,0.26,-0.44,1:5,937958400,TOR,EQUITY,AOI.TO,AOI.TO,AFRICA OIL CORP,Africa Oil Corp.,839511000,America/Toronto,EDT,-14400000,3.3,3.74,3.64,3.68,3.64,1.5,strong_buy,3,175700000,0.38,0,9.344,9.455,0.292,-0.16191,0.017760001,69017000,-46500000,22.0,0.0,0.0,0.0,USD,
5,885 West Georgia Street,Suite 2000,Vancouver,BC,V6C 3E8,Canada,604 689 7842,604 689 4250,https://www.africaoilcorp.com,Oil & Gas E&P,Energy,"Africa Oil Corp., together with its subsidiaries, operates as an oil and gas exploration and production company in Kenya, Nigeria, and South Africa. The company holds interests in producing and development assets in deep-water Nigeria, and development assets in Kenya. It also has a portfolio of exploration/appraisal assets in Namibia, Nigeria, South Africa, and Kenya, as well as Guyana and Senegal Guinea Bissau Joint Development Zone. The company was formerly known as Canmex Minerals Corporation and changed its name to Africa Oil Corp. in August 2007. Africa Oil Corp. was incorporated in 1983 and is headquartered in Vancouver, Canada.",24,"{'maxAge': 1, 'name': 'Mr. Shahin  Amini', 'title': 'Investor Relations & Commercial Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,4,8,1693526400,1672444800,86400,4,3.31,3.33,3.27,3.33,3.31,3.33,3.27,3.33,0.07,0.020599999,1694044800,1.25,1.419647,66.0,12.692308,273606,273606,377851,427130,427130,3.29,3.31,0,0,1525814400,2.29,3.44,3.1032,2.84495,0.05,0.015105741,CAD,1354582144,0.0,387577456,462368000,993020,1309640,1690761600,1693440000,0.0021,0.16174,0.117189996,2.34,2.046,1.6129032,1672444800,1703980800,1688083200,17.754,17200000,0.05,0.26,-0.44,1:5,937958400,TOR,EQUITY,AOI.TO,AOI.TO,AFRICA OIL CORP,Africa Oil Corp.,839511000,America/Toronto,EDT,-14400000,3.3,3.74,3.64,3.68,3.64,1.5,strong_buy,3,175700000,0.38,0,9.344,9.455,0.292,-0.16191,0.017760001,69017000,-46500000,22.0,0.0,0.0,0.0,USD,
6,885 West Georgia Street,Suite 2000,Vancouver,BC,V6C 3E8,Canada,604 689 7842,604 689 4250,https://www.africaoilcorp.com,Oil & Gas E&P,Energy,"Africa Oil Corp., together with its subsidiaries, operates as an oil and gas exploration and production company in Kenya, Nigeria, and South Africa. The company holds interests in producing and development assets in deep-water Nigeria, and development assets in Kenya. It also has a portfolio of exploration/appraisal assets in Namibia, Nigeria, South Africa, and Kenya, as well as Guyana and Senegal Guinea Bissau Joint Development Zone. The company was formerly known as Canmex Minerals Corporation and changed its name to Africa Oil Corp. in August 2007. Africa Oil Corp. was incorporated in 1983 and is headquartered in Vancouver, Canada.",24,"{'maxAge': 1, 'name': 'Ms. Amy  Bowe', 'title': 'VP of ESG', 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,4,8,1693526400,1672444800,86400,4,3.31,3.33,3.27,3.33,3.31,3.33,3.27,3.33,0.07,0.020599999,1694044800,1.25,1.419647,66.0,12.692308,273606,273606,377851,427130,427130,3.29,3.31,0,0,1525814400,2.29,3.44,3.1032,2.84495,0.05,0.015105741,CAD,1354582144,0.0,387577456,462368000,993020,1309640,1690761600,1693440000,0.0021,0.16174,0.117189996,2.34,2.046,1.6129032,1672444800,1703980800,1688083200,17.754,17200000,0.05,0.26,-0.44,1:5,937958400,TOR,EQUITY,AOI.TO,AOI.TO,AFRICA OIL CORP,Africa Oil Corp.,839511000,America/Toronto,EDT,-14400000,3.3,3.74,3.64,3.68,3.64,1.5,strong_buy,3,175700000,0.38,0,9.344,9.455,0.292,-0.16191,0.017760001,69017000,-46500000,22.0,0.0,0.0,0.0,USD,
