,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Sønder Allé 6,Second Floor,Aarhus,8000,Denmark,45 87 33 89 89,45 87 33 84 33,https://www.primeoffice.dk,Real Estate—Development,Real Estate,"Prime Office A/S operates as a real estate company. It primarily invests in centrally located office buildings in Germany. Prime Office A/S is based in Aarhus, Denmark.",6,"{'maxAge': 1, 'name': 'Mr. Mogens Vinther Møller', 'age': 65, 'title': 'Member of Exec. Board & CEO', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,208.0,202.0,208.0,208.0,208.0,202.0,208.0,208.0,3.0,0.0139999995,1681344000,0.1542,0.077702,10.694087,434,434,266,113,113,198.0,206.0,0,0,785229120,190.0,262.0,4.0548882,208.68,223.95,3.0,0.014423077,DKK,2930300672,0.37932,2792170,3775140,0.62632,0.00174,334.446,0.621924,1672444800,1703980800,1688083200,-0.471,73455000,19.45,15.132,23.279,CPH,EQUITY,PRIMOF.CO,PRIMOF.CO,Prime Office A/S,Prime Office A/S,1199779200,Europe/Copenhagen,CEST,7200000,208.0,none,181514000,48.081,125875000,1551113984,3.563,3.563,193650000,76.391,51.296,0.020599999,0.048460003,145989872,80870000,-0.472,0.036,0.71367997,0.65001,0.64966005,DKK,
