,address1,address2,city,state,zip,country,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,277 Lakeshore Road East,Suite 403,Oakville,ON,L6J 6J3,Canada,https://www.trxgold.com,Gold,Basic Materials,"TRX Gold Corporation engages in the exploration, development, and production of mineral property interests in the United Republic of Tanzania. The company primarily explores for gold deposits. It holds interests in the Buckreef gold project that comprises a single Special Mining License covering an area of 16.04 square kilometers and 12 Prospecting Licenses covering 98.19 square kilometers located in north-central Tanzania. The company was formerly known as Tanzanian Gold Corporation and changed its name to TRX Gold Corporation in May 2022. TRX Gold Corporation was incorporated in 1990 and is based in Oakville, Canada.",117,"{'maxAge': 1, 'name': 'Mr. Stephen  Mullowney B.B.A., C.A., C.F.A., CPA', 'age': 45, 'title': 'CEO & Director', 'yearBorn': 1977, 'fiscalYear': 2022, 'totalPay': 508684, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.52,0.54,0.54,0.54,0.52,0.54,0.54,0.54,0.0,0.568907,6.0,2000,2000,14575,5510,5510,0.52,0.55,0,0,149748480,0.43,0.81,4.258937,0.5452,0.59235,0.0,0.0,CAD,148901632,-0.0955,269447696,277312000,40561,43779,1690761600,1693440000,0.0001,0.02372,0.01416,2.26,0.0001,0.187,2.8877006,1661904000,1693440000,1685491200,-3358000,-0.01,0.09,4.235,17.426,TOR,EQUITY,TNX.TO,TNX.TO,TRX GOLD CORPORATION,TRX Gold Corporation,1046442600,America/Toronto,EDT,-14400000,0.54,1.97,1.97,1.97,1.97,2.0,buy,1,7206000,0.026,8545000,111000,0.526,0.825,35161000,0.191,0.125,0.06403,0.04303,9501000,-4079250,16935000,0.625,0.51827,0.24302,0.21825,USD,
1,277 Lakeshore Road East,Suite 403,Oakville,ON,L6J 6J3,Canada,https://www.trxgold.com,Gold,Basic Materials,"TRX Gold Corporation engages in the exploration, development, and production of mineral property interests in the United Republic of Tanzania. The company primarily explores for gold deposits. It holds interests in the Buckreef gold project that comprises a single Special Mining License covering an area of 16.04 square kilometers and 12 Prospecting Licenses covering 98.19 square kilometers located in north-central Tanzania. The company was formerly known as Tanzanian Gold Corporation and changed its name to TRX Gold Corporation in May 2022. TRX Gold Corporation was incorporated in 1990 and is based in Oakville, Canada.",117,"{'maxAge': 1, 'name': 'Mr. Michael P. Leonard C.A., CPA', 'age': 46, 'title': 'Chief Financial Officer', 'yearBorn': 1976, 'fiscalYear': 2022, 'totalPay': 259078, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.52,0.54,0.54,0.54,0.52,0.54,0.54,0.54,0.0,0.568907,6.0,2000,2000,14575,5510,5510,0.52,0.55,0,0,149748480,0.43,0.81,4.258937,0.5452,0.59235,0.0,0.0,CAD,148901632,-0.0955,269447696,277312000,40561,43779,1690761600,1693440000,0.0001,0.02372,0.01416,2.26,0.0001,0.187,2.8877006,1661904000,1693440000,1685491200,-3358000,-0.01,0.09,4.235,17.426,TOR,EQUITY,TNX.TO,TNX.TO,TRX GOLD CORPORATION,TRX Gold Corporation,1046442600,America/Toronto,EDT,-14400000,0.54,1.97,1.97,1.97,1.97,2.0,buy,1,7206000,0.026,8545000,111000,0.526,0.825,35161000,0.191,0.125,0.06403,0.04303,9501000,-4079250,16935000,0.625,0.51827,0.24302,0.21825,USD,
2,277 Lakeshore Road East,Suite 403,Oakville,ON,L6J 6J3,Canada,https://www.trxgold.com,Gold,Basic Materials,"TRX Gold Corporation engages in the exploration, development, and production of mineral property interests in the United Republic of Tanzania. The company primarily explores for gold deposits. It holds interests in the Buckreef gold project that comprises a single Special Mining License covering an area of 16.04 square kilometers and 12 Prospecting Licenses covering 98.19 square kilometers located in north-central Tanzania. The company was formerly known as Tanzanian Gold Corporation and changed its name to TRX Gold Corporation in May 2022. TRX Gold Corporation was incorporated in 1990 and is based in Oakville, Canada.",117,"{'maxAge': 1, 'name': 'Mr. Andrew Mark Cheatle B.Sc., M.B.A., P.Geo.', 'age': 58, 'title': 'COO & Director', 'yearBorn': 1964, 'fiscalYear': 2022, 'totalPay': 375000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.52,0.54,0.54,0.54,0.52,0.54,0.54,0.54,0.0,0.568907,6.0,2000,2000,14575,5510,5510,0.52,0.55,0,0,149748480,0.43,0.81,4.258937,0.5452,0.59235,0.0,0.0,CAD,148901632,-0.0955,269447696,277312000,40561,43779,1690761600,1693440000,0.0001,0.02372,0.01416,2.26,0.0001,0.187,2.8877006,1661904000,1693440000,1685491200,-3358000,-0.01,0.09,4.235,17.426,TOR,EQUITY,TNX.TO,TNX.TO,TRX GOLD CORPORATION,TRX Gold Corporation,1046442600,America/Toronto,EDT,-14400000,0.54,1.97,1.97,1.97,1.97,2.0,buy,1,7206000,0.026,8545000,111000,0.526,0.825,35161000,0.191,0.125,0.06403,0.04303,9501000,-4079250,16935000,0.625,0.51827,0.24302,0.21825,USD,
3,277 Lakeshore Road East,Suite 403,Oakville,ON,L6J 6J3,Canada,https://www.trxgold.com,Gold,Basic Materials,"TRX Gold Corporation engages in the exploration, development, and production of mineral property interests in the United Republic of Tanzania. The company primarily explores for gold deposits. It holds interests in the Buckreef gold project that comprises a single Special Mining License covering an area of 16.04 square kilometers and 12 Prospecting Licenses covering 98.19 square kilometers located in north-central Tanzania. The company was formerly known as Tanzanian Gold Corporation and changed its name to TRX Gold Corporation in May 2022. TRX Gold Corporation was incorporated in 1990 and is based in Oakville, Canada.",117,"{'maxAge': 1, 'name': 'Mr. Khalaf  Rashid', 'age': 52, 'title': 'Sr. VP of Tanzania', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 225000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.52,0.54,0.54,0.54,0.52,0.54,0.54,0.54,0.0,0.568907,6.0,2000,2000,14575,5510,5510,0.52,0.55,0,0,149748480,0.43,0.81,4.258937,0.5452,0.59235,0.0,0.0,CAD,148901632,-0.0955,269447696,277312000,40561,43779,1690761600,1693440000,0.0001,0.02372,0.01416,2.26,0.0001,0.187,2.8877006,1661904000,1693440000,1685491200,-3358000,-0.01,0.09,4.235,17.426,TOR,EQUITY,TNX.TO,TNX.TO,TRX GOLD CORPORATION,TRX Gold Corporation,1046442600,America/Toronto,EDT,-14400000,0.54,1.97,1.97,1.97,1.97,2.0,buy,1,7206000,0.026,8545000,111000,0.526,0.825,35161000,0.191,0.125,0.06403,0.04303,9501000,-4079250,16935000,0.625,0.51827,0.24302,0.21825,USD,
4,277 Lakeshore Road East,Suite 403,Oakville,ON,L6J 6J3,Canada,https://www.trxgold.com,Gold,Basic Materials,"TRX Gold Corporation engages in the exploration, development, and production of mineral property interests in the United Republic of Tanzania. The company primarily explores for gold deposits. It holds interests in the Buckreef gold project that comprises a single Special Mining License covering an area of 16.04 square kilometers and 12 Prospecting Licenses covering 98.19 square kilometers located in north-central Tanzania. The company was formerly known as Tanzanian Gold Corporation and changed its name to TRX Gold Corporation in May 2022. TRX Gold Corporation was incorporated in 1990 and is based in Oakville, Canada.",117,"{'maxAge': 1, 'name': 'Ms. Christina  Lalli', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.52,0.54,0.54,0.54,0.52,0.54,0.54,0.54,0.0,0.568907,6.0,2000,2000,14575,5510,5510,0.52,0.55,0,0,149748480,0.43,0.81,4.258937,0.5452,0.59235,0.0,0.0,CAD,148901632,-0.0955,269447696,277312000,40561,43779,1690761600,1693440000,0.0001,0.02372,0.01416,2.26,0.0001,0.187,2.8877006,1661904000,1693440000,1685491200,-3358000,-0.01,0.09,4.235,17.426,TOR,EQUITY,TNX.TO,TNX.TO,TRX GOLD CORPORATION,TRX Gold Corporation,1046442600,America/Toronto,EDT,-14400000,0.54,1.97,1.97,1.97,1.97,2.0,buy,1,7206000,0.026,8545000,111000,0.526,0.825,35161000,0.191,0.125,0.06403,0.04303,9501000,-4079250,16935000,0.625,0.51827,0.24302,0.21825,USD,
