,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,801 Travis Street,Suite 1425,Houston,TX,77002,United States,(713) 222-6966,(713) 222-6440,https://houstonamerican.com,Oil & Gas E&P,Oil & Gas E&P,Energy,Energy,"Houston American Energy Corp., an independent oil and gas company, engages in the exploration, development, and production of natural gas, crude oil, and condensate in the United States. Its principal properties are located primarily in the Texas Permian Basin, the South American country of Colombia, and the onshore Texas and Louisiana Gulf Coast region. The company was founded in 2001 and is based in Houston, Texas.",2,"{'maxAge': 1, 'name': 'Mr. John F. Terwilliger', 'age': 74, 'title': 'CEO, CFO, Pres & Director', 'yearBorn': 1948, 'fiscalYear': 2022, 'totalPay': 352725, 'exercisedValue': 0, 'unexercisedValue': 578200}",1672444800,86400,4,2.19,2.22,2.13,2.23,2.19,2.22,2.13,2.23,1292371200,0.0,0.829529,52050,52050,119217,192290,192290,2.16,2.27,1000,900,24321272,1.73,4.73,20.499266,2.1364,2.7352,0.0,0.0,USD,18532230,-0.65683,9804920,10906400,336851,451443,1690761600,1693440000,0.0309,0.10099,0.10829,3.33,0.0335,10906400,1.186,1.8802699,1672444800,1703980800,1688083200,-779290,-0.07,8:100,1596412800,15.62,-13.806,-0.44527364,0.14113986,2.5,1292371200,ASE,EQUITY,HUSA,HUSA,Houston American Energy Corpora,Houston American Energy Corp.,1011709800,America/New_York,EDT,52df75b4-0022-3595-a1de-9fdb9590dd87,finmb_3158417,-14400000,2.23,none,5532834,0.507,-1342377,180150,34.754,35.839,1186446,1.393,0.115,-0.08019,-0.06719,-500317,-417068,-0.559,0.54935,-1.13143,-1.29256,USD,
