,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Hip Shing Hong Centre,8th Floor 55 Des Voeux Road Central,Central,Hong Kong,852 2180 9292,852 2180 9288,https://www.orientsec.com.hk,Credit Services,Financial Services,"Orient Securities International Holdings Limited, an investment holding company, provides money lending services in Hong Kong. It also offers brokerage, underwriting and placing, securities dealing and brokerage, and initial public offering financing services. Orient Securities International Holdings Limited was incorporated in 2009 and is headquartered in Central, Hong Kong.",19,"{'maxAge': 1, 'name': 'Ms. Nga Ching  Lee', 'age': 45, 'title': 'Compliance Officer & Exec. Director', 'yearBorn': 1977, 'fiscalYear': 2023, 'totalPay': 668000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.23,0.22,0.22,0.24,0.23,0.22,0.22,0.24,0.0,-0.258258,2.3999999,30000,30000,310511,40420,40420,0.2,0.24,0,0,35648876,0.188,0.68,-0.4463273,0.2750068,0.2634017,0.0,0.0,HKD,16152840,0.0,114135506,148536992,0.08262999,0.0,1.895,0.12664908,1680220800,1711843200,1688083200,-103535600,0.1,-0.202,HKG,EQUITY,8001.HK,8001.HK,ORIENTSEC INT,Orient Securities International Holdings Limited,1389749400,Asia/Hong_Kong,HKT,28800000,0.24,none,14672000,0.118,965000,-79871600,0.409,-0.712,-75217600,-2073600,-0.469,0.0,0.0,1.2767501,HKD,
1,Hip Shing Hong Centre,8th Floor 55 Des Voeux Road Central,Central,Hong Kong,852 2180 9292,852 2180 9288,https://www.orientsec.com.hk,Credit Services,Financial Services,"Orient Securities International Holdings Limited, an investment holding company, provides money lending services in Hong Kong. It also offers brokerage, underwriting and placing, securities dealing and brokerage, and initial public offering financing services. Orient Securities International Holdings Limited was incorporated in 2009 and is headquartered in Central, Hong Kong.",19,"{'maxAge': 1, 'name': 'Mr. Shu Ming  Shiu', 'age': 52, 'title': 'Exec. Director', 'yearBorn': 1970, 'fiscalYear': 2023, 'totalPay': 326000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.23,0.22,0.22,0.24,0.23,0.22,0.22,0.24,0.0,-0.258258,2.3999999,30000,30000,310511,40420,40420,0.2,0.24,0,0,35648876,0.188,0.68,-0.4463273,0.2750068,0.2634017,0.0,0.0,HKD,16152840,0.0,114135506,148536992,0.08262999,0.0,1.895,0.12664908,1680220800,1711843200,1688083200,-103535600,0.1,-0.202,HKG,EQUITY,8001.HK,8001.HK,ORIENTSEC INT,Orient Securities International Holdings Limited,1389749400,Asia/Hong_Kong,HKT,28800000,0.24,none,14672000,0.118,965000,-79871600,0.409,-0.712,-75217600,-2073600,-0.469,0.0,0.0,1.2767501,HKD,
2,Hip Shing Hong Centre,8th Floor 55 Des Voeux Road Central,Central,Hong Kong,852 2180 9292,852 2180 9288,https://www.orientsec.com.hk,Credit Services,Financial Services,"Orient Securities International Holdings Limited, an investment holding company, provides money lending services in Hong Kong. It also offers brokerage, underwriting and placing, securities dealing and brokerage, and initial public offering financing services. Orient Securities International Holdings Limited was incorporated in 2009 and is headquartered in Central, Hong Kong.",19,"{'maxAge': 1, 'name': 'Ms. Tin Yan  Suen', 'age': 38, 'title': 'Exec. Director', 'yearBorn': 1984, 'fiscalYear': 2023, 'totalPay': 167000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.23,0.22,0.22,0.24,0.23,0.22,0.22,0.24,0.0,-0.258258,2.3999999,30000,30000,310511,40420,40420,0.2,0.24,0,0,35648876,0.188,0.68,-0.4463273,0.2750068,0.2634017,0.0,0.0,HKD,16152840,0.0,114135506,148536992,0.08262999,0.0,1.895,0.12664908,1680220800,1711843200,1688083200,-103535600,0.1,-0.202,HKG,EQUITY,8001.HK,8001.HK,ORIENTSEC INT,Orient Securities International Holdings Limited,1389749400,Asia/Hong_Kong,HKT,28800000,0.24,none,14672000,0.118,965000,-79871600,0.409,-0.712,-75217600,-2073600,-0.469,0.0,0.0,1.2767501,HKD,
3,Hip Shing Hong Centre,8th Floor 55 Des Voeux Road Central,Central,Hong Kong,852 2180 9292,852 2180 9288,https://www.orientsec.com.hk,Credit Services,Financial Services,"Orient Securities International Holdings Limited, an investment holding company, provides money lending services in Hong Kong. It also offers brokerage, underwriting and placing, securities dealing and brokerage, and initial public offering financing services. Orient Securities International Holdings Limited was incorporated in 2009 and is headquartered in Central, Hong Kong.",19,"{'maxAge': 1, 'name': 'Mr. Kwan Lok  Wong', 'age': 43, 'title': 'Sr. VP', 'yearBorn': 1979, 'fiscalYear': 2011, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.23,0.22,0.22,0.24,0.23,0.22,0.22,0.24,0.0,-0.258258,2.3999999,30000,30000,310511,40420,40420,0.2,0.24,0,0,35648876,0.188,0.68,-0.4463273,0.2750068,0.2634017,0.0,0.0,HKD,16152840,0.0,114135506,148536992,0.08262999,0.0,1.895,0.12664908,1680220800,1711843200,1688083200,-103535600,0.1,-0.202,HKG,EQUITY,8001.HK,8001.HK,ORIENTSEC INT,Orient Securities International Holdings Limited,1389749400,Asia/Hong_Kong,HKT,28800000,0.24,none,14672000,0.118,965000,-79871600,0.409,-0.712,-75217600,-2073600,-0.469,0.0,0.0,1.2767501,HKD,
4,Hip Shing Hong Centre,8th Floor 55 Des Voeux Road Central,Central,Hong Kong,852 2180 9292,852 2180 9288,https://www.orientsec.com.hk,Credit Services,Financial Services,"Orient Securities International Holdings Limited, an investment holding company, provides money lending services in Hong Kong. It also offers brokerage, underwriting and placing, securities dealing and brokerage, and initial public offering financing services. Orient Securities International Holdings Limited was incorporated in 2009 and is headquartered in Central, Hong Kong.",19,"{'maxAge': 1, 'name': 'Mr. Kar Ho  Chung', 'age': 38, 'title': 'Exec. Director', 'yearBorn': 1984, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.23,0.22,0.22,0.24,0.23,0.22,0.22,0.24,0.0,-0.258258,2.3999999,30000,30000,310511,40420,40420,0.2,0.24,0,0,35648876,0.188,0.68,-0.4463273,0.2750068,0.2634017,0.0,0.0,HKD,16152840,0.0,114135506,148536992,0.08262999,0.0,1.895,0.12664908,1680220800,1711843200,1688083200,-103535600,0.1,-0.202,HKG,EQUITY,8001.HK,8001.HK,ORIENTSEC INT,Orient Securities International Holdings Limited,1389749400,Asia/Hong_Kong,HKT,28800000,0.24,none,14672000,0.118,965000,-79871600,0.409,-0.712,-75217600,-2073600,-0.469,0.0,0.0,1.2767501,HKD,
5,Hip Shing Hong Centre,8th Floor 55 Des Voeux Road Central,Central,Hong Kong,852 2180 9292,852 2180 9288,https://www.orientsec.com.hk,Credit Services,Financial Services,"Orient Securities International Holdings Limited, an investment holding company, provides money lending services in Hong Kong. It also offers brokerage, underwriting and placing, securities dealing and brokerage, and initial public offering financing services. Orient Securities International Holdings Limited was incorporated in 2009 and is headquartered in Central, Hong Kong.",19,"{'maxAge': 1, 'name': 'Mr. Ting Cheung  Huen', 'age': 36, 'title': 'Company Sec.', 'yearBorn': 1986, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,3,0.23,0.22,0.22,0.24,0.23,0.22,0.22,0.24,0.0,-0.258258,2.3999999,30000,30000,310511,40420,40420,0.2,0.24,0,0,35648876,0.188,0.68,-0.4463273,0.2750068,0.2634017,0.0,0.0,HKD,16152840,0.0,114135506,148536992,0.08262999,0.0,1.895,0.12664908,1680220800,1711843200,1688083200,-103535600,0.1,-0.202,HKG,EQUITY,8001.HK,8001.HK,ORIENTSEC INT,Orient Securities International Holdings Limited,1389749400,Asia/Hong_Kong,HKT,28800000,0.24,none,14672000,0.118,965000,-79871600,0.409,-0.712,-75217600,-2073600,-0.469,0.0,0.0,1.2767501,HKD,
