,address1,address2,city,state,zip,country,phone,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,grossProfits,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,120 Vantis,Suite 300,Aliso Viejo,CA,92656,United States,949-540-6754,Electronic Gaming & Multimedia,Communication Services,"On February 14, 2020, Fantasy Aces Daily Fantasy Sports Corp. went out of business as per its Chapter 7 liquidation filing under bankruptcy. Fantasy Aces Daily Fantasy Sports Corp., a digital entertainment company, focuses on providing fantasy sports games, social media, and advertising in the United States. It operates fantasyaces.com, a Website that offers sports contests for real money, which include Daily Fantasy Football, Daily Fantasy Baseball, Daily Fantasy Basketball, Daily Fantasy College Football, and Daily Fantasy Hockey. The company was founded in 2013 and is based in Aliso Viejo, California.",6,"{'maxAge': 1, 'name': 'Mr. Tom  Frisina', 'title': 'Chief Exec. Officer and Director', 'fiscalYear': 2015, 'totalPay': 17024, 'exercisedValue': 0, 'unexercisedValue': 0}",1451520000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,29.39834,50000,50000,0,0,0,42,1e-06,0.0001,2.1380205e-05,0.0001,0.0001,0.0,0.0,USD,148759,-2.82433,25603034,42004600,0.47977,0.0,0.006,0.00016666666,1451520000,1483142400,1475193600,-5548216,-1.07,0.076,-0.049,PNK,EQUITY,FASDF,FASDF,FANTASY ACES DAILY FANTASY SPOR,Fantasy Aces Daily Fantasy Sports Corp.,1372339800,America/New_York,EDT,-14400000,1e-06,none,444956,0.011,-3056090,593673,0.164,0.218,1964434,232.23,0.047,-235252,-2969748,0.703,0.35208,-1.55571,-1.5514901,USD,
1,120 Vantis,Suite 300,Aliso Viejo,CA,92656,United States,949-540-6754,Electronic Gaming & Multimedia,Communication Services,"On February 14, 2020, Fantasy Aces Daily Fantasy Sports Corp. went out of business as per its Chapter 7 liquidation filing under bankruptcy. Fantasy Aces Daily Fantasy Sports Corp., a digital entertainment company, focuses on providing fantasy sports games, social media, and advertising in the United States. It operates fantasyaces.com, a Website that offers sports contests for real money, which include Daily Fantasy Football, Daily Fantasy Baseball, Daily Fantasy Basketball, Daily Fantasy College Football, and Daily Fantasy Hockey. The company was founded in 2013 and is based in Aliso Viejo, California.",6,"{'maxAge': 1, 'name': 'Mr. Bryan  Frisina', 'title': 'VP of Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",1451520000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,29.39834,50000,50000,0,0,0,42,1e-06,0.0001,2.1380205e-05,0.0001,0.0001,0.0,0.0,USD,148759,-2.82433,25603034,42004600,0.47977,0.0,0.006,0.00016666666,1451520000,1483142400,1475193600,-5548216,-1.07,0.076,-0.049,PNK,EQUITY,FASDF,FASDF,FANTASY ACES DAILY FANTASY SPOR,Fantasy Aces Daily Fantasy Sports Corp.,1372339800,America/New_York,EDT,-14400000,1e-06,none,444956,0.011,-3056090,593673,0.164,0.218,1964434,232.23,0.047,-235252,-2969748,0.703,0.35208,-1.55571,-1.5514901,USD,
2,120 Vantis,Suite 300,Aliso Viejo,CA,92656,United States,949-540-6754,Electronic Gaming & Multimedia,Communication Services,"On February 14, 2020, Fantasy Aces Daily Fantasy Sports Corp. went out of business as per its Chapter 7 liquidation filing under bankruptcy. Fantasy Aces Daily Fantasy Sports Corp., a digital entertainment company, focuses on providing fantasy sports games, social media, and advertising in the United States. It operates fantasyaces.com, a Website that offers sports contests for real money, which include Daily Fantasy Football, Daily Fantasy Baseball, Daily Fantasy Basketball, Daily Fantasy College Football, and Daily Fantasy Hockey. The company was founded in 2013 and is based in Aliso Viejo, California.",6,"{'maxAge': 1, 'name': 'Mr. Nick  Kuhn', 'title': 'Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1451520000,86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,29.39834,50000,50000,0,0,0,42,1e-06,0.0001,2.1380205e-05,0.0001,0.0001,0.0,0.0,USD,148759,-2.82433,25603034,42004600,0.47977,0.0,0.006,0.00016666666,1451520000,1483142400,1475193600,-5548216,-1.07,0.076,-0.049,PNK,EQUITY,FASDF,FASDF,FANTASY ACES DAILY FANTASY SPOR,Fantasy Aces Daily Fantasy Sports Corp.,1372339800,America/New_York,EDT,-14400000,1e-06,none,444956,0.011,-3056090,593673,0.164,0.218,1964434,232.23,0.047,-235252,-2969748,0.703,0.35208,-1.55571,-1.5514901,USD,
