,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,BUeyUekdere Av. Matbuat Street,Gazeteciler Site No: 13 Esentepe/Sisli,Istanbul,34394,Turkey,90 212 337 67 67,90 212 337 67 99,https://www.vakifleasing.com.tr,Rental & Leasing Services,Industrials,"Vakif Finansal Kiralama A.S. provides financial leasing services in Turkey. The company was incorporated in 1988 and is headquartered in Istanbul, Turkey. Vakif Finansal Kiralama A.S. is a subsidiary of Türkiye Vakiflar Bankasi Türk Anonim Ortakligi. Vakif Finansal Kiralama A.S. (IBSE:VAKFN) operates as a subsidiary of Türkiye Vakiflar Bankasi Türk Anonim Ortakligi",78,"{'maxAge': 1, 'name': 'Mr. Mustafa  Erdin', 'age': 53, 'title': 'GM & Director', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.04,9.04,8.75,9.15,9.04,9.04,8.75,9.15,810864000,0.0,1.310837,4.269231,13196369,13196369,30798785,24494457,24494457,8.87,8.91,0,0,5328000000,2.96,11.61,6.9437385,9.045,5.44255,0.0,0.0,TRY,19336396800,1.65508,227724000,600000000,0.62046003,0.0,3.791,2.34239,1672444800,1703980800,1688083200,3.903,1269959040,2.08,125:100,1625616000,25.2,IST,EQUITY,VAKFN.IS,VAKFN.IS,VAKIF FIN. KIR.,Vakif Finansal Kiralama A.S.,957940200,Europe/Istanbul,TRT,10800000,8.88,none,3131110912,5.219,17139508224,2.667,2.677,767310016,753.564,1.279,0.0838,0.794,260919000,1067352000,3.903,6.732,0.89546996,0.0,0.95015,TRY,
1,BUeyUekdere Av. Matbuat Street,Gazeteciler Site No: 13 Esentepe/Sisli,Istanbul,34394,Turkey,90 212 337 67 67,90 212 337 67 99,https://www.vakifleasing.com.tr,Rental & Leasing Services,Industrials,"Vakif Finansal Kiralama A.S. provides financial leasing services in Turkey. The company was incorporated in 1988 and is headquartered in Istanbul, Turkey. Vakif Finansal Kiralama A.S. is a subsidiary of Türkiye Vakiflar Bankasi Türk Anonim Ortakligi. Vakif Finansal Kiralama A.S. (IBSE:VAKFN) operates as a subsidiary of Türkiye Vakiflar Bankasi Türk Anonim Ortakligi",78,"{'maxAge': 1, 'name': 'Asli  Kekec', 'title': 'Mang. of Financial Affairs & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.04,9.04,8.75,9.15,9.04,9.04,8.75,9.15,810864000,0.0,1.310837,4.269231,13196369,13196369,30798785,24494457,24494457,8.87,8.91,0,0,5328000000,2.96,11.61,6.9437385,9.045,5.44255,0.0,0.0,TRY,19336396800,1.65508,227724000,600000000,0.62046003,0.0,3.791,2.34239,1672444800,1703980800,1688083200,3.903,1269959040,2.08,125:100,1625616000,25.2,IST,EQUITY,VAKFN.IS,VAKFN.IS,VAKIF FIN. KIR.,Vakif Finansal Kiralama A.S.,957940200,Europe/Istanbul,TRT,10800000,8.88,none,3131110912,5.219,17139508224,2.667,2.677,767310016,753.564,1.279,0.0838,0.794,260919000,1067352000,3.903,6.732,0.89546996,0.0,0.95015,TRY,
2,BUeyUekdere Av. Matbuat Street,Gazeteciler Site No: 13 Esentepe/Sisli,Istanbul,34394,Turkey,90 212 337 67 67,90 212 337 67 99,https://www.vakifleasing.com.tr,Rental & Leasing Services,Industrials,"Vakif Finansal Kiralama A.S. provides financial leasing services in Turkey. The company was incorporated in 1988 and is headquartered in Istanbul, Turkey. Vakif Finansal Kiralama A.S. is a subsidiary of Türkiye Vakiflar Bankasi Türk Anonim Ortakligi. Vakif Finansal Kiralama A.S. (IBSE:VAKFN) operates as a subsidiary of Türkiye Vakiflar Bankasi Türk Anonim Ortakligi",78,"{'maxAge': 1, 'name': 'Melda  Akgun', 'title': 'Insurance & Operations Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.04,9.04,8.75,9.15,9.04,9.04,8.75,9.15,810864000,0.0,1.310837,4.269231,13196369,13196369,30798785,24494457,24494457,8.87,8.91,0,0,5328000000,2.96,11.61,6.9437385,9.045,5.44255,0.0,0.0,TRY,19336396800,1.65508,227724000,600000000,0.62046003,0.0,3.791,2.34239,1672444800,1703980800,1688083200,3.903,1269959040,2.08,125:100,1625616000,25.2,IST,EQUITY,VAKFN.IS,VAKFN.IS,VAKIF FIN. KIR.,Vakif Finansal Kiralama A.S.,957940200,Europe/Istanbul,TRT,10800000,8.88,none,3131110912,5.219,17139508224,2.667,2.677,767310016,753.564,1.279,0.0838,0.794,260919000,1067352000,3.903,6.732,0.89546996,0.0,0.95015,TRY,
3,BUeyUekdere Av. Matbuat Street,Gazeteciler Site No: 13 Esentepe/Sisli,Istanbul,34394,Turkey,90 212 337 67 67,90 212 337 67 99,https://www.vakifleasing.com.tr,Rental & Leasing Services,Industrials,"Vakif Finansal Kiralama A.S. provides financial leasing services in Turkey. The company was incorporated in 1988 and is headquartered in Istanbul, Turkey. Vakif Finansal Kiralama A.S. is a subsidiary of Türkiye Vakiflar Bankasi Türk Anonim Ortakligi. Vakif Finansal Kiralama A.S. (IBSE:VAKFN) operates as a subsidiary of Türkiye Vakiflar Bankasi Türk Anonim Ortakligi",78,"{'maxAge': 1, 'name': 'Tolga  Ayaz', 'title': 'Mang. of Operations & Insurance', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.04,9.04,8.75,9.15,9.04,9.04,8.75,9.15,810864000,0.0,1.310837,4.269231,13196369,13196369,30798785,24494457,24494457,8.87,8.91,0,0,5328000000,2.96,11.61,6.9437385,9.045,5.44255,0.0,0.0,TRY,19336396800,1.65508,227724000,600000000,0.62046003,0.0,3.791,2.34239,1672444800,1703980800,1688083200,3.903,1269959040,2.08,125:100,1625616000,25.2,IST,EQUITY,VAKFN.IS,VAKFN.IS,VAKIF FIN. KIR.,Vakif Finansal Kiralama A.S.,957940200,Europe/Istanbul,TRT,10800000,8.88,none,3131110912,5.219,17139508224,2.667,2.677,767310016,753.564,1.279,0.0838,0.794,260919000,1067352000,3.903,6.732,0.89546996,0.0,0.95015,TRY,
4,BUeyUekdere Av. Matbuat Street,Gazeteciler Site No: 13 Esentepe/Sisli,Istanbul,34394,Turkey,90 212 337 67 67,90 212 337 67 99,https://www.vakifleasing.com.tr,Rental & Leasing Services,Industrials,"Vakif Finansal Kiralama A.S. provides financial leasing services in Turkey. The company was incorporated in 1988 and is headquartered in Istanbul, Turkey. Vakif Finansal Kiralama A.S. is a subsidiary of Türkiye Vakiflar Bankasi Türk Anonim Ortakligi. Vakif Finansal Kiralama A.S. (IBSE:VAKFN) operates as a subsidiary of Türkiye Vakiflar Bankasi Türk Anonim Ortakligi",78,"{'maxAge': 1, 'name': 'Bugra  Ulusoy', 'title': 'Admin. Affairs Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.04,9.04,8.75,9.15,9.04,9.04,8.75,9.15,810864000,0.0,1.310837,4.269231,13196369,13196369,30798785,24494457,24494457,8.87,8.91,0,0,5328000000,2.96,11.61,6.9437385,9.045,5.44255,0.0,0.0,TRY,19336396800,1.65508,227724000,600000000,0.62046003,0.0,3.791,2.34239,1672444800,1703980800,1688083200,3.903,1269959040,2.08,125:100,1625616000,25.2,IST,EQUITY,VAKFN.IS,VAKFN.IS,VAKIF FIN. KIR.,Vakif Finansal Kiralama A.S.,957940200,Europe/Istanbul,TRT,10800000,8.88,none,3131110912,5.219,17139508224,2.667,2.677,767310016,753.564,1.279,0.0838,0.794,260919000,1067352000,3.903,6.732,0.89546996,0.0,0.95015,TRY,
5,BUeyUekdere Av. Matbuat Street,Gazeteciler Site No: 13 Esentepe/Sisli,Istanbul,34394,Turkey,90 212 337 67 67,90 212 337 67 99,https://www.vakifleasing.com.tr,Rental & Leasing Services,Industrials,"Vakif Finansal Kiralama A.S. provides financial leasing services in Turkey. The company was incorporated in 1988 and is headquartered in Istanbul, Turkey. Vakif Finansal Kiralama A.S. is a subsidiary of Türkiye Vakiflar Bankasi Türk Anonim Ortakligi. Vakif Finansal Kiralama A.S. (IBSE:VAKFN) operates as a subsidiary of Türkiye Vakiflar Bankasi Türk Anonim Ortakligi",78,"{'maxAge': 1, 'name': 'Ebru  Kurultay', 'title': 'HR Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.04,9.04,8.75,9.15,9.04,9.04,8.75,9.15,810864000,0.0,1.310837,4.269231,13196369,13196369,30798785,24494457,24494457,8.87,8.91,0,0,5328000000,2.96,11.61,6.9437385,9.045,5.44255,0.0,0.0,TRY,19336396800,1.65508,227724000,600000000,0.62046003,0.0,3.791,2.34239,1672444800,1703980800,1688083200,3.903,1269959040,2.08,125:100,1625616000,25.2,IST,EQUITY,VAKFN.IS,VAKFN.IS,VAKIF FIN. KIR.,Vakif Finansal Kiralama A.S.,957940200,Europe/Istanbul,TRT,10800000,8.88,none,3131110912,5.219,17139508224,2.667,2.677,767310016,753.564,1.279,0.0838,0.794,260919000,1067352000,3.903,6.732,0.89546996,0.0,0.95015,TRY,
