,address1,address2,city,state,zip,country,phone,fax,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,revenuePerShare,returnOnEquity,grossProfits,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2000 Powell Street,Suite 800,EmeryVille,CA,94608,United States,510 595 6000,510 595 6006,Biotechnology,Healthcare,"Neurobiological Technologies, Inc. operates under a plan of liquidation and dissolution approved by stockholders in October 2009. Previously, it focused on developing investigational drugs for the treatment of human diseases. The company was founded in 1987 and is based in Emeryville, California.",4,"{'maxAge': 1, 'name': 'Mr. John B. Stuppin', 'age': 88, 'title': 'Founder & Director', 'yearBorn': 1934, 'fiscalYear': 2010, 'totalPay': 28120, 'exercisedValue': 3900, 'unexercisedValue': 0}",1293753600,86400,4,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,-39.790455,Infinity,142,142,0,0,0,0.0,0.0,0,0,54309804,0.0001,0.001,2.144937,0.0001,0.0001,0.0,0.0,USD,-25967980,0.7372,27019800,37597,2317,1258070400,1260835200,0.0014,0.0,0.09418,0.09,0.0034,1.072,0.00093283586,1246320000,1277856000,1261008000,18666000,0.0,1:7,1189987200,-1.026,-1.329,PNK,EQUITY,NTII,NTII,NEUROBIOLOGICAL TECHNOLOGIES IN,"Neurobiological Technologies, Inc.",783613800,America/New_York,EDT,-14400000,0.001,none,26489000,0.98,19540000,0,25320000,0.94,0.99719,26350000,-3692000,1.0,0.77172,0.76971,USD,
