,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1700 Lincoin Street,Suite 3200,Denver,CO,80203,United States,303 861 8140,https://sm-energy.com,Oil & Gas E&P,Energy,"SM Energy Company, an independent energy company, engages in the acquisition, exploration, development, and production of oil, gas, and natural gas liquids in the state of Texas. It also has working interests in oil and gas producing wells in the Midland Basin and South Texas. The company was formerly known as St. Mary Land & Exploration Company and changed its name to SM Energy Company in May 2010. SM Energy Company was founded in 1908 and is headquartered in Denver, Colorado.",539,"{'maxAge': 1, 'name': 'Mr. Herbert S. Vogel', 'age': 61, 'title': 'Pres, CEO & Director', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 2044872, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,40.35,39.8,39.0525,40.19,40.35,39.8,39.0525,40.19,0.6,0.0152,1689811200,0.0509,0.87,4.36307,4.4785066,5.7880116,7181266,7181266,1729361,2204710,2204710,39.57,39.58,800,800,4697987072,24.66,48.55,1.8725824,38.119,32.4189,0.6,0.014869889,USD,5904821248,0.43372002,116460723,118666000,7294657,6366123,1690761600,1693440000,0.0615,0.017380001,0.9271,4.92,0.090299994,27.927,1.4176245,1672444800,1703980800,1688083200,-0.537,1088129024,8.84,6.84,0.09,2:1,1112313600,2.354,2.873,NYQ,EQUITY,SM,SM,SM Energy Company,SM Energy Company,724516200,America/New_York,EDT,-14400000,39.59,63.0,32.0,47.45,47.0,2.4,buy,11,378238016,3.187,2055302016,1585090944,1.057,1.204,2508827904,48.055,20.621,0.15954,0.37892,2779435000,-61538124,1516630016,-0.519,-0.468,0.82882005,0.81922996,0.5765,USD,0.7355
1,1700 Lincoin Street,Suite 3200,Denver,CO,80203,United States,303 861 8140,https://sm-energy.com,Oil & Gas E&P,Energy,"SM Energy Company, an independent energy company, engages in the acquisition, exploration, development, and production of oil, gas, and natural gas liquids in the state of Texas. It also has working interests in oil and gas producing wells in the Midland Basin and South Texas. The company was formerly known as St. Mary Land & Exploration Company and changed its name to SM Energy Company in May 2010. SM Energy Company was founded in 1908 and is headquartered in Denver, Colorado.",539,"{'maxAge': 1, 'name': 'Mr. A. Wade Pursell', 'age': 57, 'title': 'Exec. VP & CFO', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 1126271, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,40.35,39.8,39.0525,40.19,40.35,39.8,39.0525,40.19,0.6,0.0152,1689811200,0.0509,0.87,4.36307,4.4785066,5.7880116,7181266,7181266,1729361,2204710,2204710,39.57,39.58,800,800,4697987072,24.66,48.55,1.8725824,38.119,32.4189,0.6,0.014869889,USD,5904821248,0.43372002,116460723,118666000,7294657,6366123,1690761600,1693440000,0.0615,0.017380001,0.9271,4.92,0.090299994,27.927,1.4176245,1672444800,1703980800,1688083200,-0.537,1088129024,8.84,6.84,0.09,2:1,1112313600,2.354,2.873,NYQ,EQUITY,SM,SM,SM Energy Company,SM Energy Company,724516200,America/New_York,EDT,-14400000,39.59,63.0,32.0,47.45,47.0,2.4,buy,11,378238016,3.187,2055302016,1585090944,1.057,1.204,2508827904,48.055,20.621,0.15954,0.37892,2779435000,-61538124,1516630016,-0.519,-0.468,0.82882005,0.81922996,0.5765,USD,0.7355
2,1700 Lincoin Street,Suite 3200,Denver,CO,80203,United States,303 861 8140,https://sm-energy.com,Oil & Gas E&P,Energy,"SM Energy Company, an independent energy company, engages in the acquisition, exploration, development, and production of oil, gas, and natural gas liquids in the state of Texas. It also has working interests in oil and gas producing wells in the Midland Basin and South Texas. The company was formerly known as St. Mary Land & Exploration Company and changed its name to SM Energy Company in May 2010. SM Energy Company was founded in 1908 and is headquartered in Denver, Colorado.",539,"{'maxAge': 1, 'name': 'Ms. Mary Ellen Lutey', 'age': 50, 'title': 'Sr. VP of Exploration, Devel. & EHS', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 748604, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,40.35,39.8,39.0525,40.19,40.35,39.8,39.0525,40.19,0.6,0.0152,1689811200,0.0509,0.87,4.36307,4.4785066,5.7880116,7181266,7181266,1729361,2204710,2204710,39.57,39.58,800,800,4697987072,24.66,48.55,1.8725824,38.119,32.4189,0.6,0.014869889,USD,5904821248,0.43372002,116460723,118666000,7294657,6366123,1690761600,1693440000,0.0615,0.017380001,0.9271,4.92,0.090299994,27.927,1.4176245,1672444800,1703980800,1688083200,-0.537,1088129024,8.84,6.84,0.09,2:1,1112313600,2.354,2.873,NYQ,EQUITY,SM,SM,SM Energy Company,SM Energy Company,724516200,America/New_York,EDT,-14400000,39.59,63.0,32.0,47.45,47.0,2.4,buy,11,378238016,3.187,2055302016,1585090944,1.057,1.204,2508827904,48.055,20.621,0.15954,0.37892,2779435000,-61538124,1516630016,-0.519,-0.468,0.82882005,0.81922996,0.5765,USD,0.7355
3,1700 Lincoin Street,Suite 3200,Denver,CO,80203,United States,303 861 8140,https://sm-energy.com,Oil & Gas E&P,Energy,"SM Energy Company, an independent energy company, engages in the acquisition, exploration, development, and production of oil, gas, and natural gas liquids in the state of Texas. It also has working interests in oil and gas producing wells in the Midland Basin and South Texas. The company was formerly known as St. Mary Land & Exploration Company and changed its name to SM Energy Company in May 2010. SM Energy Company was founded in 1908 and is headquartered in Denver, Colorado.",539,"{'maxAge': 1, 'name': 'Mr. Richard  Jenkins', 'title': 'VP of Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,40.35,39.8,39.0525,40.19,40.35,39.8,39.0525,40.19,0.6,0.0152,1689811200,0.0509,0.87,4.36307,4.4785066,5.7880116,7181266,7181266,1729361,2204710,2204710,39.57,39.58,800,800,4697987072,24.66,48.55,1.8725824,38.119,32.4189,0.6,0.014869889,USD,5904821248,0.43372002,116460723,118666000,7294657,6366123,1690761600,1693440000,0.0615,0.017380001,0.9271,4.92,0.090299994,27.927,1.4176245,1672444800,1703980800,1688083200,-0.537,1088129024,8.84,6.84,0.09,2:1,1112313600,2.354,2.873,NYQ,EQUITY,SM,SM,SM Energy Company,SM Energy Company,724516200,America/New_York,EDT,-14400000,39.59,63.0,32.0,47.45,47.0,2.4,buy,11,378238016,3.187,2055302016,1585090944,1.057,1.204,2508827904,48.055,20.621,0.15954,0.37892,2779435000,-61538124,1516630016,-0.519,-0.468,0.82882005,0.81922996,0.5765,USD,0.7355
4,1700 Lincoin Street,Suite 3200,Denver,CO,80203,United States,303 861 8140,https://sm-energy.com,Oil & Gas E&P,Energy,"SM Energy Company, an independent energy company, engages in the acquisition, exploration, development, and production of oil, gas, and natural gas liquids in the state of Texas. It also has working interests in oil and gas producing wells in the Midland Basin and South Texas. The company was formerly known as St. Mary Land & Exploration Company and changed its name to SM Energy Company in May 2010. SM Energy Company was founded in 1908 and is headquartered in Denver, Colorado.",539,"{'maxAge': 1, 'name': 'Mr. Patrick Allen Lytle', 'age': 40, 'title': 'VP, Chief Accounting Officer & Controller', 'yearBorn': 1982, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,40.35,39.8,39.0525,40.19,40.35,39.8,39.0525,40.19,0.6,0.0152,1689811200,0.0509,0.87,4.36307,4.4785066,5.7880116,7181266,7181266,1729361,2204710,2204710,39.57,39.58,800,800,4697987072,24.66,48.55,1.8725824,38.119,32.4189,0.6,0.014869889,USD,5904821248,0.43372002,116460723,118666000,7294657,6366123,1690761600,1693440000,0.0615,0.017380001,0.9271,4.92,0.090299994,27.927,1.4176245,1672444800,1703980800,1688083200,-0.537,1088129024,8.84,6.84,0.09,2:1,1112313600,2.354,2.873,NYQ,EQUITY,SM,SM,SM Energy Company,SM Energy Company,724516200,America/New_York,EDT,-14400000,39.59,63.0,32.0,47.45,47.0,2.4,buy,11,378238016,3.187,2055302016,1585090944,1.057,1.204,2508827904,48.055,20.621,0.15954,0.37892,2779435000,-61538124,1516630016,-0.519,-0.468,0.82882005,0.81922996,0.5765,USD,0.7355
5,1700 Lincoin Street,Suite 3200,Denver,CO,80203,United States,303 861 8140,https://sm-energy.com,Oil & Gas E&P,Energy,"SM Energy Company, an independent energy company, engages in the acquisition, exploration, development, and production of oil, gas, and natural gas liquids in the state of Texas. It also has working interests in oil and gas producing wells in the Midland Basin and South Texas. The company was formerly known as St. Mary Land & Exploration Company and changed its name to SM Energy Company in May 2010. SM Energy Company was founded in 1908 and is headquartered in Denver, Colorado.",539,"{'maxAge': 1, 'name': 'Mr. Dean  Lutey', 'title': 'VP & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,40.35,39.8,39.0525,40.19,40.35,39.8,39.0525,40.19,0.6,0.0152,1689811200,0.0509,0.87,4.36307,4.4785066,5.7880116,7181266,7181266,1729361,2204710,2204710,39.57,39.58,800,800,4697987072,24.66,48.55,1.8725824,38.119,32.4189,0.6,0.014869889,USD,5904821248,0.43372002,116460723,118666000,7294657,6366123,1690761600,1693440000,0.0615,0.017380001,0.9271,4.92,0.090299994,27.927,1.4176245,1672444800,1703980800,1688083200,-0.537,1088129024,8.84,6.84,0.09,2:1,1112313600,2.354,2.873,NYQ,EQUITY,SM,SM,SM Energy Company,SM Energy Company,724516200,America/New_York,EDT,-14400000,39.59,63.0,32.0,47.45,47.0,2.4,buy,11,378238016,3.187,2055302016,1585090944,1.057,1.204,2508827904,48.055,20.621,0.15954,0.37892,2779435000,-61538124,1516630016,-0.519,-0.468,0.82882005,0.81922996,0.5765,USD,0.7355
6,1700 Lincoin Street,Suite 3200,Denver,CO,80203,United States,303 861 8140,https://sm-energy.com,Oil & Gas E&P,Energy,"SM Energy Company, an independent energy company, engages in the acquisition, exploration, development, and production of oil, gas, and natural gas liquids in the state of Texas. It also has working interests in oil and gas producing wells in the Midland Basin and South Texas. The company was formerly known as St. Mary Land & Exploration Company and changed its name to SM Energy Company in May 2010. SM Energy Company was founded in 1908 and is headquartered in Denver, Colorado.",539,"{'maxAge': 1, 'name': 'Ms. Jennifer Martin Samuels', 'title': 'VP of Investor Relations & ESG Stewardship', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,40.35,39.8,39.0525,40.19,40.35,39.8,39.0525,40.19,0.6,0.0152,1689811200,0.0509,0.87,4.36307,4.4785066,5.7880116,7181266,7181266,1729361,2204710,2204710,39.57,39.58,800,800,4697987072,24.66,48.55,1.8725824,38.119,32.4189,0.6,0.014869889,USD,5904821248,0.43372002,116460723,118666000,7294657,6366123,1690761600,1693440000,0.0615,0.017380001,0.9271,4.92,0.090299994,27.927,1.4176245,1672444800,1703980800,1688083200,-0.537,1088129024,8.84,6.84,0.09,2:1,1112313600,2.354,2.873,NYQ,EQUITY,SM,SM,SM Energy Company,SM Energy Company,724516200,America/New_York,EDT,-14400000,39.59,63.0,32.0,47.45,47.0,2.4,buy,11,378238016,3.187,2055302016,1585090944,1.057,1.204,2508827904,48.055,20.621,0.15954,0.37892,2779435000,-61538124,1516630016,-0.519,-0.468,0.82882005,0.81922996,0.5765,USD,0.7355
7,1700 Lincoin Street,Suite 3200,Denver,CO,80203,United States,303 861 8140,https://sm-energy.com,Oil & Gas E&P,Energy,"SM Energy Company, an independent energy company, engages in the acquisition, exploration, development, and production of oil, gas, and natural gas liquids in the state of Texas. It also has working interests in oil and gas producing wells in the Midland Basin and South Texas. The company was formerly known as St. Mary Land & Exploration Company and changed its name to SM Energy Company in May 2010. SM Energy Company was founded in 1908 and is headquartered in Denver, Colorado.",539,"{'maxAge': 1, 'name': 'Mr. James B. Lebeck', 'age': 41, 'title': 'Sr. VP & Gen. Counsel', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,40.35,39.8,39.0525,40.19,40.35,39.8,39.0525,40.19,0.6,0.0152,1689811200,0.0509,0.87,4.36307,4.4785066,5.7880116,7181266,7181266,1729361,2204710,2204710,39.57,39.58,800,800,4697987072,24.66,48.55,1.8725824,38.119,32.4189,0.6,0.014869889,USD,5904821248,0.43372002,116460723,118666000,7294657,6366123,1690761600,1693440000,0.0615,0.017380001,0.9271,4.92,0.090299994,27.927,1.4176245,1672444800,1703980800,1688083200,-0.537,1088129024,8.84,6.84,0.09,2:1,1112313600,2.354,2.873,NYQ,EQUITY,SM,SM,SM Energy Company,SM Energy Company,724516200,America/New_York,EDT,-14400000,39.59,63.0,32.0,47.45,47.0,2.4,buy,11,378238016,3.187,2055302016,1585090944,1.057,1.204,2508827904,48.055,20.621,0.15954,0.37892,2779435000,-61538124,1516630016,-0.519,-0.468,0.82882005,0.81922996,0.5765,USD,0.7355
8,1700 Lincoin Street,Suite 3200,Denver,CO,80203,United States,303 861 8140,https://sm-energy.com,Oil & Gas E&P,Energy,"SM Energy Company, an independent energy company, engages in the acquisition, exploration, development, and production of oil, gas, and natural gas liquids in the state of Texas. It also has working interests in oil and gas producing wells in the Midland Basin and South Texas. The company was formerly known as St. Mary Land & Exploration Company and changed its name to SM Energy Company in May 2010. SM Energy Company was founded in 1908 and is headquartered in Denver, Colorado.",539,"{'maxAge': 1, 'name': 'Ms. Julie T. Gray', 'title': 'VP of Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,40.35,39.8,39.0525,40.19,40.35,39.8,39.0525,40.19,0.6,0.0152,1689811200,0.0509,0.87,4.36307,4.4785066,5.7880116,7181266,7181266,1729361,2204710,2204710,39.57,39.58,800,800,4697987072,24.66,48.55,1.8725824,38.119,32.4189,0.6,0.014869889,USD,5904821248,0.43372002,116460723,118666000,7294657,6366123,1690761600,1693440000,0.0615,0.017380001,0.9271,4.92,0.090299994,27.927,1.4176245,1672444800,1703980800,1688083200,-0.537,1088129024,8.84,6.84,0.09,2:1,1112313600,2.354,2.873,NYQ,EQUITY,SM,SM,SM Energy Company,SM Energy Company,724516200,America/New_York,EDT,-14400000,39.59,63.0,32.0,47.45,47.0,2.4,buy,11,378238016,3.187,2055302016,1585090944,1.057,1.204,2508827904,48.055,20.621,0.15954,0.37892,2779435000,-61538124,1516630016,-0.519,-0.468,0.82882005,0.81922996,0.5765,USD,0.7355
9,1700 Lincoin Street,Suite 3200,Denver,CO,80203,United States,303 861 8140,https://sm-energy.com,Oil & Gas E&P,Energy,"SM Energy Company, an independent energy company, engages in the acquisition, exploration, development, and production of oil, gas, and natural gas liquids in the state of Texas. It also has working interests in oil and gas producing wells in the Midland Basin and South Texas. The company was formerly known as St. Mary Land & Exploration Company and changed its name to SM Energy Company in May 2010. SM Energy Company was founded in 1908 and is headquartered in Denver, Colorado.",539,"{'maxAge': 1, 'name': 'Ms. Susie  Piehl', 'title': 'VP of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",1,1,2,1,1,1693526400,1672444800,86400,2,40.35,39.8,39.0525,40.19,40.35,39.8,39.0525,40.19,0.6,0.0152,1689811200,0.0509,0.87,4.36307,4.4785066,5.7880116,7181266,7181266,1729361,2204710,2204710,39.57,39.58,800,800,4697987072,24.66,48.55,1.8725824,38.119,32.4189,0.6,0.014869889,USD,5904821248,0.43372002,116460723,118666000,7294657,6366123,1690761600,1693440000,0.0615,0.017380001,0.9271,4.92,0.090299994,27.927,1.4176245,1672444800,1703980800,1688083200,-0.537,1088129024,8.84,6.84,0.09,2:1,1112313600,2.354,2.873,NYQ,EQUITY,SM,SM,SM Energy Company,SM Energy Company,724516200,America/New_York,EDT,-14400000,39.59,63.0,32.0,47.45,47.0,2.4,buy,11,378238016,3.187,2055302016,1585090944,1.057,1.204,2508827904,48.055,20.621,0.15954,0.37892,2779435000,-61538124,1516630016,-0.519,-0.468,0.82882005,0.81922996,0.5765,USD,0.7355
