,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1411 Crescent Street,Suite 300,Montreal,QC,H3G 2B3,Canada,514 286 0188,514 286 0011,https://www.btbreit.com,REIT—Office,Real Estate,"BTB is a real estate investment trust listed on the Toronto Stock Exchange. BTB REIT invests in industrial, off-downtown core office and necessity-based retail properties across Canada for the benefit of their investors. As of today, BTB owns and manages 75 properties, representing a total leasable area of approximately 6.1 million square feet.","{'maxAge': 1, 'name': 'Mr. Michel  Leonard', 'age': 65, 'title': 'Pres, CEO & Non Independent Trustee', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 703061, 'exercisedValue': 0, 'unexercisedValue': 0}",4,4,4,7,3,1693526400,1672444800,86400,4,2.343,2.343,2.343,2.343,2.343,2.343,2.343,2.343,0.22,0.0943,1695859200,0.76919997,8.97,1.432999,8.07931,1,1,1124,360,360,0.0,0.0,0,0,208051840,2.26,2.901,1.6503276,2.44118,2.571225,0.3,0.12804098,USD,925599040,0.26264,84643206,86043104,0.01615,0.01789,5.482,0.42739877,1672444800,1703980800,1688083200,-0.405,33110000,0.29,1:5,1339027200,7.342,13.781,PNK,EQUITY,BTBIF,BTBIF,BTB REAL ESTATE INVESTMENT TRUS,BTB Real Estate Investment Trust,1293805800,America/New_York,EDT,-14400000,2.343,none,7973000,0.093,67163000,731972992,0.109,0.171,126067000,155.185,1.47,0.03471,0.07111,70430000,26953500,72297000,-0.416,0.094,0.59212,0.53276,0.53187,CAD,
1,1411 Crescent Street,Suite 300,Montreal,QC,H3G 2B3,Canada,514 286 0188,514 286 0011,https://www.btbreit.com,REIT—Office,Real Estate,"BTB is a real estate investment trust listed on the Toronto Stock Exchange. BTB REIT invests in industrial, off-downtown core office and necessity-based retail properties across Canada for the benefit of their investors. As of today, BTB owns and manages 75 properties, representing a total leasable area of approximately 6.1 million square feet.","{'maxAge': 1, 'name': 'Mr. Mathieu  Bolte', 'title': 'Exec. VP, CFO & COO', 'fiscalYear': 2022, 'totalPay': 392409, 'exercisedValue': 0, 'unexercisedValue': 0}",4,4,4,7,3,1693526400,1672444800,86400,4,2.343,2.343,2.343,2.343,2.343,2.343,2.343,2.343,0.22,0.0943,1695859200,0.76919997,8.97,1.432999,8.07931,1,1,1124,360,360,0.0,0.0,0,0,208051840,2.26,2.901,1.6503276,2.44118,2.571225,0.3,0.12804098,USD,925599040,0.26264,84643206,86043104,0.01615,0.01789,5.482,0.42739877,1672444800,1703980800,1688083200,-0.405,33110000,0.29,1:5,1339027200,7.342,13.781,PNK,EQUITY,BTBIF,BTBIF,BTB REAL ESTATE INVESTMENT TRUS,BTB Real Estate Investment Trust,1293805800,America/New_York,EDT,-14400000,2.343,none,7973000,0.093,67163000,731972992,0.109,0.171,126067000,155.185,1.47,0.03471,0.07111,70430000,26953500,72297000,-0.416,0.094,0.59212,0.53276,0.53187,CAD,
2,1411 Crescent Street,Suite 300,Montreal,QC,H3G 2B3,Canada,514 286 0188,514 286 0011,https://www.btbreit.com,REIT—Office,Real Estate,"BTB is a real estate investment trust listed on the Toronto Stock Exchange. BTB REIT invests in industrial, off-downtown core office and necessity-based retail properties across Canada for the benefit of their investors. As of today, BTB owns and manages 75 properties, representing a total leasable area of approximately 6.1 million square feet.","{'maxAge': 1, 'name': 'Philippine  Soulie', 'title': 'Director of Communications & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",4,4,4,7,3,1693526400,1672444800,86400,4,2.343,2.343,2.343,2.343,2.343,2.343,2.343,2.343,0.22,0.0943,1695859200,0.76919997,8.97,1.432999,8.07931,1,1,1124,360,360,0.0,0.0,0,0,208051840,2.26,2.901,1.6503276,2.44118,2.571225,0.3,0.12804098,USD,925599040,0.26264,84643206,86043104,0.01615,0.01789,5.482,0.42739877,1672444800,1703980800,1688083200,-0.405,33110000,0.29,1:5,1339027200,7.342,13.781,PNK,EQUITY,BTBIF,BTBIF,BTB REAL ESTATE INVESTMENT TRUS,BTB Real Estate Investment Trust,1293805800,America/New_York,EDT,-14400000,2.343,none,7973000,0.093,67163000,731972992,0.109,0.171,126067000,155.185,1.47,0.03471,0.07111,70430000,26953500,72297000,-0.416,0.094,0.59212,0.53276,0.53187,CAD,
3,1411 Crescent Street,Suite 300,Montreal,QC,H3G 2B3,Canada,514 286 0188,514 286 0011,https://www.btbreit.com,REIT—Office,Real Estate,"BTB is a real estate investment trust listed on the Toronto Stock Exchange. BTB REIT invests in industrial, off-downtown core office and necessity-based retail properties across Canada for the benefit of their investors. As of today, BTB owns and manages 75 properties, representing a total leasable area of approximately 6.1 million square feet.","{'maxAge': 1, 'name': 'Ms. Eve  Charbonneau', 'title': 'Director of Legal Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",4,4,4,7,3,1693526400,1672444800,86400,4,2.343,2.343,2.343,2.343,2.343,2.343,2.343,2.343,0.22,0.0943,1695859200,0.76919997,8.97,1.432999,8.07931,1,1,1124,360,360,0.0,0.0,0,0,208051840,2.26,2.901,1.6503276,2.44118,2.571225,0.3,0.12804098,USD,925599040,0.26264,84643206,86043104,0.01615,0.01789,5.482,0.42739877,1672444800,1703980800,1688083200,-0.405,33110000,0.29,1:5,1339027200,7.342,13.781,PNK,EQUITY,BTBIF,BTBIF,BTB REAL ESTATE INVESTMENT TRUS,BTB Real Estate Investment Trust,1293805800,America/New_York,EDT,-14400000,2.343,none,7973000,0.093,67163000,731972992,0.109,0.171,126067000,155.185,1.47,0.03471,0.07111,70430000,26953500,72297000,-0.416,0.094,0.59212,0.53276,0.53187,CAD,
4,1411 Crescent Street,Suite 300,Montreal,QC,H3G 2B3,Canada,514 286 0188,514 286 0011,https://www.btbreit.com,REIT—Office,Real Estate,"BTB is a real estate investment trust listed on the Toronto Stock Exchange. BTB REIT invests in industrial, off-downtown core office and necessity-based retail properties across Canada for the benefit of their investors. As of today, BTB owns and manages 75 properties, representing a total leasable area of approximately 6.1 million square feet.","{'maxAge': 1, 'name': 'Eleni  Mentzelos', 'title': 'Director of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",4,4,4,7,3,1693526400,1672444800,86400,4,2.343,2.343,2.343,2.343,2.343,2.343,2.343,2.343,0.22,0.0943,1695859200,0.76919997,8.97,1.432999,8.07931,1,1,1124,360,360,0.0,0.0,0,0,208051840,2.26,2.901,1.6503276,2.44118,2.571225,0.3,0.12804098,USD,925599040,0.26264,84643206,86043104,0.01615,0.01789,5.482,0.42739877,1672444800,1703980800,1688083200,-0.405,33110000,0.29,1:5,1339027200,7.342,13.781,PNK,EQUITY,BTBIF,BTBIF,BTB REAL ESTATE INVESTMENT TRUS,BTB Real Estate Investment Trust,1293805800,America/New_York,EDT,-14400000,2.343,none,7973000,0.093,67163000,731972992,0.109,0.171,126067000,155.185,1.47,0.03471,0.07111,70430000,26953500,72297000,-0.416,0.094,0.59212,0.53276,0.53187,CAD,
5,1411 Crescent Street,Suite 300,Montreal,QC,H3G 2B3,Canada,514 286 0188,514 286 0011,https://www.btbreit.com,REIT—Office,Real Estate,"BTB is a real estate investment trust listed on the Toronto Stock Exchange. BTB REIT invests in industrial, off-downtown core office and necessity-based retail properties across Canada for the benefit of their investors. As of today, BTB owns and manages 75 properties, representing a total leasable area of approximately 6.1 million square feet.","{'maxAge': 1, 'name': 'Nathalie  Jacques', 'title': 'Chief Corp. Accountant', 'exercisedValue': 0, 'unexercisedValue': 0}",4,4,4,7,3,1693526400,1672444800,86400,4,2.343,2.343,2.343,2.343,2.343,2.343,2.343,2.343,0.22,0.0943,1695859200,0.76919997,8.97,1.432999,8.07931,1,1,1124,360,360,0.0,0.0,0,0,208051840,2.26,2.901,1.6503276,2.44118,2.571225,0.3,0.12804098,USD,925599040,0.26264,84643206,86043104,0.01615,0.01789,5.482,0.42739877,1672444800,1703980800,1688083200,-0.405,33110000,0.29,1:5,1339027200,7.342,13.781,PNK,EQUITY,BTBIF,BTBIF,BTB REAL ESTATE INVESTMENT TRUS,BTB Real Estate Investment Trust,1293805800,America/New_York,EDT,-14400000,2.343,none,7973000,0.093,67163000,731972992,0.109,0.171,126067000,155.185,1.47,0.03471,0.07111,70430000,26953500,72297000,-0.416,0.094,0.59212,0.53276,0.53187,CAD,
6,1411 Crescent Street,Suite 300,Montreal,QC,H3G 2B3,Canada,514 286 0188,514 286 0011,https://www.btbreit.com,REIT—Office,Real Estate,"BTB is a real estate investment trust listed on the Toronto Stock Exchange. BTB REIT invests in industrial, off-downtown core office and necessity-based retail properties across Canada for the benefit of their investors. As of today, BTB owns and manages 75 properties, representing a total leasable area of approximately 6.1 million square feet.","{'maxAge': 1, 'name': 'Mr. Étienne  Charbonneau', 'title': 'Principal Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",4,4,4,7,3,1693526400,1672444800,86400,4,2.343,2.343,2.343,2.343,2.343,2.343,2.343,2.343,0.22,0.0943,1695859200,0.76919997,8.97,1.432999,8.07931,1,1,1124,360,360,0.0,0.0,0,0,208051840,2.26,2.901,1.6503276,2.44118,2.571225,0.3,0.12804098,USD,925599040,0.26264,84643206,86043104,0.01615,0.01789,5.482,0.42739877,1672444800,1703980800,1688083200,-0.405,33110000,0.29,1:5,1339027200,7.342,13.781,PNK,EQUITY,BTBIF,BTBIF,BTB REAL ESTATE INVESTMENT TRUS,BTB Real Estate Investment Trust,1293805800,America/New_York,EDT,-14400000,2.343,none,7973000,0.093,67163000,731972992,0.109,0.171,126067000,155.185,1.47,0.03471,0.07111,70430000,26953500,72297000,-0.416,0.094,0.59212,0.53276,0.53187,CAD,
