,address1,address2,city,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Ooredoo Tower,West Bay Area,Doha,Qatar,974 4400 1175,https://www.ooredoo.qa,Telecom Services,Communication Services,"Ooredoo Q.P.S.C., together with its subsidiaries, provides telecommunications services in Qatar, Iraq, Indonesia, Oman, Algeria, and Myanmar. It operates through Ooredoo Qatar, Asiacell, Ooredoo Hutchison Asia, Ooredoo Oman, Ooredoo Algeria, Ooredoo Myanmar, and Others segments. The company offers mobile, fixed telecommunications, multimedia, data communication, and internet services; fixed voice, connectivity, broadband, and various collaboration products; home and internet TV; smart phones, tablets, internet devices, and accessories; mobile wallet; entrainment; cloud computing, co-location, managed infrastructure, desktop as a service, backup as a services, disaster recovery as a service, cloud hosting email, domain and web hosting, and database as a service; cloud services; fleet management systems; asset tracking; and cybersecurity consulting, IT infrastructure monitoring, and IT professional services. It also provides various security solutions, such as managed firewall, clean pipe internet, security operations center, email security, secure web gateway, web application firewall, vulnerability assessment, DDOS protection, security awareness, identity and access management, database security, privileged access management, DNS security, endpoint detection and response, data loss prevention, and network access control, and threat intelligence management services; and smart solutions, which include push to talk, smart WiFi, office in a box, video surveillance, access control, time and attendance, digital signage, and video streaming services. The company was formerly known as Qatar Telecom (Qtel) Q.S.C. and changed its name to Ooredoo Q.P.S.C. in June 2013. The company was founded in 1987 and is headquartered in Doha, Qatar. Ooredoo Q.P.S.C. is a subsidiary of Qatar Holding L.L.C.","{'maxAge': 1, 'name': 'Mr. Aziz Ahmad M. Aluthman Fakhroo', 'age': 44, 'title': 'Group MD, CEO & Director', 'yearBorn': 1978, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.5,10.61,10.51,10.66,10.5,10.61,10.51,10.66,0.43,0.040999997,1678233600,0.5181,3.78,0.179188,12.6747,10.7346945,646189,646189,954757,903941,903941,10.52,10.53,0,0,33697665024,8.39,11.99,1.419317,11.18,10.105105,0.43,0.04095238,QAR,45743972352,0.11191,751855104,3203200000,0.12662,0.68375,7.902,1.3313086,1672444800,1703980800,1688083200,0.009,2657114880,0.83,0.98,1.71,10:1,1562198400,1.927,5.57,DOH,EQUITY,ORDS.QA,ORDS.QA,Ooredoo QPSC,Ooredoo Q.P.S.C.,1266820200,Asia/Qatar,AST,10800000,10.52,14.0,12.5,13.2,13.1,2.2,buy,4,8650754048,2.701,8212317184,16846953472,1.294,1.352,23742169088,57.643,7.412,0.05143,0.11129,9558418000,3866565120,7051291136,0.009,0.047,0.43051997,0.3459,0.20466,QAR,
1,Ooredoo Tower,West Bay Area,Doha,Qatar,974 4400 1175,https://www.ooredoo.qa,Telecom Services,Communication Services,"Ooredoo Q.P.S.C., together with its subsidiaries, provides telecommunications services in Qatar, Iraq, Indonesia, Oman, Algeria, and Myanmar. It operates through Ooredoo Qatar, Asiacell, Ooredoo Hutchison Asia, Ooredoo Oman, Ooredoo Algeria, Ooredoo Myanmar, and Others segments. The company offers mobile, fixed telecommunications, multimedia, data communication, and internet services; fixed voice, connectivity, broadband, and various collaboration products; home and internet TV; smart phones, tablets, internet devices, and accessories; mobile wallet; entrainment; cloud computing, co-location, managed infrastructure, desktop as a service, backup as a services, disaster recovery as a service, cloud hosting email, domain and web hosting, and database as a service; cloud services; fleet management systems; asset tracking; and cybersecurity consulting, IT infrastructure monitoring, and IT professional services. It also provides various security solutions, such as managed firewall, clean pipe internet, security operations center, email security, secure web gateway, web application firewall, vulnerability assessment, DDOS protection, security awareness, identity and access management, database security, privileged access management, DNS security, endpoint detection and response, data loss prevention, and network access control, and threat intelligence management services; and smart solutions, which include push to talk, smart WiFi, office in a box, video surveillance, access control, time and attendance, digital signage, and video streaming services. The company was formerly known as Qatar Telecom (Qtel) Q.S.C. and changed its name to Ooredoo Q.P.S.C. in June 2013. The company was founded in 1987 and is headquartered in Doha, Qatar. Ooredoo Q.P.S.C. is a subsidiary of Qatar Holding L.L.C.","{'maxAge': 1, 'name': 'Dr. Nasser Mohammed Abdullah Marafih', 'age': 61, 'title': ""Deputy Chairman & Advisor of the Board's Chairman"", 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.5,10.61,10.51,10.66,10.5,10.61,10.51,10.66,0.43,0.040999997,1678233600,0.5181,3.78,0.179188,12.6747,10.7346945,646189,646189,954757,903941,903941,10.52,10.53,0,0,33697665024,8.39,11.99,1.419317,11.18,10.105105,0.43,0.04095238,QAR,45743972352,0.11191,751855104,3203200000,0.12662,0.68375,7.902,1.3313086,1672444800,1703980800,1688083200,0.009,2657114880,0.83,0.98,1.71,10:1,1562198400,1.927,5.57,DOH,EQUITY,ORDS.QA,ORDS.QA,Ooredoo QPSC,Ooredoo Q.P.S.C.,1266820200,Asia/Qatar,AST,10800000,10.52,14.0,12.5,13.2,13.1,2.2,buy,4,8650754048,2.701,8212317184,16846953472,1.294,1.352,23742169088,57.643,7.412,0.05143,0.11129,9558418000,3866565120,7051291136,0.009,0.047,0.43051997,0.3459,0.20466,QAR,
2,Ooredoo Tower,West Bay Area,Doha,Qatar,974 4400 1175,https://www.ooredoo.qa,Telecom Services,Communication Services,"Ooredoo Q.P.S.C., together with its subsidiaries, provides telecommunications services in Qatar, Iraq, Indonesia, Oman, Algeria, and Myanmar. It operates through Ooredoo Qatar, Asiacell, Ooredoo Hutchison Asia, Ooredoo Oman, Ooredoo Algeria, Ooredoo Myanmar, and Others segments. The company offers mobile, fixed telecommunications, multimedia, data communication, and internet services; fixed voice, connectivity, broadband, and various collaboration products; home and internet TV; smart phones, tablets, internet devices, and accessories; mobile wallet; entrainment; cloud computing, co-location, managed infrastructure, desktop as a service, backup as a services, disaster recovery as a service, cloud hosting email, domain and web hosting, and database as a service; cloud services; fleet management systems; asset tracking; and cybersecurity consulting, IT infrastructure monitoring, and IT professional services. It also provides various security solutions, such as managed firewall, clean pipe internet, security operations center, email security, secure web gateway, web application firewall, vulnerability assessment, DDOS protection, security awareness, identity and access management, database security, privileged access management, DNS security, endpoint detection and response, data loss prevention, and network access control, and threat intelligence management services; and smart solutions, which include push to talk, smart WiFi, office in a box, video surveillance, access control, time and attendance, digital signage, and video streaming services. The company was formerly known as Qatar Telecom (Qtel) Q.S.C. and changed its name to Ooredoo Q.P.S.C. in June 2013. The company was founded in 1987 and is headquartered in Doha, Qatar. Ooredoo Q.P.S.C. is a subsidiary of Qatar Holding L.L.C.","{'maxAge': 1, 'name': 'Mr. Abdulla Ahmad Al Zaman', 'title': 'Group Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.5,10.61,10.51,10.66,10.5,10.61,10.51,10.66,0.43,0.040999997,1678233600,0.5181,3.78,0.179188,12.6747,10.7346945,646189,646189,954757,903941,903941,10.52,10.53,0,0,33697665024,8.39,11.99,1.419317,11.18,10.105105,0.43,0.04095238,QAR,45743972352,0.11191,751855104,3203200000,0.12662,0.68375,7.902,1.3313086,1672444800,1703980800,1688083200,0.009,2657114880,0.83,0.98,1.71,10:1,1562198400,1.927,5.57,DOH,EQUITY,ORDS.QA,ORDS.QA,Ooredoo QPSC,Ooredoo Q.P.S.C.,1266820200,Asia/Qatar,AST,10800000,10.52,14.0,12.5,13.2,13.1,2.2,buy,4,8650754048,2.701,8212317184,16846953472,1.294,1.352,23742169088,57.643,7.412,0.05143,0.11129,9558418000,3866565120,7051291136,0.009,0.047,0.43051997,0.3459,0.20466,QAR,
3,Ooredoo Tower,West Bay Area,Doha,Qatar,974 4400 1175,https://www.ooredoo.qa,Telecom Services,Communication Services,"Ooredoo Q.P.S.C., together with its subsidiaries, provides telecommunications services in Qatar, Iraq, Indonesia, Oman, Algeria, and Myanmar. It operates through Ooredoo Qatar, Asiacell, Ooredoo Hutchison Asia, Ooredoo Oman, Ooredoo Algeria, Ooredoo Myanmar, and Others segments. The company offers mobile, fixed telecommunications, multimedia, data communication, and internet services; fixed voice, connectivity, broadband, and various collaboration products; home and internet TV; smart phones, tablets, internet devices, and accessories; mobile wallet; entrainment; cloud computing, co-location, managed infrastructure, desktop as a service, backup as a services, disaster recovery as a service, cloud hosting email, domain and web hosting, and database as a service; cloud services; fleet management systems; asset tracking; and cybersecurity consulting, IT infrastructure monitoring, and IT professional services. It also provides various security solutions, such as managed firewall, clean pipe internet, security operations center, email security, secure web gateway, web application firewall, vulnerability assessment, DDOS protection, security awareness, identity and access management, database security, privileged access management, DNS security, endpoint detection and response, data loss prevention, and network access control, and threat intelligence management services; and smart solutions, which include push to talk, smart WiFi, office in a box, video surveillance, access control, time and attendance, digital signage, and video streaming services. The company was formerly known as Qatar Telecom (Qtel) Q.S.C. and changed its name to Ooredoo Q.P.S.C. in June 2013. The company was founded in 1987 and is headquartered in Doha, Qatar. Ooredoo Q.P.S.C. is a subsidiary of Qatar Holding L.L.C.","{'maxAge': 1, 'name': 'Mr. Saleh  Al Manhi', 'title': 'Director of Operations & Maintenance', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.5,10.61,10.51,10.66,10.5,10.61,10.51,10.66,0.43,0.040999997,1678233600,0.5181,3.78,0.179188,12.6747,10.7346945,646189,646189,954757,903941,903941,10.52,10.53,0,0,33697665024,8.39,11.99,1.419317,11.18,10.105105,0.43,0.04095238,QAR,45743972352,0.11191,751855104,3203200000,0.12662,0.68375,7.902,1.3313086,1672444800,1703980800,1688083200,0.009,2657114880,0.83,0.98,1.71,10:1,1562198400,1.927,5.57,DOH,EQUITY,ORDS.QA,ORDS.QA,Ooredoo QPSC,Ooredoo Q.P.S.C.,1266820200,Asia/Qatar,AST,10800000,10.52,14.0,12.5,13.2,13.1,2.2,buy,4,8650754048,2.701,8212317184,16846953472,1.294,1.352,23742169088,57.643,7.412,0.05143,0.11129,9558418000,3866565120,7051291136,0.009,0.047,0.43051997,0.3459,0.20466,QAR,
4,Ooredoo Tower,West Bay Area,Doha,Qatar,974 4400 1175,https://www.ooredoo.qa,Telecom Services,Communication Services,"Ooredoo Q.P.S.C., together with its subsidiaries, provides telecommunications services in Qatar, Iraq, Indonesia, Oman, Algeria, and Myanmar. It operates through Ooredoo Qatar, Asiacell, Ooredoo Hutchison Asia, Ooredoo Oman, Ooredoo Algeria, Ooredoo Myanmar, and Others segments. The company offers mobile, fixed telecommunications, multimedia, data communication, and internet services; fixed voice, connectivity, broadband, and various collaboration products; home and internet TV; smart phones, tablets, internet devices, and accessories; mobile wallet; entrainment; cloud computing, co-location, managed infrastructure, desktop as a service, backup as a services, disaster recovery as a service, cloud hosting email, domain and web hosting, and database as a service; cloud services; fleet management systems; asset tracking; and cybersecurity consulting, IT infrastructure monitoring, and IT professional services. It also provides various security solutions, such as managed firewall, clean pipe internet, security operations center, email security, secure web gateway, web application firewall, vulnerability assessment, DDOS protection, security awareness, identity and access management, database security, privileged access management, DNS security, endpoint detection and response, data loss prevention, and network access control, and threat intelligence management services; and smart solutions, which include push to talk, smart WiFi, office in a box, video surveillance, access control, time and attendance, digital signage, and video streaming services. The company was formerly known as Qatar Telecom (Qtel) Q.S.C. and changed its name to Ooredoo Q.P.S.C. in June 2013. The company was founded in 1987 and is headquartered in Doha, Qatar. Ooredoo Q.P.S.C. is a subsidiary of Qatar Holding L.L.C.","{'maxAge': 1, 'name': 'Mr. Efthymios  Tsokanis', 'title': 'Group Chief Technology & Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.5,10.61,10.51,10.66,10.5,10.61,10.51,10.66,0.43,0.040999997,1678233600,0.5181,3.78,0.179188,12.6747,10.7346945,646189,646189,954757,903941,903941,10.52,10.53,0,0,33697665024,8.39,11.99,1.419317,11.18,10.105105,0.43,0.04095238,QAR,45743972352,0.11191,751855104,3203200000,0.12662,0.68375,7.902,1.3313086,1672444800,1703980800,1688083200,0.009,2657114880,0.83,0.98,1.71,10:1,1562198400,1.927,5.57,DOH,EQUITY,ORDS.QA,ORDS.QA,Ooredoo QPSC,Ooredoo Q.P.S.C.,1266820200,Asia/Qatar,AST,10800000,10.52,14.0,12.5,13.2,13.1,2.2,buy,4,8650754048,2.701,8212317184,16846953472,1.294,1.352,23742169088,57.643,7.412,0.05143,0.11129,9558418000,3866565120,7051291136,0.009,0.047,0.43051997,0.3459,0.20466,QAR,
5,Ooredoo Tower,West Bay Area,Doha,Qatar,974 4400 1175,https://www.ooredoo.qa,Telecom Services,Communication Services,"Ooredoo Q.P.S.C., together with its subsidiaries, provides telecommunications services in Qatar, Iraq, Indonesia, Oman, Algeria, and Myanmar. It operates through Ooredoo Qatar, Asiacell, Ooredoo Hutchison Asia, Ooredoo Oman, Ooredoo Algeria, Ooredoo Myanmar, and Others segments. The company offers mobile, fixed telecommunications, multimedia, data communication, and internet services; fixed voice, connectivity, broadband, and various collaboration products; home and internet TV; smart phones, tablets, internet devices, and accessories; mobile wallet; entrainment; cloud computing, co-location, managed infrastructure, desktop as a service, backup as a services, disaster recovery as a service, cloud hosting email, domain and web hosting, and database as a service; cloud services; fleet management systems; asset tracking; and cybersecurity consulting, IT infrastructure monitoring, and IT professional services. It also provides various security solutions, such as managed firewall, clean pipe internet, security operations center, email security, secure web gateway, web application firewall, vulnerability assessment, DDOS protection, security awareness, identity and access management, database security, privileged access management, DNS security, endpoint detection and response, data loss prevention, and network access control, and threat intelligence management services; and smart solutions, which include push to talk, smart WiFi, office in a box, video surveillance, access control, time and attendance, digital signage, and video streaming services. The company was formerly known as Qatar Telecom (Qtel) Q.S.C. and changed its name to Ooredoo Q.P.S.C. in June 2013. The company was founded in 1987 and is headquartered in Doha, Qatar. Ooredoo Q.P.S.C. is a subsidiary of Qatar Holding L.L.C.","{'maxAge': 1, 'name': 'Mr. Andreas  Goldau', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.5,10.61,10.51,10.66,10.5,10.61,10.51,10.66,0.43,0.040999997,1678233600,0.5181,3.78,0.179188,12.6747,10.7346945,646189,646189,954757,903941,903941,10.52,10.53,0,0,33697665024,8.39,11.99,1.419317,11.18,10.105105,0.43,0.04095238,QAR,45743972352,0.11191,751855104,3203200000,0.12662,0.68375,7.902,1.3313086,1672444800,1703980800,1688083200,0.009,2657114880,0.83,0.98,1.71,10:1,1562198400,1.927,5.57,DOH,EQUITY,ORDS.QA,ORDS.QA,Ooredoo QPSC,Ooredoo Q.P.S.C.,1266820200,Asia/Qatar,AST,10800000,10.52,14.0,12.5,13.2,13.1,2.2,buy,4,8650754048,2.701,8212317184,16846953472,1.294,1.352,23742169088,57.643,7.412,0.05143,0.11129,9558418000,3866565120,7051291136,0.009,0.047,0.43051997,0.3459,0.20466,QAR,
6,Ooredoo Tower,West Bay Area,Doha,Qatar,974 4400 1175,https://www.ooredoo.qa,Telecom Services,Communication Services,"Ooredoo Q.P.S.C., together with its subsidiaries, provides telecommunications services in Qatar, Iraq, Indonesia, Oman, Algeria, and Myanmar. It operates through Ooredoo Qatar, Asiacell, Ooredoo Hutchison Asia, Ooredoo Oman, Ooredoo Algeria, Ooredoo Myanmar, and Others segments. The company offers mobile, fixed telecommunications, multimedia, data communication, and internet services; fixed voice, connectivity, broadband, and various collaboration products; home and internet TV; smart phones, tablets, internet devices, and accessories; mobile wallet; entrainment; cloud computing, co-location, managed infrastructure, desktop as a service, backup as a services, disaster recovery as a service, cloud hosting email, domain and web hosting, and database as a service; cloud services; fleet management systems; asset tracking; and cybersecurity consulting, IT infrastructure monitoring, and IT professional services. It also provides various security solutions, such as managed firewall, clean pipe internet, security operations center, email security, secure web gateway, web application firewall, vulnerability assessment, DDOS protection, security awareness, identity and access management, database security, privileged access management, DNS security, endpoint detection and response, data loss prevention, and network access control, and threat intelligence management services; and smart solutions, which include push to talk, smart WiFi, office in a box, video surveillance, access control, time and attendance, digital signage, and video streaming services. The company was formerly known as Qatar Telecom (Qtel) Q.S.C. and changed its name to Ooredoo Q.P.S.C. in June 2013. The company was founded in 1987 and is headquartered in Doha, Qatar. Ooredoo Q.P.S.C. is a subsidiary of Qatar Holding L.L.C.","{'maxAge': 1, 'name': 'Mr. Fahad Saad Al Sabbah', 'title': 'Communications & Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.5,10.61,10.51,10.66,10.5,10.61,10.51,10.66,0.43,0.040999997,1678233600,0.5181,3.78,0.179188,12.6747,10.7346945,646189,646189,954757,903941,903941,10.52,10.53,0,0,33697665024,8.39,11.99,1.419317,11.18,10.105105,0.43,0.04095238,QAR,45743972352,0.11191,751855104,3203200000,0.12662,0.68375,7.902,1.3313086,1672444800,1703980800,1688083200,0.009,2657114880,0.83,0.98,1.71,10:1,1562198400,1.927,5.57,DOH,EQUITY,ORDS.QA,ORDS.QA,Ooredoo QPSC,Ooredoo Q.P.S.C.,1266820200,Asia/Qatar,AST,10800000,10.52,14.0,12.5,13.2,13.1,2.2,buy,4,8650754048,2.701,8212317184,16846953472,1.294,1.352,23742169088,57.643,7.412,0.05143,0.11129,9558418000,3866565120,7051291136,0.009,0.047,0.43051997,0.3459,0.20466,QAR,
7,Ooredoo Tower,West Bay Area,Doha,Qatar,974 4400 1175,https://www.ooredoo.qa,Telecom Services,Communication Services,"Ooredoo Q.P.S.C., together with its subsidiaries, provides telecommunications services in Qatar, Iraq, Indonesia, Oman, Algeria, and Myanmar. It operates through Ooredoo Qatar, Asiacell, Ooredoo Hutchison Asia, Ooredoo Oman, Ooredoo Algeria, Ooredoo Myanmar, and Others segments. The company offers mobile, fixed telecommunications, multimedia, data communication, and internet services; fixed voice, connectivity, broadband, and various collaboration products; home and internet TV; smart phones, tablets, internet devices, and accessories; mobile wallet; entrainment; cloud computing, co-location, managed infrastructure, desktop as a service, backup as a services, disaster recovery as a service, cloud hosting email, domain and web hosting, and database as a service; cloud services; fleet management systems; asset tracking; and cybersecurity consulting, IT infrastructure monitoring, and IT professional services. It also provides various security solutions, such as managed firewall, clean pipe internet, security operations center, email security, secure web gateway, web application firewall, vulnerability assessment, DDOS protection, security awareness, identity and access management, database security, privileged access management, DNS security, endpoint detection and response, data loss prevention, and network access control, and threat intelligence management services; and smart solutions, which include push to talk, smart WiFi, office in a box, video surveillance, access control, time and attendance, digital signage, and video streaming services. The company was formerly known as Qatar Telecom (Qtel) Q.S.C. and changed its name to Ooredoo Q.P.S.C. in June 2013. The company was founded in 1987 and is headquartered in Doha, Qatar. Ooredoo Q.P.S.C. is a subsidiary of Qatar Holding L.L.C.","{'maxAge': 1, 'name': 'Mr. Hilal Mohammed Al-Khulaifi', 'title': 'Group Chief Legal, Regulatory & Governance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.5,10.61,10.51,10.66,10.5,10.61,10.51,10.66,0.43,0.040999997,1678233600,0.5181,3.78,0.179188,12.6747,10.7346945,646189,646189,954757,903941,903941,10.52,10.53,0,0,33697665024,8.39,11.99,1.419317,11.18,10.105105,0.43,0.04095238,QAR,45743972352,0.11191,751855104,3203200000,0.12662,0.68375,7.902,1.3313086,1672444800,1703980800,1688083200,0.009,2657114880,0.83,0.98,1.71,10:1,1562198400,1.927,5.57,DOH,EQUITY,ORDS.QA,ORDS.QA,Ooredoo QPSC,Ooredoo Q.P.S.C.,1266820200,Asia/Qatar,AST,10800000,10.52,14.0,12.5,13.2,13.1,2.2,buy,4,8650754048,2.701,8212317184,16846953472,1.294,1.352,23742169088,57.643,7.412,0.05143,0.11129,9558418000,3866565120,7051291136,0.009,0.047,0.43051997,0.3459,0.20466,QAR,
8,Ooredoo Tower,West Bay Area,Doha,Qatar,974 4400 1175,https://www.ooredoo.qa,Telecom Services,Communication Services,"Ooredoo Q.P.S.C., together with its subsidiaries, provides telecommunications services in Qatar, Iraq, Indonesia, Oman, Algeria, and Myanmar. It operates through Ooredoo Qatar, Asiacell, Ooredoo Hutchison Asia, Ooredoo Oman, Ooredoo Algeria, Ooredoo Myanmar, and Others segments. The company offers mobile, fixed telecommunications, multimedia, data communication, and internet services; fixed voice, connectivity, broadband, and various collaboration products; home and internet TV; smart phones, tablets, internet devices, and accessories; mobile wallet; entrainment; cloud computing, co-location, managed infrastructure, desktop as a service, backup as a services, disaster recovery as a service, cloud hosting email, domain and web hosting, and database as a service; cloud services; fleet management systems; asset tracking; and cybersecurity consulting, IT infrastructure monitoring, and IT professional services. It also provides various security solutions, such as managed firewall, clean pipe internet, security operations center, email security, secure web gateway, web application firewall, vulnerability assessment, DDOS protection, security awareness, identity and access management, database security, privileged access management, DNS security, endpoint detection and response, data loss prevention, and network access control, and threat intelligence management services; and smart solutions, which include push to talk, smart WiFi, office in a box, video surveillance, access control, time and attendance, digital signage, and video streaming services. The company was formerly known as Qatar Telecom (Qtel) Q.S.C. and changed its name to Ooredoo Q.P.S.C. in June 2013. The company was founded in 1987 and is headquartered in Doha, Qatar. Ooredoo Q.P.S.C. is a subsidiary of Qatar Holding L.L.C.","{'maxAge': 1, 'name': 'Mr. Saoud Hamad Said Al Riyami', 'title': 'Director of Bus. Sales', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.5,10.61,10.51,10.66,10.5,10.61,10.51,10.66,0.43,0.040999997,1678233600,0.5181,3.78,0.179188,12.6747,10.7346945,646189,646189,954757,903941,903941,10.52,10.53,0,0,33697665024,8.39,11.99,1.419317,11.18,10.105105,0.43,0.04095238,QAR,45743972352,0.11191,751855104,3203200000,0.12662,0.68375,7.902,1.3313086,1672444800,1703980800,1688083200,0.009,2657114880,0.83,0.98,1.71,10:1,1562198400,1.927,5.57,DOH,EQUITY,ORDS.QA,ORDS.QA,Ooredoo QPSC,Ooredoo Q.P.S.C.,1266820200,Asia/Qatar,AST,10800000,10.52,14.0,12.5,13.2,13.1,2.2,buy,4,8650754048,2.701,8212317184,16846953472,1.294,1.352,23742169088,57.643,7.412,0.05143,0.11129,9558418000,3866565120,7051291136,0.009,0.047,0.43051997,0.3459,0.20466,QAR,
9,Ooredoo Tower,West Bay Area,Doha,Qatar,974 4400 1175,https://www.ooredoo.qa,Telecom Services,Communication Services,"Ooredoo Q.P.S.C., together with its subsidiaries, provides telecommunications services in Qatar, Iraq, Indonesia, Oman, Algeria, and Myanmar. It operates through Ooredoo Qatar, Asiacell, Ooredoo Hutchison Asia, Ooredoo Oman, Ooredoo Algeria, Ooredoo Myanmar, and Others segments. The company offers mobile, fixed telecommunications, multimedia, data communication, and internet services; fixed voice, connectivity, broadband, and various collaboration products; home and internet TV; smart phones, tablets, internet devices, and accessories; mobile wallet; entrainment; cloud computing, co-location, managed infrastructure, desktop as a service, backup as a services, disaster recovery as a service, cloud hosting email, domain and web hosting, and database as a service; cloud services; fleet management systems; asset tracking; and cybersecurity consulting, IT infrastructure monitoring, and IT professional services. It also provides various security solutions, such as managed firewall, clean pipe internet, security operations center, email security, secure web gateway, web application firewall, vulnerability assessment, DDOS protection, security awareness, identity and access management, database security, privileged access management, DNS security, endpoint detection and response, data loss prevention, and network access control, and threat intelligence management services; and smart solutions, which include push to talk, smart WiFi, office in a box, video surveillance, access control, time and attendance, digital signage, and video streaming services. The company was formerly known as Qatar Telecom (Qtel) Q.S.C. and changed its name to Ooredoo Q.P.S.C. in June 2013. The company was founded in 1987 and is headquartered in Doha, Qatar. Ooredoo Q.P.S.C. is a subsidiary of Qatar Holding L.L.C.","{'maxAge': 1, 'name': 'Ms. Fatima Sultan Al Kuwari', 'title': 'Group Chief HR Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.5,10.61,10.51,10.66,10.5,10.61,10.51,10.66,0.43,0.040999997,1678233600,0.5181,3.78,0.179188,12.6747,10.7346945,646189,646189,954757,903941,903941,10.52,10.53,0,0,33697665024,8.39,11.99,1.419317,11.18,10.105105,0.43,0.04095238,QAR,45743972352,0.11191,751855104,3203200000,0.12662,0.68375,7.902,1.3313086,1672444800,1703980800,1688083200,0.009,2657114880,0.83,0.98,1.71,10:1,1562198400,1.927,5.57,DOH,EQUITY,ORDS.QA,ORDS.QA,Ooredoo QPSC,Ooredoo Q.P.S.C.,1266820200,Asia/Qatar,AST,10800000,10.52,14.0,12.5,13.2,13.1,2.2,buy,4,8650754048,2.701,8212317184,16846953472,1.294,1.352,23742169088,57.643,7.412,0.05143,0.11129,9558418000,3866565120,7051291136,0.009,0.047,0.43051997,0.3459,0.20466,QAR,
