,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Wiesenweg 22,Landau an der Isar,94405,Germany,49 9951 942 0,49 99 51 17 02,https://www.einhell.com,Tools & Accessories,Industrials,"Einhell Germany AG, together with its subsidiaries, manufactures and sells manually operated, petrol powered and electronic tools, electrical tool accessories, and metal and plastic products for DIY, garden and leisure activities, and air-conditioning and heating products in Europe and internationally. The company was founded in 1964 and is headquartered in Landau an der Isar, Germany. Einhell Germany AG is a subsidiary of Thannhuber AG.",2536,"{'maxAge': 1, 'name': 'Mr. Andreas  Kroiss', 'title': 'Chairman of Directors', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,147.0,147.8,143.2,148.6,147.0,147.8,143.2,148.6,2.9,0.0197,1687737600,0.19590001,1.76,0.993993,9.675675,8.539058,286,286,1625,703,703,143.2,144.0,100000,22300,540494080,114.0,179.4,0.5431075,147.792,152.09,2.9,0.019727891,EUR,751665024,0.056350004,1896167,1680000,0.0,0.30383,84.582,1.6930315,1672444800,1703980800,1688083200,-0.009,56075000,14.8,16.77,0.09,0.755,7.667,GER,EQUITY,EIN3.DE,EIN3.DE,EINHELL GERMANY VZO O.N.,Einhell Germany AG,911980800,Europe/Berlin,CEST,7200000,143.2,1.0,strong_buy,21773000,5.713,98044000,193907008,0.817,2.122,995187968,57.395,263.249,0.06356,0.15888,216978256,169416992,-0.023,0.017,0.38459,0.09852,0.089940004,EUR,
1,Wiesenweg 22,Landau an der Isar,94405,Germany,49 9951 942 0,49 99 51 17 02,https://www.einhell.com,Tools & Accessories,Industrials,"Einhell Germany AG, together with its subsidiaries, manufactures and sells manually operated, petrol powered and electronic tools, electrical tool accessories, and metal and plastic products for DIY, garden and leisure activities, and air-conditioning and heating products in Europe and internationally. The company was founded in 1964 and is headquartered in Landau an der Isar, Germany. Einhell Germany AG is a subsidiary of Thannhuber AG.",2536,"{'maxAge': 1, 'name': 'Mr. Jan  Teichert', 'age': 52, 'title': 'CFO & Director', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,147.0,147.8,143.2,148.6,147.0,147.8,143.2,148.6,2.9,0.0197,1687737600,0.19590001,1.76,0.993993,9.675675,8.539058,286,286,1625,703,703,143.2,144.0,100000,22300,540494080,114.0,179.4,0.5431075,147.792,152.09,2.9,0.019727891,EUR,751665024,0.056350004,1896167,1680000,0.0,0.30383,84.582,1.6930315,1672444800,1703980800,1688083200,-0.009,56075000,14.8,16.77,0.09,0.755,7.667,GER,EQUITY,EIN3.DE,EIN3.DE,EINHELL GERMANY VZO O.N.,Einhell Germany AG,911980800,Europe/Berlin,CEST,7200000,143.2,1.0,strong_buy,21773000,5.713,98044000,193907008,0.817,2.122,995187968,57.395,263.249,0.06356,0.15888,216978256,169416992,-0.023,0.017,0.38459,0.09852,0.089940004,EUR,
2,Wiesenweg 22,Landau an der Isar,94405,Germany,49 9951 942 0,49 99 51 17 02,https://www.einhell.com,Tools & Accessories,Industrials,"Einhell Germany AG, together with its subsidiaries, manufactures and sells manually operated, petrol powered and electronic tools, electrical tool accessories, and metal and plastic products for DIY, garden and leisure activities, and air-conditioning and heating products in Europe and internationally. The company was founded in 1964 and is headquartered in Landau an der Isar, Germany. Einhell Germany AG is a subsidiary of Thannhuber AG.",2536,"{'maxAge': 1, 'name': 'Dr. Markus  Thannhuber', 'title': 'CTO & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,147.0,147.8,143.2,148.6,147.0,147.8,143.2,148.6,2.9,0.0197,1687737600,0.19590001,1.76,0.993993,9.675675,8.539058,286,286,1625,703,703,143.2,144.0,100000,22300,540494080,114.0,179.4,0.5431075,147.792,152.09,2.9,0.019727891,EUR,751665024,0.056350004,1896167,1680000,0.0,0.30383,84.582,1.6930315,1672444800,1703980800,1688083200,-0.009,56075000,14.8,16.77,0.09,0.755,7.667,GER,EQUITY,EIN3.DE,EIN3.DE,EINHELL GERMANY VZO O.N.,Einhell Germany AG,911980800,Europe/Berlin,CEST,7200000,143.2,1.0,strong_buy,21773000,5.713,98044000,193907008,0.817,2.122,995187968,57.395,263.249,0.06356,0.15888,216978256,169416992,-0.023,0.017,0.38459,0.09852,0.089940004,EUR,
3,Wiesenweg 22,Landau an der Isar,94405,Germany,49 9951 942 0,49 99 51 17 02,https://www.einhell.com,Tools & Accessories,Industrials,"Einhell Germany AG, together with its subsidiaries, manufactures and sells manually operated, petrol powered and electronic tools, electrical tool accessories, and metal and plastic products for DIY, garden and leisure activities, and air-conditioning and heating products in Europe and internationally. The company was founded in 1964 and is headquartered in Landau an der Isar, Germany. Einhell Germany AG is a subsidiary of Thannhuber AG.",2536,"{'maxAge': 1, 'name': 'Dr. Christoph  Urban', 'title': 'Chief IT & Digitization Officer and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,147.0,147.8,143.2,148.6,147.0,147.8,143.2,148.6,2.9,0.0197,1687737600,0.19590001,1.76,0.993993,9.675675,8.539058,286,286,1625,703,703,143.2,144.0,100000,22300,540494080,114.0,179.4,0.5431075,147.792,152.09,2.9,0.019727891,EUR,751665024,0.056350004,1896167,1680000,0.0,0.30383,84.582,1.6930315,1672444800,1703980800,1688083200,-0.009,56075000,14.8,16.77,0.09,0.755,7.667,GER,EQUITY,EIN3.DE,EIN3.DE,EINHELL GERMANY VZO O.N.,Einhell Germany AG,911980800,Europe/Berlin,CEST,7200000,143.2,1.0,strong_buy,21773000,5.713,98044000,193907008,0.817,2.122,995187968,57.395,263.249,0.06356,0.15888,216978256,169416992,-0.023,0.017,0.38459,0.09852,0.089940004,EUR,
