,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Level 15, Menara Sunway",Jalan Lagoon Timur Bandar Sunway,Subang Jaya,47500,Malaysia,60 3 5639 8889,60 3 5639 8001,https://www.sunwayreit.com,REIT—Retail,Real Estate,"Sunway Real Estate Investment Trust is an equity real estate investment externally managed by Sunway REIT Management Sdn Bhd. It invests in the real estate markets of Malaysia. The fund makes investment in diversified properties that include investment in commercial, office, industrial, and other real estate assets. Sunway REIT was formed on June 14, 2010 and is domiciled in Malaysia.",21,"{'maxAge': 1, 'name': 'Mr. Kok Peng Chen', 'age': 39, 'title': 'CEO & Non Independent Exec. Director of Sunway REIT Management Sdn Bhd', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.49,1.5,1.44,1.5,1.49,1.5,1.44,1.5,0.09,0.0637,1693353600,1.021,4.4,0.204454,16.11111,88887900,88887900,3450301,10979510,10979510,1.45,1.46,0,0,4965974528,1.38,1.66,7.1307993,1.5114,1.5488,0.096,0.06442953,MYR,8423886336,0.44712,1788948302,3424809984,0.66688,0.16440001,1.511,0.9596294,1672444800,1703980800,1688083200,-0.031,291491008,0.09,12.096,17.633,KLS,EQUITY,5176.KL,5176.KL,SUNREIT,Sunway Real Estate Investment Trust,1278550800,Asia/Kuala_Lumpur,MYT,28800000,1.45,1.93,1.54,1.71,1.7,2.2,buy,12,141739008,0.041,477724992,3599653888,0.134,0.38,696412032,65.264,0.216,0.03176,0.05633,469049000,-275484384,442748992,-0.033,0.154,0.71474,0.68598,0.68101,MYR,2.2215
1,"Level 15, Menara Sunway",Jalan Lagoon Timur Bandar Sunway,Subang Jaya,47500,Malaysia,60 3 5639 8889,60 3 5639 8001,https://www.sunwayreit.com,REIT—Retail,Real Estate,"Sunway Real Estate Investment Trust is an equity real estate investment externally managed by Sunway REIT Management Sdn Bhd. It invests in the real estate markets of Malaysia. The fund makes investment in diversified properties that include investment in commercial, office, industrial, and other real estate assets. Sunway REIT was formed on June 14, 2010 and is domiciled in Malaysia.",21,"{'maxAge': 1, 'name': 'Ms. Bee Lien Ng', 'age': 49, 'title': 'Chief Financial Officer of Sunway REIT Management Sdn Bhd', 'yearBorn': 1973, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.49,1.5,1.44,1.5,1.49,1.5,1.44,1.5,0.09,0.0637,1693353600,1.021,4.4,0.204454,16.11111,88887900,88887900,3450301,10979510,10979510,1.45,1.46,0,0,4965974528,1.38,1.66,7.1307993,1.5114,1.5488,0.096,0.06442953,MYR,8423886336,0.44712,1788948302,3424809984,0.66688,0.16440001,1.511,0.9596294,1672444800,1703980800,1688083200,-0.031,291491008,0.09,12.096,17.633,KLS,EQUITY,5176.KL,5176.KL,SUNREIT,Sunway Real Estate Investment Trust,1278550800,Asia/Kuala_Lumpur,MYT,28800000,1.45,1.93,1.54,1.71,1.7,2.2,buy,12,141739008,0.041,477724992,3599653888,0.134,0.38,696412032,65.264,0.216,0.03176,0.05633,469049000,-275484384,442748992,-0.033,0.154,0.71474,0.68598,0.68101,MYR,2.2215
2,"Level 15, Menara Sunway",Jalan Lagoon Timur Bandar Sunway,Subang Jaya,47500,Malaysia,60 3 5639 8889,60 3 5639 8001,https://www.sunwayreit.com,REIT—Retail,Real Estate,"Sunway Real Estate Investment Trust is an equity real estate investment externally managed by Sunway REIT Management Sdn Bhd. It invests in the real estate markets of Malaysia. The fund makes investment in diversified properties that include investment in commercial, office, industrial, and other real estate assets. Sunway REIT was formed on June 14, 2010 and is domiciled in Malaysia.",21,"{'maxAge': 1, 'name': 'Ms. Lay Ling  Teh', 'age': 46, 'title': 'Sr. Mang. of Investor Relations - Sunway Reit Management Sdn Bhd', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.49,1.5,1.44,1.5,1.49,1.5,1.44,1.5,0.09,0.0637,1693353600,1.021,4.4,0.204454,16.11111,88887900,88887900,3450301,10979510,10979510,1.45,1.46,0,0,4965974528,1.38,1.66,7.1307993,1.5114,1.5488,0.096,0.06442953,MYR,8423886336,0.44712,1788948302,3424809984,0.66688,0.16440001,1.511,0.9596294,1672444800,1703980800,1688083200,-0.031,291491008,0.09,12.096,17.633,KLS,EQUITY,5176.KL,5176.KL,SUNREIT,Sunway Real Estate Investment Trust,1278550800,Asia/Kuala_Lumpur,MYT,28800000,1.45,1.93,1.54,1.71,1.7,2.2,buy,12,141739008,0.041,477724992,3599653888,0.134,0.38,696412032,65.264,0.216,0.03176,0.05633,469049000,-275484384,442748992,-0.033,0.154,0.71474,0.68598,0.68101,MYR,2.2215
3,"Level 15, Menara Sunway",Jalan Lagoon Timur Bandar Sunway,Subang Jaya,47500,Malaysia,60 3 5639 8889,60 3 5639 8001,https://www.sunwayreit.com,REIT—Retail,Real Estate,"Sunway Real Estate Investment Trust is an equity real estate investment externally managed by Sunway REIT Management Sdn Bhd. It invests in the real estate markets of Malaysia. The fund makes investment in diversified properties that include investment in commercial, office, industrial, and other real estate assets. Sunway REIT was formed on June 14, 2010 and is domiciled in Malaysia.",21,"{'maxAge': 1, 'name': 'Ms. Sze-Yin  Lim', 'title': 'Compliance Officer of Sunway Reit Management Sdn Bhd', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.49,1.5,1.44,1.5,1.49,1.5,1.44,1.5,0.09,0.0637,1693353600,1.021,4.4,0.204454,16.11111,88887900,88887900,3450301,10979510,10979510,1.45,1.46,0,0,4965974528,1.38,1.66,7.1307993,1.5114,1.5488,0.096,0.06442953,MYR,8423886336,0.44712,1788948302,3424809984,0.66688,0.16440001,1.511,0.9596294,1672444800,1703980800,1688083200,-0.031,291491008,0.09,12.096,17.633,KLS,EQUITY,5176.KL,5176.KL,SUNREIT,Sunway Real Estate Investment Trust,1278550800,Asia/Kuala_Lumpur,MYT,28800000,1.45,1.93,1.54,1.71,1.7,2.2,buy,12,141739008,0.041,477724992,3599653888,0.134,0.38,696412032,65.264,0.216,0.03176,0.05633,469049000,-275484384,442748992,-0.033,0.154,0.71474,0.68598,0.68101,MYR,2.2215
4,"Level 15, Menara Sunway",Jalan Lagoon Timur Bandar Sunway,Subang Jaya,47500,Malaysia,60 3 5639 8889,60 3 5639 8001,https://www.sunwayreit.com,REIT—Retail,Real Estate,"Sunway Real Estate Investment Trust is an equity real estate investment externally managed by Sunway REIT Management Sdn Bhd. It invests in the real estate markets of Malaysia. The fund makes investment in diversified properties that include investment in commercial, office, industrial, and other real estate assets. Sunway REIT was formed on June 14, 2010 and is domiciled in Malaysia.",21,"{'maxAge': 1, 'name': 'Mr. Meng Chun  Ng', 'age': 39, 'title': 'Head of Bus. Devel. of Sunway REIT Management Sdn Bhd', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.49,1.5,1.44,1.5,1.49,1.5,1.44,1.5,0.09,0.0637,1693353600,1.021,4.4,0.204454,16.11111,88887900,88887900,3450301,10979510,10979510,1.45,1.46,0,0,4965974528,1.38,1.66,7.1307993,1.5114,1.5488,0.096,0.06442953,MYR,8423886336,0.44712,1788948302,3424809984,0.66688,0.16440001,1.511,0.9596294,1672444800,1703980800,1688083200,-0.031,291491008,0.09,12.096,17.633,KLS,EQUITY,5176.KL,5176.KL,SUNREIT,Sunway Real Estate Investment Trust,1278550800,Asia/Kuala_Lumpur,MYT,28800000,1.45,1.93,1.54,1.71,1.7,2.2,buy,12,141739008,0.041,477724992,3599653888,0.134,0.38,696412032,65.264,0.216,0.03176,0.05633,469049000,-275484384,442748992,-0.033,0.154,0.71474,0.68598,0.68101,MYR,2.2215
5,"Level 15, Menara Sunway",Jalan Lagoon Timur Bandar Sunway,Subang Jaya,47500,Malaysia,60 3 5639 8889,60 3 5639 8001,https://www.sunwayreit.com,REIT—Retail,Real Estate,"Sunway Real Estate Investment Trust is an equity real estate investment externally managed by Sunway REIT Management Sdn Bhd. It invests in the real estate markets of Malaysia. The fund makes investment in diversified properties that include investment in commercial, office, industrial, and other real estate assets. Sunway REIT was formed on June 14, 2010 and is domiciled in Malaysia.",21,"{'maxAge': 1, 'name': 'Yin Teng Wong', 'title': 'Head of Sustainability', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.49,1.5,1.44,1.5,1.49,1.5,1.44,1.5,0.09,0.0637,1693353600,1.021,4.4,0.204454,16.11111,88887900,88887900,3450301,10979510,10979510,1.45,1.46,0,0,4965974528,1.38,1.66,7.1307993,1.5114,1.5488,0.096,0.06442953,MYR,8423886336,0.44712,1788948302,3424809984,0.66688,0.16440001,1.511,0.9596294,1672444800,1703980800,1688083200,-0.031,291491008,0.09,12.096,17.633,KLS,EQUITY,5176.KL,5176.KL,SUNREIT,Sunway Real Estate Investment Trust,1278550800,Asia/Kuala_Lumpur,MYT,28800000,1.45,1.93,1.54,1.71,1.7,2.2,buy,12,141739008,0.041,477724992,3599653888,0.134,0.38,696412032,65.264,0.216,0.03176,0.05633,469049000,-275484384,442748992,-0.033,0.154,0.71474,0.68598,0.68101,MYR,2.2215
6,"Level 15, Menara Sunway",Jalan Lagoon Timur Bandar Sunway,Subang Jaya,47500,Malaysia,60 3 5639 8889,60 3 5639 8001,https://www.sunwayreit.com,REIT—Retail,Real Estate,"Sunway Real Estate Investment Trust is an equity real estate investment externally managed by Sunway REIT Management Sdn Bhd. It invests in the real estate markets of Malaysia. The fund makes investment in diversified properties that include investment in commercial, office, industrial, and other real estate assets. Sunway REIT was formed on June 14, 2010 and is domiciled in Malaysia.",21,"{'maxAge': 1, 'name': 'Mr. Kim Aun  Tan MAICSA', 'title': 'Company Sec. of Sunway REIT Management Sdn Bhd', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.49,1.5,1.44,1.5,1.49,1.5,1.44,1.5,0.09,0.0637,1693353600,1.021,4.4,0.204454,16.11111,88887900,88887900,3450301,10979510,10979510,1.45,1.46,0,0,4965974528,1.38,1.66,7.1307993,1.5114,1.5488,0.096,0.06442953,MYR,8423886336,0.44712,1788948302,3424809984,0.66688,0.16440001,1.511,0.9596294,1672444800,1703980800,1688083200,-0.031,291491008,0.09,12.096,17.633,KLS,EQUITY,5176.KL,5176.KL,SUNREIT,Sunway Real Estate Investment Trust,1278550800,Asia/Kuala_Lumpur,MYT,28800000,1.45,1.93,1.54,1.71,1.7,2.2,buy,12,141739008,0.041,477724992,3599653888,0.134,0.38,696412032,65.264,0.216,0.03176,0.05633,469049000,-275484384,442748992,-0.033,0.154,0.71474,0.68598,0.68101,MYR,2.2215
7,"Level 15, Menara Sunway",Jalan Lagoon Timur Bandar Sunway,Subang Jaya,47500,Malaysia,60 3 5639 8889,60 3 5639 8001,https://www.sunwayreit.com,REIT—Retail,Real Estate,"Sunway Real Estate Investment Trust is an equity real estate investment externally managed by Sunway REIT Management Sdn Bhd. It invests in the real estate markets of Malaysia. The fund makes investment in diversified properties that include investment in commercial, office, industrial, and other real estate assets. Sunway REIT was formed on June 14, 2010 and is domiciled in Malaysia.",21,"{'maxAge': 1, 'name': 'Chun Shian Lee', 'title': 'Company Sec. of Sunway Reit Management Sdn Bhd', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1.49,1.5,1.44,1.5,1.49,1.5,1.44,1.5,0.09,0.0637,1693353600,1.021,4.4,0.204454,16.11111,88887900,88887900,3450301,10979510,10979510,1.45,1.46,0,0,4965974528,1.38,1.66,7.1307993,1.5114,1.5488,0.096,0.06442953,MYR,8423886336,0.44712,1788948302,3424809984,0.66688,0.16440001,1.511,0.9596294,1672444800,1703980800,1688083200,-0.031,291491008,0.09,12.096,17.633,KLS,EQUITY,5176.KL,5176.KL,SUNREIT,Sunway Real Estate Investment Trust,1278550800,Asia/Kuala_Lumpur,MYT,28800000,1.45,1.93,1.54,1.71,1.7,2.2,buy,12,141739008,0.041,477724992,3599653888,0.134,0.38,696412032,65.264,0.216,0.03176,0.05633,469049000,-275484384,442748992,-0.033,0.154,0.71474,0.68598,0.68101,MYR,2.2215
