,address1,address2,city,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Strandveien 15,Lysaker,Bærum,1366,Norway,47 55 10 82 40,https://www.oceanteam.nl,Marine Shipping,Marine Shipping,Industrials,Industrials,"Oceanteam ASA operates as a subsea and offshore services company in Europe. It provides equipment for offshore cable laying, umbilical installations, and on- and offshore storage and transport. The company also rents turntables, tensioners, reels, demountable turntable systems, and other cable handling and storage equipment, as well as offers cable and umbilical storage, and handling solutions. It serves renewable energy, and oil and gas industries. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was incorporated in 2005 and is headquartered in Bærum, Norway.",3,"{'maxAge': 1, 'name': 'Ben  de Jong', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 186000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.605,1.6,1.47,1.63,1.605,1.6,1.47,1.63,0.0,1.335585,2980,2980,26102,15102,15102,1.475,1.6,135600,150100,54738080,1.255,2.25,781.9726,1.6652,1.6061,0.0,0.0,NOK,53280240,0.0,31977607,34211300,0.25697002,0.06651,34211300,0.09,17.777777,1672444800,1703980800,1688083200,-1011000,-0.31,1:23,1574812800,761.146,-33.052,-0.26605505,0.14113986,OSL,EQUITY,OTS.OL,OTS.OL,OCEANTEAM,Oceanteam ASA,1170921600,Europe/Oslo,CEST,db06849e-c583-3ebb-b6fd-a8075052f557,finmb_27340700,7200000,1.6,none,3247000,0.095,-1612000,0,14.651,14.648,70000,0.002,-0.06346,-0.13619,-1446750,-1383000,0.333,1.0,0.0,-15.428571,USD,
1,Strandveien 15,Lysaker,Bærum,1366,Norway,47 55 10 82 40,https://www.oceanteam.nl,Marine Shipping,Marine Shipping,Industrials,Industrials,"Oceanteam ASA operates as a subsea and offshore services company in Europe. It provides equipment for offshore cable laying, umbilical installations, and on- and offshore storage and transport. The company also rents turntables, tensioners, reels, demountable turntable systems, and other cable handling and storage equipment, as well as offers cable and umbilical storage, and handling solutions. It serves renewable energy, and oil and gas industries. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was incorporated in 2005 and is headquartered in Bærum, Norway.",3,"{'maxAge': 1, 'name': 'Mr. Michael  Timson', 'title': 'Chief Exec. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.605,1.6,1.47,1.63,1.605,1.6,1.47,1.63,0.0,1.335585,2980,2980,26102,15102,15102,1.475,1.6,135600,150100,54738080,1.255,2.25,781.9726,1.6652,1.6061,0.0,0.0,NOK,53280240,0.0,31977607,34211300,0.25697002,0.06651,34211300,0.09,17.777777,1672444800,1703980800,1688083200,-1011000,-0.31,1:23,1574812800,761.146,-33.052,-0.26605505,0.14113986,OSL,EQUITY,OTS.OL,OTS.OL,OCEANTEAM,Oceanteam ASA,1170921600,Europe/Oslo,CEST,db06849e-c583-3ebb-b6fd-a8075052f557,finmb_27340700,7200000,1.6,none,3247000,0.095,-1612000,0,14.651,14.648,70000,0.002,-0.06346,-0.13619,-1446750,-1383000,0.333,1.0,0.0,-15.428571,USD,
2,Strandveien 15,Lysaker,Bærum,1366,Norway,47 55 10 82 40,https://www.oceanteam.nl,Marine Shipping,Marine Shipping,Industrials,Industrials,"Oceanteam ASA operates as a subsea and offshore services company in Europe. It provides equipment for offshore cable laying, umbilical installations, and on- and offshore storage and transport. The company also rents turntables, tensioners, reels, demountable turntable systems, and other cable handling and storage equipment, as well as offers cable and umbilical storage, and handling solutions. It serves renewable energy, and oil and gas industries. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was incorporated in 2005 and is headquartered in Bærum, Norway.",3,"{'maxAge': 1, 'name': 'Marc  Groenendijk', 'title': 'Managing Director', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.605,1.6,1.47,1.63,1.605,1.6,1.47,1.63,0.0,1.335585,2980,2980,26102,15102,15102,1.475,1.6,135600,150100,54738080,1.255,2.25,781.9726,1.6652,1.6061,0.0,0.0,NOK,53280240,0.0,31977607,34211300,0.25697002,0.06651,34211300,0.09,17.777777,1672444800,1703980800,1688083200,-1011000,-0.31,1:23,1574812800,761.146,-33.052,-0.26605505,0.14113986,OSL,EQUITY,OTS.OL,OTS.OL,OCEANTEAM,Oceanteam ASA,1170921600,Europe/Oslo,CEST,db06849e-c583-3ebb-b6fd-a8075052f557,finmb_27340700,7200000,1.6,none,3247000,0.095,-1612000,0,14.651,14.648,70000,0.002,-0.06346,-0.13619,-1446750,-1383000,0.333,1.0,0.0,-15.428571,USD,
3,Strandveien 15,Lysaker,Bærum,1366,Norway,47 55 10 82 40,https://www.oceanteam.nl,Marine Shipping,Marine Shipping,Industrials,Industrials,"Oceanteam ASA operates as a subsea and offshore services company in Europe. It provides equipment for offshore cable laying, umbilical installations, and on- and offshore storage and transport. The company also rents turntables, tensioners, reels, demountable turntable systems, and other cable handling and storage equipment, as well as offers cable and umbilical storage, and handling solutions. It serves renewable energy, and oil and gas industries. The company was formerly known as Oceanteam Shipping ASA and changed its name to Oceanteam ASA in December 2015. Oceanteam ASA was incorporated in 2005 and is headquartered in Bærum, Norway.",3,"{'maxAge': 1, 'name': 'Jan Willem Van Bloois', 'title': 'Director of Sales & Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.605,1.6,1.47,1.63,1.605,1.6,1.47,1.63,0.0,1.335585,2980,2980,26102,15102,15102,1.475,1.6,135600,150100,54738080,1.255,2.25,781.9726,1.6652,1.6061,0.0,0.0,NOK,53280240,0.0,31977607,34211300,0.25697002,0.06651,34211300,0.09,17.777777,1672444800,1703980800,1688083200,-1011000,-0.31,1:23,1574812800,761.146,-33.052,-0.26605505,0.14113986,OSL,EQUITY,OTS.OL,OTS.OL,OCEANTEAM,Oceanteam ASA,1170921600,Europe/Oslo,CEST,db06849e-c583-3ebb-b6fd-a8075052f557,finmb_27340700,7200000,1.6,none,3247000,0.095,-1612000,0,14.651,14.648,70000,0.002,-0.06346,-0.13619,-1446750,-1383000,0.333,1.0,0.0,-15.428571,USD,
