,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Via Benedetto Da Foiano, 14",Florence,FI,50125,Italy,39 0550 68 28 44,39 0550 68 28 37,https://www.eukedos.it,Medical Care Facilities,Healthcare,"EuKedos S.p.A. provides managed and long-term care services in Italy. The company offers residential social care services to elderly, self-sufficient, or incapacitated adults. It manages healthcare and assistance residences with 1,345 beds in the North and Central Italy, primarily located in Lombardy, Piedmont, Abruzzo, Valle D'Aosta, and Emilia Romagna. EuKedos S.p.A. is based in Florence, Italy.",632,"{'maxAge': 1, 'name': 'Mr. Carlo  Iuculano', 'age': 60, 'title': 'Chairman & CEO', 'yearBorn': 1962, 'fiscalYear': 2021, 'totalPay': 236044, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.98,0.99,0.952,1.025,0.98,0.99,0.952,1.025,1590364800,0.0,0.107732,49.6,19.84,573,573,3521,1917,1917,0.952,0.992,0,0,22559666,0.942,1.355,0.47956434,1.06962,1.17903,0.0,0.0,EUR,130388696,0.00942,2276210,22741600,0.89989996,0.0,1.292,0.7678018,1672444800,1703980800,1672444800,-0.213,443000,0.02,0.05,1:100,1339372800,2.772,22.186,MIL,EQUITY,EUK.MI,EUK.MI,EUKEDOS,EuKedos S.p.A.,1154415600,Europe/Rome,CEST,7200000,0.992,none,3623000,0.159,5877000,111452000,0.48,0.662,47042000,379.192,2.069,0.0162,0.0152199995,10984000,674250,5180000,-0.216,0.004,0.24229,0.12493,0.083579995,EUR,
1,"Via Benedetto Da Foiano, 14",Florence,FI,50125,Italy,39 0550 68 28 44,39 0550 68 28 37,https://www.eukedos.it,Medical Care Facilities,Healthcare,"EuKedos S.p.A. provides managed and long-term care services in Italy. The company offers residential social care services to elderly, self-sufficient, or incapacitated adults. It manages healthcare and assistance residences with 1,345 beds in the North and Central Italy, primarily located in Lombardy, Piedmont, Abruzzo, Valle D'Aosta, and Emilia Romagna. EuKedos S.p.A. is based in Florence, Italy.",632,"{'maxAge': 1, 'name': 'Ms. Simona  Palazzoli', 'age': 57, 'title': 'CEO & Exec. Director', 'yearBorn': 1965, 'fiscalYear': 2021, 'totalPay': 65208, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.98,0.99,0.952,1.025,0.98,0.99,0.952,1.025,1590364800,0.0,0.107732,49.6,19.84,573,573,3521,1917,1917,0.952,0.992,0,0,22559666,0.942,1.355,0.47956434,1.06962,1.17903,0.0,0.0,EUR,130388696,0.00942,2276210,22741600,0.89989996,0.0,1.292,0.7678018,1672444800,1703980800,1672444800,-0.213,443000,0.02,0.05,1:100,1339372800,2.772,22.186,MIL,EQUITY,EUK.MI,EUK.MI,EUKEDOS,EuKedos S.p.A.,1154415600,Europe/Rome,CEST,7200000,0.992,none,3623000,0.159,5877000,111452000,0.48,0.662,47042000,379.192,2.069,0.0162,0.0152199995,10984000,674250,5180000,-0.216,0.004,0.24229,0.12493,0.083579995,EUR,
2,"Via Benedetto Da Foiano, 14",Florence,FI,50125,Italy,39 0550 68 28 44,39 0550 68 28 37,https://www.eukedos.it,Medical Care Facilities,Healthcare,"EuKedos S.p.A. provides managed and long-term care services in Italy. The company offers residential social care services to elderly, self-sufficient, or incapacitated adults. It manages healthcare and assistance residences with 1,345 beds in the North and Central Italy, primarily located in Lombardy, Piedmont, Abruzzo, Valle D'Aosta, and Emilia Romagna. EuKedos S.p.A. is based in Florence, Italy.",632,"{'maxAge': 1, 'name': 'Mr. Stefano  Romagnoli', 'title': 'Mang. in charge of the Report on Accounting & Corp. Documents', 'fiscalYear': 2018, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.98,0.99,0.952,1.025,0.98,0.99,0.952,1.025,1590364800,0.0,0.107732,49.6,19.84,573,573,3521,1917,1917,0.952,0.992,0,0,22559666,0.942,1.355,0.47956434,1.06962,1.17903,0.0,0.0,EUR,130388696,0.00942,2276210,22741600,0.89989996,0.0,1.292,0.7678018,1672444800,1703980800,1672444800,-0.213,443000,0.02,0.05,1:100,1339372800,2.772,22.186,MIL,EQUITY,EUK.MI,EUK.MI,EUKEDOS,EuKedos S.p.A.,1154415600,Europe/Rome,CEST,7200000,0.992,none,3623000,0.159,5877000,111452000,0.48,0.662,47042000,379.192,2.069,0.0162,0.0152199995,10984000,674250,5180000,-0.216,0.004,0.24229,0.12493,0.083579995,EUR,
3,"Via Benedetto Da Foiano, 14",Florence,FI,50125,Italy,39 0550 68 28 44,39 0550 68 28 37,https://www.eukedos.it,Medical Care Facilities,Healthcare,"EuKedos S.p.A. provides managed and long-term care services in Italy. The company offers residential social care services to elderly, self-sufficient, or incapacitated adults. It manages healthcare and assistance residences with 1,345 beds in the North and Central Italy, primarily located in Lombardy, Piedmont, Abruzzo, Valle D'Aosta, and Emilia Romagna. EuKedos S.p.A. is based in Florence, Italy.",632,"{'maxAge': 1, 'name': 'Dr. Alberto  Vanni', 'title': 'Head of Internal Audit', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,4,0.98,0.99,0.952,1.025,0.98,0.99,0.952,1.025,1590364800,0.0,0.107732,49.6,19.84,573,573,3521,1917,1917,0.952,0.992,0,0,22559666,0.942,1.355,0.47956434,1.06962,1.17903,0.0,0.0,EUR,130388696,0.00942,2276210,22741600,0.89989996,0.0,1.292,0.7678018,1672444800,1703980800,1672444800,-0.213,443000,0.02,0.05,1:100,1339372800,2.772,22.186,MIL,EQUITY,EUK.MI,EUK.MI,EUKEDOS,EuKedos S.p.A.,1154415600,Europe/Rome,CEST,7200000,0.992,none,3623000,0.159,5877000,111452000,0.48,0.662,47042000,379.192,2.069,0.0162,0.0152199995,10984000,674250,5180000,-0.216,0.004,0.24229,0.12493,0.083579995,EUR,
