,address1,city,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2nd Micro District 21,Raduzhny,Russia,7 3466 84 27 70,https://www.varyeganneftegaz.ru,Oil & Gas E&P,Energy,"Public Joint Stock Company Varyoganneftegaz engages in the search, exploration, operation, production, and sale of oil, natural gas, and gas condensate. The company was founded in 1993 and is based in Raduzhny, Russia. Public Joint Stock Company Varyoganneftegaz operates as a subsidiary of Independent Oil And Gas Company-Holding, LLC.",1636,"{'maxAge': 1, 'name': 'Mr. Igor Vladimirovich Oneshko', 'title': 'Chairman of Managemenet Board, Director Gen. & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1270.0,1285.0,1270.0,1330.0,1270.0,1285.0,1270.0,1330.0,0.0,0.955119,61.436043,352,352,0,0,0,1320.0,1292.0,1000,1000,23373701120,1270.0,1450.0,0.5143817,1450.0,1450.0,0.0,0.0,RUB,23672143872,0.00721,210037,18091100,0.98838997,0.0,2723.028,0.47447178,1609372800,1640908800,1625011200,327808992,21.03,0.521,2.075,MCX,EQUITY,VJGZ.ME,VJGZ.ME,NNK-VARYOGANNEFTEG,Public Joint Stock Company Varyoganneftegaz,1323840600,Europe/Moscow,MSK,10800000,1292.0,none,1094000,0.06,11410848768,299665984,0.149,0.934,45440380928,0.608,2511.752,0.02576,0.00677,1505500000,3798215680,83788218368,1.708,0.33222,0.25112,0.08722,RUB,
1,2nd Micro District 21,Raduzhny,Russia,7 3466 84 27 70,https://www.varyeganneftegaz.ru,Oil & Gas E&P,Energy,"Public Joint Stock Company Varyoganneftegaz engages in the search, exploration, operation, production, and sale of oil, natural gas, and gas condensate. The company was founded in 1993 and is based in Raduzhny, Russia. Public Joint Stock Company Varyoganneftegaz operates as a subsidiary of Independent Oil And Gas Company-Holding, LLC.",1636,"{'maxAge': 1, 'name': 'Mr. Oleg Nikolayevich Astashkin', 'title': 'Deputy Gen. Director for Planning, Performance Mgmt & Control & Member of Mgmt Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1270.0,1285.0,1270.0,1330.0,1270.0,1285.0,1270.0,1330.0,0.0,0.955119,61.436043,352,352,0,0,0,1320.0,1292.0,1000,1000,23373701120,1270.0,1450.0,0.5143817,1450.0,1450.0,0.0,0.0,RUB,23672143872,0.00721,210037,18091100,0.98838997,0.0,2723.028,0.47447178,1609372800,1640908800,1625011200,327808992,21.03,0.521,2.075,MCX,EQUITY,VJGZ.ME,VJGZ.ME,NNK-VARYOGANNEFTEG,Public Joint Stock Company Varyoganneftegaz,1323840600,Europe/Moscow,MSK,10800000,1292.0,none,1094000,0.06,11410848768,299665984,0.149,0.934,45440380928,0.608,2511.752,0.02576,0.00677,1505500000,3798215680,83788218368,1.708,0.33222,0.25112,0.08722,RUB,
2,2nd Micro District 21,Raduzhny,Russia,7 3466 84 27 70,https://www.varyeganneftegaz.ru,Oil & Gas E&P,Energy,"Public Joint Stock Company Varyoganneftegaz engages in the search, exploration, operation, production, and sale of oil, natural gas, and gas condensate. The company was founded in 1993 and is based in Raduzhny, Russia. Public Joint Stock Company Varyoganneftegaz operates as a subsidiary of Independent Oil And Gas Company-Holding, LLC.",1636,"{'maxAge': 1, 'name': 'Mr. Viktor Viktorovich Sorokin', 'title': 'Deputy Gen. Director of Strategic Planning & Devel. of Production and Member of Management', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1270.0,1285.0,1270.0,1330.0,1270.0,1285.0,1270.0,1330.0,0.0,0.955119,61.436043,352,352,0,0,0,1320.0,1292.0,1000,1000,23373701120,1270.0,1450.0,0.5143817,1450.0,1450.0,0.0,0.0,RUB,23672143872,0.00721,210037,18091100,0.98838997,0.0,2723.028,0.47447178,1609372800,1640908800,1625011200,327808992,21.03,0.521,2.075,MCX,EQUITY,VJGZ.ME,VJGZ.ME,NNK-VARYOGANNEFTEG,Public Joint Stock Company Varyoganneftegaz,1323840600,Europe/Moscow,MSK,10800000,1292.0,none,1094000,0.06,11410848768,299665984,0.149,0.934,45440380928,0.608,2511.752,0.02576,0.00677,1505500000,3798215680,83788218368,1.708,0.33222,0.25112,0.08722,RUB,
3,2nd Micro District 21,Raduzhny,Russia,7 3466 84 27 70,https://www.varyeganneftegaz.ru,Oil & Gas E&P,Energy,"Public Joint Stock Company Varyoganneftegaz engages in the search, exploration, operation, production, and sale of oil, natural gas, and gas condensate. The company was founded in 1993 and is based in Raduzhny, Russia. Public Joint Stock Company Varyoganneftegaz operates as a subsidiary of Independent Oil And Gas Company-Holding, LLC.",1636,"{'maxAge': 1, 'name': 'Mr. Alexander Viktorovich Busse', 'title': 'Deputy Gen. Director of Special Services & Service Support and Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1270.0,1285.0,1270.0,1330.0,1270.0,1285.0,1270.0,1330.0,0.0,0.955119,61.436043,352,352,0,0,0,1320.0,1292.0,1000,1000,23373701120,1270.0,1450.0,0.5143817,1450.0,1450.0,0.0,0.0,RUB,23672143872,0.00721,210037,18091100,0.98838997,0.0,2723.028,0.47447178,1609372800,1640908800,1625011200,327808992,21.03,0.521,2.075,MCX,EQUITY,VJGZ.ME,VJGZ.ME,NNK-VARYOGANNEFTEG,Public Joint Stock Company Varyoganneftegaz,1323840600,Europe/Moscow,MSK,10800000,1292.0,none,1094000,0.06,11410848768,299665984,0.149,0.934,45440380928,0.608,2511.752,0.02576,0.00677,1505500000,3798215680,83788218368,1.708,0.33222,0.25112,0.08722,RUB,
4,2nd Micro District 21,Raduzhny,Russia,7 3466 84 27 70,https://www.varyeganneftegaz.ru,Oil & Gas E&P,Energy,"Public Joint Stock Company Varyoganneftegaz engages in the search, exploration, operation, production, and sale of oil, natural gas, and gas condensate. The company was founded in 1993 and is based in Raduzhny, Russia. Public Joint Stock Company Varyoganneftegaz operates as a subsidiary of Independent Oil And Gas Company-Holding, LLC.",1636,"{'maxAge': 1, 'name': 'Mr. Vladimir Vitalevich Galich', 'title': 'Deputy Gen. Director of Capital Construction and Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1270.0,1285.0,1270.0,1330.0,1270.0,1285.0,1270.0,1330.0,0.0,0.955119,61.436043,352,352,0,0,0,1320.0,1292.0,1000,1000,23373701120,1270.0,1450.0,0.5143817,1450.0,1450.0,0.0,0.0,RUB,23672143872,0.00721,210037,18091100,0.98838997,0.0,2723.028,0.47447178,1609372800,1640908800,1625011200,327808992,21.03,0.521,2.075,MCX,EQUITY,VJGZ.ME,VJGZ.ME,NNK-VARYOGANNEFTEG,Public Joint Stock Company Varyoganneftegaz,1323840600,Europe/Moscow,MSK,10800000,1292.0,none,1094000,0.06,11410848768,299665984,0.149,0.934,45440380928,0.608,2511.752,0.02576,0.00677,1505500000,3798215680,83788218368,1.708,0.33222,0.25112,0.08722,RUB,
5,2nd Micro District 21,Raduzhny,Russia,7 3466 84 27 70,https://www.varyeganneftegaz.ru,Oil & Gas E&P,Energy,"Public Joint Stock Company Varyoganneftegaz engages in the search, exploration, operation, production, and sale of oil, natural gas, and gas condensate. The company was founded in 1993 and is based in Raduzhny, Russia. Public Joint Stock Company Varyoganneftegaz operates as a subsidiary of Independent Oil And Gas Company-Holding, LLC.",1636,"{'maxAge': 1, 'name': 'Mikhail  Romanchev', 'title': 'Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1270.0,1285.0,1270.0,1330.0,1270.0,1285.0,1270.0,1330.0,0.0,0.955119,61.436043,352,352,0,0,0,1320.0,1292.0,1000,1000,23373701120,1270.0,1450.0,0.5143817,1450.0,1450.0,0.0,0.0,RUB,23672143872,0.00721,210037,18091100,0.98838997,0.0,2723.028,0.47447178,1609372800,1640908800,1625011200,327808992,21.03,0.521,2.075,MCX,EQUITY,VJGZ.ME,VJGZ.ME,NNK-VARYOGANNEFTEG,Public Joint Stock Company Varyoganneftegaz,1323840600,Europe/Moscow,MSK,10800000,1292.0,none,1094000,0.06,11410848768,299665984,0.149,0.934,45440380928,0.608,2511.752,0.02576,0.00677,1505500000,3798215680,83788218368,1.708,0.33222,0.25112,0.08722,RUB,
6,2nd Micro District 21,Raduzhny,Russia,7 3466 84 27 70,https://www.varyeganneftegaz.ru,Oil & Gas E&P,Energy,"Public Joint Stock Company Varyoganneftegaz engages in the search, exploration, operation, production, and sale of oil, natural gas, and gas condensate. The company was founded in 1993 and is based in Raduzhny, Russia. Public Joint Stock Company Varyoganneftegaz operates as a subsidiary of Independent Oil And Gas Company-Holding, LLC.",1636,"{'maxAge': 1, 'name': 'Mikhail  Maltsev', 'title': 'Member of Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,1270.0,1285.0,1270.0,1330.0,1270.0,1285.0,1270.0,1330.0,0.0,0.955119,61.436043,352,352,0,0,0,1320.0,1292.0,1000,1000,23373701120,1270.0,1450.0,0.5143817,1450.0,1450.0,0.0,0.0,RUB,23672143872,0.00721,210037,18091100,0.98838997,0.0,2723.028,0.47447178,1609372800,1640908800,1625011200,327808992,21.03,0.521,2.075,MCX,EQUITY,VJGZ.ME,VJGZ.ME,NNK-VARYOGANNEFTEG,Public Joint Stock Company Varyoganneftegaz,1323840600,Europe/Moscow,MSK,10800000,1292.0,none,1094000,0.06,11410848768,299665984,0.149,0.934,45440380928,0.608,2511.752,0.02576,0.00677,1505500000,3798215680,83788218368,1.708,0.33222,0.25112,0.08722,RUB,
