,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,6348 Walker Lane,Alexandria,VA,22310,United States,703 960 4600,https://www.vsecorp.com,Aerospace & Defense,Industrials,"VSE Corporation operates as a diversified aftermarket products and services company in the United States. The company operates through three segments: Aviation, Fleet, and Federal and Defense. The Aviation segment provides international parts supply and distribution, supply chain solutions, and component and engine accessory maintenance, repair, and overhaul (MRO) services. This segment serves commercial airlines, regional airlines, cargo transporters, MRO integrators and providers, aviation manufacturers, corporate and private aircraft owners, and fixed-base operators. The Fleet segment offers parts supply, inventory management, e-commerce fulfillment, logistics, and other services to assist aftermarket commercial and federal customers with their supply chain management. This segment also provides sale of vehicle parts and supply chain services to support client truck fleets, as well as sustainment solutions and managed inventory services to government and commercial truck fleets. The Federal and Defense segment offers aftermarket refurbishment and sustainment services to extend and maintain the life cycle of military vehicles, ships, and aircraft for the United States Department of Defense (DoD). This segment also provides foreign military sales services, engineering, logistics, maintenance, configuration management, prototyping, technology, and field support services to the DoD and other customers. In addition, this segment offers energy consulting services and IT solutions to various DoD, federal civilian agencies, and commercial clients. The company also provides vehicle and equipment maintenance and refurbishment, logistics, engineering support, energy services, and IT and health care IT solutions, as well as consulting services. VSE Corporation was incorporated in 1959 and is headquartered in Alexandria, Virginia.",2000,"{'maxAge': 1, 'name': 'Mr. John A. Cuomo', 'age': 48, 'title': 'CEO, Pres & Director', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 1863819, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1672444800,86400,2,58.41,58.32,57.8818,58.82,58.41,58.32,57.8818,58.82,0.4,0.0070999996,1698710400,0.146,0.96,1.509336,21.208029,16.508524,388825,388825,94183,115130,115130,52.75,59.37,900,800,914872256,33.22,59.15,0.902694,54.2194,50.40705,0.4,0.0068481425,USD,1243576960,0.03181,13150443,15743800,165008,158370,1689292800,1692057600,0.0105,0.028800001,0.71421,1.15,0.0143,36.374,1.5975697,1672444800,1703980800,1688083200,0.173,35224000,2.74,3.52,0.99,2:1,1470268800,1.227,12.775,NMS,EQUITY,VSEC,VSEC,VSE Corporation,VSE Corporation,404141400,America/New_York,EDT,-14400000,58.11,72.0,65.0,68.5,68.5,1.8,buy,4,4163000,0.271,97345000,392719008,0.592,3.207,1013491008,83.711,78.977,0.044660002,0.07824,77933000,-79554872,-36902000,0.164,0.209,0.09335,0.096049994,0.07123,USD,
1,6348 Walker Lane,Alexandria,VA,22310,United States,703 960 4600,https://www.vsecorp.com,Aerospace & Defense,Industrials,"VSE Corporation operates as a diversified aftermarket products and services company in the United States. The company operates through three segments: Aviation, Fleet, and Federal and Defense. The Aviation segment provides international parts supply and distribution, supply chain solutions, and component and engine accessory maintenance, repair, and overhaul (MRO) services. This segment serves commercial airlines, regional airlines, cargo transporters, MRO integrators and providers, aviation manufacturers, corporate and private aircraft owners, and fixed-base operators. The Fleet segment offers parts supply, inventory management, e-commerce fulfillment, logistics, and other services to assist aftermarket commercial and federal customers with their supply chain management. This segment also provides sale of vehicle parts and supply chain services to support client truck fleets, as well as sustainment solutions and managed inventory services to government and commercial truck fleets. The Federal and Defense segment offers aftermarket refurbishment and sustainment services to extend and maintain the life cycle of military vehicles, ships, and aircraft for the United States Department of Defense (DoD). This segment also provides foreign military sales services, engineering, logistics, maintenance, configuration management, prototyping, technology, and field support services to the DoD and other customers. In addition, this segment offers energy consulting services and IT solutions to various DoD, federal civilian agencies, and commercial clients. The company also provides vehicle and equipment maintenance and refurbishment, logistics, engineering support, energy services, and IT and health care IT solutions, as well as consulting services. VSE Corporation was incorporated in 1959 and is headquartered in Alexandria, Virginia.",2000,"{'maxAge': 1, 'name': 'Mr. Stephen D. Griffin', 'age': 35, 'title': 'Sr. VP & CFO', 'yearBorn': 1987, 'fiscalYear': 2022, 'totalPay': 917918, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1672444800,86400,2,58.41,58.32,57.8818,58.82,58.41,58.32,57.8818,58.82,0.4,0.0070999996,1698710400,0.146,0.96,1.509336,21.208029,16.508524,388825,388825,94183,115130,115130,52.75,59.37,900,800,914872256,33.22,59.15,0.902694,54.2194,50.40705,0.4,0.0068481425,USD,1243576960,0.03181,13150443,15743800,165008,158370,1689292800,1692057600,0.0105,0.028800001,0.71421,1.15,0.0143,36.374,1.5975697,1672444800,1703980800,1688083200,0.173,35224000,2.74,3.52,0.99,2:1,1470268800,1.227,12.775,NMS,EQUITY,VSEC,VSEC,VSE Corporation,VSE Corporation,404141400,America/New_York,EDT,-14400000,58.11,72.0,65.0,68.5,68.5,1.8,buy,4,4163000,0.271,97345000,392719008,0.592,3.207,1013491008,83.711,78.977,0.044660002,0.07824,77933000,-79554872,-36902000,0.164,0.209,0.09335,0.096049994,0.07123,USD,
2,6348 Walker Lane,Alexandria,VA,22310,United States,703 960 4600,https://www.vsecorp.com,Aerospace & Defense,Industrials,"VSE Corporation operates as a diversified aftermarket products and services company in the United States. The company operates through three segments: Aviation, Fleet, and Federal and Defense. The Aviation segment provides international parts supply and distribution, supply chain solutions, and component and engine accessory maintenance, repair, and overhaul (MRO) services. This segment serves commercial airlines, regional airlines, cargo transporters, MRO integrators and providers, aviation manufacturers, corporate and private aircraft owners, and fixed-base operators. The Fleet segment offers parts supply, inventory management, e-commerce fulfillment, logistics, and other services to assist aftermarket commercial and federal customers with their supply chain management. This segment also provides sale of vehicle parts and supply chain services to support client truck fleets, as well as sustainment solutions and managed inventory services to government and commercial truck fleets. The Federal and Defense segment offers aftermarket refurbishment and sustainment services to extend and maintain the life cycle of military vehicles, ships, and aircraft for the United States Department of Defense (DoD). This segment also provides foreign military sales services, engineering, logistics, maintenance, configuration management, prototyping, technology, and field support services to the DoD and other customers. In addition, this segment offers energy consulting services and IT solutions to various DoD, federal civilian agencies, and commercial clients. The company also provides vehicle and equipment maintenance and refurbishment, logistics, engineering support, energy services, and IT and health care IT solutions, as well as consulting services. VSE Corporation was incorporated in 1959 and is headquartered in Alexandria, Virginia.",2000,"{'maxAge': 1, 'name': 'Ms. Farinaz S. Tehrani', 'age': 55, 'title': 'Sr. VP, Chief Legal Officer & Corp. Sec.', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 651000, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1672444800,86400,2,58.41,58.32,57.8818,58.82,58.41,58.32,57.8818,58.82,0.4,0.0070999996,1698710400,0.146,0.96,1.509336,21.208029,16.508524,388825,388825,94183,115130,115130,52.75,59.37,900,800,914872256,33.22,59.15,0.902694,54.2194,50.40705,0.4,0.0068481425,USD,1243576960,0.03181,13150443,15743800,165008,158370,1689292800,1692057600,0.0105,0.028800001,0.71421,1.15,0.0143,36.374,1.5975697,1672444800,1703980800,1688083200,0.173,35224000,2.74,3.52,0.99,2:1,1470268800,1.227,12.775,NMS,EQUITY,VSEC,VSEC,VSE Corporation,VSE Corporation,404141400,America/New_York,EDT,-14400000,58.11,72.0,65.0,68.5,68.5,1.8,buy,4,4163000,0.271,97345000,392719008,0.592,3.207,1013491008,83.711,78.977,0.044660002,0.07824,77933000,-79554872,-36902000,0.164,0.209,0.09335,0.096049994,0.07123,USD,
3,6348 Walker Lane,Alexandria,VA,22310,United States,703 960 4600,https://www.vsecorp.com,Aerospace & Defense,Industrials,"VSE Corporation operates as a diversified aftermarket products and services company in the United States. The company operates through three segments: Aviation, Fleet, and Federal and Defense. The Aviation segment provides international parts supply and distribution, supply chain solutions, and component and engine accessory maintenance, repair, and overhaul (MRO) services. This segment serves commercial airlines, regional airlines, cargo transporters, MRO integrators and providers, aviation manufacturers, corporate and private aircraft owners, and fixed-base operators. The Fleet segment offers parts supply, inventory management, e-commerce fulfillment, logistics, and other services to assist aftermarket commercial and federal customers with their supply chain management. This segment also provides sale of vehicle parts and supply chain services to support client truck fleets, as well as sustainment solutions and managed inventory services to government and commercial truck fleets. The Federal and Defense segment offers aftermarket refurbishment and sustainment services to extend and maintain the life cycle of military vehicles, ships, and aircraft for the United States Department of Defense (DoD). This segment also provides foreign military sales services, engineering, logistics, maintenance, configuration management, prototyping, technology, and field support services to the DoD and other customers. In addition, this segment offers energy consulting services and IT solutions to various DoD, federal civilian agencies, and commercial clients. The company also provides vehicle and equipment maintenance and refurbishment, logistics, engineering support, energy services, and IT and health care IT solutions, as well as consulting services. VSE Corporation was incorporated in 1959 and is headquartered in Alexandria, Virginia.",2000,"{'maxAge': 1, 'name': 'Mr. Chad M. Wheeler', 'age': 47, 'title': 'Pres of Fleet Segment', 'yearBorn': 1975, 'fiscalYear': 2022, 'totalPay': 729889, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1672444800,86400,2,58.41,58.32,57.8818,58.82,58.41,58.32,57.8818,58.82,0.4,0.0070999996,1698710400,0.146,0.96,1.509336,21.208029,16.508524,388825,388825,94183,115130,115130,52.75,59.37,900,800,914872256,33.22,59.15,0.902694,54.2194,50.40705,0.4,0.0068481425,USD,1243576960,0.03181,13150443,15743800,165008,158370,1689292800,1692057600,0.0105,0.028800001,0.71421,1.15,0.0143,36.374,1.5975697,1672444800,1703980800,1688083200,0.173,35224000,2.74,3.52,0.99,2:1,1470268800,1.227,12.775,NMS,EQUITY,VSEC,VSEC,VSE Corporation,VSE Corporation,404141400,America/New_York,EDT,-14400000,58.11,72.0,65.0,68.5,68.5,1.8,buy,4,4163000,0.271,97345000,392719008,0.592,3.207,1013491008,83.711,78.977,0.044660002,0.07824,77933000,-79554872,-36902000,0.164,0.209,0.09335,0.096049994,0.07123,USD,
4,6348 Walker Lane,Alexandria,VA,22310,United States,703 960 4600,https://www.vsecorp.com,Aerospace & Defense,Industrials,"VSE Corporation operates as a diversified aftermarket products and services company in the United States. The company operates through three segments: Aviation, Fleet, and Federal and Defense. The Aviation segment provides international parts supply and distribution, supply chain solutions, and component and engine accessory maintenance, repair, and overhaul (MRO) services. This segment serves commercial airlines, regional airlines, cargo transporters, MRO integrators and providers, aviation manufacturers, corporate and private aircraft owners, and fixed-base operators. The Fleet segment offers parts supply, inventory management, e-commerce fulfillment, logistics, and other services to assist aftermarket commercial and federal customers with their supply chain management. This segment also provides sale of vehicle parts and supply chain services to support client truck fleets, as well as sustainment solutions and managed inventory services to government and commercial truck fleets. The Federal and Defense segment offers aftermarket refurbishment and sustainment services to extend and maintain the life cycle of military vehicles, ships, and aircraft for the United States Department of Defense (DoD). This segment also provides foreign military sales services, engineering, logistics, maintenance, configuration management, prototyping, technology, and field support services to the DoD and other customers. In addition, this segment offers energy consulting services and IT solutions to various DoD, federal civilian agencies, and commercial clients. The company also provides vehicle and equipment maintenance and refurbishment, logistics, engineering support, energy services, and IT and health care IT solutions, as well as consulting services. VSE Corporation was incorporated in 1959 and is headquartered in Alexandria, Virginia.",2000,"{'maxAge': 1, 'name': 'Mr. Benjamin A. Thomas', 'age': 37, 'title': 'Pres of Aviation Segment', 'yearBorn': 1985, 'fiscalYear': 2022, 'totalPay': 671601, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1672444800,86400,2,58.41,58.32,57.8818,58.82,58.41,58.32,57.8818,58.82,0.4,0.0070999996,1698710400,0.146,0.96,1.509336,21.208029,16.508524,388825,388825,94183,115130,115130,52.75,59.37,900,800,914872256,33.22,59.15,0.902694,54.2194,50.40705,0.4,0.0068481425,USD,1243576960,0.03181,13150443,15743800,165008,158370,1689292800,1692057600,0.0105,0.028800001,0.71421,1.15,0.0143,36.374,1.5975697,1672444800,1703980800,1688083200,0.173,35224000,2.74,3.52,0.99,2:1,1470268800,1.227,12.775,NMS,EQUITY,VSEC,VSEC,VSE Corporation,VSE Corporation,404141400,America/New_York,EDT,-14400000,58.11,72.0,65.0,68.5,68.5,1.8,buy,4,4163000,0.271,97345000,392719008,0.592,3.207,1013491008,83.711,78.977,0.044660002,0.07824,77933000,-79554872,-36902000,0.164,0.209,0.09335,0.096049994,0.07123,USD,
5,6348 Walker Lane,Alexandria,VA,22310,United States,703 960 4600,https://www.vsecorp.com,Aerospace & Defense,Industrials,"VSE Corporation operates as a diversified aftermarket products and services company in the United States. The company operates through three segments: Aviation, Fleet, and Federal and Defense. The Aviation segment provides international parts supply and distribution, supply chain solutions, and component and engine accessory maintenance, repair, and overhaul (MRO) services. This segment serves commercial airlines, regional airlines, cargo transporters, MRO integrators and providers, aviation manufacturers, corporate and private aircraft owners, and fixed-base operators. The Fleet segment offers parts supply, inventory management, e-commerce fulfillment, logistics, and other services to assist aftermarket commercial and federal customers with their supply chain management. This segment also provides sale of vehicle parts and supply chain services to support client truck fleets, as well as sustainment solutions and managed inventory services to government and commercial truck fleets. The Federal and Defense segment offers aftermarket refurbishment and sustainment services to extend and maintain the life cycle of military vehicles, ships, and aircraft for the United States Department of Defense (DoD). This segment also provides foreign military sales services, engineering, logistics, maintenance, configuration management, prototyping, technology, and field support services to the DoD and other customers. In addition, this segment offers energy consulting services and IT solutions to various DoD, federal civilian agencies, and commercial clients. The company also provides vehicle and equipment maintenance and refurbishment, logistics, engineering support, energy services, and IT and health care IT solutions, as well as consulting services. VSE Corporation was incorporated in 1959 and is headquartered in Alexandria, Virginia.",2000,"{'maxAge': 1, 'name': 'Noel  Ryan', 'title': 'Head of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1672444800,86400,2,58.41,58.32,57.8818,58.82,58.41,58.32,57.8818,58.82,0.4,0.0070999996,1698710400,0.146,0.96,1.509336,21.208029,16.508524,388825,388825,94183,115130,115130,52.75,59.37,900,800,914872256,33.22,59.15,0.902694,54.2194,50.40705,0.4,0.0068481425,USD,1243576960,0.03181,13150443,15743800,165008,158370,1689292800,1692057600,0.0105,0.028800001,0.71421,1.15,0.0143,36.374,1.5975697,1672444800,1703980800,1688083200,0.173,35224000,2.74,3.52,0.99,2:1,1470268800,1.227,12.775,NMS,EQUITY,VSEC,VSEC,VSE Corporation,VSE Corporation,404141400,America/New_York,EDT,-14400000,58.11,72.0,65.0,68.5,68.5,1.8,buy,4,4163000,0.271,97345000,392719008,0.592,3.207,1013491008,83.711,78.977,0.044660002,0.07824,77933000,-79554872,-36902000,0.164,0.209,0.09335,0.096049994,0.07123,USD,
6,6348 Walker Lane,Alexandria,VA,22310,United States,703 960 4600,https://www.vsecorp.com,Aerospace & Defense,Industrials,"VSE Corporation operates as a diversified aftermarket products and services company in the United States. The company operates through three segments: Aviation, Fleet, and Federal and Defense. The Aviation segment provides international parts supply and distribution, supply chain solutions, and component and engine accessory maintenance, repair, and overhaul (MRO) services. This segment serves commercial airlines, regional airlines, cargo transporters, MRO integrators and providers, aviation manufacturers, corporate and private aircraft owners, and fixed-base operators. The Fleet segment offers parts supply, inventory management, e-commerce fulfillment, logistics, and other services to assist aftermarket commercial and federal customers with their supply chain management. This segment also provides sale of vehicle parts and supply chain services to support client truck fleets, as well as sustainment solutions and managed inventory services to government and commercial truck fleets. The Federal and Defense segment offers aftermarket refurbishment and sustainment services to extend and maintain the life cycle of military vehicles, ships, and aircraft for the United States Department of Defense (DoD). This segment also provides foreign military sales services, engineering, logistics, maintenance, configuration management, prototyping, technology, and field support services to the DoD and other customers. In addition, this segment offers energy consulting services and IT solutions to various DoD, federal civilian agencies, and commercial clients. The company also provides vehicle and equipment maintenance and refurbishment, logistics, engineering support, energy services, and IT and health care IT solutions, as well as consulting services. VSE Corporation was incorporated in 1959 and is headquartered in Alexandria, Virginia.",2000,"{'maxAge': 1, 'name': 'Mr. Michael  Perlman', 'title': 'VP of Investor Relations & Communications', 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1672444800,86400,2,58.41,58.32,57.8818,58.82,58.41,58.32,57.8818,58.82,0.4,0.0070999996,1698710400,0.146,0.96,1.509336,21.208029,16.508524,388825,388825,94183,115130,115130,52.75,59.37,900,800,914872256,33.22,59.15,0.902694,54.2194,50.40705,0.4,0.0068481425,USD,1243576960,0.03181,13150443,15743800,165008,158370,1689292800,1692057600,0.0105,0.028800001,0.71421,1.15,0.0143,36.374,1.5975697,1672444800,1703980800,1688083200,0.173,35224000,2.74,3.52,0.99,2:1,1470268800,1.227,12.775,NMS,EQUITY,VSEC,VSEC,VSE Corporation,VSE Corporation,404141400,America/New_York,EDT,-14400000,58.11,72.0,65.0,68.5,68.5,1.8,buy,4,4163000,0.271,97345000,392719008,0.592,3.207,1013491008,83.711,78.977,0.044660002,0.07824,77933000,-79554872,-36902000,0.164,0.209,0.09335,0.096049994,0.07123,USD,
7,6348 Walker Lane,Alexandria,VA,22310,United States,703 960 4600,https://www.vsecorp.com,Aerospace & Defense,Industrials,"VSE Corporation operates as a diversified aftermarket products and services company in the United States. The company operates through three segments: Aviation, Fleet, and Federal and Defense. The Aviation segment provides international parts supply and distribution, supply chain solutions, and component and engine accessory maintenance, repair, and overhaul (MRO) services. This segment serves commercial airlines, regional airlines, cargo transporters, MRO integrators and providers, aviation manufacturers, corporate and private aircraft owners, and fixed-base operators. The Fleet segment offers parts supply, inventory management, e-commerce fulfillment, logistics, and other services to assist aftermarket commercial and federal customers with their supply chain management. This segment also provides sale of vehicle parts and supply chain services to support client truck fleets, as well as sustainment solutions and managed inventory services to government and commercial truck fleets. The Federal and Defense segment offers aftermarket refurbishment and sustainment services to extend and maintain the life cycle of military vehicles, ships, and aircraft for the United States Department of Defense (DoD). This segment also provides foreign military sales services, engineering, logistics, maintenance, configuration management, prototyping, technology, and field support services to the DoD and other customers. In addition, this segment offers energy consulting services and IT solutions to various DoD, federal civilian agencies, and commercial clients. The company also provides vehicle and equipment maintenance and refurbishment, logistics, engineering support, energy services, and IT and health care IT solutions, as well as consulting services. VSE Corporation was incorporated in 1959 and is headquartered in Alexandria, Virginia.",2000,"{'maxAge': 1, 'name': 'Ms. Krista  Stafford', 'title': 'Sr. VP & Chief HR Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1672444800,86400,2,58.41,58.32,57.8818,58.82,58.41,58.32,57.8818,58.82,0.4,0.0070999996,1698710400,0.146,0.96,1.509336,21.208029,16.508524,388825,388825,94183,115130,115130,52.75,59.37,900,800,914872256,33.22,59.15,0.902694,54.2194,50.40705,0.4,0.0068481425,USD,1243576960,0.03181,13150443,15743800,165008,158370,1689292800,1692057600,0.0105,0.028800001,0.71421,1.15,0.0143,36.374,1.5975697,1672444800,1703980800,1688083200,0.173,35224000,2.74,3.52,0.99,2:1,1470268800,1.227,12.775,NMS,EQUITY,VSEC,VSEC,VSE Corporation,VSE Corporation,404141400,America/New_York,EDT,-14400000,58.11,72.0,65.0,68.5,68.5,1.8,buy,4,4163000,0.271,97345000,392719008,0.592,3.207,1013491008,83.711,78.977,0.044660002,0.07824,77933000,-79554872,-36902000,0.164,0.209,0.09335,0.096049994,0.07123,USD,
8,6348 Walker Lane,Alexandria,VA,22310,United States,703 960 4600,https://www.vsecorp.com,Aerospace & Defense,Industrials,"VSE Corporation operates as a diversified aftermarket products and services company in the United States. The company operates through three segments: Aviation, Fleet, and Federal and Defense. The Aviation segment provides international parts supply and distribution, supply chain solutions, and component and engine accessory maintenance, repair, and overhaul (MRO) services. This segment serves commercial airlines, regional airlines, cargo transporters, MRO integrators and providers, aviation manufacturers, corporate and private aircraft owners, and fixed-base operators. The Fleet segment offers parts supply, inventory management, e-commerce fulfillment, logistics, and other services to assist aftermarket commercial and federal customers with their supply chain management. This segment also provides sale of vehicle parts and supply chain services to support client truck fleets, as well as sustainment solutions and managed inventory services to government and commercial truck fleets. The Federal and Defense segment offers aftermarket refurbishment and sustainment services to extend and maintain the life cycle of military vehicles, ships, and aircraft for the United States Department of Defense (DoD). This segment also provides foreign military sales services, engineering, logistics, maintenance, configuration management, prototyping, technology, and field support services to the DoD and other customers. In addition, this segment offers energy consulting services and IT solutions to various DoD, federal civilian agencies, and commercial clients. The company also provides vehicle and equipment maintenance and refurbishment, logistics, engineering support, energy services, and IT and health care IT solutions, as well as consulting services. VSE Corporation was incorporated in 1959 and is headquartered in Alexandria, Virginia.",2000,"{'maxAge': 1, 'name': 'Major General Charles A. Anderson', 'age': 63, 'title': 'Federal & Defense Services Pres', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1672444800,86400,2,58.41,58.32,57.8818,58.82,58.41,58.32,57.8818,58.82,0.4,0.0070999996,1698710400,0.146,0.96,1.509336,21.208029,16.508524,388825,388825,94183,115130,115130,52.75,59.37,900,800,914872256,33.22,59.15,0.902694,54.2194,50.40705,0.4,0.0068481425,USD,1243576960,0.03181,13150443,15743800,165008,158370,1689292800,1692057600,0.0105,0.028800001,0.71421,1.15,0.0143,36.374,1.5975697,1672444800,1703980800,1688083200,0.173,35224000,2.74,3.52,0.99,2:1,1470268800,1.227,12.775,NMS,EQUITY,VSEC,VSEC,VSE Corporation,VSE Corporation,404141400,America/New_York,EDT,-14400000,58.11,72.0,65.0,68.5,68.5,1.8,buy,4,4163000,0.271,97345000,392719008,0.592,3.207,1013491008,83.711,78.977,0.044660002,0.07824,77933000,-79554872,-36902000,0.164,0.209,0.09335,0.096049994,0.07123,USD,
9,6348 Walker Lane,Alexandria,VA,22310,United States,703 960 4600,https://www.vsecorp.com,Aerospace & Defense,Industrials,"VSE Corporation operates as a diversified aftermarket products and services company in the United States. The company operates through three segments: Aviation, Fleet, and Federal and Defense. The Aviation segment provides international parts supply and distribution, supply chain solutions, and component and engine accessory maintenance, repair, and overhaul (MRO) services. This segment serves commercial airlines, regional airlines, cargo transporters, MRO integrators and providers, aviation manufacturers, corporate and private aircraft owners, and fixed-base operators. The Fleet segment offers parts supply, inventory management, e-commerce fulfillment, logistics, and other services to assist aftermarket commercial and federal customers with their supply chain management. This segment also provides sale of vehicle parts and supply chain services to support client truck fleets, as well as sustainment solutions and managed inventory services to government and commercial truck fleets. The Federal and Defense segment offers aftermarket refurbishment and sustainment services to extend and maintain the life cycle of military vehicles, ships, and aircraft for the United States Department of Defense (DoD). This segment also provides foreign military sales services, engineering, logistics, maintenance, configuration management, prototyping, technology, and field support services to the DoD and other customers. In addition, this segment offers energy consulting services and IT solutions to various DoD, federal civilian agencies, and commercial clients. The company also provides vehicle and equipment maintenance and refurbishment, logistics, engineering support, energy services, and IT and health care IT solutions, as well as consulting services. VSE Corporation was incorporated in 1959 and is headquartered in Alexandria, Virginia.",2000,"{'maxAge': 1, 'name': 'Richard  Hannah', 'title': 'Treasurer', 'exercisedValue': 0, 'unexercisedValue': 0}",3,2,1,2,1,1693526400,1672444800,86400,2,58.41,58.32,57.8818,58.82,58.41,58.32,57.8818,58.82,0.4,0.0070999996,1698710400,0.146,0.96,1.509336,21.208029,16.508524,388825,388825,94183,115130,115130,52.75,59.37,900,800,914872256,33.22,59.15,0.902694,54.2194,50.40705,0.4,0.0068481425,USD,1243576960,0.03181,13150443,15743800,165008,158370,1689292800,1692057600,0.0105,0.028800001,0.71421,1.15,0.0143,36.374,1.5975697,1672444800,1703980800,1688083200,0.173,35224000,2.74,3.52,0.99,2:1,1470268800,1.227,12.775,NMS,EQUITY,VSEC,VSEC,VSE Corporation,VSE Corporation,404141400,America/New_York,EDT,-14400000,58.11,72.0,65.0,68.5,68.5,1.8,buy,4,4163000,0.271,97345000,392719008,0.592,3.207,1013491008,83.711,78.977,0.044660002,0.07824,77933000,-79554872,-36902000,0.164,0.209,0.09335,0.096049994,0.07123,USD,
