,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,107-39 Tongil-ro,Seodaemun-gu,Seoul,South Korea,82 2 3277 1600,82 2 392 1100,https://www.sajo.co.kr,Packaged Foods,Consumer Defensive,"Sajo Industries Company Limited operates as a food company. It provides marine, food, livestock, and leisure products under the Sajo brand. The company was founded in 1971 and is headquartered in Seoul, South Korea.","{'maxAge': 1, 'name': 'Mr. Chin-Woo  Choo', 'age': 73, 'title': 'Chairman and Chief Exec. Officer', 'yearBorn': 1949, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,39850.0,39850.0,39700.0,40000.0,39850.0,39850.0,39700.0,40000.0,350.0,0.0088,1672185600,0.0323,0.57,0.827792,1200,1200,6838,3141,3141,39900.0,39950.0,0,0,199719993344,37800.0,48500.0,0.30715442,39911.0,42108.5,KRW,606358470656,0.08309,1867082,4993000,0.61585,0.0306,1672444800,1703980800,1688083200,-0.47,54030704640,0.933,18.755,KSC,EQUITY,007160.KS,007160.KS,SajoInd,Sajo Industries Company Limited,946944000,Asia/Seoul,KST,32400000,40000.0,none,45411536896,9095.04,32331296768,323618996224,0.25,0.764,650226696192,49.505,130231.23,0.00588,0.09392,89893773100,-50731724800,-45284589568,-0.47,-0.011,0.082779996,0.04972,0.01682,KRW,
