,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,forwardPE,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Jeongwoo Building,"5th Floor 29, Eunhaeng-ro Yeongdeungpo-gu",Seoul,South Korea,82 2 3779 0779,82 2 3779 5599,https://www.hansae.com,Apparel Manufacturing,Consumer Cyclical,"Hansae Co., Ltd. manufactures and sells finished clothing products in Vietnam, Indonesia, Nicaragua, Guatemala, Myanmar, and Haiti. It also exports its products to the United States and other countries. The company was founded in 1982 and is headquartered in Seoul, South Korea, As on May 2, 2023 Hansae Co., Ltd. operates as a subsidiary of Hansae Yes24 Holdings Co., Ltd.","{'maxAge': 1, 'name': 'Ik Whan  Kim', 'title': 'Chief Exec. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,22050.0,22000.0,21100.0,22000.0,22050.0,22000.0,21100.0,22000.0,500.0,0.0235,1672185600,0.23629999,2.73,0.967752,173400,173400,211294,170995,170995,21200.0,21250.0,0,0,836884496384,13100.0,22100.0,0.45141748,19541.4,17433.0,KRW,1048548081664,6.9524875,0.04478,12596517,39382800,0.57341,0.15254,1672444800,1703980800,1688083200,0.194,83025985536,0.51,1:1,1321228800,0.566,5.539,KSC,EQUITY,105630.KS,105630.KS,Hansae,"Hansae Co., Ltd.",1237507200,Asia/Seoul,KST,32400000,21250.0,30000.0,20000.0,27571.0,29000.0,1.5,strong_buy,7,274555289600,6996.775,189308174336,489247834112,0.481,1.276,1853903601664,84.343,47248.652,0.07203,0.15385,342309666816,212360151040,0.194,-0.296,0.16606002,0.102110006,0.083730005,KRW,
