,address1,address2,city,state,zip,country,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,350-7th Avenue SW,Suite 3400,Calgary,AB,T2P 3N9,Canada,https://www.highnorthresources.com,Oil & Gas E&P,Energy,"High North Resources Ltd. engages in the acquisition, exploration, development, and production of oil and gas properties in Canada. It holds interests in various undeveloped land properties located in Girouxville and McLean areas of Alberta. The company was founded in 2010 and is based in Calgary, Canada.","{'maxAge': 1, 'name': 'Ms. Susan E. McClinton', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,5.384854,5000,5000,0,0,0,721,1e-06,1e-05,0.00016676253,1e-05,1e-05,0.0,0.0,USD,13418773,0.0,72100000,0.011,9.090909e-05,1412035200,1443571200,1435622400,-14977065,-0.02,3.104,-2.083,PNK,EQUITY,HNTHF,HNTHF,HIGH NORTH RESOURCES LTD,High North Resources Ltd.,1392301800,America/New_York,EDT,-14400000,1e-06,none,-6442528,13418624,0.015,0.02,4323513,1770.276,0.067,-0.41679,-2.65769,2587383,-11115206,-3701556,-0.658,0.29572,-1.49011,-3.2804098,CAD,
