,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Mr. Michael L. Rose P.Geol', 'age': 64, 'title': 'Chairman, Pres & CEO', 'yearBorn': 1958, 'fiscalYear': 2022, 'totalPay': 4672000, 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,70.05,69.64,69.33,70.3,70.05,69.64,69.33,70.3,1.04,0.0148,1694649600,0.119799994,2.14,1.597043,8.53528,11.136508,3423760,3423760,2725777,2186790,2186790,70.1,70.1,0,0,23839315968,52.34,84.1,4.353914,68.1034,63.508,0.985,0.014061384,CAD,24392574976,0.5166,319937934,339784992,3137619,3151169,1690761600,1693440000,0.0092,0.05525,0.5499,0.87,38.734,1.8113285,1672444800,1703980800,1688083200,-0.707,2828553984,8.22,6.3,-0.62,4.455,9.0,TOR,EQUITY,TOU.TO,TOU.TO,TOURMALINE OIL CORP,Tourmaline Oil Corp.,1290522600,America/Toronto,EDT,-14400000,70.16,100.0,75.0,81.06,77.0,1.7,buy,16,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
1,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Mr. Brian G. Robinson', 'age': 65, 'title': 'VP of Fin., CFO & Non-Independent Director', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 2249917, 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,70.05,69.64,69.33,70.3,70.05,69.64,69.33,70.3,1.04,0.0148,1694649600,0.119799994,2.14,1.597043,8.53528,11.136508,3423760,3423760,2725777,2186790,2186790,70.1,70.1,0,0,23839315968,52.34,84.1,4.353914,68.1034,63.508,0.985,0.014061384,CAD,24392574976,0.5166,319937934,339784992,3137619,3151169,1690761600,1693440000,0.0092,0.05525,0.5499,0.87,38.734,1.8113285,1672444800,1703980800,1688083200,-0.707,2828553984,8.22,6.3,-0.62,4.455,9.0,TOR,EQUITY,TOU.TO,TOU.TO,TOURMALINE OIL CORP,Tourmaline Oil Corp.,1290522600,America/Toronto,EDT,-14400000,70.16,100.0,75.0,81.06,77.0,1.7,buy,16,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
2,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Ms. Sherra  Aspin', 'title': 'VP of Marketing', 'fiscalYear': 2022, 'totalPay': 1582000, 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,70.05,69.64,69.33,70.3,70.05,69.64,69.33,70.3,1.04,0.0148,1694649600,0.119799994,2.14,1.597043,8.53528,11.136508,3423760,3423760,2725777,2186790,2186790,70.1,70.1,0,0,23839315968,52.34,84.1,4.353914,68.1034,63.508,0.985,0.014061384,CAD,24392574976,0.5166,319937934,339784992,3137619,3151169,1690761600,1693440000,0.0092,0.05525,0.5499,0.87,38.734,1.8113285,1672444800,1703980800,1688083200,-0.707,2828553984,8.22,6.3,-0.62,4.455,9.0,TOR,EQUITY,TOU.TO,TOU.TO,TOURMALINE OIL CORP,Tourmaline Oil Corp.,1290522600,America/Toronto,EDT,-14400000,70.16,100.0,75.0,81.06,77.0,1.7,buy,16,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
3,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Mr. Colin Joel Frostad', 'title': 'VP of Exploration', 'fiscalYear': 2022, 'totalPay': 1081667, 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,70.05,69.64,69.33,70.3,70.05,69.64,69.33,70.3,1.04,0.0148,1694649600,0.119799994,2.14,1.597043,8.53528,11.136508,3423760,3423760,2725777,2186790,2186790,70.1,70.1,0,0,23839315968,52.34,84.1,4.353914,68.1034,63.508,0.985,0.014061384,CAD,24392574976,0.5166,319937934,339784992,3137619,3151169,1690761600,1693440000,0.0092,0.05525,0.5499,0.87,38.734,1.8113285,1672444800,1703980800,1688083200,-0.707,2828553984,8.22,6.3,-0.62,4.455,9.0,TOR,EQUITY,TOU.TO,TOU.TO,TOURMALINE OIL CORP,Tourmaline Oil Corp.,1290522600,America/Toronto,EDT,-14400000,70.16,100.0,75.0,81.06,77.0,1.7,buy,16,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
4,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Mr. Allan Joseph Bush', 'title': 'Chief Operating Officer', 'fiscalYear': 2021, 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,70.05,69.64,69.33,70.3,70.05,69.64,69.33,70.3,1.04,0.0148,1694649600,0.119799994,2.14,1.597043,8.53528,11.136508,3423760,3423760,2725777,2186790,2186790,70.1,70.1,0,0,23839315968,52.34,84.1,4.353914,68.1034,63.508,0.985,0.014061384,CAD,24392574976,0.5166,319937934,339784992,3137619,3151169,1690761600,1693440000,0.0092,0.05525,0.5499,0.87,38.734,1.8113285,1672444800,1703980800,1688083200,-0.707,2828553984,8.22,6.3,-0.62,4.455,9.0,TOR,EQUITY,TOU.TO,TOU.TO,TOURMALINE OIL CORP,Tourmaline Oil Corp.,1290522600,America/Toronto,EDT,-14400000,70.16,100.0,75.0,81.06,77.0,1.7,buy,16,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
5,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Mr. William Scott Kirker', 'title': 'Chief Legal Officer & External Affairs', 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,70.05,69.64,69.33,70.3,70.05,69.64,69.33,70.3,1.04,0.0148,1694649600,0.119799994,2.14,1.597043,8.53528,11.136508,3423760,3423760,2725777,2186790,2186790,70.1,70.1,0,0,23839315968,52.34,84.1,4.353914,68.1034,63.508,0.985,0.014061384,CAD,24392574976,0.5166,319937934,339784992,3137619,3151169,1690761600,1693440000,0.0092,0.05525,0.5499,0.87,38.734,1.8113285,1672444800,1703980800,1688083200,-0.707,2828553984,8.22,6.3,-0.62,4.455,9.0,TOR,EQUITY,TOU.TO,TOU.TO,TOURMALINE OIL CORP,Tourmaline Oil Corp.,1290522600,America/Toronto,EDT,-14400000,70.16,100.0,75.0,81.06,77.0,1.7,buy,16,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
6,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Ms. Sarah  Tait', 'title': 'Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,70.05,69.64,69.33,70.3,70.05,69.64,69.33,70.3,1.04,0.0148,1694649600,0.119799994,2.14,1.597043,8.53528,11.136508,3423760,3423760,2725777,2186790,2186790,70.1,70.1,0,0,23839315968,52.34,84.1,4.353914,68.1034,63.508,0.985,0.014061384,CAD,24392574976,0.5166,319937934,339784992,3137619,3151169,1690761600,1693440000,0.0092,0.05525,0.5499,0.87,38.734,1.8113285,1672444800,1703980800,1688083200,-0.707,2828553984,8.22,6.3,-0.62,4.455,9.0,TOR,EQUITY,TOU.TO,TOU.TO,TOURMALINE OIL CORP,Tourmaline Oil Corp.,1290522600,America/Toronto,EDT,-14400000,70.16,100.0,75.0,81.06,77.0,1.7,buy,16,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
7,250 – 6th Avenue S.W.,Suite 2900,Calgary,AB,T2P 3H7,Canada,403-266-5992,403-266-5952,https://www.tourmalineoil.com,Oil & Gas E&P,Energy,"Tourmaline Oil Corp. explores for and develops oil and natural gas properties in the Western Canadian Sedimentary Basin. It holds interests in properties located in the Alberta Deep Basin, Northeast British Columbia Montney, and the Peace River High Triassic oil complex. The company was incorporated in 2008 and is headquartered in Calgary, Canada.",360,"{'maxAge': 1, 'name': 'Ms. Katie  Beck', 'title': 'Corp. Sec. & Associate Gen. Counsel', 'exercisedValue': 0, 'unexercisedValue': 0}",2,8,8,3,7,1693526400,1672444800,86400,2,70.05,69.64,69.33,70.3,70.05,69.64,69.33,70.3,1.04,0.0148,1694649600,0.119799994,2.14,1.597043,8.53528,11.136508,3423760,3423760,2725777,2186790,2186790,70.1,70.1,0,0,23839315968,52.34,84.1,4.353914,68.1034,63.508,0.985,0.014061384,CAD,24392574976,0.5166,319937934,339784992,3137619,3151169,1690761600,1693440000,0.0092,0.05525,0.5499,0.87,38.734,1.8113285,1672444800,1703980800,1688083200,-0.707,2828553984,8.22,6.3,-0.62,4.455,9.0,TOR,EQUITY,TOU.TO,TOU.TO,TOURMALINE OIL CORP,Tourmaline Oil Corp.,1290522600,America/Toronto,EDT,-14400000,70.16,100.0,75.0,81.06,77.0,1.7,buy,16,46554000,0.137,2710222080,599830976,0.581,1.224,5475376128,4.563,16.187,0.05545,0.22698,5370594000,-394703360,4738059776,-0.707,-0.545,0.67213,0.49498,0.27058,CAD,
