,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,openInterest,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"306 South Henry Street, Suite 100",Williamsburg,VA,23185-4046,United States,757 229 5648,757 564 8801,https://www.sotherlyhotels.com,REIT—Hotel & Motel,Real Estate,"Sotherly Hotels Inc. is a self-managed and self-administered lodging REIT focused on the acquisition, renovation, upbranding and repositioning of upscale to upper-upscale full-service hotels in the Southern United States. Sotherly may also opportunistically acquire hotels throughout the United States. Currently, the Company's portfolio consists of investments in ten hotel properties, comprising 2,786 rooms, as well as interests in two condominium hotels and their associated rental programs. The Company owns hotels that operate under the Hilton Worldwide and Hyatt Hotels Corporation brands, as well as independent hotels. Sotherly Hotels Inc. was organized in 2004 and is headquartered in Williamsburg, Virginia.",9,"{'maxAge': 1, 'name': 'Mr. David R. Folsom', 'age': 57, 'title': 'Pres, CEO & Director', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 681864, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.8,1.8,1.79,1.83,1.8,1.8,1.79,1.83,1583971200,0.0,1.724412,6.206897,-3.2142856,37546,37546,71075,49160,49160,1.79,1.86,900,1000,70869240,0,1.63,2.5,0.40964633,2.0654,2.00455,0.0,0.0,USD,432387328,0.0789,14877634,19310800,151281,114044,1690761600,1693440000,0.0078,0.13871,0.27805,2.04,0.009,-2.467,1672444800,1703980800,1688083200,-0.803,5764345,0.29,-0.56,2.499,10.512,NGM,EQUITY,SOHO,SOHO,Sotherly Hotels Inc.,Sotherly Hotels Inc.,1103293800,America/New_York,EDT,-14400000,1.8,2.25,2.25,2.25,2.25,3.0,hold,1,24226602,1.278,41130848,321218528,0.744,1.211,173001040,589.476,9.395,0.03398,0.28023002,46462568,15304443,19037042,-0.879,0.039,0.28078,0.23775,0.12904,USD,
1,"306 South Henry Street, Suite 100",Williamsburg,VA,23185-4046,United States,757 229 5648,757 564 8801,https://www.sotherlyhotels.com,REIT—Hotel & Motel,Real Estate,"Sotherly Hotels Inc. is a self-managed and self-administered lodging REIT focused on the acquisition, renovation, upbranding and repositioning of upscale to upper-upscale full-service hotels in the Southern United States. Sotherly may also opportunistically acquire hotels throughout the United States. Currently, the Company's portfolio consists of investments in ten hotel properties, comprising 2,786 rooms, as well as interests in two condominium hotels and their associated rental programs. The Company owns hotels that operate under the Hilton Worldwide and Hyatt Hotels Corporation brands, as well as independent hotels. Sotherly Hotels Inc. was organized in 2004 and is headquartered in Williamsburg, Virginia.",9,"{'maxAge': 1, 'name': 'Mr. Anthony E. Domalski CPA', 'age': 60, 'title': 'VP, Sec. & CFO', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 515956, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.8,1.8,1.79,1.83,1.8,1.8,1.79,1.83,1583971200,0.0,1.724412,6.206897,-3.2142856,37546,37546,71075,49160,49160,1.79,1.86,900,1000,70869240,0,1.63,2.5,0.40964633,2.0654,2.00455,0.0,0.0,USD,432387328,0.0789,14877634,19310800,151281,114044,1690761600,1693440000,0.0078,0.13871,0.27805,2.04,0.009,-2.467,1672444800,1703980800,1688083200,-0.803,5764345,0.29,-0.56,2.499,10.512,NGM,EQUITY,SOHO,SOHO,Sotherly Hotels Inc.,Sotherly Hotels Inc.,1103293800,America/New_York,EDT,-14400000,1.8,2.25,2.25,2.25,2.25,3.0,hold,1,24226602,1.278,41130848,321218528,0.744,1.211,173001040,589.476,9.395,0.03398,0.28023002,46462568,15304443,19037042,-0.879,0.039,0.28078,0.23775,0.12904,USD,
2,"306 South Henry Street, Suite 100",Williamsburg,VA,23185-4046,United States,757 229 5648,757 564 8801,https://www.sotherlyhotels.com,REIT—Hotel & Motel,Real Estate,"Sotherly Hotels Inc. is a self-managed and self-administered lodging REIT focused on the acquisition, renovation, upbranding and repositioning of upscale to upper-upscale full-service hotels in the Southern United States. Sotherly may also opportunistically acquire hotels throughout the United States. Currently, the Company's portfolio consists of investments in ten hotel properties, comprising 2,786 rooms, as well as interests in two condominium hotels and their associated rental programs. The Company owns hotels that operate under the Hilton Worldwide and Hyatt Hotels Corporation brands, as well as independent hotels. Sotherly Hotels Inc. was organized in 2004 and is headquartered in Williamsburg, Virginia.",9,"{'maxAge': 1, 'name': 'Mr. Scott M. Kucinski', 'age': 40, 'title': 'Exec. VP & COO', 'yearBorn': 1982, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.8,1.8,1.79,1.83,1.8,1.8,1.79,1.83,1583971200,0.0,1.724412,6.206897,-3.2142856,37546,37546,71075,49160,49160,1.79,1.86,900,1000,70869240,0,1.63,2.5,0.40964633,2.0654,2.00455,0.0,0.0,USD,432387328,0.0789,14877634,19310800,151281,114044,1690761600,1693440000,0.0078,0.13871,0.27805,2.04,0.009,-2.467,1672444800,1703980800,1688083200,-0.803,5764345,0.29,-0.56,2.499,10.512,NGM,EQUITY,SOHO,SOHO,Sotherly Hotels Inc.,Sotherly Hotels Inc.,1103293800,America/New_York,EDT,-14400000,1.8,2.25,2.25,2.25,2.25,3.0,hold,1,24226602,1.278,41130848,321218528,0.744,1.211,173001040,589.476,9.395,0.03398,0.28023002,46462568,15304443,19037042,-0.879,0.039,0.28078,0.23775,0.12904,USD,
3,"306 South Henry Street, Suite 100",Williamsburg,VA,23185-4046,United States,757 229 5648,757 564 8801,https://www.sotherlyhotels.com,REIT—Hotel & Motel,Real Estate,"Sotherly Hotels Inc. is a self-managed and self-administered lodging REIT focused on the acquisition, renovation, upbranding and repositioning of upscale to upper-upscale full-service hotels in the Southern United States. Sotherly may also opportunistically acquire hotels throughout the United States. Currently, the Company's portfolio consists of investments in ten hotel properties, comprising 2,786 rooms, as well as interests in two condominium hotels and their associated rental programs. The Company owns hotels that operate under the Hilton Worldwide and Hyatt Hotels Corporation brands, as well as independent hotels. Sotherly Hotels Inc. was organized in 2004 and is headquartered in Williamsburg, Virginia.",9,"{'maxAge': 1, 'name': 'Mr. Andrew Mack Sims Jr.', 'title': 'VP of Operations & Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.8,1.8,1.79,1.83,1.8,1.8,1.79,1.83,1583971200,0.0,1.724412,6.206897,-3.2142856,37546,37546,71075,49160,49160,1.79,1.86,900,1000,70869240,0,1.63,2.5,0.40964633,2.0654,2.00455,0.0,0.0,USD,432387328,0.0789,14877634,19310800,151281,114044,1690761600,1693440000,0.0078,0.13871,0.27805,2.04,0.009,-2.467,1672444800,1703980800,1688083200,-0.803,5764345,0.29,-0.56,2.499,10.512,NGM,EQUITY,SOHO,SOHO,Sotherly Hotels Inc.,Sotherly Hotels Inc.,1103293800,America/New_York,EDT,-14400000,1.8,2.25,2.25,2.25,2.25,3.0,hold,1,24226602,1.278,41130848,321218528,0.744,1.211,173001040,589.476,9.395,0.03398,0.28023002,46462568,15304443,19037042,-0.879,0.039,0.28078,0.23775,0.12904,USD,
4,"306 South Henry Street, Suite 100",Williamsburg,VA,23185-4046,United States,757 229 5648,757 564 8801,https://www.sotherlyhotels.com,REIT—Hotel & Motel,Real Estate,"Sotherly Hotels Inc. is a self-managed and self-administered lodging REIT focused on the acquisition, renovation, upbranding and repositioning of upscale to upper-upscale full-service hotels in the Southern United States. Sotherly may also opportunistically acquire hotels throughout the United States. Currently, the Company's portfolio consists of investments in ten hotel properties, comprising 2,786 rooms, as well as interests in two condominium hotels and their associated rental programs. The Company owns hotels that operate under the Hilton Worldwide and Hyatt Hotels Corporation brands, as well as independent hotels. Sotherly Hotels Inc. was organized in 2004 and is headquartered in Williamsburg, Virginia.",9,"{'maxAge': 1, 'name': 'Ms. Ashley Sims Kirkland', 'title': 'Corp. Counsel & Compliance Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.8,1.8,1.79,1.83,1.8,1.8,1.79,1.83,1583971200,0.0,1.724412,6.206897,-3.2142856,37546,37546,71075,49160,49160,1.79,1.86,900,1000,70869240,0,1.63,2.5,0.40964633,2.0654,2.00455,0.0,0.0,USD,432387328,0.0789,14877634,19310800,151281,114044,1690761600,1693440000,0.0078,0.13871,0.27805,2.04,0.009,-2.467,1672444800,1703980800,1688083200,-0.803,5764345,0.29,-0.56,2.499,10.512,NGM,EQUITY,SOHO,SOHO,Sotherly Hotels Inc.,Sotherly Hotels Inc.,1103293800,America/New_York,EDT,-14400000,1.8,2.25,2.25,2.25,2.25,3.0,hold,1,24226602,1.278,41130848,321218528,0.744,1.211,173001040,589.476,9.395,0.03398,0.28023002,46462568,15304443,19037042,-0.879,0.039,0.28078,0.23775,0.12904,USD,
5,"306 South Henry Street, Suite 100",Williamsburg,VA,23185-4046,United States,757 229 5648,757 564 8801,https://www.sotherlyhotels.com,REIT—Hotel & Motel,Real Estate,"Sotherly Hotels Inc. is a self-managed and self-administered lodging REIT focused on the acquisition, renovation, upbranding and repositioning of upscale to upper-upscale full-service hotels in the Southern United States. Sotherly may also opportunistically acquire hotels throughout the United States. Currently, the Company's portfolio consists of investments in ten hotel properties, comprising 2,786 rooms, as well as interests in two condominium hotels and their associated rental programs. The Company owns hotels that operate under the Hilton Worldwide and Hyatt Hotels Corporation brands, as well as independent hotels. Sotherly Hotels Inc. was organized in 2004 and is headquartered in Williamsburg, Virginia.",9,"{'maxAge': 1, 'name': 'Mr. Robert E. Kirkland IV', 'age': 39, 'title': 'Gen. Counsel', 'yearBorn': 1983, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.8,1.8,1.79,1.83,1.8,1.8,1.79,1.83,1583971200,0.0,1.724412,6.206897,-3.2142856,37546,37546,71075,49160,49160,1.79,1.86,900,1000,70869240,0,1.63,2.5,0.40964633,2.0654,2.00455,0.0,0.0,USD,432387328,0.0789,14877634,19310800,151281,114044,1690761600,1693440000,0.0078,0.13871,0.27805,2.04,0.009,-2.467,1672444800,1703980800,1688083200,-0.803,5764345,0.29,-0.56,2.499,10.512,NGM,EQUITY,SOHO,SOHO,Sotherly Hotels Inc.,Sotherly Hotels Inc.,1103293800,America/New_York,EDT,-14400000,1.8,2.25,2.25,2.25,2.25,3.0,hold,1,24226602,1.278,41130848,321218528,0.744,1.211,173001040,589.476,9.395,0.03398,0.28023002,46462568,15304443,19037042,-0.879,0.039,0.28078,0.23775,0.12904,USD,
6,"306 South Henry Street, Suite 100",Williamsburg,VA,23185-4046,United States,757 229 5648,757 564 8801,https://www.sotherlyhotels.com,REIT—Hotel & Motel,Real Estate,"Sotherly Hotels Inc. is a self-managed and self-administered lodging REIT focused on the acquisition, renovation, upbranding and repositioning of upscale to upper-upscale full-service hotels in the Southern United States. Sotherly may also opportunistically acquire hotels throughout the United States. Currently, the Company's portfolio consists of investments in ten hotel properties, comprising 2,786 rooms, as well as interests in two condominium hotels and their associated rental programs. The Company owns hotels that operate under the Hilton Worldwide and Hyatt Hotels Corporation brands, as well as independent hotels. Sotherly Hotels Inc. was organized in 2004 and is headquartered in Williamsburg, Virginia.",9,"{'maxAge': 1, 'name': 'Mr. David J. Surette CPA', 'age': 62, 'title': 'Corp. Controller', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,1.8,1.8,1.79,1.83,1.8,1.8,1.79,1.83,1583971200,0.0,1.724412,6.206897,-3.2142856,37546,37546,71075,49160,49160,1.79,1.86,900,1000,70869240,0,1.63,2.5,0.40964633,2.0654,2.00455,0.0,0.0,USD,432387328,0.0789,14877634,19310800,151281,114044,1690761600,1693440000,0.0078,0.13871,0.27805,2.04,0.009,-2.467,1672444800,1703980800,1688083200,-0.803,5764345,0.29,-0.56,2.499,10.512,NGM,EQUITY,SOHO,SOHO,Sotherly Hotels Inc.,Sotherly Hotels Inc.,1103293800,America/New_York,EDT,-14400000,1.8,2.25,2.25,2.25,2.25,3.0,hold,1,24226602,1.278,41130848,321218528,0.744,1.211,173001040,589.476,9.395,0.03398,0.28023002,46462568,15304443,19037042,-0.879,0.039,0.28078,0.23775,0.12904,USD,
