,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,130 - 132 Sindhorn Tower 2,"9th floor, Wireless Road Kwang Lumpini Khet Pathumwan",Bangkok,10330,Thailand,66 2 650 7779,66 2 650 7779,https://www.exoticfoodthailand.com,Packaged Foods,Consumer Defensive,"Exotic Food Public Company Limited manufactures, trades in, and exports various food products worldwide. The company's products include dipping and cooking marinate sauces, salad dressing and oils, wok sauce, cooking pastes, cooking essentials, herbs and spices, fruits and vegetables, heat and serve, noodles, stir-fry sauces and curry sauce, snacks, and Japanese range of products, as well as seasonings and canned products. It offers its products under the Exotic Food, Thai Pride, and Coco-Loto brands. The company was founded in 1999 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Wattana  Jantarach', 'age': 72, 'title': 'Vice Chairman and Chief Exec. Officer', 'yearBorn': 1950, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,30.25,30.25,29.5,30.5,30.25,30.25,29.5,30.5,0.72,0.0239,1693440000,0.3685,4.42,0.745678,27.777777,130.43478,1819953,1819953,3786151,2740990,2740990,30.0,30.0,0,0,12768209920,11.5,35.5,7.304833,26.946,17.7615,0.568,0.01877686,THB,12236452864,0.26288,182185332,425607008,0.60355,0.14043,3.463,8.663009,1672444800,1703980800,1688083200,1.245,459493696,1.08,0.23,7.001,23.876,SET,EQUITY,XO.BK,XO.BK,XO_EXOTIC FOOD,Exotic Food Public Company Limited,1408935600,Asia/Bangkok,ICT,25200000,30.0,3.0,hold,620166976,1.457,512496704,88410000,2.485,3.028,1747912704,5.998,4.107,0.17867,0.34934,627255069,109340304,600848960,1.273,0.556,0.44582,0.2932,0.26625,THB,
1,130 - 132 Sindhorn Tower 2,"9th floor, Wireless Road Kwang Lumpini Khet Pathumwan",Bangkok,10330,Thailand,66 2 650 7779,66 2 650 7779,https://www.exoticfoodthailand.com,Packaged Foods,Consumer Defensive,"Exotic Food Public Company Limited manufactures, trades in, and exports various food products worldwide. The company's products include dipping and cooking marinate sauces, salad dressing and oils, wok sauce, cooking pastes, cooking essentials, herbs and spices, fruits and vegetables, heat and serve, noodles, stir-fry sauces and curry sauce, snacks, and Japanese range of products, as well as seasonings and canned products. It offers its products under the Exotic Food, Thai Pride, and Coco-Loto brands. The company was founded in 1999 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Ms. Pichayada  Sasiwongphakdee', 'age': 41, 'title': 'Exec. Director, Accounting & Fin. Mang. and Company Sec.', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,30.25,30.25,29.5,30.5,30.25,30.25,29.5,30.5,0.72,0.0239,1693440000,0.3685,4.42,0.745678,27.777777,130.43478,1819953,1819953,3786151,2740990,2740990,30.0,30.0,0,0,12768209920,11.5,35.5,7.304833,26.946,17.7615,0.568,0.01877686,THB,12236452864,0.26288,182185332,425607008,0.60355,0.14043,3.463,8.663009,1672444800,1703980800,1688083200,1.245,459493696,1.08,0.23,7.001,23.876,SET,EQUITY,XO.BK,XO.BK,XO_EXOTIC FOOD,Exotic Food Public Company Limited,1408935600,Asia/Bangkok,ICT,25200000,30.0,3.0,hold,620166976,1.457,512496704,88410000,2.485,3.028,1747912704,5.998,4.107,0.17867,0.34934,627255069,109340304,600848960,1.273,0.556,0.44582,0.2932,0.26625,THB,
2,130 - 132 Sindhorn Tower 2,"9th floor, Wireless Road Kwang Lumpini Khet Pathumwan",Bangkok,10330,Thailand,66 2 650 7779,66 2 650 7779,https://www.exoticfoodthailand.com,Packaged Foods,Consumer Defensive,"Exotic Food Public Company Limited manufactures, trades in, and exports various food products worldwide. The company's products include dipping and cooking marinate sauces, salad dressing and oils, wok sauce, cooking pastes, cooking essentials, herbs and spices, fruits and vegetables, heat and serve, noodles, stir-fry sauces and curry sauce, snacks, and Japanese range of products, as well as seasonings and canned products. It offers its products under the Exotic Food, Thai Pride, and Coco-Loto brands. The company was founded in 1999 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Ms. Thanyaporn  Kijrungrueangsri', 'age': 42, 'title': 'Marketing and Sales Mang.', 'yearBorn': 1980, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,30.25,30.25,29.5,30.5,30.25,30.25,29.5,30.5,0.72,0.0239,1693440000,0.3685,4.42,0.745678,27.777777,130.43478,1819953,1819953,3786151,2740990,2740990,30.0,30.0,0,0,12768209920,11.5,35.5,7.304833,26.946,17.7615,0.568,0.01877686,THB,12236452864,0.26288,182185332,425607008,0.60355,0.14043,3.463,8.663009,1672444800,1703980800,1688083200,1.245,459493696,1.08,0.23,7.001,23.876,SET,EQUITY,XO.BK,XO.BK,XO_EXOTIC FOOD,Exotic Food Public Company Limited,1408935600,Asia/Bangkok,ICT,25200000,30.0,3.0,hold,620166976,1.457,512496704,88410000,2.485,3.028,1747912704,5.998,4.107,0.17867,0.34934,627255069,109340304,600848960,1.273,0.556,0.44582,0.2932,0.26625,THB,
3,130 - 132 Sindhorn Tower 2,"9th floor, Wireless Road Kwang Lumpini Khet Pathumwan",Bangkok,10330,Thailand,66 2 650 7779,66 2 650 7779,https://www.exoticfoodthailand.com,Packaged Foods,Consumer Defensive,"Exotic Food Public Company Limited manufactures, trades in, and exports various food products worldwide. The company's products include dipping and cooking marinate sauces, salad dressing and oils, wok sauce, cooking pastes, cooking essentials, herbs and spices, fruits and vegetables, heat and serve, noodles, stir-fry sauces and curry sauce, snacks, and Japanese range of products, as well as seasonings and canned products. It offers its products under the Exotic Food, Thai Pride, and Coco-Loto brands. The company was founded in 1999 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Mr. Jittiporn  Jantarach', 'age': 47, 'title': 'MD & Director', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,30.25,30.25,29.5,30.5,30.25,30.25,29.5,30.5,0.72,0.0239,1693440000,0.3685,4.42,0.745678,27.777777,130.43478,1819953,1819953,3786151,2740990,2740990,30.0,30.0,0,0,12768209920,11.5,35.5,7.304833,26.946,17.7615,0.568,0.01877686,THB,12236452864,0.26288,182185332,425607008,0.60355,0.14043,3.463,8.663009,1672444800,1703980800,1688083200,1.245,459493696,1.08,0.23,7.001,23.876,SET,EQUITY,XO.BK,XO.BK,XO_EXOTIC FOOD,Exotic Food Public Company Limited,1408935600,Asia/Bangkok,ICT,25200000,30.0,3.0,hold,620166976,1.457,512496704,88410000,2.485,3.028,1747912704,5.998,4.107,0.17867,0.34934,627255069,109340304,600848960,1.273,0.556,0.44582,0.2932,0.26625,THB,
4,130 - 132 Sindhorn Tower 2,"9th floor, Wireless Road Kwang Lumpini Khet Pathumwan",Bangkok,10330,Thailand,66 2 650 7779,66 2 650 7779,https://www.exoticfoodthailand.com,Packaged Foods,Consumer Defensive,"Exotic Food Public Company Limited manufactures, trades in, and exports various food products worldwide. The company's products include dipping and cooking marinate sauces, salad dressing and oils, wok sauce, cooking pastes, cooking essentials, herbs and spices, fruits and vegetables, heat and serve, noodles, stir-fry sauces and curry sauce, snacks, and Japanese range of products, as well as seasonings and canned products. It offers its products under the Exotic Food, Thai Pride, and Coco-Loto brands. The company was founded in 1999 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Ms. Soyphet  Jantarach', 'age': 72, 'title': 'Exec. VP and Director', 'yearBorn': 1950, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,30.25,30.25,29.5,30.5,30.25,30.25,29.5,30.5,0.72,0.0239,1693440000,0.3685,4.42,0.745678,27.777777,130.43478,1819953,1819953,3786151,2740990,2740990,30.0,30.0,0,0,12768209920,11.5,35.5,7.304833,26.946,17.7615,0.568,0.01877686,THB,12236452864,0.26288,182185332,425607008,0.60355,0.14043,3.463,8.663009,1672444800,1703980800,1688083200,1.245,459493696,1.08,0.23,7.001,23.876,SET,EQUITY,XO.BK,XO.BK,XO_EXOTIC FOOD,Exotic Food Public Company Limited,1408935600,Asia/Bangkok,ICT,25200000,30.0,3.0,hold,620166976,1.457,512496704,88410000,2.485,3.028,1747912704,5.998,4.107,0.17867,0.34934,627255069,109340304,600848960,1.273,0.556,0.44582,0.2932,0.26625,THB,
5,130 - 132 Sindhorn Tower 2,"9th floor, Wireless Road Kwang Lumpini Khet Pathumwan",Bangkok,10330,Thailand,66 2 650 7779,66 2 650 7779,https://www.exoticfoodthailand.com,Packaged Foods,Consumer Defensive,"Exotic Food Public Company Limited manufactures, trades in, and exports various food products worldwide. The company's products include dipping and cooking marinate sauces, salad dressing and oils, wok sauce, cooking pastes, cooking essentials, herbs and spices, fruits and vegetables, heat and serve, noodles, stir-fry sauces and curry sauce, snacks, and Japanese range of products, as well as seasonings and canned products. It offers its products under the Exotic Food, Thai Pride, and Coco-Loto brands. The company was founded in 1999 and is headquartered in Bangkok, Thailand.","{'maxAge': 1, 'name': 'Ms. Vasana  Jantarach', 'age': 41, 'title': 'MD & Exec. Director', 'yearBorn': 1981, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,30.25,30.25,29.5,30.5,30.25,30.25,29.5,30.5,0.72,0.0239,1693440000,0.3685,4.42,0.745678,27.777777,130.43478,1819953,1819953,3786151,2740990,2740990,30.0,30.0,0,0,12768209920,11.5,35.5,7.304833,26.946,17.7615,0.568,0.01877686,THB,12236452864,0.26288,182185332,425607008,0.60355,0.14043,3.463,8.663009,1672444800,1703980800,1688083200,1.245,459493696,1.08,0.23,7.001,23.876,SET,EQUITY,XO.BK,XO.BK,XO_EXOTIC FOOD,Exotic Food Public Company Limited,1408935600,Asia/Bangkok,ICT,25200000,30.0,3.0,hold,620166976,1.457,512496704,88410000,2.485,3.028,1747912704,5.998,4.107,0.17867,0.34934,627255069,109340304,600848960,1.273,0.556,0.44582,0.2932,0.26625,THB,
