,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Muallim Naci Caddesi,No: 69,Istanbul,34347,Turkey,90-212-2275200,90-212-2618431,https://www.alarkoyatirim.com.tr,REIT—Diversified,Real Estate,"Alarko Real Estate Investment Company ""ALGYO"" was founded in 1996. It is the first Real Estate Investment Company that went public in Turkey. Alarko REIC, an affiliate of Alarko Holding operating in the field of real estate development sector, provides its investors with a fixed income with the rental income it derives from the real properties in its portfolio, and also possesses valuable lands for the purpose of development. The company's goodwill constantly increased starting from the date of its foundation with its real properties gaining value and its successful cash management efforts.",19,"{'maxAge': 1, 'name': 'Mr. Harun Hanne Moreno CPA', 'age': 62, 'title': 'GM & Vice Chairman of Directors', 'yearBorn': 1960, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,41.02,41.02,40.52,41.94,41.02,41.02,40.52,41.94,0.78,0.0188,1682380800,0.0369,3.38,0.459441,1.9639127,1596445,1596445,3040968,2628502,2628502,41.36,41.36,0,0,5692377088,17.911112,66.45,28.956095,37.26,31.590384,0.778,0.018966358,TRY,5796064256,14.809759,63444751,137630000,0.56214,0.00799,44.384,0.93186736,1672444800,1703980800,1688083200,2.014,2911398400,21.06,604:100,1582588800,29.484,40.846,IST,EQUITY,ALGYO.IS,ALGYO.IS,ALARKO GMYO,Alarko Gayrimenkul Yatirim Ortakligi A.S.,957940200,Europe/Istanbul,TRT,10800000,41.36,none,21631742,0.157,141899136,125312416,1.03,1.919,196586496,2.051,1.424,0.01805,0.62061,167975903,60630896,153842640,2.03,0.684,0.97512,0.72181,0.71735,TRY,
1,Muallim Naci Caddesi,No: 69,Istanbul,34347,Turkey,90-212-2275200,90-212-2618431,https://www.alarkoyatirim.com.tr,REIT—Diversified,Real Estate,"Alarko Real Estate Investment Company ""ALGYO"" was founded in 1996. It is the first Real Estate Investment Company that went public in Turkey. Alarko REIC, an affiliate of Alarko Holding operating in the field of real estate development sector, provides its investors with a fixed income with the rental income it derives from the real properties in its portfolio, and also possesses valuable lands for the purpose of development. The company's goodwill constantly increased starting from the date of its foundation with its real properties gaining value and its successful cash management efforts.",19,"{'maxAge': 1, 'name': 'Mr. Ahmet Yüksel Varol', 'title': 'Assistant Gen. Mang. of Financial & Admin.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,41.02,41.02,40.52,41.94,41.02,41.02,40.52,41.94,0.78,0.0188,1682380800,0.0369,3.38,0.459441,1.9639127,1596445,1596445,3040968,2628502,2628502,41.36,41.36,0,0,5692377088,17.911112,66.45,28.956095,37.26,31.590384,0.778,0.018966358,TRY,5796064256,14.809759,63444751,137630000,0.56214,0.00799,44.384,0.93186736,1672444800,1703980800,1688083200,2.014,2911398400,21.06,604:100,1582588800,29.484,40.846,IST,EQUITY,ALGYO.IS,ALGYO.IS,ALARKO GMYO,Alarko Gayrimenkul Yatirim Ortakligi A.S.,957940200,Europe/Istanbul,TRT,10800000,41.36,none,21631742,0.157,141899136,125312416,1.03,1.919,196586496,2.051,1.424,0.01805,0.62061,167975903,60630896,153842640,2.03,0.684,0.97512,0.72181,0.71735,TRY,
2,Muallim Naci Caddesi,No: 69,Istanbul,34347,Turkey,90-212-2275200,90-212-2618431,https://www.alarkoyatirim.com.tr,REIT—Diversified,Real Estate,"Alarko Real Estate Investment Company ""ALGYO"" was founded in 1996. It is the first Real Estate Investment Company that went public in Turkey. Alarko REIC, an affiliate of Alarko Holding operating in the field of real estate development sector, provides its investors with a fixed income with the rental income it derives from the real properties in its portfolio, and also possesses valuable lands for the purpose of development. The company's goodwill constantly increased starting from the date of its foundation with its real properties gaining value and its successful cash management efforts.",19,"{'maxAge': 1, 'name': 'Mr. Özgür  Kalyoncu', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,41.02,41.02,40.52,41.94,41.02,41.02,40.52,41.94,0.78,0.0188,1682380800,0.0369,3.38,0.459441,1.9639127,1596445,1596445,3040968,2628502,2628502,41.36,41.36,0,0,5692377088,17.911112,66.45,28.956095,37.26,31.590384,0.778,0.018966358,TRY,5796064256,14.809759,63444751,137630000,0.56214,0.00799,44.384,0.93186736,1672444800,1703980800,1688083200,2.014,2911398400,21.06,604:100,1582588800,29.484,40.846,IST,EQUITY,ALGYO.IS,ALGYO.IS,ALARKO GMYO,Alarko Gayrimenkul Yatirim Ortakligi A.S.,957940200,Europe/Istanbul,TRT,10800000,41.36,none,21631742,0.157,141899136,125312416,1.03,1.919,196586496,2.051,1.424,0.01805,0.62061,167975903,60630896,153842640,2.03,0.684,0.97512,0.72181,0.71735,TRY,
3,Muallim Naci Caddesi,No: 69,Istanbul,34347,Turkey,90-212-2275200,90-212-2618431,https://www.alarkoyatirim.com.tr,REIT—Diversified,Real Estate,"Alarko Real Estate Investment Company ""ALGYO"" was founded in 1996. It is the first Real Estate Investment Company that went public in Turkey. Alarko REIC, an affiliate of Alarko Holding operating in the field of real estate development sector, provides its investors with a fixed income with the rental income it derives from the real properties in its portfolio, and also possesses valuable lands for the purpose of development. The company's goodwill constantly increased starting from the date of its foundation with its real properties gaining value and its successful cash management efforts.",19,"{'maxAge': 1, 'name': 'Ms. Aysel  Yürür', 'title': ""Shareholders' Service Mang."", 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,41.02,41.02,40.52,41.94,41.02,41.02,40.52,41.94,0.78,0.0188,1682380800,0.0369,3.38,0.459441,1.9639127,1596445,1596445,3040968,2628502,2628502,41.36,41.36,0,0,5692377088,17.911112,66.45,28.956095,37.26,31.590384,0.778,0.018966358,TRY,5796064256,14.809759,63444751,137630000,0.56214,0.00799,44.384,0.93186736,1672444800,1703980800,1688083200,2.014,2911398400,21.06,604:100,1582588800,29.484,40.846,IST,EQUITY,ALGYO.IS,ALGYO.IS,ALARKO GMYO,Alarko Gayrimenkul Yatirim Ortakligi A.S.,957940200,Europe/Istanbul,TRT,10800000,41.36,none,21631742,0.157,141899136,125312416,1.03,1.919,196586496,2.051,1.424,0.01805,0.62061,167975903,60630896,153842640,2.03,0.684,0.97512,0.72181,0.71735,TRY,
