,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,55 Hudson Yards,51st Floor,New York,NY,10001,United States,212-715-6707,212-318-3851,https://www.thirdpointpublic.com,Asset Management,Financial Services,"Third Point Offshore Investors Limited is a close ended feeder fund launched and managed by Third Point LLC. The fund invests its entire corpus in Third Point Offshore Fund Ltd. It seeks to benchmark the performance of its portfolio against the S&P 500 TR USD. The fund was formed on July 20, 2007 and is domiciled in Guernsey, Channel Islands.","{'maxAge': 1, 'name': 'Mr. Joshua Laurence Targoff', 'age': 53, 'title': 'COO - Third Point LLC, Gen. Counsel of Third Point LLC and Non-Exec. Director', 'yearBorn': 1969, 'fiscalYear': 2013, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1388448000,86400,2,19.775,19.65,19.6,19.72,19.775,19.65,19.6,19.72,1515628800,0.0,0.521771,6149,6149,31532,21060,21060,19.75,19.9,0,0,505828960,18.05,24.5,-2.234924,19.6665,19.768475,0.0,0.0,USD,577660800,0.0,25514700,0.06816,0.32423002,24.615,0.80540323,1672444800,1703980800,1672444800,-253662864,-8.2,-2.552,LSE,EQUITY,TPOU.L,TPOU.L,THIRD POINT INVESTORS LIMITED O,Third Point Investors Limited,1184914800,Europe/London,BST,3600000,19.825,1.0,strong_buy,64597,0.002,151527024,17.821,17.821,-226329376,22.387,-8.231,-0.14862001,-0.29256,-160638992,-400995,0.0,0.0,1.06942,USD,
