,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,11705 Boyette Road,Suite 437,Riverview,FL,33569,United States,813 699 4098,https://medcannindustries.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Medcann Industries, Inc. focuses on the manufacture and assembly of medicines, cosmetics, and health treatment products and drinks. The company was formerly known as North Springs Resources Corp. and changed its name to Medcann Industries, Inc. in January 2023. Medcann Industries, Inc. was founded in 2009 and is based in Riverview, Florida.","{'maxAge': 1, 'name': 'Mr. John E. Vivian', 'title': 'CEO, Pres & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,3.292531,Infinity,1,1,845,0,0,0.0,0.0,0,0,4382000,0.0001,0.0016,0.0001,0.0001,0.0,0.0,USD,132941,0.0,78250,0.0,0.0,-0.006,1619740800,1651276800,1564531200,-7800,0.0,1:8000,1445385600,PNK,EQUITY,NSRS,NSRS,NORTH SPRINGS RESOURCES CORP,"Medcann Industries, Inc.",1309959000,America/New_York,EDT,-14400000,0.0001,none,560,0.0,107500,0.001,0.012,-0.1537,-3050,0,0.0,0.0,0.0,USD,
