,address1,city,zip,country,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Dubrovinsky Street 43,Krasnoyarsk,660017,Russia,https://www.krsk-sbit.ru,Utilities—Regulated Electric,Utilities,"Public Joint Stock Company Krasnoyarskenergosbyt sells electricity in Russia. It also provides management services for apartment buildings. The company was incorporated in 2005 and is based in Krasnoyarsk, Russia.",1083,"{'maxAge': 1, 'name': 'Ms. Olga Ivanovna Orlova', 'title': 'Chief Accountant', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.15,7.16,7.0,7.16,7.15,7.16,7.0,7.16,0.85,0.0858,1685577600,0.3305,10.14,0.351063,3.642857,54600,54600,0,0,0,7.14,7.15,100000,900000,5527131136,7.0,9.87,0.13332205,9.87,9.87,0.0,0.0,RUB,2227017984,0.04201,202681672,596040000,0.9159,0.0,6.166,1.157963,1672444800,1703980800,1680220800,1.298,1610867968,1.96,0.054,MCX,EQUITY,KRSB.ME,KRSB.ME,KRASNOYARSKENERGOS,Public Joint Stock Company Krasnoyarskenergosbyt,1267597800,Europe/Moscow,MSK,10800000,7.14,none,2525754880,3.814,14304000,1.381,1.443,41456992256,0.35,69.553,0.05562,0.49787,1.297,0.116,0.099580005,0.0,0.01582,RUB,
1,Dubrovinsky Street 43,Krasnoyarsk,660017,Russia,https://www.krsk-sbit.ru,Utilities—Regulated Electric,Utilities,"Public Joint Stock Company Krasnoyarskenergosbyt sells electricity in Russia. It also provides management services for apartment buildings. The company was incorporated in 2005 and is based in Krasnoyarsk, Russia.",1083,"{'maxAge': 1, 'name': 'Mr. Evgeniy Alexandrovich Golovach', 'title': 'Head of the Admin. - Legal Work', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.15,7.16,7.0,7.16,7.15,7.16,7.0,7.16,0.85,0.0858,1685577600,0.3305,10.14,0.351063,3.642857,54600,54600,0,0,0,7.14,7.15,100000,900000,5527131136,7.0,9.87,0.13332205,9.87,9.87,0.0,0.0,RUB,2227017984,0.04201,202681672,596040000,0.9159,0.0,6.166,1.157963,1672444800,1703980800,1680220800,1.298,1610867968,1.96,0.054,MCX,EQUITY,KRSB.ME,KRSB.ME,KRASNOYARSKENERGOS,Public Joint Stock Company Krasnoyarskenergosbyt,1267597800,Europe/Moscow,MSK,10800000,7.14,none,2525754880,3.814,14304000,1.381,1.443,41456992256,0.35,69.553,0.05562,0.49787,1.297,0.116,0.099580005,0.0,0.01582,RUB,
2,Dubrovinsky Street 43,Krasnoyarsk,660017,Russia,https://www.krsk-sbit.ru,Utilities—Regulated Electric,Utilities,"Public Joint Stock Company Krasnoyarskenergosbyt sells electricity in Russia. It also provides management services for apartment buildings. The company was incorporated in 2005 and is based in Krasnoyarsk, Russia.",1083,"{'maxAge': 1, 'name': 'Ms. Oksana Vaniaminovna Korobeynikova', 'title': 'Head of the PR Department', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.15,7.16,7.0,7.16,7.15,7.16,7.0,7.16,0.85,0.0858,1685577600,0.3305,10.14,0.351063,3.642857,54600,54600,0,0,0,7.14,7.15,100000,900000,5527131136,7.0,9.87,0.13332205,9.87,9.87,0.0,0.0,RUB,2227017984,0.04201,202681672,596040000,0.9159,0.0,6.166,1.157963,1672444800,1703980800,1680220800,1.298,1610867968,1.96,0.054,MCX,EQUITY,KRSB.ME,KRSB.ME,KRASNOYARSKENERGOS,Public Joint Stock Company Krasnoyarskenergosbyt,1267597800,Europe/Moscow,MSK,10800000,7.14,none,2525754880,3.814,14304000,1.381,1.443,41456992256,0.35,69.553,0.05562,0.49787,1.297,0.116,0.099580005,0.0,0.01582,RUB,
3,Dubrovinsky Street 43,Krasnoyarsk,660017,Russia,https://www.krsk-sbit.ru,Utilities—Regulated Electric,Utilities,"Public Joint Stock Company Krasnoyarskenergosbyt sells electricity in Russia. It also provides management services for apartment buildings. The company was incorporated in 2005 and is based in Krasnoyarsk, Russia.",1083,"{'maxAge': 1, 'name': 'Ms. Yuliya Vladimirovna Smirnova', 'title': 'Deputy Managing Director of Sales', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.15,7.16,7.0,7.16,7.15,7.16,7.0,7.16,0.85,0.0858,1685577600,0.3305,10.14,0.351063,3.642857,54600,54600,0,0,0,7.14,7.15,100000,900000,5527131136,7.0,9.87,0.13332205,9.87,9.87,0.0,0.0,RUB,2227017984,0.04201,202681672,596040000,0.9159,0.0,6.166,1.157963,1672444800,1703980800,1680220800,1.298,1610867968,1.96,0.054,MCX,EQUITY,KRSB.ME,KRSB.ME,KRASNOYARSKENERGOS,Public Joint Stock Company Krasnoyarskenergosbyt,1267597800,Europe/Moscow,MSK,10800000,7.14,none,2525754880,3.814,14304000,1.381,1.443,41456992256,0.35,69.553,0.05562,0.49787,1.297,0.116,0.099580005,0.0,0.01582,RUB,
4,Dubrovinsky Street 43,Krasnoyarsk,660017,Russia,https://www.krsk-sbit.ru,Utilities—Regulated Electric,Utilities,"Public Joint Stock Company Krasnoyarskenergosbyt sells electricity in Russia. It also provides management services for apartment buildings. The company was incorporated in 2005 and is based in Krasnoyarsk, Russia.",1083,"{'maxAge': 1, 'name': 'Mr. Oleg Vladimirovich Dyachenko', 'title': 'MD & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,7.15,7.16,7.0,7.16,7.15,7.16,7.0,7.16,0.85,0.0858,1685577600,0.3305,10.14,0.351063,3.642857,54600,54600,0,0,0,7.14,7.15,100000,900000,5527131136,7.0,9.87,0.13332205,9.87,9.87,0.0,0.0,RUB,2227017984,0.04201,202681672,596040000,0.9159,0.0,6.166,1.157963,1672444800,1703980800,1680220800,1.298,1610867968,1.96,0.054,MCX,EQUITY,KRSB.ME,KRSB.ME,KRASNOYARSKENERGOS,Public Joint Stock Company Krasnoyarskenergosbyt,1267597800,Europe/Moscow,MSK,10800000,7.14,none,2525754880,3.814,14304000,1.381,1.443,41456992256,0.35,69.553,0.05562,0.49787,1.297,0.116,0.099580005,0.0,0.01582,RUB,
