,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1550 Larimer Street,Denver,CO,80202,United States,888-850-3778,https://www.arcisresourcescorp.com,Software—Application,Software—Application,Technology,Technology,"Arcis Resources Corporation, through its subsidiaries, focuses on providing a platform for software, Web, mobile app, and social media development worldwide. It engages in developing online information and directory portals, as well as intends to develop marijuana app. The company was founded in 2006 and is headquartered in Denver, Colorado.",5,"{'maxAge': 1, 'name': 'Mrs. Deborah K. Flatt', 'age': 50, 'title': 'Treasurer and Sec.', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,-51.4018,480000,480000,0,0,0,0.0,0.0,0,0,26141,1e-06,0.0001,0.34027126,0.0001,0.0001,0.0,0.0,USD,847124,0.0,71415200,0.0,0.0,26141399040,-0.024,1293753600,1325289600,1317340800,-576259,-0.0,6:5,1447718400,11.027,0.0,0.14113986,PNK,EQUITY,ARCS,ARCS,ARCIS RESOURCES CORP,Arcis Resources Corporation,1288704600,America/New_York,EDT,d220171a-172f-3a65-890c-6ecfae27c7c9,finmb_113744707,-14400000,1e-06,none,47470,0.001,894560,0.009,0.056,76824,0.003,-0.09694,790,6240181,-251527,0.47877,0.0,-7.25909,USD,
