,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,trailingEps,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,grossProfits,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,XL Axiata Tower,"Jl. H. R. Rasuna Said X5 Kav. 11-12, Kuningan Timur Setiabudi",Jakarta Selatan,12950,Indonesia,62 21 576 1881,62 21 579 1880,https://www.xlaxiata.co.id,Telecom Services,Communication Services,"PT XL Axiata Tbk, together with its subsidiaries, offers telecommunication, telecommunications network, and multimedia services for consumers and businesses in Indonesia. The company provides cellular mobile and closed fixed network, Internet, Internet telephony and interconnection, data communication system, e-money issuance, switched/packet switched local fixed network, voice over Internet protocol, and money remitter services. It also offers digital content and home broadband services; voice and short message services; cloud and data center services; mobile communication services; and other telecommunication services, includes SIM card sales, leased line, and leased tower. The company was formerly known as PT Excelcomindo Pratama Tbk. and changed its name to PT XL Axiata Tbk in 2009. The company was founded in 1989 and is headquartered in Jakarta Selatan, Indonesia. PT XL Axiata Tbk is a subsidiary of Axiata Investments (Indonesia) Sdn. Bhd.",1971,"{'maxAge': 1, 'name': 'Ms. Dian  Siswarini', 'age': 53, 'title': 'Pres Director & CEO', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.045,3.14,2.94,3.14,3.045,3.14,2.94,3.14,0.06,0.0185,1684368000,0.435,0.475731,23.446156,8658,8658,16069,6680,6680,0.0,0.0,0,0,2035040000,2.2,3.52,2.93878,2.75322,0.0,0.0,USD,1990203264,0.03714,217589025,653596992,0.0,0.00086000003,2.82,1.0808511,1672444800,1703980800,1688083200,-0.055,0.13,PNK,EQUITY,PTXKY,PTXKY,PT XL AXIATA TBK UNSP ADR EACH ,PT XL Axiata Tbk,1344000600,America/New_York,EDT,-14400000,3.048,none,0.119,0.251,164.125,0.03328,0.050279997,18235497000000,-0.229,0.121,0.61596,0.33118,0.0,IDR,
1,XL Axiata Tower,"Jl. H. R. Rasuna Said X5 Kav. 11-12, Kuningan Timur Setiabudi",Jakarta Selatan,12950,Indonesia,62 21 576 1881,62 21 579 1880,https://www.xlaxiata.co.id,Telecom Services,Communication Services,"PT XL Axiata Tbk, together with its subsidiaries, offers telecommunication, telecommunications network, and multimedia services for consumers and businesses in Indonesia. The company provides cellular mobile and closed fixed network, Internet, Internet telephony and interconnection, data communication system, e-money issuance, switched/packet switched local fixed network, voice over Internet protocol, and money remitter services. It also offers digital content and home broadband services; voice and short message services; cloud and data center services; mobile communication services; and other telecommunication services, includes SIM card sales, leased line, and leased tower. The company was formerly known as PT Excelcomindo Pratama Tbk. and changed its name to PT XL Axiata Tbk in 2009. The company was founded in 1989 and is headquartered in Jakarta Selatan, Indonesia. PT XL Axiata Tbk is a subsidiary of Axiata Investments (Indonesia) Sdn. Bhd.",1971,"{'maxAge': 1, 'name': 'Mr. Feiruz Ikhwan Bin Abdul Malek', 'age': 46, 'title': 'CFO & Director', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.045,3.14,2.94,3.14,3.045,3.14,2.94,3.14,0.06,0.0185,1684368000,0.435,0.475731,23.446156,8658,8658,16069,6680,6680,0.0,0.0,0,0,2035040000,2.2,3.52,2.93878,2.75322,0.0,0.0,USD,1990203264,0.03714,217589025,653596992,0.0,0.00086000003,2.82,1.0808511,1672444800,1703980800,1688083200,-0.055,0.13,PNK,EQUITY,PTXKY,PTXKY,PT XL AXIATA TBK UNSP ADR EACH ,PT XL Axiata Tbk,1344000600,America/New_York,EDT,-14400000,3.048,none,0.119,0.251,164.125,0.03328,0.050279997,18235497000000,-0.229,0.121,0.61596,0.33118,0.0,IDR,
2,XL Axiata Tower,"Jl. H. R. Rasuna Said X5 Kav. 11-12, Kuningan Timur Setiabudi",Jakarta Selatan,12950,Indonesia,62 21 576 1881,62 21 579 1880,https://www.xlaxiata.co.id,Telecom Services,Communication Services,"PT XL Axiata Tbk, together with its subsidiaries, offers telecommunication, telecommunications network, and multimedia services for consumers and businesses in Indonesia. The company provides cellular mobile and closed fixed network, Internet, Internet telephony and interconnection, data communication system, e-money issuance, switched/packet switched local fixed network, voice over Internet protocol, and money remitter services. It also offers digital content and home broadband services; voice and short message services; cloud and data center services; mobile communication services; and other telecommunication services, includes SIM card sales, leased line, and leased tower. The company was formerly known as PT Excelcomindo Pratama Tbk. and changed its name to PT XL Axiata Tbk in 2009. The company was founded in 1989 and is headquartered in Jakarta Selatan, Indonesia. PT XL Axiata Tbk is a subsidiary of Axiata Investments (Indonesia) Sdn. Bhd.",1971,"{'maxAge': 1, 'name': 'Linda  Susanty', 'title': 'Gen. Mang. of Financial Accounting & Treasury', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.045,3.14,2.94,3.14,3.045,3.14,2.94,3.14,0.06,0.0185,1684368000,0.435,0.475731,23.446156,8658,8658,16069,6680,6680,0.0,0.0,0,0,2035040000,2.2,3.52,2.93878,2.75322,0.0,0.0,USD,1990203264,0.03714,217589025,653596992,0.0,0.00086000003,2.82,1.0808511,1672444800,1703980800,1688083200,-0.055,0.13,PNK,EQUITY,PTXKY,PTXKY,PT XL AXIATA TBK UNSP ADR EACH ,PT XL Axiata Tbk,1344000600,America/New_York,EDT,-14400000,3.048,none,0.119,0.251,164.125,0.03328,0.050279997,18235497000000,-0.229,0.121,0.61596,0.33118,0.0,IDR,
3,XL Axiata Tower,"Jl. H. R. Rasuna Said X5 Kav. 11-12, Kuningan Timur Setiabudi",Jakarta Selatan,12950,Indonesia,62 21 576 1881,62 21 579 1880,https://www.xlaxiata.co.id,Telecom Services,Communication Services,"PT XL Axiata Tbk, together with its subsidiaries, offers telecommunication, telecommunications network, and multimedia services for consumers and businesses in Indonesia. The company provides cellular mobile and closed fixed network, Internet, Internet telephony and interconnection, data communication system, e-money issuance, switched/packet switched local fixed network, voice over Internet protocol, and money remitter services. It also offers digital content and home broadband services; voice and short message services; cloud and data center services; mobile communication services; and other telecommunication services, includes SIM card sales, leased line, and leased tower. The company was formerly known as PT Excelcomindo Pratama Tbk. and changed its name to PT XL Axiata Tbk in 2009. The company was founded in 1989 and is headquartered in Jakarta Selatan, Indonesia. PT XL Axiata Tbk is a subsidiary of Axiata Investments (Indonesia) Sdn. Bhd.",1971,"{'maxAge': 1, 'name': 'Mr. I. Gede Darmayusa', 'age': 48, 'title': 'CTO & Director', 'yearBorn': 1974, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.045,3.14,2.94,3.14,3.045,3.14,2.94,3.14,0.06,0.0185,1684368000,0.435,0.475731,23.446156,8658,8658,16069,6680,6680,0.0,0.0,0,0,2035040000,2.2,3.52,2.93878,2.75322,0.0,0.0,USD,1990203264,0.03714,217589025,653596992,0.0,0.00086000003,2.82,1.0808511,1672444800,1703980800,1688083200,-0.055,0.13,PNK,EQUITY,PTXKY,PTXKY,PT XL AXIATA TBK UNSP ADR EACH ,PT XL Axiata Tbk,1344000600,America/New_York,EDT,-14400000,3.048,none,0.119,0.251,164.125,0.03328,0.050279997,18235497000000,-0.229,0.121,0.61596,0.33118,0.0,IDR,
4,XL Axiata Tower,"Jl. H. R. Rasuna Said X5 Kav. 11-12, Kuningan Timur Setiabudi",Jakarta Selatan,12950,Indonesia,62 21 576 1881,62 21 579 1880,https://www.xlaxiata.co.id,Telecom Services,Communication Services,"PT XL Axiata Tbk, together with its subsidiaries, offers telecommunication, telecommunications network, and multimedia services for consumers and businesses in Indonesia. The company provides cellular mobile and closed fixed network, Internet, Internet telephony and interconnection, data communication system, e-money issuance, switched/packet switched local fixed network, voice over Internet protocol, and money remitter services. It also offers digital content and home broadband services; voice and short message services; cloud and data center services; mobile communication services; and other telecommunication services, includes SIM card sales, leased line, and leased tower. The company was formerly known as PT Excelcomindo Pratama Tbk. and changed its name to PT XL Axiata Tbk in 2009. The company was founded in 1989 and is headquartered in Jakarta Selatan, Indonesia. PT XL Axiata Tbk is a subsidiary of Axiata Investments (Indonesia) Sdn. Bhd.",1971,"{'maxAge': 1, 'name': 'Mr. Indar Singh Dhaliwal', 'age': 34, 'title': 'Head of Investor Relations', 'yearBorn': 1988, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.045,3.14,2.94,3.14,3.045,3.14,2.94,3.14,0.06,0.0185,1684368000,0.435,0.475731,23.446156,8658,8658,16069,6680,6680,0.0,0.0,0,0,2035040000,2.2,3.52,2.93878,2.75322,0.0,0.0,USD,1990203264,0.03714,217589025,653596992,0.0,0.00086000003,2.82,1.0808511,1672444800,1703980800,1688083200,-0.055,0.13,PNK,EQUITY,PTXKY,PTXKY,PT XL AXIATA TBK UNSP ADR EACH ,PT XL Axiata Tbk,1344000600,America/New_York,EDT,-14400000,3.048,none,0.119,0.251,164.125,0.03328,0.050279997,18235497000000,-0.229,0.121,0.61596,0.33118,0.0,IDR,
5,XL Axiata Tower,"Jl. H. R. Rasuna Said X5 Kav. 11-12, Kuningan Timur Setiabudi",Jakarta Selatan,12950,Indonesia,62 21 576 1881,62 21 579 1880,https://www.xlaxiata.co.id,Telecom Services,Communication Services,"PT XL Axiata Tbk, together with its subsidiaries, offers telecommunication, telecommunications network, and multimedia services for consumers and businesses in Indonesia. The company provides cellular mobile and closed fixed network, Internet, Internet telephony and interconnection, data communication system, e-money issuance, switched/packet switched local fixed network, voice over Internet protocol, and money remitter services. It also offers digital content and home broadband services; voice and short message services; cloud and data center services; mobile communication services; and other telecommunication services, includes SIM card sales, leased line, and leased tower. The company was formerly known as PT Excelcomindo Pratama Tbk. and changed its name to PT XL Axiata Tbk in 2009. The company was founded in 1989 and is headquartered in Jakarta Selatan, Indonesia. PT XL Axiata Tbk is a subsidiary of Axiata Investments (Indonesia) Sdn. Bhd.",1971,"{'maxAge': 1, 'name': 'Dewie  Pelitawati', 'title': 'Sr. Gen. Mang. of Legal, Governance & Compliance', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.045,3.14,2.94,3.14,3.045,3.14,2.94,3.14,0.06,0.0185,1684368000,0.435,0.475731,23.446156,8658,8658,16069,6680,6680,0.0,0.0,0,0,2035040000,2.2,3.52,2.93878,2.75322,0.0,0.0,USD,1990203264,0.03714,217589025,653596992,0.0,0.00086000003,2.82,1.0808511,1672444800,1703980800,1688083200,-0.055,0.13,PNK,EQUITY,PTXKY,PTXKY,PT XL AXIATA TBK UNSP ADR EACH ,PT XL Axiata Tbk,1344000600,America/New_York,EDT,-14400000,3.048,none,0.119,0.251,164.125,0.03328,0.050279997,18235497000000,-0.229,0.121,0.61596,0.33118,0.0,IDR,
6,XL Axiata Tower,"Jl. H. R. Rasuna Said X5 Kav. 11-12, Kuningan Timur Setiabudi",Jakarta Selatan,12950,Indonesia,62 21 576 1881,62 21 579 1880,https://www.xlaxiata.co.id,Telecom Services,Communication Services,"PT XL Axiata Tbk, together with its subsidiaries, offers telecommunication, telecommunications network, and multimedia services for consumers and businesses in Indonesia. The company provides cellular mobile and closed fixed network, Internet, Internet telephony and interconnection, data communication system, e-money issuance, switched/packet switched local fixed network, voice over Internet protocol, and money remitter services. It also offers digital content and home broadband services; voice and short message services; cloud and data center services; mobile communication services; and other telecommunication services, includes SIM card sales, leased line, and leased tower. The company was formerly known as PT Excelcomindo Pratama Tbk. and changed its name to PT XL Axiata Tbk in 2009. The company was founded in 1989 and is headquartered in Jakarta Selatan, Indonesia. PT XL Axiata Tbk is a subsidiary of Axiata Investments (Indonesia) Sdn. Bhd.",1971,"{'maxAge': 1, 'name': 'Mr. Octavia  Kurniawan', 'title': 'Chief Sales Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.045,3.14,2.94,3.14,3.045,3.14,2.94,3.14,0.06,0.0185,1684368000,0.435,0.475731,23.446156,8658,8658,16069,6680,6680,0.0,0.0,0,0,2035040000,2.2,3.52,2.93878,2.75322,0.0,0.0,USD,1990203264,0.03714,217589025,653596992,0.0,0.00086000003,2.82,1.0808511,1672444800,1703980800,1688083200,-0.055,0.13,PNK,EQUITY,PTXKY,PTXKY,PT XL AXIATA TBK UNSP ADR EACH ,PT XL Axiata Tbk,1344000600,America/New_York,EDT,-14400000,3.048,none,0.119,0.251,164.125,0.03328,0.050279997,18235497000000,-0.229,0.121,0.61596,0.33118,0.0,IDR,
7,XL Axiata Tower,"Jl. H. R. Rasuna Said X5 Kav. 11-12, Kuningan Timur Setiabudi",Jakarta Selatan,12950,Indonesia,62 21 576 1881,62 21 579 1880,https://www.xlaxiata.co.id,Telecom Services,Communication Services,"PT XL Axiata Tbk, together with its subsidiaries, offers telecommunication, telecommunications network, and multimedia services for consumers and businesses in Indonesia. The company provides cellular mobile and closed fixed network, Internet, Internet telephony and interconnection, data communication system, e-money issuance, switched/packet switched local fixed network, voice over Internet protocol, and money remitter services. It also offers digital content and home broadband services; voice and short message services; cloud and data center services; mobile communication services; and other telecommunication services, includes SIM card sales, leased line, and leased tower. The company was formerly known as PT Excelcomindo Pratama Tbk. and changed its name to PT XL Axiata Tbk in 2009. The company was founded in 1989 and is headquartered in Jakarta Selatan, Indonesia. PT XL Axiata Tbk is a subsidiary of Axiata Investments (Indonesia) Sdn. Bhd.",1971,"{'maxAge': 1, 'name': 'Mr. Rudy  Afandi', 'age': 53, 'title': 'Chief Human Capital Officer', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.045,3.14,2.94,3.14,3.045,3.14,2.94,3.14,0.06,0.0185,1684368000,0.435,0.475731,23.446156,8658,8658,16069,6680,6680,0.0,0.0,0,0,2035040000,2.2,3.52,2.93878,2.75322,0.0,0.0,USD,1990203264,0.03714,217589025,653596992,0.0,0.00086000003,2.82,1.0808511,1672444800,1703980800,1688083200,-0.055,0.13,PNK,EQUITY,PTXKY,PTXKY,PT XL AXIATA TBK UNSP ADR EACH ,PT XL Axiata Tbk,1344000600,America/New_York,EDT,-14400000,3.048,none,0.119,0.251,164.125,0.03328,0.050279997,18235497000000,-0.229,0.121,0.61596,0.33118,0.0,IDR,
8,XL Axiata Tower,"Jl. H. R. Rasuna Said X5 Kav. 11-12, Kuningan Timur Setiabudi",Jakarta Selatan,12950,Indonesia,62 21 576 1881,62 21 579 1880,https://www.xlaxiata.co.id,Telecom Services,Communication Services,"PT XL Axiata Tbk, together with its subsidiaries, offers telecommunication, telecommunications network, and multimedia services for consumers and businesses in Indonesia. The company provides cellular mobile and closed fixed network, Internet, Internet telephony and interconnection, data communication system, e-money issuance, switched/packet switched local fixed network, voice over Internet protocol, and money remitter services. It also offers digital content and home broadband services; voice and short message services; cloud and data center services; mobile communication services; and other telecommunication services, includes SIM card sales, leased line, and leased tower. The company was formerly known as PT Excelcomindo Pratama Tbk. and changed its name to PT XL Axiata Tbk in 2009. The company was founded in 1989 and is headquartered in Jakarta Selatan, Indonesia. PT XL Axiata Tbk is a subsidiary of Axiata Investments (Indonesia) Sdn. Bhd.",1971,"{'maxAge': 1, 'name': 'Mr. Mohammed A. Ali', 'age': 47, 'title': 'Chief Revenue Management Officer', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.045,3.14,2.94,3.14,3.045,3.14,2.94,3.14,0.06,0.0185,1684368000,0.435,0.475731,23.446156,8658,8658,16069,6680,6680,0.0,0.0,0,0,2035040000,2.2,3.52,2.93878,2.75322,0.0,0.0,USD,1990203264,0.03714,217589025,653596992,0.0,0.00086000003,2.82,1.0808511,1672444800,1703980800,1688083200,-0.055,0.13,PNK,EQUITY,PTXKY,PTXKY,PT XL AXIATA TBK UNSP ADR EACH ,PT XL Axiata Tbk,1344000600,America/New_York,EDT,-14400000,3.048,none,0.119,0.251,164.125,0.03328,0.050279997,18235497000000,-0.229,0.121,0.61596,0.33118,0.0,IDR,
9,XL Axiata Tower,"Jl. H. R. Rasuna Said X5 Kav. 11-12, Kuningan Timur Setiabudi",Jakarta Selatan,12950,Indonesia,62 21 576 1881,62 21 579 1880,https://www.xlaxiata.co.id,Telecom Services,Communication Services,"PT XL Axiata Tbk, together with its subsidiaries, offers telecommunication, telecommunications network, and multimedia services for consumers and businesses in Indonesia. The company provides cellular mobile and closed fixed network, Internet, Internet telephony and interconnection, data communication system, e-money issuance, switched/packet switched local fixed network, voice over Internet protocol, and money remitter services. It also offers digital content and home broadband services; voice and short message services; cloud and data center services; mobile communication services; and other telecommunication services, includes SIM card sales, leased line, and leased tower. The company was formerly known as PT Excelcomindo Pratama Tbk. and changed its name to PT XL Axiata Tbk in 2009. The company was founded in 1989 and is headquartered in Jakarta Selatan, Indonesia. PT XL Axiata Tbk is a subsidiary of Axiata Investments (Indonesia) Sdn. Bhd.",1971,"{'maxAge': 1, 'name': 'Mr. Marwan Oemar Baasir', 'age': 51, 'title': 'Chief of Corp. Affairs', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,3.045,3.14,2.94,3.14,3.045,3.14,2.94,3.14,0.06,0.0185,1684368000,0.435,0.475731,23.446156,8658,8658,16069,6680,6680,0.0,0.0,0,0,2035040000,2.2,3.52,2.93878,2.75322,0.0,0.0,USD,1990203264,0.03714,217589025,653596992,0.0,0.00086000003,2.82,1.0808511,1672444800,1703980800,1688083200,-0.055,0.13,PNK,EQUITY,PTXKY,PTXKY,PT XL AXIATA TBK UNSP ADR EACH ,PT XL Axiata Tbk,1344000600,America/New_York,EDT,-14400000,3.048,none,0.119,0.251,164.125,0.03328,0.050279997,18235497000000,-0.229,0.121,0.61596,0.33118,0.0,IDR,
