,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Feldstraße 12,Obertshausen,63179,Germany,49 61 04 70 20,49 61 04 70 29 34,https://www.ymos-ag.de,Real Estate Services,Real Estate,"YMOS AG develops and leases real estate properties. The company is based in Obertshausen, Germany. YMOS AG is a subsidiary of CURA Kurkliniken, Seniorenwohn- und Pflegeheime GmbH.","{'maxAge': 1, 'name': 'Mr. Gregor Freiherr von Rosen', 'title': 'Member of the Management Board', 'fiscalYear': 2008, 'totalPay': 216000, 'exercisedValue': 0, 'unexercisedValue': 0}",1230681600,86400,4,0.036,0.036,0.036,0.0365,0.036,0.036,0.036,0.0365,4.216216,0,0,0,0,0,0.0,0.0,100000,50000,10800000,0.02,0.042,6.472469,0.036,0.0342025,0.0,0.0,EUR,1665315,-0.90555,54000000,0.0,1230681600,1262217600,1254268800,-1511008,-0.027,25:1,1014940800,0.998,-2.543,FRA,EQUITY,YMO.F,YMO.F,YMOS AG O.N.,YMOS AG,946882800,Europe/Berlin,CEST,7200000,0.036,none,278685,0.005,-654921,0,0.155,0.218,1668606,0.032,-0.01086,1460964,-0.221,0.79656,-0.39249,-0.50723,EUR,
