,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,151 Ted Turner Drive,Atlanta,GA,30303,United States,770 786 1430,https://www.invaluablemedia.com,Entertainment,Communication Services,"Light Media Holdings, Inc. provides inspirational media content products, technology, and services through audio, video, print, and Internet platorms worldwide. It owns 88 Web-domains and distributes audio and video content, as well as sells Internet advertising through its network of Websites. The company also owns and operates a FM radio station (Power 105.5/The King) in Albany, Georgia. The company was formerly known as Christian Media Holdings, Inc and changed its name to Light Media Holdings, Inc. Light Media Holdings, Inc. was founded in 1997 and is based in Albany, Georgia.","{'maxAge': 1, 'name': 'Mr. Danny  Wilson', 'title': 'Chief Exec. Officer, Pres and Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.012,0.012,0.012,0.012,0.012,0.012,0.012,0.012,-0.284578,13650,13650,1466,0,0,0.0,0.0,0,0,667202,0.012,0.027,8.971627,0.013387,0.01639995,0.0,0.0,USD,515247,0.0,55600200,0.035,0.34285715,1325289600,1356912000,1333152000,-348811,-0.009,6.928,PNK,EQUITY,LGMH,LGMH,LIGHT MEDIA HOLDINGS INC,"Light Media Holdings, Inc.",1363872600,America/New_York,EDT,-14400000,0.012,none,4306,0.0,60271,0.479,1.321,74368,4.545,0.002,-0.01867,-0.27875,52532,-31087,-351208,0.908,0.82302004,0.0,-0.57058,USD,
