,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240215/blackrock-investment-quality-municipal-trust-usd-fund,Asset Management,Financial Services,"BlackRock Investment Quality Municipal Trust Inc. is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in investment grade municipal bonds municipal obligations exempt from federal income taxes. Blackrock Investment Quality Municipal Trust Inc. was formed on February 28, 1993 and is domiciled in United States.","{'maxAge': 1, 'name': 'Mr. Charles Choon Sik Park', 'age': 55, 'title': 'Chief Compliance Officer and Anti-Money Laundering Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.66,10.62,10.6,10.6695,10.66,10.62,10.6,10.6695,0.47,0.044699997,1694649600,4.96,0.422199,56233,56233,50256,93640,93640,10.56,10.61,1000,1400,186940768,10.6,14.08,11.0202265,11.2886,11.71415,0.816,0.07654784,USD,330280448,-2.13544,17619300,7407,27607,1690761600,1693440000,0.0004,0.0,0.16599001,0.2,0.0005,13.448,0.78896487,1651276800,1682812800,1675123200,-36224448,-2.09,19.47,NYQ,EQUITY,BKN,BKN,BlackRock Investment Quality Mu,BlackRock Investment Quality Municipal Trust Inc.,730132200,America/New_York,EDT,-14400000,10.61,none,85769,0.005,143425712,0.126,0.142,16963424,60.531,0.984,0.02027,-0.13798,16963424,12761350,19535444,1.0,0.0,0.84927005,USD,
1,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240215/blackrock-investment-quality-municipal-trust-usd-fund,Asset Management,Financial Services,"BlackRock Investment Quality Municipal Trust Inc. is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in investment grade municipal bonds municipal obligations exempt from federal income taxes. Blackrock Investment Quality Municipal Trust Inc. was formed on February 28, 1993 and is domiciled in United States.","{'maxAge': 1, 'name': ""Mr. Walter C. O'Connor C.F.A., CFA"", 'age': 60, 'title': 'Portfolio Mang.', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.66,10.62,10.6,10.6695,10.66,10.62,10.6,10.6695,0.47,0.044699997,1694649600,4.96,0.422199,56233,56233,50256,93640,93640,10.56,10.61,1000,1400,186940768,10.6,14.08,11.0202265,11.2886,11.71415,0.816,0.07654784,USD,330280448,-2.13544,17619300,7407,27607,1690761600,1693440000,0.0004,0.0,0.16599001,0.2,0.0005,13.448,0.78896487,1651276800,1682812800,1675123200,-36224448,-2.09,19.47,NYQ,EQUITY,BKN,BKN,BlackRock Investment Quality Mu,BlackRock Investment Quality Municipal Trust Inc.,730132200,America/New_York,EDT,-14400000,10.61,none,85769,0.005,143425712,0.126,0.142,16963424,60.531,0.984,0.02027,-0.13798,16963424,12761350,19535444,1.0,0.0,0.84927005,USD,
2,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240215/blackrock-investment-quality-municipal-trust-usd-fund,Asset Management,Financial Services,"BlackRock Investment Quality Municipal Trust Inc. is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in investment grade municipal bonds municipal obligations exempt from federal income taxes. Blackrock Investment Quality Municipal Trust Inc. was formed on February 28, 1993 and is domiciled in United States.","{'maxAge': 1, 'name': 'Mr. Theodore R. Jaeckel Jr., CFA', 'age': 61, 'title': 'MD & Head Portfolio Mngr of Municipal Mutual Fund Desk', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.66,10.62,10.6,10.6695,10.66,10.62,10.6,10.6695,0.47,0.044699997,1694649600,4.96,0.422199,56233,56233,50256,93640,93640,10.56,10.61,1000,1400,186940768,10.6,14.08,11.0202265,11.2886,11.71415,0.816,0.07654784,USD,330280448,-2.13544,17619300,7407,27607,1690761600,1693440000,0.0004,0.0,0.16599001,0.2,0.0005,13.448,0.78896487,1651276800,1682812800,1675123200,-36224448,-2.09,19.47,NYQ,EQUITY,BKN,BKN,BlackRock Investment Quality Mu,BlackRock Investment Quality Municipal Trust Inc.,730132200,America/New_York,EDT,-14400000,10.61,none,85769,0.005,143425712,0.126,0.142,16963424,60.531,0.984,0.02027,-0.13798,16963424,12761350,19535444,1.0,0.0,0.84927005,USD,
