,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,10 Panorama Road,Mt Wellington,Auckland,1060,New Zealand,64 9 579 9999,64 9 579 8324,https://www.sky.co.nz,Entertainment,Communication Services,"SKY Network Television Limited, an entertainment company, provides sport and entertainment media services, and telecommunications services in New Zealand and internationally. The company provides commercial music, broadcasting services, entertainment quizzes, advertising, content generation, subscription and marketing, and streaming and management services, as well as data analytics services for sports. SKY Network Television Limited was founded in 1990 and is based in Auckland, New Zealand.",679,"{'maxAge': 1, 'name': 'Ms. Sophie  Moloney', 'title': 'Chief Exec. Officer', 'fiscalYear': 2023, 'totalPay': 679572, 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,1,5,1693526400,1703980800,86400,4,2.15,2.16,2.16,2.27,2.15,2.16,2.16,2.27,0.22,0.0951,1694044800,0.45430002,0.976351,7.3225803,8.730769,15721,15721,13394,10075,10075,2.19,2.27,0,0,326544032,1.965,2.68,0.4317104,2.2566,2.275675,0.15,0.06976744,AUD,321233152,0.0671,141289045,143852000,0.01787,0.32579,3.053,0.7435309,1688083200,1719705600,1688083200,-0.271,50754000,0.31,0.26,1:10,1631664000,0.425,3.177,ASX,EQUITY,SKT.AX,SKT.AX,SKY NET TV FPO NZ,SKY Network Television Limited,955411200,Australia/Sydney,AEST,36000000,2.27,2.78,2.78,2.78,2.78,4.0,underperform,1,56051000,0.39,101107000,49313000,0.44,1.105,756396032,11.192,4.825,0.0634,0.109110005,199629000,47519500,117021000,-0.123,0.033,0.26392,0.13367,0.09837,NZD,
1,10 Panorama Road,Mt Wellington,Auckland,1060,New Zealand,64 9 579 9999,64 9 579 8324,https://www.sky.co.nz,Entertainment,Communication Services,"SKY Network Television Limited, an entertainment company, provides sport and entertainment media services, and telecommunications services in New Zealand and internationally. The company provides commercial music, broadcasting services, entertainment quizzes, advertising, content generation, subscription and marketing, and streaming and management services, as well as data analytics services for sports. SKY Network Television Limited was founded in 1990 and is based in Auckland, New Zealand.",679,"{'maxAge': 1, 'name': 'Mr. Andrew  Hirst', 'title': 'Interim Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,1,5,1693526400,1703980800,86400,4,2.15,2.16,2.16,2.27,2.15,2.16,2.16,2.27,0.22,0.0951,1694044800,0.45430002,0.976351,7.3225803,8.730769,15721,15721,13394,10075,10075,2.19,2.27,0,0,326544032,1.965,2.68,0.4317104,2.2566,2.275675,0.15,0.06976744,AUD,321233152,0.0671,141289045,143852000,0.01787,0.32579,3.053,0.7435309,1688083200,1719705600,1688083200,-0.271,50754000,0.31,0.26,1:10,1631664000,0.425,3.177,ASX,EQUITY,SKT.AX,SKT.AX,SKY NET TV FPO NZ,SKY Network Television Limited,955411200,Australia/Sydney,AEST,36000000,2.27,2.78,2.78,2.78,2.78,4.0,underperform,1,56051000,0.39,101107000,49313000,0.44,1.105,756396032,11.192,4.825,0.0634,0.109110005,199629000,47519500,117021000,-0.123,0.033,0.26392,0.13367,0.09837,NZD,
2,10 Panorama Road,Mt Wellington,Auckland,1060,New Zealand,64 9 579 9999,64 9 579 8324,https://www.sky.co.nz,Entertainment,Communication Services,"SKY Network Television Limited, an entertainment company, provides sport and entertainment media services, and telecommunications services in New Zealand and internationally. The company provides commercial music, broadcasting services, entertainment quizzes, advertising, content generation, subscription and marketing, and streaming and management services, as well as data analytics services for sports. SKY Network Television Limited was founded in 1990 and is based in Auckland, New Zealand.",679,"{'maxAge': 1, 'name': 'Mr. Antony  Welton', 'title': 'Chief Operations & People Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,1,5,1693526400,1703980800,86400,4,2.15,2.16,2.16,2.27,2.15,2.16,2.16,2.27,0.22,0.0951,1694044800,0.45430002,0.976351,7.3225803,8.730769,15721,15721,13394,10075,10075,2.19,2.27,0,0,326544032,1.965,2.68,0.4317104,2.2566,2.275675,0.15,0.06976744,AUD,321233152,0.0671,141289045,143852000,0.01787,0.32579,3.053,0.7435309,1688083200,1719705600,1688083200,-0.271,50754000,0.31,0.26,1:10,1631664000,0.425,3.177,ASX,EQUITY,SKT.AX,SKT.AX,SKY NET TV FPO NZ,SKY Network Television Limited,955411200,Australia/Sydney,AEST,36000000,2.27,2.78,2.78,2.78,2.78,4.0,underperform,1,56051000,0.39,101107000,49313000,0.44,1.105,756396032,11.192,4.825,0.0634,0.109110005,199629000,47519500,117021000,-0.123,0.033,0.26392,0.13367,0.09837,NZD,
3,10 Panorama Road,Mt Wellington,Auckland,1060,New Zealand,64 9 579 9999,64 9 579 8324,https://www.sky.co.nz,Entertainment,Communication Services,"SKY Network Television Limited, an entertainment company, provides sport and entertainment media services, and telecommunications services in New Zealand and internationally. The company provides commercial music, broadcasting services, entertainment quizzes, advertising, content generation, subscription and marketing, and streaming and management services, as well as data analytics services for sports. SKY Network Television Limited was founded in 1990 and is based in Auckland, New Zealand.",679,"{'maxAge': 1, 'name': 'Ms. Jennifer  Sepull', 'title': 'Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,1,5,1693526400,1703980800,86400,4,2.15,2.16,2.16,2.27,2.15,2.16,2.16,2.27,0.22,0.0951,1694044800,0.45430002,0.976351,7.3225803,8.730769,15721,15721,13394,10075,10075,2.19,2.27,0,0,326544032,1.965,2.68,0.4317104,2.2566,2.275675,0.15,0.06976744,AUD,321233152,0.0671,141289045,143852000,0.01787,0.32579,3.053,0.7435309,1688083200,1719705600,1688083200,-0.271,50754000,0.31,0.26,1:10,1631664000,0.425,3.177,ASX,EQUITY,SKT.AX,SKT.AX,SKY NET TV FPO NZ,SKY Network Television Limited,955411200,Australia/Sydney,AEST,36000000,2.27,2.78,2.78,2.78,2.78,4.0,underperform,1,56051000,0.39,101107000,49313000,0.44,1.105,756396032,11.192,4.825,0.0634,0.109110005,199629000,47519500,117021000,-0.123,0.033,0.26392,0.13367,0.09837,NZD,
4,10 Panorama Road,Mt Wellington,Auckland,1060,New Zealand,64 9 579 9999,64 9 579 8324,https://www.sky.co.nz,Entertainment,Communication Services,"SKY Network Television Limited, an entertainment company, provides sport and entertainment media services, and telecommunications services in New Zealand and internationally. The company provides commercial music, broadcasting services, entertainment quizzes, advertising, content generation, subscription and marketing, and streaming and management services, as well as data analytics services for sports. SKY Network Television Limited was founded in 1990 and is based in Auckland, New Zealand.",679,"{'maxAge': 1, 'name': 'Ms. Kirstin  Jones', 'title': 'Company Sec. & Head of Legal', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,1,5,1693526400,1703980800,86400,4,2.15,2.16,2.16,2.27,2.15,2.16,2.16,2.27,0.22,0.0951,1694044800,0.45430002,0.976351,7.3225803,8.730769,15721,15721,13394,10075,10075,2.19,2.27,0,0,326544032,1.965,2.68,0.4317104,2.2566,2.275675,0.15,0.06976744,AUD,321233152,0.0671,141289045,143852000,0.01787,0.32579,3.053,0.7435309,1688083200,1719705600,1688083200,-0.271,50754000,0.31,0.26,1:10,1631664000,0.425,3.177,ASX,EQUITY,SKT.AX,SKT.AX,SKY NET TV FPO NZ,SKY Network Television Limited,955411200,Australia/Sydney,AEST,36000000,2.27,2.78,2.78,2.78,2.78,4.0,underperform,1,56051000,0.39,101107000,49313000,0.44,1.105,756396032,11.192,4.825,0.0634,0.109110005,199629000,47519500,117021000,-0.123,0.033,0.26392,0.13367,0.09837,NZD,
5,10 Panorama Road,Mt Wellington,Auckland,1060,New Zealand,64 9 579 9999,64 9 579 8324,https://www.sky.co.nz,Entertainment,Communication Services,"SKY Network Television Limited, an entertainment company, provides sport and entertainment media services, and telecommunications services in New Zealand and internationally. The company provides commercial music, broadcasting services, entertainment quizzes, advertising, content generation, subscription and marketing, and streaming and management services, as well as data analytics services for sports. SKY Network Television Limited was founded in 1990 and is based in Auckland, New Zealand.",679,"{'maxAge': 1, 'name': 'Ms. Chris  Major', 'title': 'Chief Corp. Affairs Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,1,5,1693526400,1703980800,86400,4,2.15,2.16,2.16,2.27,2.15,2.16,2.16,2.27,0.22,0.0951,1694044800,0.45430002,0.976351,7.3225803,8.730769,15721,15721,13394,10075,10075,2.19,2.27,0,0,326544032,1.965,2.68,0.4317104,2.2566,2.275675,0.15,0.06976744,AUD,321233152,0.0671,141289045,143852000,0.01787,0.32579,3.053,0.7435309,1688083200,1719705600,1688083200,-0.271,50754000,0.31,0.26,1:10,1631664000,0.425,3.177,ASX,EQUITY,SKT.AX,SKT.AX,SKY NET TV FPO NZ,SKY Network Television Limited,955411200,Australia/Sydney,AEST,36000000,2.27,2.78,2.78,2.78,2.78,4.0,underperform,1,56051000,0.39,101107000,49313000,0.44,1.105,756396032,11.192,4.825,0.0634,0.109110005,199629000,47519500,117021000,-0.123,0.033,0.26392,0.13367,0.09837,NZD,
6,10 Panorama Road,Mt Wellington,Auckland,1060,New Zealand,64 9 579 9999,64 9 579 8324,https://www.sky.co.nz,Entertainment,Communication Services,"SKY Network Television Limited, an entertainment company, provides sport and entertainment media services, and telecommunications services in New Zealand and internationally. The company provides commercial music, broadcasting services, entertainment quizzes, advertising, content generation, subscription and marketing, and streaming and management services, as well as data analytics services for sports. SKY Network Television Limited was founded in 1990 and is based in Auckland, New Zealand.",679,"{'maxAge': 1, 'name': 'Mr. Jonathon  Errington', 'title': 'Chief Content & Commercial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,1,5,1693526400,1703980800,86400,4,2.15,2.16,2.16,2.27,2.15,2.16,2.16,2.27,0.22,0.0951,1694044800,0.45430002,0.976351,7.3225803,8.730769,15721,15721,13394,10075,10075,2.19,2.27,0,0,326544032,1.965,2.68,0.4317104,2.2566,2.275675,0.15,0.06976744,AUD,321233152,0.0671,141289045,143852000,0.01787,0.32579,3.053,0.7435309,1688083200,1719705600,1688083200,-0.271,50754000,0.31,0.26,1:10,1631664000,0.425,3.177,ASX,EQUITY,SKT.AX,SKT.AX,SKY NET TV FPO NZ,SKY Network Television Limited,955411200,Australia/Sydney,AEST,36000000,2.27,2.78,2.78,2.78,2.78,4.0,underperform,1,56051000,0.39,101107000,49313000,0.44,1.105,756396032,11.192,4.825,0.0634,0.109110005,199629000,47519500,117021000,-0.123,0.033,0.26392,0.13367,0.09837,NZD,
7,10 Panorama Road,Mt Wellington,Auckland,1060,New Zealand,64 9 579 9999,64 9 579 8324,https://www.sky.co.nz,Entertainment,Communication Services,"SKY Network Television Limited, an entertainment company, provides sport and entertainment media services, and telecommunications services in New Zealand and internationally. The company provides commercial music, broadcasting services, entertainment quizzes, advertising, content generation, subscription and marketing, and streaming and management services, as well as data analytics services for sports. SKY Network Television Limited was founded in 1990 and is based in Auckland, New Zealand.",679,"{'maxAge': 1, 'name': 'Mr. Daniel  Kelly', 'title': 'Chief Customer Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,1,5,1693526400,1703980800,86400,4,2.15,2.16,2.16,2.27,2.15,2.16,2.16,2.27,0.22,0.0951,1694044800,0.45430002,0.976351,7.3225803,8.730769,15721,15721,13394,10075,10075,2.19,2.27,0,0,326544032,1.965,2.68,0.4317104,2.2566,2.275675,0.15,0.06976744,AUD,321233152,0.0671,141289045,143852000,0.01787,0.32579,3.053,0.7435309,1688083200,1719705600,1688083200,-0.271,50754000,0.31,0.26,1:10,1631664000,0.425,3.177,ASX,EQUITY,SKT.AX,SKT.AX,SKY NET TV FPO NZ,SKY Network Television Limited,955411200,Australia/Sydney,AEST,36000000,2.27,2.78,2.78,2.78,2.78,4.0,underperform,1,56051000,0.39,101107000,49313000,0.44,1.105,756396032,11.192,4.825,0.0634,0.109110005,199629000,47519500,117021000,-0.123,0.033,0.26392,0.13367,0.09837,NZD,
8,10 Panorama Road,Mt Wellington,Auckland,1060,New Zealand,64 9 579 9999,64 9 579 8324,https://www.sky.co.nz,Entertainment,Communication Services,"SKY Network Television Limited, an entertainment company, provides sport and entertainment media services, and telecommunications services in New Zealand and internationally. The company provides commercial music, broadcasting services, entertainment quizzes, advertising, content generation, subscription and marketing, and streaming and management services, as well as data analytics services for sports. SKY Network Television Limited was founded in 1990 and is based in Auckland, New Zealand.",679,"{'maxAge': 1, 'name': 'Ms. Lauren  Quaintance', 'title': 'Chief Media and Data Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,5,6,1,5,1693526400,1703980800,86400,4,2.15,2.16,2.16,2.27,2.15,2.16,2.16,2.27,0.22,0.0951,1694044800,0.45430002,0.976351,7.3225803,8.730769,15721,15721,13394,10075,10075,2.19,2.27,0,0,326544032,1.965,2.68,0.4317104,2.2566,2.275675,0.15,0.06976744,AUD,321233152,0.0671,141289045,143852000,0.01787,0.32579,3.053,0.7435309,1688083200,1719705600,1688083200,-0.271,50754000,0.31,0.26,1:10,1631664000,0.425,3.177,ASX,EQUITY,SKT.AX,SKT.AX,SKY NET TV FPO NZ,SKY Network Television Limited,955411200,Australia/Sydney,AEST,36000000,2.27,2.78,2.78,2.78,2.78,4.0,underperform,1,56051000,0.39,101107000,49313000,0.44,1.105,756396032,11.192,4.825,0.0634,0.109110005,199629000,47519500,117021000,-0.123,0.033,0.26392,0.13367,0.09837,NZD,
