,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,grossProfits,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,One Franklin Parkway,"Building 970, 1st Floor",San Mateo,CA,94403,United States,650 312 3000,650 312 5646,https://www.franklintempleton.com/investor/products/mutual-funds/overview?FundID=3637,Asset Management,Financial Services,"Franklin Limited Duration Income Trust is a closed-ended fixed income mutual fund launched by Franklin Resources, Inc. The fund is managed by Franklin Advisers, Inc. It invests in the fixed income markets of the United States. The fund primarily invests in mortgage-backed securities, asset-backed securities, floating rate bank loans, and high yield corporate bonds. It employs fundamental analysis with a combination of top-down and bottom-up security selection process to create its portfolio. The fund was formerly known as Franklin Templeton Limited Duration Income Trust. Franklin Limited Duration Income Trust was formed on August 27, 2003 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Rupert Harris Johnson Jr.', 'age': 82, 'title': 'Chairman and Sr. VP', 'yearBorn': 1940, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.1409,6.14,6.12,6.18,6.1409,6.14,6.12,6.18,0.71,0.115100004,1694736000,1.4173,11.44,0.536998,12.078431,78638,78638,156990,175660,175660,6.1,6.19,900,1100,248897264,5.93,6.7,7.7092767,6.2266,6.26205,0.784,0.12766857,USD,335226400,-0.90541,40405400,3816,836,1690761600,1693440000,0.0001,0.0,0.42259,0.02,7.094,0.8683394,1672444800,1703980800,1688083200,-29231666,0.51,10.383,ASE,EQUITY,FTF,FTF,52385,Franklin Limited Duration Income Trust,1062682200,America/New_York,EDT,-14400000,6.16,none,25258576,0.625,111587864,0.238,0.238,32285424,38.929,0.799,32285425,-35413448,1.0,0.0,0.86608005,USD,
1,One Franklin Parkway,"Building 970, 1st Floor",San Mateo,CA,94403,United States,650 312 3000,650 312 5646,https://www.franklintempleton.com/investor/products/mutual-funds/overview?FundID=3637,Asset Management,Financial Services,"Franklin Limited Duration Income Trust is a closed-ended fixed income mutual fund launched by Franklin Resources, Inc. The fund is managed by Franklin Advisers, Inc. It invests in the fixed income markets of the United States. The fund primarily invests in mortgage-backed securities, asset-backed securities, floating rate bank loans, and high yield corporate bonds. It employs fundamental analysis with a combination of top-down and bottom-up security selection process to create its portfolio. The fund was formerly known as Franklin Templeton Limited Duration Income Trust. Franklin Limited Duration Income Trust was formed on August 27, 2003 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Gregory Eugene Johnson CPA, CPA', 'age': 61, 'title': 'VP and Trustee', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.1409,6.14,6.12,6.18,6.1409,6.14,6.12,6.18,0.71,0.115100004,1694736000,1.4173,11.44,0.536998,12.078431,78638,78638,156990,175660,175660,6.1,6.19,900,1100,248897264,5.93,6.7,7.7092767,6.2266,6.26205,0.784,0.12766857,USD,335226400,-0.90541,40405400,3816,836,1690761600,1693440000,0.0001,0.0,0.42259,0.02,7.094,0.8683394,1672444800,1703980800,1688083200,-29231666,0.51,10.383,ASE,EQUITY,FTF,FTF,52385,Franklin Limited Duration Income Trust,1062682200,America/New_York,EDT,-14400000,6.16,none,25258576,0.625,111587864,0.238,0.238,32285424,38.929,0.799,32285425,-35413448,1.0,0.0,0.86608005,USD,
2,One Franklin Parkway,"Building 970, 1st Floor",San Mateo,CA,94403,United States,650 312 3000,650 312 5646,https://www.franklintempleton.com/investor/products/mutual-funds/overview?FundID=3637,Asset Management,Financial Services,"Franklin Limited Duration Income Trust is a closed-ended fixed income mutual fund launched by Franklin Resources, Inc. The fund is managed by Franklin Advisers, Inc. It invests in the fixed income markets of the United States. The fund primarily invests in mortgage-backed securities, asset-backed securities, floating rate bank loans, and high yield corporate bonds. It employs fundamental analysis with a combination of top-down and bottom-up security selection process to create its portfolio. The fund was formerly known as Franklin Templeton Limited Duration Income Trust. Franklin Limited Duration Income Trust was formed on August 27, 2003 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Glenn I. Voyles C.F.A., CFA', 'title': 'VP, High-Yield Analyst, Portfolio Mang. and Member of Fixed Income Policy Committee', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.1409,6.14,6.12,6.18,6.1409,6.14,6.12,6.18,0.71,0.115100004,1694736000,1.4173,11.44,0.536998,12.078431,78638,78638,156990,175660,175660,6.1,6.19,900,1100,248897264,5.93,6.7,7.7092767,6.2266,6.26205,0.784,0.12766857,USD,335226400,-0.90541,40405400,3816,836,1690761600,1693440000,0.0001,0.0,0.42259,0.02,7.094,0.8683394,1672444800,1703980800,1688083200,-29231666,0.51,10.383,ASE,EQUITY,FTF,FTF,52385,Franklin Limited Duration Income Trust,1062682200,America/New_York,EDT,-14400000,6.16,none,25258576,0.625,111587864,0.238,0.238,32285424,38.929,0.799,32285425,-35413448,1.0,0.0,0.86608005,USD,
3,One Franklin Parkway,"Building 970, 1st Floor",San Mateo,CA,94403,United States,650 312 3000,650 312 5646,https://www.franklintempleton.com/investor/products/mutual-funds/overview?FundID=3637,Asset Management,Financial Services,"Franklin Limited Duration Income Trust is a closed-ended fixed income mutual fund launched by Franklin Resources, Inc. The fund is managed by Franklin Advisers, Inc. It invests in the fixed income markets of the United States. The fund primarily invests in mortgage-backed securities, asset-backed securities, floating rate bank loans, and high yield corporate bonds. It employs fundamental analysis with a combination of top-down and bottom-up security selection process to create its portfolio. The fund was formerly known as Franklin Templeton Limited Duration Income Trust. Franklin Limited Duration Income Trust was formed on August 27, 2003 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Roger Alan Bayston C.F.A., CFA', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.1409,6.14,6.12,6.18,6.1409,6.14,6.12,6.18,0.71,0.115100004,1694736000,1.4173,11.44,0.536998,12.078431,78638,78638,156990,175660,175660,6.1,6.19,900,1100,248897264,5.93,6.7,7.7092767,6.2266,6.26205,0.784,0.12766857,USD,335226400,-0.90541,40405400,3816,836,1690761600,1693440000,0.0001,0.0,0.42259,0.02,7.094,0.8683394,1672444800,1703980800,1688083200,-29231666,0.51,10.383,ASE,EQUITY,FTF,FTF,52385,Franklin Limited Duration Income Trust,1062682200,America/New_York,EDT,-14400000,6.16,none,25258576,0.625,111587864,0.238,0.238,32285424,38.929,0.799,32285425,-35413448,1.0,0.0,0.86608005,USD,
4,One Franklin Parkway,"Building 970, 1st Floor",San Mateo,CA,94403,United States,650 312 3000,650 312 5646,https://www.franklintempleton.com/investor/products/mutual-funds/overview?FundID=3637,Asset Management,Financial Services,"Franklin Limited Duration Income Trust is a closed-ended fixed income mutual fund launched by Franklin Resources, Inc. The fund is managed by Franklin Advisers, Inc. It invests in the fixed income markets of the United States. The fund primarily invests in mortgage-backed securities, asset-backed securities, floating rate bank loans, and high yield corporate bonds. It employs fundamental analysis with a combination of top-down and bottom-up security selection process to create its portfolio. The fund was formerly known as Franklin Templeton Limited Duration Income Trust. Franklin Limited Duration Income Trust was formed on August 27, 2003 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Eric G. Takaha C.F.A., CFA', 'age': 55, 'title': 'Portfolio Mang.', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.1409,6.14,6.12,6.18,6.1409,6.14,6.12,6.18,0.71,0.115100004,1694736000,1.4173,11.44,0.536998,12.078431,78638,78638,156990,175660,175660,6.1,6.19,900,1100,248897264,5.93,6.7,7.7092767,6.2266,6.26205,0.784,0.12766857,USD,335226400,-0.90541,40405400,3816,836,1690761600,1693440000,0.0001,0.0,0.42259,0.02,7.094,0.8683394,1672444800,1703980800,1688083200,-29231666,0.51,10.383,ASE,EQUITY,FTF,FTF,52385,Franklin Limited Duration Income Trust,1062682200,America/New_York,EDT,-14400000,6.16,none,25258576,0.625,111587864,0.238,0.238,32285424,38.929,0.799,32285425,-35413448,1.0,0.0,0.86608005,USD,
5,One Franklin Parkway,"Building 970, 1st Floor",San Mateo,CA,94403,United States,650 312 3000,650 312 5646,https://www.franklintempleton.com/investor/products/mutual-funds/overview?FundID=3637,Asset Management,Financial Services,"Franklin Limited Duration Income Trust is a closed-ended fixed income mutual fund launched by Franklin Resources, Inc. The fund is managed by Franklin Advisers, Inc. It invests in the fixed income markets of the United States. The fund primarily invests in mortgage-backed securities, asset-backed securities, floating rate bank loans, and high yield corporate bonds. It employs fundamental analysis with a combination of top-down and bottom-up security selection process to create its portfolio. The fund was formerly known as Franklin Templeton Limited Duration Income Trust. Franklin Limited Duration Income Trust was formed on August 27, 2003 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Ms. Madeline  Lam', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.1409,6.14,6.12,6.18,6.1409,6.14,6.12,6.18,0.71,0.115100004,1694736000,1.4173,11.44,0.536998,12.078431,78638,78638,156990,175660,175660,6.1,6.19,900,1100,248897264,5.93,6.7,7.7092767,6.2266,6.26205,0.784,0.12766857,USD,335226400,-0.90541,40405400,3816,836,1690761600,1693440000,0.0001,0.0,0.42259,0.02,7.094,0.8683394,1672444800,1703980800,1688083200,-29231666,0.51,10.383,ASE,EQUITY,FTF,FTF,52385,Franklin Limited Duration Income Trust,1062682200,America/New_York,EDT,-14400000,6.16,none,25258576,0.625,111587864,0.238,0.238,32285424,38.929,0.799,32285425,-35413448,1.0,0.0,0.86608005,USD,
6,One Franklin Parkway,"Building 970, 1st Floor",San Mateo,CA,94403,United States,650 312 3000,650 312 5646,https://www.franklintempleton.com/investor/products/mutual-funds/overview?FundID=3637,Asset Management,Financial Services,"Franklin Limited Duration Income Trust is a closed-ended fixed income mutual fund launched by Franklin Resources, Inc. The fund is managed by Franklin Advisers, Inc. It invests in the fixed income markets of the United States. The fund primarily invests in mortgage-backed securities, asset-backed securities, floating rate bank loans, and high yield corporate bonds. It employs fundamental analysis with a combination of top-down and bottom-up security selection process to create its portfolio. The fund was formerly known as Franklin Templeton Limited Duration Income Trust. Franklin Limited Duration Income Trust was formed on August 27, 2003 and is domiciled in the United States.","{'maxAge': 1, 'name': 'Mr. Justin  Ma C.F.A., CFA', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6.1409,6.14,6.12,6.18,6.1409,6.14,6.12,6.18,0.71,0.115100004,1694736000,1.4173,11.44,0.536998,12.078431,78638,78638,156990,175660,175660,6.1,6.19,900,1100,248897264,5.93,6.7,7.7092767,6.2266,6.26205,0.784,0.12766857,USD,335226400,-0.90541,40405400,3816,836,1690761600,1693440000,0.0001,0.0,0.42259,0.02,7.094,0.8683394,1672444800,1703980800,1688083200,-29231666,0.51,10.383,ASE,EQUITY,FTF,FTF,52385,Franklin Limited Duration Income Trust,1062682200,America/New_York,EDT,-14400000,6.16,none,25258576,0.625,111587864,0.238,0.238,32285424,38.929,0.799,32285425,-35413448,1.0,0.0,0.86608005,USD,
