,address1,address2,city,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Boulevard Costa del Este,"Av. Principal y Av. de la Rotonda UrbanizaciOn Costa del Este Complejo Business Park,Torre Norte, Parq",Panama City,0816-06819,Panama,507 304 2774,https://copa.gcs-web.com,Airlines,Industrials,"Copa Holdings, S.A., through its subsidiaries, provides airline passenger and cargo services. The company offers approximately 327 daily scheduled flights to 78 destinations in 32 countries in North, Central, and South America, as well as the Caribbean from its Panama City hub. As of December 31, 2022, it operated a fleet of 97 aircraft comprising 67 Boeing 737-800 Next Generation aircraft, 9 Boeing 737-700 Next Generation aircraft, 1 Boeing 737-800 Boeing Converted Freighter, and 20 737-MAX aircraft. The company was founded in 1947 and is based in Panama City, Panama.",7265,"{'maxAge': 1, 'name': 'Mr. Pedro  Heilbron', 'age': 64, 'title': 'CEO & Director', 'yearBorn': 1958, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,96.3,96.0,93.3,96.37,96.3,96.0,93.3,96.37,3.28,0.035,1685404800,0.20729999,1.348201,11.845765,5.620876,591407,591407,715541,534800,534800,92.3,96.04,800,800,3682925312,65.01,121.2,1.0907488,106.1264,97.04065,0.0,0.0,USD,4391058944,0.101660006,28274072,28367400,1770124,2470630,1690761600,1693440000,0.045,3.0000001e-05,1.237,2.48,0.0627,39.42,2.376966,1672444800,1703980800,1688083200,-0.859,343248992,7.91,16.67,0.19,1:2,1368662400,1.3,4.557,NYQ,EQUITY,CPA,CPA,"Copa Holdings, S.A.","Copa Holdings, S.A.",1134657000,America/New_York,EDT,-14400000,93.7,165.0,124.0,145.85,145.0,1.9,buy,13,1115438976,28.279,963646976,1810617984,0.648,0.735,3376510976,116.447,85.058,0.09873,0.24075001,1067977000,421550752,850881024,-0.853,0.167,0.41737,0.2854,0.22249001,USD,
1,Boulevard Costa del Este,"Av. Principal y Av. de la Rotonda UrbanizaciOn Costa del Este Complejo Business Park,Torre Norte, Parq",Panama City,0816-06819,Panama,507 304 2774,https://copa.gcs-web.com,Airlines,Industrials,"Copa Holdings, S.A., through its subsidiaries, provides airline passenger and cargo services. The company offers approximately 327 daily scheduled flights to 78 destinations in 32 countries in North, Central, and South America, as well as the Caribbean from its Panama City hub. As of December 31, 2022, it operated a fleet of 97 aircraft comprising 67 Boeing 737-800 Next Generation aircraft, 9 Boeing 737-700 Next Generation aircraft, 1 Boeing 737-800 Boeing Converted Freighter, and 20 737-MAX aircraft. The company was founded in 1947 and is based in Panama City, Panama.",7265,"{'maxAge': 1, 'name': 'Mr. Jose  Montero', 'age': 52, 'title': 'Chief Financial Officer', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,96.3,96.0,93.3,96.37,96.3,96.0,93.3,96.37,3.28,0.035,1685404800,0.20729999,1.348201,11.845765,5.620876,591407,591407,715541,534800,534800,92.3,96.04,800,800,3682925312,65.01,121.2,1.0907488,106.1264,97.04065,0.0,0.0,USD,4391058944,0.101660006,28274072,28367400,1770124,2470630,1690761600,1693440000,0.045,3.0000001e-05,1.237,2.48,0.0627,39.42,2.376966,1672444800,1703980800,1688083200,-0.859,343248992,7.91,16.67,0.19,1:2,1368662400,1.3,4.557,NYQ,EQUITY,CPA,CPA,"Copa Holdings, S.A.","Copa Holdings, S.A.",1134657000,America/New_York,EDT,-14400000,93.7,165.0,124.0,145.85,145.0,1.9,buy,13,1115438976,28.279,963646976,1810617984,0.648,0.735,3376510976,116.447,85.058,0.09873,0.24075001,1067977000,421550752,850881024,-0.853,0.167,0.41737,0.2854,0.22249001,USD,
2,Boulevard Costa del Este,"Av. Principal y Av. de la Rotonda UrbanizaciOn Costa del Este Complejo Business Park,Torre Norte, Parq",Panama City,0816-06819,Panama,507 304 2774,https://copa.gcs-web.com,Airlines,Industrials,"Copa Holdings, S.A., through its subsidiaries, provides airline passenger and cargo services. The company offers approximately 327 daily scheduled flights to 78 destinations in 32 countries in North, Central, and South America, as well as the Caribbean from its Panama City hub. As of December 31, 2022, it operated a fleet of 97 aircraft comprising 67 Boeing 737-800 Next Generation aircraft, 9 Boeing 737-700 Next Generation aircraft, 1 Boeing 737-800 Boeing Converted Freighter, and 20 737-MAX aircraft. The company was founded in 1947 and is based in Panama City, Panama.",7265,"{'maxAge': 1, 'name': 'Mr. Daniel  Paul Gunn', 'age': 54, 'title': 'Sr. Vice-Pres of Operations', 'yearBorn': 1968, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,96.3,96.0,93.3,96.37,96.3,96.0,93.3,96.37,3.28,0.035,1685404800,0.20729999,1.348201,11.845765,5.620876,591407,591407,715541,534800,534800,92.3,96.04,800,800,3682925312,65.01,121.2,1.0907488,106.1264,97.04065,0.0,0.0,USD,4391058944,0.101660006,28274072,28367400,1770124,2470630,1690761600,1693440000,0.045,3.0000001e-05,1.237,2.48,0.0627,39.42,2.376966,1672444800,1703980800,1688083200,-0.859,343248992,7.91,16.67,0.19,1:2,1368662400,1.3,4.557,NYQ,EQUITY,CPA,CPA,"Copa Holdings, S.A.","Copa Holdings, S.A.",1134657000,America/New_York,EDT,-14400000,93.7,165.0,124.0,145.85,145.0,1.9,buy,13,1115438976,28.279,963646976,1810617984,0.648,0.735,3376510976,116.447,85.058,0.09873,0.24075001,1067977000,421550752,850881024,-0.853,0.167,0.41737,0.2854,0.22249001,USD,
3,Boulevard Costa del Este,"Av. Principal y Av. de la Rotonda UrbanizaciOn Costa del Este Complejo Business Park,Torre Norte, Parq",Panama City,0816-06819,Panama,507 304 2774,https://copa.gcs-web.com,Airlines,Industrials,"Copa Holdings, S.A., through its subsidiaries, provides airline passenger and cargo services. The company offers approximately 327 daily scheduled flights to 78 destinations in 32 countries in North, Central, and South America, as well as the Caribbean from its Panama City hub. As of December 31, 2022, it operated a fleet of 97 aircraft comprising 67 Boeing 737-800 Next Generation aircraft, 9 Boeing 737-700 Next Generation aircraft, 1 Boeing 737-800 Boeing Converted Freighter, and 20 737-MAX aircraft. The company was founded in 1947 and is based in Panama City, Panama.",7265,"{'maxAge': 1, 'name': 'Mr. Julio  Toro', 'age': 47, 'title': 'Vice-Pres of Technology', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,96.3,96.0,93.3,96.37,96.3,96.0,93.3,96.37,3.28,0.035,1685404800,0.20729999,1.348201,11.845765,5.620876,591407,591407,715541,534800,534800,92.3,96.04,800,800,3682925312,65.01,121.2,1.0907488,106.1264,97.04065,0.0,0.0,USD,4391058944,0.101660006,28274072,28367400,1770124,2470630,1690761600,1693440000,0.045,3.0000001e-05,1.237,2.48,0.0627,39.42,2.376966,1672444800,1703980800,1688083200,-0.859,343248992,7.91,16.67,0.19,1:2,1368662400,1.3,4.557,NYQ,EQUITY,CPA,CPA,"Copa Holdings, S.A.","Copa Holdings, S.A.",1134657000,America/New_York,EDT,-14400000,93.7,165.0,124.0,145.85,145.0,1.9,buy,13,1115438976,28.279,963646976,1810617984,0.648,0.735,3376510976,116.447,85.058,0.09873,0.24075001,1067977000,421550752,850881024,-0.853,0.167,0.41737,0.2854,0.22249001,USD,
4,Boulevard Costa del Este,"Av. Principal y Av. de la Rotonda UrbanizaciOn Costa del Este Complejo Business Park,Torre Norte, Parq",Panama City,0816-06819,Panama,507 304 2774,https://copa.gcs-web.com,Airlines,Industrials,"Copa Holdings, S.A., through its subsidiaries, provides airline passenger and cargo services. The company offers approximately 327 daily scheduled flights to 78 destinations in 32 countries in North, Central, and South America, as well as the Caribbean from its Panama City hub. As of December 31, 2022, it operated a fleet of 97 aircraft comprising 67 Boeing 737-800 Next Generation aircraft, 9 Boeing 737-700 Next Generation aircraft, 1 Boeing 737-800 Boeing Converted Freighter, and 20 737-MAX aircraft. The company was founded in 1947 and is based in Panama City, Panama.",7265,"{'maxAge': 1, 'name': 'Raul  Pascual', 'title': 'Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,96.3,96.0,93.3,96.37,96.3,96.0,93.3,96.37,3.28,0.035,1685404800,0.20729999,1.348201,11.845765,5.620876,591407,591407,715541,534800,534800,92.3,96.04,800,800,3682925312,65.01,121.2,1.0907488,106.1264,97.04065,0.0,0.0,USD,4391058944,0.101660006,28274072,28367400,1770124,2470630,1690761600,1693440000,0.045,3.0000001e-05,1.237,2.48,0.0627,39.42,2.376966,1672444800,1703980800,1688083200,-0.859,343248992,7.91,16.67,0.19,1:2,1368662400,1.3,4.557,NYQ,EQUITY,CPA,CPA,"Copa Holdings, S.A.","Copa Holdings, S.A.",1134657000,America/New_York,EDT,-14400000,93.7,165.0,124.0,145.85,145.0,1.9,buy,13,1115438976,28.279,963646976,1810617984,0.648,0.735,3376510976,116.447,85.058,0.09873,0.24075001,1067977000,421550752,850881024,-0.853,0.167,0.41737,0.2854,0.22249001,USD,
5,Boulevard Costa del Este,"Av. Principal y Av. de la Rotonda UrbanizaciOn Costa del Este Complejo Business Park,Torre Norte, Parq",Panama City,0816-06819,Panama,507 304 2774,https://copa.gcs-web.com,Airlines,Industrials,"Copa Holdings, S.A., through its subsidiaries, provides airline passenger and cargo services. The company offers approximately 327 daily scheduled flights to 78 destinations in 32 countries in North, Central, and South America, as well as the Caribbean from its Panama City hub. As of December 31, 2022, it operated a fleet of 97 aircraft comprising 67 Boeing 737-800 Next Generation aircraft, 9 Boeing 737-700 Next Generation aircraft, 1 Boeing 737-800 Boeing Converted Freighter, and 20 737-MAX aircraft. The company was founded in 1947 and is based in Panama City, Panama.",7265,"{'maxAge': 1, 'name': 'Mr. Christophe  Didier', 'age': 57, 'title': 'Vice-Pres of Sales', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,96.3,96.0,93.3,96.37,96.3,96.0,93.3,96.37,3.28,0.035,1685404800,0.20729999,1.348201,11.845765,5.620876,591407,591407,715541,534800,534800,92.3,96.04,800,800,3682925312,65.01,121.2,1.0907488,106.1264,97.04065,0.0,0.0,USD,4391058944,0.101660006,28274072,28367400,1770124,2470630,1690761600,1693440000,0.045,3.0000001e-05,1.237,2.48,0.0627,39.42,2.376966,1672444800,1703980800,1688083200,-0.859,343248992,7.91,16.67,0.19,1:2,1368662400,1.3,4.557,NYQ,EQUITY,CPA,CPA,"Copa Holdings, S.A.","Copa Holdings, S.A.",1134657000,America/New_York,EDT,-14400000,93.7,165.0,124.0,145.85,145.0,1.9,buy,13,1115438976,28.279,963646976,1810617984,0.648,0.735,3376510976,116.447,85.058,0.09873,0.24075001,1067977000,421550752,850881024,-0.853,0.167,0.41737,0.2854,0.22249001,USD,
6,Boulevard Costa del Este,"Av. Principal y Av. de la Rotonda UrbanizaciOn Costa del Este Complejo Business Park,Torre Norte, Parq",Panama City,0816-06819,Panama,507 304 2774,https://copa.gcs-web.com,Airlines,Industrials,"Copa Holdings, S.A., through its subsidiaries, provides airline passenger and cargo services. The company offers approximately 327 daily scheduled flights to 78 destinations in 32 countries in North, Central, and South America, as well as the Caribbean from its Panama City hub. As of December 31, 2022, it operated a fleet of 97 aircraft comprising 67 Boeing 737-800 Next Generation aircraft, 9 Boeing 737-700 Next Generation aircraft, 1 Boeing 737-800 Boeing Converted Freighter, and 20 737-MAX aircraft. The company was founded in 1947 and is based in Panama City, Panama.",7265,"{'maxAge': 1, 'name': 'Mr. Peter  Donkersloot Ponce', 'age': 38, 'title': 'Vice-Pres of HR', 'yearBorn': 1984, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,96.3,96.0,93.3,96.37,96.3,96.0,93.3,96.37,3.28,0.035,1685404800,0.20729999,1.348201,11.845765,5.620876,591407,591407,715541,534800,534800,92.3,96.04,800,800,3682925312,65.01,121.2,1.0907488,106.1264,97.04065,0.0,0.0,USD,4391058944,0.101660006,28274072,28367400,1770124,2470630,1690761600,1693440000,0.045,3.0000001e-05,1.237,2.48,0.0627,39.42,2.376966,1672444800,1703980800,1688083200,-0.859,343248992,7.91,16.67,0.19,1:2,1368662400,1.3,4.557,NYQ,EQUITY,CPA,CPA,"Copa Holdings, S.A.","Copa Holdings, S.A.",1134657000,America/New_York,EDT,-14400000,93.7,165.0,124.0,145.85,145.0,1.9,buy,13,1115438976,28.279,963646976,1810617984,0.648,0.735,3376510976,116.447,85.058,0.09873,0.24075001,1067977000,421550752,850881024,-0.853,0.167,0.41737,0.2854,0.22249001,USD,
7,Boulevard Costa del Este,"Av. Principal y Av. de la Rotonda UrbanizaciOn Costa del Este Complejo Business Park,Torre Norte, Parq",Panama City,0816-06819,Panama,507 304 2774,https://copa.gcs-web.com,Airlines,Industrials,"Copa Holdings, S.A., through its subsidiaries, provides airline passenger and cargo services. The company offers approximately 327 daily scheduled flights to 78 destinations in 32 countries in North, Central, and South America, as well as the Caribbean from its Panama City hub. As of December 31, 2022, it operated a fleet of 97 aircraft comprising 67 Boeing 737-800 Next Generation aircraft, 9 Boeing 737-700 Next Generation aircraft, 1 Boeing 737-800 Boeing Converted Freighter, and 20 737-MAX aircraft. The company was founded in 1947 and is based in Panama City, Panama.",7265,"{'maxAge': 1, 'name': 'Mr. Dennis M. Cary', 'age': 57, 'title': 'Sr. VP of Commercial & Planning', 'yearBorn': 1965, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,96.3,96.0,93.3,96.37,96.3,96.0,93.3,96.37,3.28,0.035,1685404800,0.20729999,1.348201,11.845765,5.620876,591407,591407,715541,534800,534800,92.3,96.04,800,800,3682925312,65.01,121.2,1.0907488,106.1264,97.04065,0.0,0.0,USD,4391058944,0.101660006,28274072,28367400,1770124,2470630,1690761600,1693440000,0.045,3.0000001e-05,1.237,2.48,0.0627,39.42,2.376966,1672444800,1703980800,1688083200,-0.859,343248992,7.91,16.67,0.19,1:2,1368662400,1.3,4.557,NYQ,EQUITY,CPA,CPA,"Copa Holdings, S.A.","Copa Holdings, S.A.",1134657000,America/New_York,EDT,-14400000,93.7,165.0,124.0,145.85,145.0,1.9,buy,13,1115438976,28.279,963646976,1810617984,0.648,0.735,3376510976,116.447,85.058,0.09873,0.24075001,1067977000,421550752,850881024,-0.853,0.167,0.41737,0.2854,0.22249001,USD,
8,Boulevard Costa del Este,"Av. Principal y Av. de la Rotonda UrbanizaciOn Costa del Este Complejo Business Park,Torre Norte, Parq",Panama City,0816-06819,Panama,507 304 2774,https://copa.gcs-web.com,Airlines,Industrials,"Copa Holdings, S.A., through its subsidiaries, provides airline passenger and cargo services. The company offers approximately 327 daily scheduled flights to 78 destinations in 32 countries in North, Central, and South America, as well as the Caribbean from its Panama City hub. As of December 31, 2022, it operated a fleet of 97 aircraft comprising 67 Boeing 737-800 Next Generation aircraft, 9 Boeing 737-700 Next Generation aircraft, 1 Boeing 737-800 Boeing Converted Freighter, and 20 737-MAX aircraft. The company was founded in 1947 and is based in Panama City, Panama.",7265,"{'maxAge': 1, 'name': 'Mr. Eduardo  Lombana', 'age': 60, 'title': 'Chief Exec. Officer of AeroRepública, S.A. (Copa Airlines Colombia)', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,96.3,96.0,93.3,96.37,96.3,96.0,93.3,96.37,3.28,0.035,1685404800,0.20729999,1.348201,11.845765,5.620876,591407,591407,715541,534800,534800,92.3,96.04,800,800,3682925312,65.01,121.2,1.0907488,106.1264,97.04065,0.0,0.0,USD,4391058944,0.101660006,28274072,28367400,1770124,2470630,1690761600,1693440000,0.045,3.0000001e-05,1.237,2.48,0.0627,39.42,2.376966,1672444800,1703980800,1688083200,-0.859,343248992,7.91,16.67,0.19,1:2,1368662400,1.3,4.557,NYQ,EQUITY,CPA,CPA,"Copa Holdings, S.A.","Copa Holdings, S.A.",1134657000,America/New_York,EDT,-14400000,93.7,165.0,124.0,145.85,145.0,1.9,buy,13,1115438976,28.279,963646976,1810617984,0.648,0.735,3376510976,116.447,85.058,0.09873,0.24075001,1067977000,421550752,850881024,-0.853,0.167,0.41737,0.2854,0.22249001,USD,
