,address1,city,country,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Brediusweg 33,Bussum,Netherlands,https://www.nedsense.nl,Software—Application,Technology,"MKB Nedsense N.V. engages in the finance and lending of money to natural persons and legal entities. It also provides guarantees and/or other securities towards third parties for its obligations and/or for obligations for companies in the investment portfolio. The company was formerly known as Nedsense Enterprises N.V. MKB Nedsense N.V. was founded in 1999 and is based in Bussum, the Netherlands.","{'maxAge': 1, 'name': 'Dr. Peter Paul F. de Vries', 'age': 55, 'title': 'Chairman of Director & CEO', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.111,0.111,0.104,0.111,0.111,0.111,0.104,0.111,0.0,0.445945,Infinity,12047,12047,11223,5116,5116,0.0,0.0,0,0,11800030,0.088,0.15,63.783947,0.10888,0.1204825,0.0,0.0,EUR,8980000,0.50270003,31927000,40600000,0.63238,0.0,0.09,1.2222222,1672444800,1703980800,1672444800,93000,0.0,48.541,AMS,EQUITY,NEDSE.AS,NEDSE.AS,MKB Nedsense N.V.,MKB Nedsense N.V.,927615600,Europe/Amsterdam,CEST,7200000,0.11,none,2020000,0.02,0,4.764,9.903,185000,0.002,0.00233,0.0103400005,235875,-58000,0.8,0.0,0.18919,EUR,
