,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,370-19 Shinpyung-dong,Saha-gu,Busan,South Korea,82 5 1291 5481,82 5 1206 0448,https://www.kcip.co.kr,Steel,Basic Materials,"Korea Cast Iron Pipe Ind. Co., Ltd. manufactures and sells pipes worldwide. The company offers ductile cast iron pipes, coated steel pipes for water service, fittings for the pipes, and general casting products for automobiles. The company was formerly known as The Korea Machine Casting Manufacturing Co., Ltd. and changed its name to Korea Cast Iron Pipe Ind. Co., Ltd. in February 1962. Korea Cast Iron Pipe Ind. Co., Ltd. was founded in 1953 and is headquartered in Busan, South Korea.","{'maxAge': 1, 'name': 'Tae-Hyung  Kim', 'age': 47, 'title': 'Chief Exec. Officer', 'yearBorn': 1975, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,6730.0,6740.0,6700.0,6750.0,6730.0,6740.0,6700.0,6750.0,400.0,0.0594,1672185600,0.9975,3.17,0.852061,6498,6498,30912,17556,17556,6730.0,6740.0,0,0,144769024000,6400.0,7890.0,0.31762752,6868.4,7094.0,KRW,68527030272,0.018919999,12613413,21511000,0.53688,0.00934,1672444800,1703980800,1688083200,-0.36,8623750144,1:1,1006387200,0.15,4.298,KSC,EQUITY,000970.KS,000970.KS,KorCastIronPipe,"Korea Cast Iron Pipe Ind. Co., Ltd.",946944000,Asia/Seoul,KST,32400000,6730.0,none,88999968768,4137.343,15945259008,4038309120,2.48,4.18,455782367232,1.15,21180.62,0.012159999,0.02533,66619151940,41060704256,52565745664,-0.36,-0.06,0.13774,0.03498,0.01802,KRW,
