,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Strada Settimo 399/11,Turin,TO,10156,Italy,39 01 17 17 67 00,39 01 17 17 68 35,https://www.kigroup.com,Farm Products,Consumer Defensive,"Ki Group S.p.A. distributes organic, biodynamic, and natural products in Italy. It offers water, wine, juices, beverages, cereals, flours, grains, dressings, oils and sauces, sweeteners, jams and yeast, dried fruits, sweet and savory snacks, UHT milk, vegetable drinks, desserts, bread and substitutes, pasta, pet food and accessories, breakfast biscuits, bakery products, tea, herbal tea, coffee and alternatives, soups, legumes, and vegetables. The company also produces substitute vegetables, fresh organic meat, and cheese. It offers its products through approximately 4,500 natural food stores, health food stores, and pharmacies. The company was founded in 1974 and is based in Turin, Italy. KI Group S.p.A. is a subsidiary of Bioera S.p.A.",7,"{'maxAge': 1, 'name': 'Engineer Canio Giovanni Mazzaro', 'age': 63, 'title': 'Pres, CEO & Chairman', 'yearBorn': 1959, 'fiscalYear': 2020, 'totalPay': 368078, 'exercisedValue': 0, 'unexercisedValue': 0}",1609372800,86400,4,0.001,0.0012,0.0008,0.0012,0.001,0.0012,0.0008,0.0012,1469404800,0.0,-0.045795,33199464,33199464,0,0,0,0.0,0.0,3484,0.0008,0.1868,0.0033858116,0.001,0.002374,0.0,0.0,EUR,4091455,-1.45384,454335,3484200,-1.128,1640908800,1672444800,1656547200,-1496000,-82.93,11:10,1416268800,3.976,-2.481,MIL,EQUITY,KI.MI,KI.MI,KI GROUP,Ki Group S.p.A.,1384502400,Europe/Rome,CEST,7200000,0.001,none,432000,0.948,-1649000,4523000,0.448,0.516,1029000,518.693,3.729,-0.09924,-0.71442,821000,-1037125,-1258000,-0.282,0.68222,-1.60253,-1.60155,EUR,
