,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,3131 Las Vegas Boulevard South,Las Vegas,NV,89109,United States,702 770 7555,https://www.wynnresorts.com,Resorts & Casinos,Consumer Cyclical,"Wynn Resorts, Limited designs, develops, and operates integrated resorts. The company operates through four segments: Wynn Palace, Wynn Macau, Las Vegas Operations, and Encore Boston Harbor. The Wynn Palace segment operates private gaming salons and sky casinos; a luxury hotel tower with suites, and villas, including a health club, spa, salon, and pool; food and beverage outlets; retail space; meeting and convention space; and performance lake and floral art displays. The Wynn Macau segment operates casino space with private gaming salons, sky casinos, and a poker room; a luxury hotel tower, that include health clubs, spas, a salon, and a pool; food and beverage outlets; retail space; meeting and convention space; and Chinese zodiac-inspired ceiling attractions. The Las Vegas Operations segment operates casino space with private gaming salons, a sky casino, a poker room, and a race and sports book; a luxury hotel tower with suites, and villas, including swimming pools, private cabanas, full-service spas and salons, and a wedding chapel; food and beverage outlets; meeting and convention space; retail space; and theaters, nightclubs, a beach club. The Encore Boston Harbor segment operates casino space with gaming areas, and a poker room; a luxury hotel tower including a spa and salon; food and beverage outlets and a nightclub; retail space; meeting and convention space; and a waterfront park, floral displays, and water shuttle service. Wynn Resorts, Limited was founded in 2002 and is based in Las Vegas, Nevada.",27000,"{'maxAge': 1, 'name': 'Mr. Craig Scott Billings', 'age': 49, 'title': 'CEO & Director', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 3603338, 'exercisedValue': 0, 'unexercisedValue': 522013}",8,4,10,10,10,1693526400,1672444800,86400,2,97.71,98.27,96.59,99.45,97.71,98.27,96.59,99.45,1.0,0.010199999,1692316800,2.055325,19.885246,3275534,3275534,1925996,2083660,2083660,96.55,96.67,1400,800,11056349184,53.81,117.86,2.249896,101.733,102.2539,0.25,0.0025585918,USD,19909451776,0.0014300001,96056277,113936000,6892794,5649872,1690761600,1693440000,0.060500003,0.1517,0.67173,3.29,0.0608,-5.572,1672444800,1703980800,1688083200,7035000,-0.16,4.88,0.22,4.051,19.708,NMS,EQUITY,WYNN,WYNN,"Wynn Resorts, Limited","Wynn Resorts, Limited",1035552600,America/New_York,EDT,-14400000,97.04,150.0,113.0,130.59,132.5,2.4,buy,11,3942167040,34.856,1010219008,13753513984,3.099,3.233,4914160128,43.62,0.01664,1892903000,314746880,616918016,0.756,0.59629,0.20557,0.06926,USD,
1,3131 Las Vegas Boulevard South,Las Vegas,NV,89109,United States,702 770 7555,https://www.wynnresorts.com,Resorts & Casinos,Consumer Cyclical,"Wynn Resorts, Limited designs, develops, and operates integrated resorts. The company operates through four segments: Wynn Palace, Wynn Macau, Las Vegas Operations, and Encore Boston Harbor. The Wynn Palace segment operates private gaming salons and sky casinos; a luxury hotel tower with suites, and villas, including a health club, spa, salon, and pool; food and beverage outlets; retail space; meeting and convention space; and performance lake and floral art displays. The Wynn Macau segment operates casino space with private gaming salons, sky casinos, and a poker room; a luxury hotel tower, that include health clubs, spas, a salon, and a pool; food and beverage outlets; retail space; meeting and convention space; and Chinese zodiac-inspired ceiling attractions. The Las Vegas Operations segment operates casino space with private gaming salons, a sky casino, a poker room, and a race and sports book; a luxury hotel tower with suites, and villas, including swimming pools, private cabanas, full-service spas and salons, and a wedding chapel; food and beverage outlets; meeting and convention space; retail space; and theaters, nightclubs, a beach club. The Encore Boston Harbor segment operates casino space with gaming areas, and a poker room; a luxury hotel tower including a spa and salon; food and beverage outlets and a nightclub; retail space; meeting and convention space; and a waterfront park, floral displays, and water shuttle service. Wynn Resorts, Limited was founded in 2002 and is based in Las Vegas, Nevada.",27000,"{'maxAge': 1, 'name': 'Ms. Julie Mireille Cameron-Doe', 'age': 52, 'title': 'Chief Financial Officer', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 1809082, 'exercisedValue': 0, 'unexercisedValue': 245246}",8,4,10,10,10,1693526400,1672444800,86400,2,97.71,98.27,96.59,99.45,97.71,98.27,96.59,99.45,1.0,0.010199999,1692316800,2.055325,19.885246,3275534,3275534,1925996,2083660,2083660,96.55,96.67,1400,800,11056349184,53.81,117.86,2.249896,101.733,102.2539,0.25,0.0025585918,USD,19909451776,0.0014300001,96056277,113936000,6892794,5649872,1690761600,1693440000,0.060500003,0.1517,0.67173,3.29,0.0608,-5.572,1672444800,1703980800,1688083200,7035000,-0.16,4.88,0.22,4.051,19.708,NMS,EQUITY,WYNN,WYNN,"Wynn Resorts, Limited","Wynn Resorts, Limited",1035552600,America/New_York,EDT,-14400000,97.04,150.0,113.0,130.59,132.5,2.4,buy,11,3942167040,34.856,1010219008,13753513984,3.099,3.233,4914160128,43.62,0.01664,1892903000,314746880,616918016,0.756,0.59629,0.20557,0.06926,USD,
2,3131 Las Vegas Boulevard South,Las Vegas,NV,89109,United States,702 770 7555,https://www.wynnresorts.com,Resorts & Casinos,Consumer Cyclical,"Wynn Resorts, Limited designs, develops, and operates integrated resorts. The company operates through four segments: Wynn Palace, Wynn Macau, Las Vegas Operations, and Encore Boston Harbor. The Wynn Palace segment operates private gaming salons and sky casinos; a luxury hotel tower with suites, and villas, including a health club, spa, salon, and pool; food and beverage outlets; retail space; meeting and convention space; and performance lake and floral art displays. The Wynn Macau segment operates casino space with private gaming salons, sky casinos, and a poker room; a luxury hotel tower, that include health clubs, spas, a salon, and a pool; food and beverage outlets; retail space; meeting and convention space; and Chinese zodiac-inspired ceiling attractions. The Las Vegas Operations segment operates casino space with private gaming salons, a sky casino, a poker room, and a race and sports book; a luxury hotel tower with suites, and villas, including swimming pools, private cabanas, full-service spas and salons, and a wedding chapel; food and beverage outlets; meeting and convention space; retail space; and theaters, nightclubs, a beach club. The Encore Boston Harbor segment operates casino space with gaming areas, and a poker room; a luxury hotel tower including a spa and salon; food and beverage outlets and a nightclub; retail space; meeting and convention space; and a waterfront park, floral displays, and water shuttle service. Wynn Resorts, Limited was founded in 2002 and is based in Las Vegas, Nevada.",27000,"{'maxAge': 1, 'name': 'Ms. Ellen F. Whittemore', 'age': 65, 'title': 'Exec. VP, Gen. Counsel & Sec.', 'yearBorn': 1957, 'fiscalYear': 2022, 'totalPay': 1834981, 'exercisedValue': 0, 'unexercisedValue': 252273}",8,4,10,10,10,1693526400,1672444800,86400,2,97.71,98.27,96.59,99.45,97.71,98.27,96.59,99.45,1.0,0.010199999,1692316800,2.055325,19.885246,3275534,3275534,1925996,2083660,2083660,96.55,96.67,1400,800,11056349184,53.81,117.86,2.249896,101.733,102.2539,0.25,0.0025585918,USD,19909451776,0.0014300001,96056277,113936000,6892794,5649872,1690761600,1693440000,0.060500003,0.1517,0.67173,3.29,0.0608,-5.572,1672444800,1703980800,1688083200,7035000,-0.16,4.88,0.22,4.051,19.708,NMS,EQUITY,WYNN,WYNN,"Wynn Resorts, Limited","Wynn Resorts, Limited",1035552600,America/New_York,EDT,-14400000,97.04,150.0,113.0,130.59,132.5,2.4,buy,11,3942167040,34.856,1010219008,13753513984,3.099,3.233,4914160128,43.62,0.01664,1892903000,314746880,616918016,0.756,0.59629,0.20557,0.06926,USD,
3,3131 Las Vegas Boulevard South,Las Vegas,NV,89109,United States,702 770 7555,https://www.wynnresorts.com,Resorts & Casinos,Consumer Cyclical,"Wynn Resorts, Limited designs, develops, and operates integrated resorts. The company operates through four segments: Wynn Palace, Wynn Macau, Las Vegas Operations, and Encore Boston Harbor. The Wynn Palace segment operates private gaming salons and sky casinos; a luxury hotel tower with suites, and villas, including a health club, spa, salon, and pool; food and beverage outlets; retail space; meeting and convention space; and performance lake and floral art displays. The Wynn Macau segment operates casino space with private gaming salons, sky casinos, and a poker room; a luxury hotel tower, that include health clubs, spas, a salon, and a pool; food and beverage outlets; retail space; meeting and convention space; and Chinese zodiac-inspired ceiling attractions. The Las Vegas Operations segment operates casino space with private gaming salons, a sky casino, a poker room, and a race and sports book; a luxury hotel tower with suites, and villas, including swimming pools, private cabanas, full-service spas and salons, and a wedding chapel; food and beverage outlets; meeting and convention space; retail space; and theaters, nightclubs, a beach club. The Encore Boston Harbor segment operates casino space with gaming areas, and a poker room; a luxury hotel tower including a spa and salon; food and beverage outlets and a nightclub; retail space; meeting and convention space; and a waterfront park, floral displays, and water shuttle service. Wynn Resorts, Limited was founded in 2002 and is based in Las Vegas, Nevada.",27000,"{'maxAge': 1, 'name': 'Mr. Robert  Amerine', 'title': 'VP \x96 Corp. Fin.', 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,10,10,10,1693526400,1672444800,86400,2,97.71,98.27,96.59,99.45,97.71,98.27,96.59,99.45,1.0,0.010199999,1692316800,2.055325,19.885246,3275534,3275534,1925996,2083660,2083660,96.55,96.67,1400,800,11056349184,53.81,117.86,2.249896,101.733,102.2539,0.25,0.0025585918,USD,19909451776,0.0014300001,96056277,113936000,6892794,5649872,1690761600,1693440000,0.060500003,0.1517,0.67173,3.29,0.0608,-5.572,1672444800,1703980800,1688083200,7035000,-0.16,4.88,0.22,4.051,19.708,NMS,EQUITY,WYNN,WYNN,"Wynn Resorts, Limited","Wynn Resorts, Limited",1035552600,America/New_York,EDT,-14400000,97.04,150.0,113.0,130.59,132.5,2.4,buy,11,3942167040,34.856,1010219008,13753513984,3.099,3.233,4914160128,43.62,0.01664,1892903000,314746880,616918016,0.756,0.59629,0.20557,0.06926,USD,
4,3131 Las Vegas Boulevard South,Las Vegas,NV,89109,United States,702 770 7555,https://www.wynnresorts.com,Resorts & Casinos,Consumer Cyclical,"Wynn Resorts, Limited designs, develops, and operates integrated resorts. The company operates through four segments: Wynn Palace, Wynn Macau, Las Vegas Operations, and Encore Boston Harbor. The Wynn Palace segment operates private gaming salons and sky casinos; a luxury hotel tower with suites, and villas, including a health club, spa, salon, and pool; food and beverage outlets; retail space; meeting and convention space; and performance lake and floral art displays. The Wynn Macau segment operates casino space with private gaming salons, sky casinos, and a poker room; a luxury hotel tower, that include health clubs, spas, a salon, and a pool; food and beverage outlets; retail space; meeting and convention space; and Chinese zodiac-inspired ceiling attractions. The Las Vegas Operations segment operates casino space with private gaming salons, a sky casino, a poker room, and a race and sports book; a luxury hotel tower with suites, and villas, including swimming pools, private cabanas, full-service spas and salons, and a wedding chapel; food and beverage outlets; meeting and convention space; retail space; and theaters, nightclubs, a beach club. The Encore Boston Harbor segment operates casino space with gaming areas, and a poker room; a luxury hotel tower including a spa and salon; food and beverage outlets and a nightclub; retail space; meeting and convention space; and a waterfront park, floral displays, and water shuttle service. Wynn Resorts, Limited was founded in 2002 and is based in Las Vegas, Nevada.",27000,"{'maxAge': 1, 'name': 'Mr. Scott  Moore', 'title': 'Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,10,10,10,1693526400,1672444800,86400,2,97.71,98.27,96.59,99.45,97.71,98.27,96.59,99.45,1.0,0.010199999,1692316800,2.055325,19.885246,3275534,3275534,1925996,2083660,2083660,96.55,96.67,1400,800,11056349184,53.81,117.86,2.249896,101.733,102.2539,0.25,0.0025585918,USD,19909451776,0.0014300001,96056277,113936000,6892794,5649872,1690761600,1693440000,0.060500003,0.1517,0.67173,3.29,0.0608,-5.572,1672444800,1703980800,1688083200,7035000,-0.16,4.88,0.22,4.051,19.708,NMS,EQUITY,WYNN,WYNN,"Wynn Resorts, Limited","Wynn Resorts, Limited",1035552600,America/New_York,EDT,-14400000,97.04,150.0,113.0,130.59,132.5,2.4,buy,11,3942167040,34.856,1010219008,13753513984,3.099,3.233,4914160128,43.62,0.01664,1892903000,314746880,616918016,0.756,0.59629,0.20557,0.06926,USD,
5,3131 Las Vegas Boulevard South,Las Vegas,NV,89109,United States,702 770 7555,https://www.wynnresorts.com,Resorts & Casinos,Consumer Cyclical,"Wynn Resorts, Limited designs, develops, and operates integrated resorts. The company operates through four segments: Wynn Palace, Wynn Macau, Las Vegas Operations, and Encore Boston Harbor. The Wynn Palace segment operates private gaming salons and sky casinos; a luxury hotel tower with suites, and villas, including a health club, spa, salon, and pool; food and beverage outlets; retail space; meeting and convention space; and performance lake and floral art displays. The Wynn Macau segment operates casino space with private gaming salons, sky casinos, and a poker room; a luxury hotel tower, that include health clubs, spas, a salon, and a pool; food and beverage outlets; retail space; meeting and convention space; and Chinese zodiac-inspired ceiling attractions. The Las Vegas Operations segment operates casino space with private gaming salons, a sky casino, a poker room, and a race and sports book; a luxury hotel tower with suites, and villas, including swimming pools, private cabanas, full-service spas and salons, and a wedding chapel; food and beverage outlets; meeting and convention space; retail space; and theaters, nightclubs, a beach club. The Encore Boston Harbor segment operates casino space with gaming areas, and a poker room; a luxury hotel tower including a spa and salon; food and beverage outlets and a nightclub; retail space; meeting and convention space; and a waterfront park, floral displays, and water shuttle service. Wynn Resorts, Limited was founded in 2002 and is based in Las Vegas, Nevada.",27000,"{'maxAge': 1, 'name': 'Mr. Erik  Hansen', 'title': 'Chief Sustainability Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,10,10,10,1693526400,1672444800,86400,2,97.71,98.27,96.59,99.45,97.71,98.27,96.59,99.45,1.0,0.010199999,1692316800,2.055325,19.885246,3275534,3275534,1925996,2083660,2083660,96.55,96.67,1400,800,11056349184,53.81,117.86,2.249896,101.733,102.2539,0.25,0.0025585918,USD,19909451776,0.0014300001,96056277,113936000,6892794,5649872,1690761600,1693440000,0.060500003,0.1517,0.67173,3.29,0.0608,-5.572,1672444800,1703980800,1688083200,7035000,-0.16,4.88,0.22,4.051,19.708,NMS,EQUITY,WYNN,WYNN,"Wynn Resorts, Limited","Wynn Resorts, Limited",1035552600,America/New_York,EDT,-14400000,97.04,150.0,113.0,130.59,132.5,2.4,buy,11,3942167040,34.856,1010219008,13753513984,3.099,3.233,4914160128,43.62,0.01664,1892903000,314746880,616918016,0.756,0.59629,0.20557,0.06926,USD,
6,3131 Las Vegas Boulevard South,Las Vegas,NV,89109,United States,702 770 7555,https://www.wynnresorts.com,Resorts & Casinos,Consumer Cyclical,"Wynn Resorts, Limited designs, develops, and operates integrated resorts. The company operates through four segments: Wynn Palace, Wynn Macau, Las Vegas Operations, and Encore Boston Harbor. The Wynn Palace segment operates private gaming salons and sky casinos; a luxury hotel tower with suites, and villas, including a health club, spa, salon, and pool; food and beverage outlets; retail space; meeting and convention space; and performance lake and floral art displays. The Wynn Macau segment operates casino space with private gaming salons, sky casinos, and a poker room; a luxury hotel tower, that include health clubs, spas, a salon, and a pool; food and beverage outlets; retail space; meeting and convention space; and Chinese zodiac-inspired ceiling attractions. The Las Vegas Operations segment operates casino space with private gaming salons, a sky casino, a poker room, and a race and sports book; a luxury hotel tower with suites, and villas, including swimming pools, private cabanas, full-service spas and salons, and a wedding chapel; food and beverage outlets; meeting and convention space; retail space; and theaters, nightclubs, a beach club. The Encore Boston Harbor segment operates casino space with gaming areas, and a poker room; a luxury hotel tower including a spa and salon; food and beverage outlets and a nightclub; retail space; meeting and convention space; and a waterfront park, floral displays, and water shuttle service. Wynn Resorts, Limited was founded in 2002 and is based in Las Vegas, Nevada.",27000,"{'maxAge': 1, 'name': 'Mr. Michael  Weaver', 'title': 'Chief Communications Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,10,10,10,1693526400,1672444800,86400,2,97.71,98.27,96.59,99.45,97.71,98.27,96.59,99.45,1.0,0.010199999,1692316800,2.055325,19.885246,3275534,3275534,1925996,2083660,2083660,96.55,96.67,1400,800,11056349184,53.81,117.86,2.249896,101.733,102.2539,0.25,0.0025585918,USD,19909451776,0.0014300001,96056277,113936000,6892794,5649872,1690761600,1693440000,0.060500003,0.1517,0.67173,3.29,0.0608,-5.572,1672444800,1703980800,1688083200,7035000,-0.16,4.88,0.22,4.051,19.708,NMS,EQUITY,WYNN,WYNN,"Wynn Resorts, Limited","Wynn Resorts, Limited",1035552600,America/New_York,EDT,-14400000,97.04,150.0,113.0,130.59,132.5,2.4,buy,11,3942167040,34.856,1010219008,13753513984,3.099,3.233,4914160128,43.62,0.01664,1892903000,314746880,616918016,0.756,0.59629,0.20557,0.06926,USD,
7,3131 Las Vegas Boulevard South,Las Vegas,NV,89109,United States,702 770 7555,https://www.wynnresorts.com,Resorts & Casinos,Consumer Cyclical,"Wynn Resorts, Limited designs, develops, and operates integrated resorts. The company operates through four segments: Wynn Palace, Wynn Macau, Las Vegas Operations, and Encore Boston Harbor. The Wynn Palace segment operates private gaming salons and sky casinos; a luxury hotel tower with suites, and villas, including a health club, spa, salon, and pool; food and beverage outlets; retail space; meeting and convention space; and performance lake and floral art displays. The Wynn Macau segment operates casino space with private gaming salons, sky casinos, and a poker room; a luxury hotel tower, that include health clubs, spas, a salon, and a pool; food and beverage outlets; retail space; meeting and convention space; and Chinese zodiac-inspired ceiling attractions. The Las Vegas Operations segment operates casino space with private gaming salons, a sky casino, a poker room, and a race and sports book; a luxury hotel tower with suites, and villas, including swimming pools, private cabanas, full-service spas and salons, and a wedding chapel; food and beverage outlets; meeting and convention space; retail space; and theaters, nightclubs, a beach club. The Encore Boston Harbor segment operates casino space with gaming areas, and a poker room; a luxury hotel tower including a spa and salon; food and beverage outlets and a nightclub; retail space; meeting and convention space; and a waterfront park, floral displays, and water shuttle service. Wynn Resorts, Limited was founded in 2002 and is based in Las Vegas, Nevada.",27000,"{'maxAge': 1, 'name': 'Mr. Thomas  Schoen', 'title': 'Pres of Wynn Al Marjan Island', 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,10,10,10,1693526400,1672444800,86400,2,97.71,98.27,96.59,99.45,97.71,98.27,96.59,99.45,1.0,0.010199999,1692316800,2.055325,19.885246,3275534,3275534,1925996,2083660,2083660,96.55,96.67,1400,800,11056349184,53.81,117.86,2.249896,101.733,102.2539,0.25,0.0025585918,USD,19909451776,0.0014300001,96056277,113936000,6892794,5649872,1690761600,1693440000,0.060500003,0.1517,0.67173,3.29,0.0608,-5.572,1672444800,1703980800,1688083200,7035000,-0.16,4.88,0.22,4.051,19.708,NMS,EQUITY,WYNN,WYNN,"Wynn Resorts, Limited","Wynn Resorts, Limited",1035552600,America/New_York,EDT,-14400000,97.04,150.0,113.0,130.59,132.5,2.4,buy,11,3942167040,34.856,1010219008,13753513984,3.099,3.233,4914160128,43.62,0.01664,1892903000,314746880,616918016,0.756,0.59629,0.20557,0.06926,USD,
8,3131 Las Vegas Boulevard South,Las Vegas,NV,89109,United States,702 770 7555,https://www.wynnresorts.com,Resorts & Casinos,Consumer Cyclical,"Wynn Resorts, Limited designs, develops, and operates integrated resorts. The company operates through four segments: Wynn Palace, Wynn Macau, Las Vegas Operations, and Encore Boston Harbor. The Wynn Palace segment operates private gaming salons and sky casinos; a luxury hotel tower with suites, and villas, including a health club, spa, salon, and pool; food and beverage outlets; retail space; meeting and convention space; and performance lake and floral art displays. The Wynn Macau segment operates casino space with private gaming salons, sky casinos, and a poker room; a luxury hotel tower, that include health clubs, spas, a salon, and a pool; food and beverage outlets; retail space; meeting and convention space; and Chinese zodiac-inspired ceiling attractions. The Las Vegas Operations segment operates casino space with private gaming salons, a sky casino, a poker room, and a race and sports book; a luxury hotel tower with suites, and villas, including swimming pools, private cabanas, full-service spas and salons, and a wedding chapel; food and beverage outlets; meeting and convention space; retail space; and theaters, nightclubs, a beach club. The Encore Boston Harbor segment operates casino space with gaming areas, and a poker room; a luxury hotel tower including a spa and salon; food and beverage outlets and a nightclub; retail space; meeting and convention space; and a waterfront park, floral displays, and water shuttle service. Wynn Resorts, Limited was founded in 2002 and is based in Las Vegas, Nevada.",27000,"{'maxAge': 1, 'name': 'Ms. Chih-Ling  Chen', 'age': 55, 'title': 'Pres of Wynn International Marketing, Ltd & Vice Chairman of Wynn Macau, ltd', 'yearBorn': 1967, 'fiscalYear': 2015, 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,10,10,10,1693526400,1672444800,86400,2,97.71,98.27,96.59,99.45,97.71,98.27,96.59,99.45,1.0,0.010199999,1692316800,2.055325,19.885246,3275534,3275534,1925996,2083660,2083660,96.55,96.67,1400,800,11056349184,53.81,117.86,2.249896,101.733,102.2539,0.25,0.0025585918,USD,19909451776,0.0014300001,96056277,113936000,6892794,5649872,1690761600,1693440000,0.060500003,0.1517,0.67173,3.29,0.0608,-5.572,1672444800,1703980800,1688083200,7035000,-0.16,4.88,0.22,4.051,19.708,NMS,EQUITY,WYNN,WYNN,"Wynn Resorts, Limited","Wynn Resorts, Limited",1035552600,America/New_York,EDT,-14400000,97.04,150.0,113.0,130.59,132.5,2.4,buy,11,3942167040,34.856,1010219008,13753513984,3.099,3.233,4914160128,43.62,0.01664,1892903000,314746880,616918016,0.756,0.59629,0.20557,0.06926,USD,
9,3131 Las Vegas Boulevard South,Las Vegas,NV,89109,United States,702 770 7555,https://www.wynnresorts.com,Resorts & Casinos,Consumer Cyclical,"Wynn Resorts, Limited designs, develops, and operates integrated resorts. The company operates through four segments: Wynn Palace, Wynn Macau, Las Vegas Operations, and Encore Boston Harbor. The Wynn Palace segment operates private gaming salons and sky casinos; a luxury hotel tower with suites, and villas, including a health club, spa, salon, and pool; food and beverage outlets; retail space; meeting and convention space; and performance lake and floral art displays. The Wynn Macau segment operates casino space with private gaming salons, sky casinos, and a poker room; a luxury hotel tower, that include health clubs, spas, a salon, and a pool; food and beverage outlets; retail space; meeting and convention space; and Chinese zodiac-inspired ceiling attractions. The Las Vegas Operations segment operates casino space with private gaming salons, a sky casino, a poker room, and a race and sports book; a luxury hotel tower with suites, and villas, including swimming pools, private cabanas, full-service spas and salons, and a wedding chapel; food and beverage outlets; meeting and convention space; retail space; and theaters, nightclubs, a beach club. The Encore Boston Harbor segment operates casino space with gaming areas, and a poker room; a luxury hotel tower including a spa and salon; food and beverage outlets and a nightclub; retail space; meeting and convention space; and a waterfront park, floral displays, and water shuttle service. Wynn Resorts, Limited was founded in 2002 and is based in Las Vegas, Nevada.",27000,"{'maxAge': 1, 'name': 'Mr. Ian Michael Coughlan', 'age': 63, 'title': 'Pres & Exec. Director of Wynn Macau Limited', 'yearBorn': 1959, 'exercisedValue': 0, 'unexercisedValue': 0}",8,4,10,10,10,1693526400,1672444800,86400,2,97.71,98.27,96.59,99.45,97.71,98.27,96.59,99.45,1.0,0.010199999,1692316800,2.055325,19.885246,3275534,3275534,1925996,2083660,2083660,96.55,96.67,1400,800,11056349184,53.81,117.86,2.249896,101.733,102.2539,0.25,0.0025585918,USD,19909451776,0.0014300001,96056277,113936000,6892794,5649872,1690761600,1693440000,0.060500003,0.1517,0.67173,3.29,0.0608,-5.572,1672444800,1703980800,1688083200,7035000,-0.16,4.88,0.22,4.051,19.708,NMS,EQUITY,WYNN,WYNN,"Wynn Resorts, Limited","Wynn Resorts, Limited",1035552600,America/New_York,EDT,-14400000,97.04,150.0,113.0,130.59,132.5,2.4,buy,11,3942167040,34.856,1010219008,13753513984,3.099,3.233,4914160128,43.62,0.01664,1892903000,314746880,616918016,0.756,0.59629,0.20557,0.06926,USD,
