,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,One Cedar Point Drive,Sandusky,OH,44870-5259,United States,419 626 0830,https://www.cedarfair.com,Leisure,Consumer Cyclical,"Cedar Fair, L.P. owns and operates amusement and water parks, and complementary resort facilities in the United States and Canada. Its amusement parks include Cedar Point located on Lake Erie between Cleveland and Toledo in Sandusky, Ohio; Knott's Berry Farm near Los Angeles, California; Canada's Wonderland near Toronto, Ontario; Kings Island near Cincinnati, Ohio; Carowinds in Charlotte, North Carolina; Kings Dominion situated near Richmond, Virginia; California's Great America located in Santa Clara, California; Dorney Park in Pennsylvania; Worlds of Fun located in Kansas City, Missouri; Valleyfair situated near Minneapolis/St. Paul, Minnesota; Michigan's Adventure situated near Muskegon, Michigan; Schlitterbahn Waterpark & Resort New Braunfels in New Braunfels, Texas; and Schlitterbahn Waterpark Galveston in Galveston, Texas. The company also owns and operates the Castaway Bay Indoor Waterpark Resort, Hotel Breakers, Cedar Point's Express Hotel, and Sawmill Creek Resort. Cedar Fair, L.P. was founded in 1983 and is headquartered in Sandusky, Ohio.",4400,"{'maxAge': 1, 'name': 'Mr. Richard A. Zimmerman', 'age': 61, 'title': 'Pres, CEO & Director of Cedar Fair Management Inc.', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 2910747, 'exercisedValue': 0, 'unexercisedValue': 144558}",7,4,5,6,5,1693526400,1672444800,86400,2,39.52,39.35,39.25,39.68,39.52,39.35,39.25,39.68,1.2,0.0304,1693872000,0.2643,1.423582,8.645374,10.994398,56019,56019,227880,184680,184680,39.35,39.54,900,1000,2004289536,35.55,47.95,1.1168491,38.9526,41.80545,1.2,0.030364374,USD,4459924992,0.14734,50066343,51064700,2550701,3010422,1690761600,1693440000,0.05,0.016970001,0.65547997,12.7,0.0506,-14.858,1672444800,1703980800,1687651200,0.055,264420992,4.54,3.57,-7.37,2:1,879811200,2.485,9.256,NYQ,EQUITY,FUN,FUN,"Cedar Fair, L.P.","Cedar Fair, L.P.",546183000,America/New_York,EDT,-14400000,39.25,58.0,42.0,48.8,48.5,2.1,buy,10,49620000,0.972,481819008,2505264896,0.302,0.529,1794593024,33.797,0.085930005,788833000,201879008,274559008,0.169,-0.017,0.41766,0.26848,0.18133,USD,
1,One Cedar Point Drive,Sandusky,OH,44870-5259,United States,419 626 0830,https://www.cedarfair.com,Leisure,Consumer Cyclical,"Cedar Fair, L.P. owns and operates amusement and water parks, and complementary resort facilities in the United States and Canada. Its amusement parks include Cedar Point located on Lake Erie between Cleveland and Toledo in Sandusky, Ohio; Knott's Berry Farm near Los Angeles, California; Canada's Wonderland near Toronto, Ontario; Kings Island near Cincinnati, Ohio; Carowinds in Charlotte, North Carolina; Kings Dominion situated near Richmond, Virginia; California's Great America located in Santa Clara, California; Dorney Park in Pennsylvania; Worlds of Fun located in Kansas City, Missouri; Valleyfair situated near Minneapolis/St. Paul, Minnesota; Michigan's Adventure situated near Muskegon, Michigan; Schlitterbahn Waterpark & Resort New Braunfels in New Braunfels, Texas; and Schlitterbahn Waterpark Galveston in Galveston, Texas. The company also owns and operates the Castaway Bay Indoor Waterpark Resort, Hotel Breakers, Cedar Point's Express Hotel, and Sawmill Creek Resort. Cedar Fair, L.P. was founded in 1983 and is headquartered in Sandusky, Ohio.",4400,"{'maxAge': 1, 'name': 'Mr. Brian C. Witherow', 'age': 55, 'title': 'Exec. VP & CFO of Cedar Fair Management Inc.', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 1397281, 'exercisedValue': 468305, 'unexercisedValue': 118934}",7,4,5,6,5,1693526400,1672444800,86400,2,39.52,39.35,39.25,39.68,39.52,39.35,39.25,39.68,1.2,0.0304,1693872000,0.2643,1.423582,8.645374,10.994398,56019,56019,227880,184680,184680,39.35,39.54,900,1000,2004289536,35.55,47.95,1.1168491,38.9526,41.80545,1.2,0.030364374,USD,4459924992,0.14734,50066343,51064700,2550701,3010422,1690761600,1693440000,0.05,0.016970001,0.65547997,12.7,0.0506,-14.858,1672444800,1703980800,1687651200,0.055,264420992,4.54,3.57,-7.37,2:1,879811200,2.485,9.256,NYQ,EQUITY,FUN,FUN,"Cedar Fair, L.P.","Cedar Fair, L.P.",546183000,America/New_York,EDT,-14400000,39.25,58.0,42.0,48.8,48.5,2.1,buy,10,49620000,0.972,481819008,2505264896,0.302,0.529,1794593024,33.797,0.085930005,788833000,201879008,274559008,0.169,-0.017,0.41766,0.26848,0.18133,USD,
2,One Cedar Point Drive,Sandusky,OH,44870-5259,United States,419 626 0830,https://www.cedarfair.com,Leisure,Consumer Cyclical,"Cedar Fair, L.P. owns and operates amusement and water parks, and complementary resort facilities in the United States and Canada. Its amusement parks include Cedar Point located on Lake Erie between Cleveland and Toledo in Sandusky, Ohio; Knott's Berry Farm near Los Angeles, California; Canada's Wonderland near Toronto, Ontario; Kings Island near Cincinnati, Ohio; Carowinds in Charlotte, North Carolina; Kings Dominion situated near Richmond, Virginia; California's Great America located in Santa Clara, California; Dorney Park in Pennsylvania; Worlds of Fun located in Kansas City, Missouri; Valleyfair situated near Minneapolis/St. Paul, Minnesota; Michigan's Adventure situated near Muskegon, Michigan; Schlitterbahn Waterpark & Resort New Braunfels in New Braunfels, Texas; and Schlitterbahn Waterpark Galveston in Galveston, Texas. The company also owns and operates the Castaway Bay Indoor Waterpark Resort, Hotel Breakers, Cedar Point's Express Hotel, and Sawmill Creek Resort. Cedar Fair, L.P. was founded in 1983 and is headquartered in Sandusky, Ohio.",4400,"{'maxAge': 1, 'name': 'Mr. Tim V. Fisher', 'age': 61, 'title': 'Chief Operating Officer of Cedar Fair Management Inc.', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 1798576, 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,39.52,39.35,39.25,39.68,39.52,39.35,39.25,39.68,1.2,0.0304,1693872000,0.2643,1.423582,8.645374,10.994398,56019,56019,227880,184680,184680,39.35,39.54,900,1000,2004289536,35.55,47.95,1.1168491,38.9526,41.80545,1.2,0.030364374,USD,4459924992,0.14734,50066343,51064700,2550701,3010422,1690761600,1693440000,0.05,0.016970001,0.65547997,12.7,0.0506,-14.858,1672444800,1703980800,1687651200,0.055,264420992,4.54,3.57,-7.37,2:1,879811200,2.485,9.256,NYQ,EQUITY,FUN,FUN,"Cedar Fair, L.P.","Cedar Fair, L.P.",546183000,America/New_York,EDT,-14400000,39.25,58.0,42.0,48.8,48.5,2.1,buy,10,49620000,0.972,481819008,2505264896,0.302,0.529,1794593024,33.797,0.085930005,788833000,201879008,274559008,0.169,-0.017,0.41766,0.26848,0.18133,USD,
3,One Cedar Point Drive,Sandusky,OH,44870-5259,United States,419 626 0830,https://www.cedarfair.com,Leisure,Consumer Cyclical,"Cedar Fair, L.P. owns and operates amusement and water parks, and complementary resort facilities in the United States and Canada. Its amusement parks include Cedar Point located on Lake Erie between Cleveland and Toledo in Sandusky, Ohio; Knott's Berry Farm near Los Angeles, California; Canada's Wonderland near Toronto, Ontario; Kings Island near Cincinnati, Ohio; Carowinds in Charlotte, North Carolina; Kings Dominion situated near Richmond, Virginia; California's Great America located in Santa Clara, California; Dorney Park in Pennsylvania; Worlds of Fun located in Kansas City, Missouri; Valleyfair situated near Minneapolis/St. Paul, Minnesota; Michigan's Adventure situated near Muskegon, Michigan; Schlitterbahn Waterpark & Resort New Braunfels in New Braunfels, Texas; and Schlitterbahn Waterpark Galveston in Galveston, Texas. The company also owns and operates the Castaway Bay Indoor Waterpark Resort, Hotel Breakers, Cedar Point's Express Hotel, and Sawmill Creek Resort. Cedar Fair, L.P. was founded in 1983 and is headquartered in Sandusky, Ohio.",4400,"{'maxAge': 1, 'name': 'Mr. Brian M. Nurse', 'age': 49, 'title': 'Exec. VP, Chief Legal Officer & Sec. of Cedar Fair Management Inc', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 1081660, 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,39.52,39.35,39.25,39.68,39.52,39.35,39.25,39.68,1.2,0.0304,1693872000,0.2643,1.423582,8.645374,10.994398,56019,56019,227880,184680,184680,39.35,39.54,900,1000,2004289536,35.55,47.95,1.1168491,38.9526,41.80545,1.2,0.030364374,USD,4459924992,0.14734,50066343,51064700,2550701,3010422,1690761600,1693440000,0.05,0.016970001,0.65547997,12.7,0.0506,-14.858,1672444800,1703980800,1687651200,0.055,264420992,4.54,3.57,-7.37,2:1,879811200,2.485,9.256,NYQ,EQUITY,FUN,FUN,"Cedar Fair, L.P.","Cedar Fair, L.P.",546183000,America/New_York,EDT,-14400000,39.25,58.0,42.0,48.8,48.5,2.1,buy,10,49620000,0.972,481819008,2505264896,0.302,0.529,1794593024,33.797,0.085930005,788833000,201879008,274559008,0.169,-0.017,0.41766,0.26848,0.18133,USD,
4,One Cedar Point Drive,Sandusky,OH,44870-5259,United States,419 626 0830,https://www.cedarfair.com,Leisure,Consumer Cyclical,"Cedar Fair, L.P. owns and operates amusement and water parks, and complementary resort facilities in the United States and Canada. Its amusement parks include Cedar Point located on Lake Erie between Cleveland and Toledo in Sandusky, Ohio; Knott's Berry Farm near Los Angeles, California; Canada's Wonderland near Toronto, Ontario; Kings Island near Cincinnati, Ohio; Carowinds in Charlotte, North Carolina; Kings Dominion situated near Richmond, Virginia; California's Great America located in Santa Clara, California; Dorney Park in Pennsylvania; Worlds of Fun located in Kansas City, Missouri; Valleyfair situated near Minneapolis/St. Paul, Minnesota; Michigan's Adventure situated near Muskegon, Michigan; Schlitterbahn Waterpark & Resort New Braunfels in New Braunfels, Texas; and Schlitterbahn Waterpark Galveston in Galveston, Texas. The company also owns and operates the Castaway Bay Indoor Waterpark Resort, Hotel Breakers, Cedar Point's Express Hotel, and Sawmill Creek Resort. Cedar Fair, L.P. was founded in 1983 and is headquartered in Sandusky, Ohio.",4400,"{'maxAge': 1, 'name': 'Ms. Kelley S. Ford', 'age': 57, 'title': 'Exec. VP & Chief Marketing Officer of Cedar Fair Management Inc.', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 1062062, 'exercisedValue': 0, 'unexercisedValue': 61210}",7,4,5,6,5,1693526400,1672444800,86400,2,39.52,39.35,39.25,39.68,39.52,39.35,39.25,39.68,1.2,0.0304,1693872000,0.2643,1.423582,8.645374,10.994398,56019,56019,227880,184680,184680,39.35,39.54,900,1000,2004289536,35.55,47.95,1.1168491,38.9526,41.80545,1.2,0.030364374,USD,4459924992,0.14734,50066343,51064700,2550701,3010422,1690761600,1693440000,0.05,0.016970001,0.65547997,12.7,0.0506,-14.858,1672444800,1703980800,1687651200,0.055,264420992,4.54,3.57,-7.37,2:1,879811200,2.485,9.256,NYQ,EQUITY,FUN,FUN,"Cedar Fair, L.P.","Cedar Fair, L.P.",546183000,America/New_York,EDT,-14400000,39.25,58.0,42.0,48.8,48.5,2.1,buy,10,49620000,0.972,481819008,2505264896,0.302,0.529,1794593024,33.797,0.085930005,788833000,201879008,274559008,0.169,-0.017,0.41766,0.26848,0.18133,USD,
5,One Cedar Point Drive,Sandusky,OH,44870-5259,United States,419 626 0830,https://www.cedarfair.com,Leisure,Consumer Cyclical,"Cedar Fair, L.P. owns and operates amusement and water parks, and complementary resort facilities in the United States and Canada. Its amusement parks include Cedar Point located on Lake Erie between Cleveland and Toledo in Sandusky, Ohio; Knott's Berry Farm near Los Angeles, California; Canada's Wonderland near Toronto, Ontario; Kings Island near Cincinnati, Ohio; Carowinds in Charlotte, North Carolina; Kings Dominion situated near Richmond, Virginia; California's Great America located in Santa Clara, California; Dorney Park in Pennsylvania; Worlds of Fun located in Kansas City, Missouri; Valleyfair situated near Minneapolis/St. Paul, Minnesota; Michigan's Adventure situated near Muskegon, Michigan; Schlitterbahn Waterpark & Resort New Braunfels in New Braunfels, Texas; and Schlitterbahn Waterpark Galveston in Galveston, Texas. The company also owns and operates the Castaway Bay Indoor Waterpark Resort, Hotel Breakers, Cedar Point's Express Hotel, and Sawmill Creek Resort. Cedar Fair, L.P. was founded in 1983 and is headquartered in Sandusky, Ohio.",4400,"{'maxAge': 1, 'name': 'Mr. David R. Hoffman', 'age': 53, 'title': 'Sr. VP & Chief Accounting Officer of Cedar Fair Management Inc.', 'yearBorn': 1969, 'fiscalYear': 2011, 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,39.52,39.35,39.25,39.68,39.52,39.35,39.25,39.68,1.2,0.0304,1693872000,0.2643,1.423582,8.645374,10.994398,56019,56019,227880,184680,184680,39.35,39.54,900,1000,2004289536,35.55,47.95,1.1168491,38.9526,41.80545,1.2,0.030364374,USD,4459924992,0.14734,50066343,51064700,2550701,3010422,1690761600,1693440000,0.05,0.016970001,0.65547997,12.7,0.0506,-14.858,1672444800,1703980800,1687651200,0.055,264420992,4.54,3.57,-7.37,2:1,879811200,2.485,9.256,NYQ,EQUITY,FUN,FUN,"Cedar Fair, L.P.","Cedar Fair, L.P.",546183000,America/New_York,EDT,-14400000,39.25,58.0,42.0,48.8,48.5,2.1,buy,10,49620000,0.972,481819008,2505264896,0.302,0.529,1794593024,33.797,0.085930005,788833000,201879008,274559008,0.169,-0.017,0.41766,0.26848,0.18133,USD,
6,One Cedar Point Drive,Sandusky,OH,44870-5259,United States,419 626 0830,https://www.cedarfair.com,Leisure,Consumer Cyclical,"Cedar Fair, L.P. owns and operates amusement and water parks, and complementary resort facilities in the United States and Canada. Its amusement parks include Cedar Point located on Lake Erie between Cleveland and Toledo in Sandusky, Ohio; Knott's Berry Farm near Los Angeles, California; Canada's Wonderland near Toronto, Ontario; Kings Island near Cincinnati, Ohio; Carowinds in Charlotte, North Carolina; Kings Dominion situated near Richmond, Virginia; California's Great America located in Santa Clara, California; Dorney Park in Pennsylvania; Worlds of Fun located in Kansas City, Missouri; Valleyfair situated near Minneapolis/St. Paul, Minnesota; Michigan's Adventure situated near Muskegon, Michigan; Schlitterbahn Waterpark & Resort New Braunfels in New Braunfels, Texas; and Schlitterbahn Waterpark Galveston in Galveston, Texas. The company also owns and operates the Castaway Bay Indoor Waterpark Resort, Hotel Breakers, Cedar Point's Express Hotel, and Sawmill Creek Resort. Cedar Fair, L.P. was founded in 1983 and is headquartered in Sandusky, Ohio.",4400,"{'maxAge': 1, 'name': 'Mr. Ty  Tastepe', 'title': 'Sr. VP & Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,39.52,39.35,39.25,39.68,39.52,39.35,39.25,39.68,1.2,0.0304,1693872000,0.2643,1.423582,8.645374,10.994398,56019,56019,227880,184680,184680,39.35,39.54,900,1000,2004289536,35.55,47.95,1.1168491,38.9526,41.80545,1.2,0.030364374,USD,4459924992,0.14734,50066343,51064700,2550701,3010422,1690761600,1693440000,0.05,0.016970001,0.65547997,12.7,0.0506,-14.858,1672444800,1703980800,1687651200,0.055,264420992,4.54,3.57,-7.37,2:1,879811200,2.485,9.256,NYQ,EQUITY,FUN,FUN,"Cedar Fair, L.P.","Cedar Fair, L.P.",546183000,America/New_York,EDT,-14400000,39.25,58.0,42.0,48.8,48.5,2.1,buy,10,49620000,0.972,481819008,2505264896,0.302,0.529,1794593024,33.797,0.085930005,788833000,201879008,274559008,0.169,-0.017,0.41766,0.26848,0.18133,USD,
7,One Cedar Point Drive,Sandusky,OH,44870-5259,United States,419 626 0830,https://www.cedarfair.com,Leisure,Consumer Cyclical,"Cedar Fair, L.P. owns and operates amusement and water parks, and complementary resort facilities in the United States and Canada. Its amusement parks include Cedar Point located on Lake Erie between Cleveland and Toledo in Sandusky, Ohio; Knott's Berry Farm near Los Angeles, California; Canada's Wonderland near Toronto, Ontario; Kings Island near Cincinnati, Ohio; Carowinds in Charlotte, North Carolina; Kings Dominion situated near Richmond, Virginia; California's Great America located in Santa Clara, California; Dorney Park in Pennsylvania; Worlds of Fun located in Kansas City, Missouri; Valleyfair situated near Minneapolis/St. Paul, Minnesota; Michigan's Adventure situated near Muskegon, Michigan; Schlitterbahn Waterpark & Resort New Braunfels in New Braunfels, Texas; and Schlitterbahn Waterpark Galveston in Galveston, Texas. The company also owns and operates the Castaway Bay Indoor Waterpark Resort, Hotel Breakers, Cedar Point's Express Hotel, and Sawmill Creek Resort. Cedar Fair, L.P. was founded in 1983 and is headquartered in Sandusky, Ohio.",4400,"{'maxAge': 1, 'name': 'Mr. Michael  Russell', 'title': 'Corp. Director of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,39.52,39.35,39.25,39.68,39.52,39.35,39.25,39.68,1.2,0.0304,1693872000,0.2643,1.423582,8.645374,10.994398,56019,56019,227880,184680,184680,39.35,39.54,900,1000,2004289536,35.55,47.95,1.1168491,38.9526,41.80545,1.2,0.030364374,USD,4459924992,0.14734,50066343,51064700,2550701,3010422,1690761600,1693440000,0.05,0.016970001,0.65547997,12.7,0.0506,-14.858,1672444800,1703980800,1687651200,0.055,264420992,4.54,3.57,-7.37,2:1,879811200,2.485,9.256,NYQ,EQUITY,FUN,FUN,"Cedar Fair, L.P.","Cedar Fair, L.P.",546183000,America/New_York,EDT,-14400000,39.25,58.0,42.0,48.8,48.5,2.1,buy,10,49620000,0.972,481819008,2505264896,0.302,0.529,1794593024,33.797,0.085930005,788833000,201879008,274559008,0.169,-0.017,0.41766,0.26848,0.18133,USD,
8,One Cedar Point Drive,Sandusky,OH,44870-5259,United States,419 626 0830,https://www.cedarfair.com,Leisure,Consumer Cyclical,"Cedar Fair, L.P. owns and operates amusement and water parks, and complementary resort facilities in the United States and Canada. Its amusement parks include Cedar Point located on Lake Erie between Cleveland and Toledo in Sandusky, Ohio; Knott's Berry Farm near Los Angeles, California; Canada's Wonderland near Toronto, Ontario; Kings Island near Cincinnati, Ohio; Carowinds in Charlotte, North Carolina; Kings Dominion situated near Richmond, Virginia; California's Great America located in Santa Clara, California; Dorney Park in Pennsylvania; Worlds of Fun located in Kansas City, Missouri; Valleyfair situated near Minneapolis/St. Paul, Minnesota; Michigan's Adventure situated near Muskegon, Michigan; Schlitterbahn Waterpark & Resort New Braunfels in New Braunfels, Texas; and Schlitterbahn Waterpark Galveston in Galveston, Texas. The company also owns and operates the Castaway Bay Indoor Waterpark Resort, Hotel Breakers, Cedar Point's Express Hotel, and Sawmill Creek Resort. Cedar Fair, L.P. was founded in 1983 and is headquartered in Sandusky, Ohio.",4400,"{'maxAge': 1, 'name': 'Mr. Scott  Tanner', 'title': 'Corp. VP of Sales - Cedar Fair Management Co.', 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,39.52,39.35,39.25,39.68,39.52,39.35,39.25,39.68,1.2,0.0304,1693872000,0.2643,1.423582,8.645374,10.994398,56019,56019,227880,184680,184680,39.35,39.54,900,1000,2004289536,35.55,47.95,1.1168491,38.9526,41.80545,1.2,0.030364374,USD,4459924992,0.14734,50066343,51064700,2550701,3010422,1690761600,1693440000,0.05,0.016970001,0.65547997,12.7,0.0506,-14.858,1672444800,1703980800,1687651200,0.055,264420992,4.54,3.57,-7.37,2:1,879811200,2.485,9.256,NYQ,EQUITY,FUN,FUN,"Cedar Fair, L.P.","Cedar Fair, L.P.",546183000,America/New_York,EDT,-14400000,39.25,58.0,42.0,48.8,48.5,2.1,buy,10,49620000,0.972,481819008,2505264896,0.302,0.529,1794593024,33.797,0.085930005,788833000,201879008,274559008,0.169,-0.017,0.41766,0.26848,0.18133,USD,
9,One Cedar Point Drive,Sandusky,OH,44870-5259,United States,419 626 0830,https://www.cedarfair.com,Leisure,Consumer Cyclical,"Cedar Fair, L.P. owns and operates amusement and water parks, and complementary resort facilities in the United States and Canada. Its amusement parks include Cedar Point located on Lake Erie between Cleveland and Toledo in Sandusky, Ohio; Knott's Berry Farm near Los Angeles, California; Canada's Wonderland near Toronto, Ontario; Kings Island near Cincinnati, Ohio; Carowinds in Charlotte, North Carolina; Kings Dominion situated near Richmond, Virginia; California's Great America located in Santa Clara, California; Dorney Park in Pennsylvania; Worlds of Fun located in Kansas City, Missouri; Valleyfair situated near Minneapolis/St. Paul, Minnesota; Michigan's Adventure situated near Muskegon, Michigan; Schlitterbahn Waterpark & Resort New Braunfels in New Braunfels, Texas; and Schlitterbahn Waterpark Galveston in Galveston, Texas. The company also owns and operates the Castaway Bay Indoor Waterpark Resort, Hotel Breakers, Cedar Point's Express Hotel, and Sawmill Creek Resort. Cedar Fair, L.P. was founded in 1983 and is headquartered in Sandusky, Ohio.",4400,"{'maxAge': 1, 'name': 'Ms. Monica  Sauls', 'title': 'Sr. VP & Chief HR Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",7,4,5,6,5,1693526400,1672444800,86400,2,39.52,39.35,39.25,39.68,39.52,39.35,39.25,39.68,1.2,0.0304,1693872000,0.2643,1.423582,8.645374,10.994398,56019,56019,227880,184680,184680,39.35,39.54,900,1000,2004289536,35.55,47.95,1.1168491,38.9526,41.80545,1.2,0.030364374,USD,4459924992,0.14734,50066343,51064700,2550701,3010422,1690761600,1693440000,0.05,0.016970001,0.65547997,12.7,0.0506,-14.858,1672444800,1703980800,1687651200,0.055,264420992,4.54,3.57,-7.37,2:1,879811200,2.485,9.256,NYQ,EQUITY,FUN,FUN,"Cedar Fair, L.P.","Cedar Fair, L.P.",546183000,America/New_York,EDT,-14400000,39.25,58.0,42.0,48.8,48.5,2.1,buy,10,49620000,0.972,481819008,2505264896,0.302,0.529,1794593024,33.797,0.085930005,788833000,201879008,274559008,0.169,-0.017,0.41766,0.26848,0.18133,USD,
