,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,World Trade Centre,999 Canada Place Suite 606,Vancouver,BC,V6C 3E1,Canada,604-669-6446,https://www.kaizendiscovery.com,Other Industrial Metals & Mining,Basic Materials,"Kaizen Discovery Inc. engages in the exploration of mineral projects in Peru and Canada. It holds interest in the Pinaya Copper-Gold Project that covers an area of 101 square kilometers and includes 10 kilometers of underexplored strike length within the Andahuaylas-Yauri Porphyry Belt in southeastern Peru. The company is headquartered in Vancouver, Canada. Kaizen Discovery Inc. operates as a subsidiary of Ivanhoe Electric (BVI) Inc.","{'maxAge': 1, 'name': 'Mr. Eric John Finlayson', 'age': 61, 'title': 'Interim Pres, CEO & Chairman', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 1739, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.135,0.135,0.19,0.14,0.135,0.135,0.19,967507200,0.0,1.360038,22000,22000,2937,6850,6850,0.15,0.19,0,0,12529170,0.11,0.21,0.176,0.1508,0.0,0.0,CAD,12932168,0.0,11355383,65943000,4300,3449,1682640000,1692057600,0.0001,0.82662004,0.012130001,2.78,0.043,4.4186044,1672444800,1703980800,1688083200,-2304000,-0.05,1:10,1639008000,-3.418,VAN,EQUITY,KZD.V,KZD.V,KAIZEN DISCOVERY INC,Kaizen Discovery Inc.,973089000,America/Toronto,EDT,-14400000,0.19,none,599000,0.009,-3783000,1002000,0.418,0.607,35.244,-0.42575002,-0.60662997,-3112375,-3316000,0.0,0.0,0.0,CAD,
1,World Trade Centre,999 Canada Place Suite 606,Vancouver,BC,V6C 3E1,Canada,604-669-6446,https://www.kaizendiscovery.com,Other Industrial Metals & Mining,Basic Materials,"Kaizen Discovery Inc. engages in the exploration of mineral projects in Peru and Canada. It holds interest in the Pinaya Copper-Gold Project that covers an area of 101 square kilometers and includes 10 kilometers of underexplored strike length within the Andahuaylas-Yauri Porphyry Belt in southeastern Peru. The company is headquartered in Vancouver, Canada. Kaizen Discovery Inc. operates as a subsidiary of Ivanhoe Electric (BVI) Inc.","{'maxAge': 1, 'name': 'Ms. Lori  Price', 'title': 'Chief Financial Officer', 'fiscalYear': 2022, 'totalPay': 160820, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.135,0.135,0.19,0.14,0.135,0.135,0.19,967507200,0.0,1.360038,22000,22000,2937,6850,6850,0.15,0.19,0,0,12529170,0.11,0.21,0.176,0.1508,0.0,0.0,CAD,12932168,0.0,11355383,65943000,4300,3449,1682640000,1692057600,0.0001,0.82662004,0.012130001,2.78,0.043,4.4186044,1672444800,1703980800,1688083200,-2304000,-0.05,1:10,1639008000,-3.418,VAN,EQUITY,KZD.V,KZD.V,KAIZEN DISCOVERY INC,Kaizen Discovery Inc.,973089000,America/Toronto,EDT,-14400000,0.19,none,599000,0.009,-3783000,1002000,0.418,0.607,35.244,-0.42575002,-0.60662997,-3112375,-3316000,0.0,0.0,0.0,CAD,
2,World Trade Centre,999 Canada Place Suite 606,Vancouver,BC,V6C 3E1,Canada,604-669-6446,https://www.kaizendiscovery.com,Other Industrial Metals & Mining,Basic Materials,"Kaizen Discovery Inc. engages in the exploration of mineral projects in Peru and Canada. It holds interest in the Pinaya Copper-Gold Project that covers an area of 101 square kilometers and includes 10 kilometers of underexplored strike length within the Andahuaylas-Yauri Porphyry Belt in southeastern Peru. The company is headquartered in Vancouver, Canada. Kaizen Discovery Inc. operates as a subsidiary of Ivanhoe Electric (BVI) Inc.","{'maxAge': 1, 'name': 'Mr. Gustavo  Zulliger', 'title': 'VP of Exploration', 'fiscalYear': 2022, 'totalPay': 341335, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.135,0.135,0.19,0.14,0.135,0.135,0.19,967507200,0.0,1.360038,22000,22000,2937,6850,6850,0.15,0.19,0,0,12529170,0.11,0.21,0.176,0.1508,0.0,0.0,CAD,12932168,0.0,11355383,65943000,4300,3449,1682640000,1692057600,0.0001,0.82662004,0.012130001,2.78,0.043,4.4186044,1672444800,1703980800,1688083200,-2304000,-0.05,1:10,1639008000,-3.418,VAN,EQUITY,KZD.V,KZD.V,KAIZEN DISCOVERY INC,Kaizen Discovery Inc.,973089000,America/Toronto,EDT,-14400000,0.19,none,599000,0.009,-3783000,1002000,0.418,0.607,35.244,-0.42575002,-0.60662997,-3112375,-3316000,0.0,0.0,0.0,CAD,
3,World Trade Centre,999 Canada Place Suite 606,Vancouver,BC,V6C 3E1,Canada,604-669-6446,https://www.kaizendiscovery.com,Other Industrial Metals & Mining,Basic Materials,"Kaizen Discovery Inc. engages in the exploration of mineral projects in Peru and Canada. It holds interest in the Pinaya Copper-Gold Project that covers an area of 101 square kilometers and includes 10 kilometers of underexplored strike length within the Andahuaylas-Yauri Porphyry Belt in southeastern Peru. The company is headquartered in Vancouver, Canada. Kaizen Discovery Inc. operates as a subsidiary of Ivanhoe Electric (BVI) Inc.","{'maxAge': 1, 'name': 'Mr. Mark  Gibson B.Sc., M.Sc.', 'age': 53, 'title': 'Chief Operating Officer', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.135,0.135,0.19,0.14,0.135,0.135,0.19,967507200,0.0,1.360038,22000,22000,2937,6850,6850,0.15,0.19,0,0,12529170,0.11,0.21,0.176,0.1508,0.0,0.0,CAD,12932168,0.0,11355383,65943000,4300,3449,1682640000,1692057600,0.0001,0.82662004,0.012130001,2.78,0.043,4.4186044,1672444800,1703980800,1688083200,-2304000,-0.05,1:10,1639008000,-3.418,VAN,EQUITY,KZD.V,KZD.V,KAIZEN DISCOVERY INC,Kaizen Discovery Inc.,973089000,America/Toronto,EDT,-14400000,0.19,none,599000,0.009,-3783000,1002000,0.418,0.607,35.244,-0.42575002,-0.60662997,-3112375,-3316000,0.0,0.0,0.0,CAD,
4,World Trade Centre,999 Canada Place Suite 606,Vancouver,BC,V6C 3E1,Canada,604-669-6446,https://www.kaizendiscovery.com,Other Industrial Metals & Mining,Basic Materials,"Kaizen Discovery Inc. engages in the exploration of mineral projects in Peru and Canada. It holds interest in the Pinaya Copper-Gold Project that covers an area of 101 square kilometers and includes 10 kilometers of underexplored strike length within the Andahuaylas-Yauri Porphyry Belt in southeastern Peru. The company is headquartered in Vancouver, Canada. Kaizen Discovery Inc. operates as a subsidiary of Ivanhoe Electric (BVI) Inc.","{'maxAge': 1, 'name': 'Mr. Evan  Young', 'age': 38, 'title': 'Director of Investor Relations', 'yearBorn': 1984, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.135,0.135,0.19,0.14,0.135,0.135,0.19,967507200,0.0,1.360038,22000,22000,2937,6850,6850,0.15,0.19,0,0,12529170,0.11,0.21,0.176,0.1508,0.0,0.0,CAD,12932168,0.0,11355383,65943000,4300,3449,1682640000,1692057600,0.0001,0.82662004,0.012130001,2.78,0.043,4.4186044,1672444800,1703980800,1688083200,-2304000,-0.05,1:10,1639008000,-3.418,VAN,EQUITY,KZD.V,KZD.V,KAIZEN DISCOVERY INC,Kaizen Discovery Inc.,973089000,America/Toronto,EDT,-14400000,0.19,none,599000,0.009,-3783000,1002000,0.418,0.607,35.244,-0.42575002,-0.60662997,-3112375,-3316000,0.0,0.0,0.0,CAD,
5,World Trade Centre,999 Canada Place Suite 606,Vancouver,BC,V6C 3E1,Canada,604-669-6446,https://www.kaizendiscovery.com,Other Industrial Metals & Mining,Basic Materials,"Kaizen Discovery Inc. engages in the exploration of mineral projects in Peru and Canada. It holds interest in the Pinaya Copper-Gold Project that covers an area of 101 square kilometers and includes 10 kilometers of underexplored strike length within the Andahuaylas-Yauri Porphyry Belt in southeastern Peru. The company is headquartered in Vancouver, Canada. Kaizen Discovery Inc. operates as a subsidiary of Ivanhoe Electric (BVI) Inc.","{'maxAge': 1, 'name': 'Mr. Chris  Cairns C.A., CPA', 'title': 'Corp. Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.135,0.135,0.19,0.14,0.135,0.135,0.19,967507200,0.0,1.360038,22000,22000,2937,6850,6850,0.15,0.19,0,0,12529170,0.11,0.21,0.176,0.1508,0.0,0.0,CAD,12932168,0.0,11355383,65943000,4300,3449,1682640000,1692057600,0.0001,0.82662004,0.012130001,2.78,0.043,4.4186044,1672444800,1703980800,1688083200,-2304000,-0.05,1:10,1639008000,-3.418,VAN,EQUITY,KZD.V,KZD.V,KAIZEN DISCOVERY INC,Kaizen Discovery Inc.,973089000,America/Toronto,EDT,-14400000,0.19,none,599000,0.009,-3783000,1002000,0.418,0.607,35.244,-0.42575002,-0.60662997,-3112375,-3316000,0.0,0.0,0.0,CAD,
6,World Trade Centre,999 Canada Place Suite 606,Vancouver,BC,V6C 3E1,Canada,604-669-6446,https://www.kaizendiscovery.com,Other Industrial Metals & Mining,Basic Materials,"Kaizen Discovery Inc. engages in the exploration of mineral projects in Peru and Canada. It holds interest in the Pinaya Copper-Gold Project that covers an area of 101 square kilometers and includes 10 kilometers of underexplored strike length within the Andahuaylas-Yauri Porphyry Belt in southeastern Peru. The company is headquartered in Vancouver, Canada. Kaizen Discovery Inc. operates as a subsidiary of Ivanhoe Electric (BVI) Inc.","{'maxAge': 1, 'name': 'Ms. Pamela  Deveau', 'title': 'Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.135,0.135,0.19,0.14,0.135,0.135,0.19,967507200,0.0,1.360038,22000,22000,2937,6850,6850,0.15,0.19,0,0,12529170,0.11,0.21,0.176,0.1508,0.0,0.0,CAD,12932168,0.0,11355383,65943000,4300,3449,1682640000,1692057600,0.0001,0.82662004,0.012130001,2.78,0.043,4.4186044,1672444800,1703980800,1688083200,-2304000,-0.05,1:10,1639008000,-3.418,VAN,EQUITY,KZD.V,KZD.V,KAIZEN DISCOVERY INC,Kaizen Discovery Inc.,973089000,America/Toronto,EDT,-14400000,0.19,none,599000,0.009,-3783000,1002000,0.418,0.607,35.244,-0.42575002,-0.60662997,-3112375,-3316000,0.0,0.0,0.0,CAD,
7,World Trade Centre,999 Canada Place Suite 606,Vancouver,BC,V6C 3E1,Canada,604-669-6446,https://www.kaizendiscovery.com,Other Industrial Metals & Mining,Basic Materials,"Kaizen Discovery Inc. engages in the exploration of mineral projects in Peru and Canada. It holds interest in the Pinaya Copper-Gold Project that covers an area of 101 square kilometers and includes 10 kilometers of underexplored strike length within the Andahuaylas-Yauri Porphyry Belt in southeastern Peru. The company is headquartered in Vancouver, Canada. Kaizen Discovery Inc. operates as a subsidiary of Ivanhoe Electric (BVI) Inc.","{'maxAge': 1, 'name': 'Mr. Charles N. Forster P.Geo.', 'age': 75, 'title': 'Technical Advisor', 'yearBorn': 1947, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.14,0.135,0.135,0.19,0.14,0.135,0.135,0.19,967507200,0.0,1.360038,22000,22000,2937,6850,6850,0.15,0.19,0,0,12529170,0.11,0.21,0.176,0.1508,0.0,0.0,CAD,12932168,0.0,11355383,65943000,4300,3449,1682640000,1692057600,0.0001,0.82662004,0.012130001,2.78,0.043,4.4186044,1672444800,1703980800,1688083200,-2304000,-0.05,1:10,1639008000,-3.418,VAN,EQUITY,KZD.V,KZD.V,KAIZEN DISCOVERY INC,Kaizen Discovery Inc.,973089000,America/Toronto,EDT,-14400000,0.19,none,599000,0.009,-3783000,1002000,0.418,0.607,35.244,-0.42575002,-0.60662997,-3112375,-3316000,0.0,0.0,0.0,CAD,
