,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"No. 237, Fushing S. Road","7th Floor, Room. 711 Sec.2",Taipei,10667,Taiwan,886 2 2755 2637,886 2 8192 6089,https://www.wisdomlines.com.tw,Marine Shipping,Industrials,"Wisdom Marine Lines Co., Limited (Cayman), together with its subsidiaries, primarily provides marine cargo transportation services in the Netherlands, Japan, Singapore, Denmark, Germany, and internationally. It also offers vessel management and maintenance, vessel chartering, vessel leasing, and shipping agency and management services. The company acquires, operates, and manages dry bulk vessels with a focus on the handysize sector. It operates a fleet of 134 vessels that include bulk carriers, log carriers, tween-deckrs, multi-purpose vessels, RORO ships, and container ships of various sizes. The company was founded in 1999 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. Tzu-Lung  Chao', 'age': 52, 'title': 'COO & Director', 'yearBorn': 1970, 'fiscalYear': 2021, 'totalPay': 2327000, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,2,50.9,51.5,50.8,52.6,50.9,51.5,50.8,52.6,6.5,0.1265,1685404800,0.5451,5.53,0.805186,4.7329655,8.954704,37655864,37655864,5377885,9338439,9338439,51.4,51.5,0,0,38365425664,41.8,71.5,59.597694,45.784,56.779,0.212,0.004165029,TWD,39693602816,0.24676001,382027054,746409024,0.47819,0.14704001,1.941,26.481195,1672444800,1703980800,1688083200,-0.656,158851008,10.86,5.74,1023:1000,1593993600,61.661,124.218,TAI,EQUITY,2637.TW,2637.TW,WISDOM MARINE LINES CO LIMITED,"Wisdom Marine Lines Co., Limited (Cayman)",1291165200,Asia/Taipei,CST,28800000,51.4,2.0,buy,60047704,0.08,319548160,1388226688,0.247,0.494,643740096,95.8,0.862,0.0396,0.10972,392865342,38138432,280345664,-0.656,-0.404,0.30597,0.49638999,0.29483998,USD,
1,"No. 237, Fushing S. Road","7th Floor, Room. 711 Sec.2",Taipei,10667,Taiwan,886 2 2755 2637,886 2 8192 6089,https://www.wisdomlines.com.tw,Marine Shipping,Industrials,"Wisdom Marine Lines Co., Limited (Cayman), together with its subsidiaries, primarily provides marine cargo transportation services in the Netherlands, Japan, Singapore, Denmark, Germany, and internationally. It also offers vessel management and maintenance, vessel chartering, vessel leasing, and shipping agency and management services. The company acquires, operates, and manages dry bulk vessels with a focus on the handysize sector. It operates a fleet of 134 vessels that include bulk carriers, log carriers, tween-deckrs, multi-purpose vessels, RORO ships, and container ships of various sizes. The company was founded in 1999 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. Chun-Sheng  Lan', 'age': 71, 'title': 'Founder, Pres & Chairman', 'yearBorn': 1951, 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,2,50.9,51.5,50.8,52.6,50.9,51.5,50.8,52.6,6.5,0.1265,1685404800,0.5451,5.53,0.805186,4.7329655,8.954704,37655864,37655864,5377885,9338439,9338439,51.4,51.5,0,0,38365425664,41.8,71.5,59.597694,45.784,56.779,0.212,0.004165029,TWD,39693602816,0.24676001,382027054,746409024,0.47819,0.14704001,1.941,26.481195,1672444800,1703980800,1688083200,-0.656,158851008,10.86,5.74,1023:1000,1593993600,61.661,124.218,TAI,EQUITY,2637.TW,2637.TW,WISDOM MARINE LINES CO LIMITED,"Wisdom Marine Lines Co., Limited (Cayman)",1291165200,Asia/Taipei,CST,28800000,51.4,2.0,buy,60047704,0.08,319548160,1388226688,0.247,0.494,643740096,95.8,0.862,0.0396,0.10972,392865342,38138432,280345664,-0.656,-0.404,0.30597,0.49638999,0.29483998,USD,
2,"No. 237, Fushing S. Road","7th Floor, Room. 711 Sec.2",Taipei,10667,Taiwan,886 2 2755 2637,886 2 8192 6089,https://www.wisdomlines.com.tw,Marine Shipping,Industrials,"Wisdom Marine Lines Co., Limited (Cayman), together with its subsidiaries, primarily provides marine cargo transportation services in the Netherlands, Japan, Singapore, Denmark, Germany, and internationally. It also offers vessel management and maintenance, vessel chartering, vessel leasing, and shipping agency and management services. The company acquires, operates, and manages dry bulk vessels with a focus on the handysize sector. It operates a fleet of 134 vessels that include bulk carriers, log carriers, tween-deckrs, multi-purpose vessels, RORO ships, and container ships of various sizes. The company was founded in 1999 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. Bruce  Hsueh', 'title': 'CFO & Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,2,50.9,51.5,50.8,52.6,50.9,51.5,50.8,52.6,6.5,0.1265,1685404800,0.5451,5.53,0.805186,4.7329655,8.954704,37655864,37655864,5377885,9338439,9338439,51.4,51.5,0,0,38365425664,41.8,71.5,59.597694,45.784,56.779,0.212,0.004165029,TWD,39693602816,0.24676001,382027054,746409024,0.47819,0.14704001,1.941,26.481195,1672444800,1703980800,1688083200,-0.656,158851008,10.86,5.74,1023:1000,1593993600,61.661,124.218,TAI,EQUITY,2637.TW,2637.TW,WISDOM MARINE LINES CO LIMITED,"Wisdom Marine Lines Co., Limited (Cayman)",1291165200,Asia/Taipei,CST,28800000,51.4,2.0,buy,60047704,0.08,319548160,1388226688,0.247,0.494,643740096,95.8,0.862,0.0396,0.10972,392865342,38138432,280345664,-0.656,-0.404,0.30597,0.49638999,0.29483998,USD,
3,"No. 237, Fushing S. Road","7th Floor, Room. 711 Sec.2",Taipei,10667,Taiwan,886 2 2755 2637,886 2 8192 6089,https://www.wisdomlines.com.tw,Marine Shipping,Industrials,"Wisdom Marine Lines Co., Limited (Cayman), together with its subsidiaries, primarily provides marine cargo transportation services in the Netherlands, Japan, Singapore, Denmark, Germany, and internationally. It also offers vessel management and maintenance, vessel chartering, vessel leasing, and shipping agency and management services. The company acquires, operates, and manages dry bulk vessels with a focus on the handysize sector. It operates a fleet of 134 vessels that include bulk carriers, log carriers, tween-deckrs, multi-purpose vessels, RORO ships, and container ships of various sizes. The company was founded in 1999 and is headquartered in Taipei, Taiwan.","{'maxAge': 1, 'name': 'Mr. Shuang-Chau  Tsaur', 'title': 'Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1640908800,86400,2,50.9,51.5,50.8,52.6,50.9,51.5,50.8,52.6,6.5,0.1265,1685404800,0.5451,5.53,0.805186,4.7329655,8.954704,37655864,37655864,5377885,9338439,9338439,51.4,51.5,0,0,38365425664,41.8,71.5,59.597694,45.784,56.779,0.212,0.004165029,TWD,39693602816,0.24676001,382027054,746409024,0.47819,0.14704001,1.941,26.481195,1672444800,1703980800,1688083200,-0.656,158851008,10.86,5.74,1023:1000,1593993600,61.661,124.218,TAI,EQUITY,2637.TW,2637.TW,WISDOM MARINE LINES CO LIMITED,"Wisdom Marine Lines Co., Limited (Cayman)",1291165200,Asia/Taipei,CST,28800000,51.4,2.0,buy,60047704,0.08,319548160,1388226688,0.247,0.494,643740096,95.8,0.862,0.0396,0.10972,392865342,38138432,280345664,-0.656,-0.404,0.30597,0.49638999,0.29483998,USD,
