,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,3395 West Cheyenne Avenue,Suite 111,North Las Vegas,NV,89032,United States,702-685-9524,702-567-0111,https://www.reappower.com,Footwear & Accessories,Consumer Cyclical,"Renewable Energy and Power, Inc. engages in the business of new and retrofit applications for light emitting diode (LED) lighting and solar electrical generation. The company produces and markets LED light fixtures and components for the residential and commercial markets. It also focuses on developing Solar Hybrid, for use in solar energy conversion to electricity. The company sells its products to various business groups, including outdoor advertising industry, parking lot lights, and lighting of sales and inventory areas for car dealers. In addition, it extracts, manufactures, and sells CBD cannabinoids, flavonoids, and terpenes. The company was founded in 2012 and is based in North Las Vegas, Nevada.",5,"{'maxAge': 1, 'name': 'Ms. Karen  Berend', 'title': 'CEO & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,116.37967,2000000,2000000,161,0,0,0.0,0.0,0,0,44,1e-06,0.0001,8.711112e-05,1e-05,7.21e-05,0.0,0.0,USD,3301833,0.0,1472380,0.02384,0.0,-0.001,1609372800,1640908800,1617148800,-2078542,-0.001,1:2000,1543190400,6.537,-2.584,PNK,EQUITY,RBNW,RBNW,RENEWABLE ENERGY & POWER INC,"Renewable Energy and Power, Inc.",1455719400,America/New_York,EDT,-14400000,1e-06,none,428469,0.0,-1277618,3714990,0.094,0.104,505102,0.0,-1.53565,388249,-690690,-750990,-0.945,-0.01572,-2.52942,-2.53386,USD,
