,address1,city,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,returnOnAssets,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,61 Bridge Street,Kington,HR5 3DJ,United Kingdom,44 33 0808 0897,https://www.linkreservationsinc.com,Drug Manufacturers—Specialty & Generic,Healthcare,"Link Reservations Inc. develops and markets medicinal mushroom and cannabidiol wellness products for humans and pets in Europe and the United States. It offers hemp-based CBD products for cats, dogs, and horses, as well as for humans. The company was formerly known as Vendum Batteries, Inc. and changed its name to Link Reservations Inc. in May 2015. Link Reservations Inc. was incorporated in 2006 and is based in Kington, the United Kingdom.","{'maxAge': 1, 'name': 'Mr. Joe  Gutierrez', 'age': 46, 'title': 'Pres & Director', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,0.0017,0.0015,0.0015,0.0015,0.0017,0.0015,0.0015,0.0015,0.0,2.645228,850,850,169004,675350,675350,0.0,0.0,0,0,1124922,0.001,0.014,0.00294,0.004215,0.0,0.0,USD,63660,0.0,749948032,-11.191,1325289600,1356912000,1348963200,-480801,-0.01,1:40000,1430784000,PNK,EQUITY,LRSV,LRSV,LINK RESERVATIONS INC,Link Reservations Inc.,1475760600,America/New_York,EDT,-14400000,0.0015,none,3563,0.19,67192,0.01,0.493,-0.85793,-158984,-96949,0.0,0.0,0.0,USD,
