,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Kayseri Yolu 3.km,Nigde,51100,Turkey,90 388 232 41 00,90 388 213 20 26,https://www.ditas.com.tr,Auto Parts,Consumer Cyclical,"Ditas Dogan Yedek Parça Imalat ve Teknik A.S. manufactures and sells vehicle steering and suspension parts to vehicle manufacturers in Turkey and internationally. It offers rod ends, tie rods, torque and V-torque rods, idler arms, axial joints, pitman arms, drag links, ball joints, track control arms, and stabilizer links. The company was founded in 1972 and is based in Nigde, Turkey. Ditas Dogan Yedek Parça Imalat ve Teknik A.S. is a subsidiary of Dogan Sirketler Grubu Holding A.S.",611,"{'maxAge': 1, 'name': 'Mr. Osman Zeki Sever', 'title': 'Pres of Exec. Board, GM & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,34.5,34.5,33.22,34.66,34.5,34.5,33.22,34.66,1651190400,0.0,0.371675,204033,204033,346636,682040,682040,33.28,33.4,0,0,1415249920,21.16,41.88,1.479632,32.342,29.766,0.0,0.0,TRY,1815657600,-0.0086,13497150,42500000,0.68254995,0.08943,1.662,20.0361,1672444800,1703980800,1688083200,-8222237,-0.39,1000:100,1157500800,1.898,47.319,IST,EQUITY,DITAS.IS,DITAS.IS,DITAS DOGAN,Ditas Dogan Yedek Parça Imalat ve Teknik A.S.,957940200,Europe/Istanbul,TRT,10800000,33.3,none,23762040,0.559,38370300,324048032,0.573,0.984,956487744,374.099,26.063,-0.0030399999,-0.17847,132109846,-128078856,-30619272,0.469,0.13067001,0.040110003,-0.00312,TRY,
1,Kayseri Yolu 3.km,Nigde,51100,Turkey,90 388 232 41 00,90 388 213 20 26,https://www.ditas.com.tr,Auto Parts,Consumer Cyclical,"Ditas Dogan Yedek Parça Imalat ve Teknik A.S. manufactures and sells vehicle steering and suspension parts to vehicle manufacturers in Turkey and internationally. It offers rod ends, tie rods, torque and V-torque rods, idler arms, axial joints, pitman arms, drag links, ball joints, track control arms, and stabilizer links. The company was founded in 1972 and is based in Nigde, Turkey. Ditas Dogan Yedek Parça Imalat ve Teknik A.S. is a subsidiary of Dogan Sirketler Grubu Holding A.S.",611,"{'maxAge': 1, 'name': 'Cihan  Alankaya', 'title': 'Chief Financial Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,34.5,34.5,33.22,34.66,34.5,34.5,33.22,34.66,1651190400,0.0,0.371675,204033,204033,346636,682040,682040,33.28,33.4,0,0,1415249920,21.16,41.88,1.479632,32.342,29.766,0.0,0.0,TRY,1815657600,-0.0086,13497150,42500000,0.68254995,0.08943,1.662,20.0361,1672444800,1703980800,1688083200,-8222237,-0.39,1000:100,1157500800,1.898,47.319,IST,EQUITY,DITAS.IS,DITAS.IS,DITAS DOGAN,Ditas Dogan Yedek Parça Imalat ve Teknik A.S.,957940200,Europe/Istanbul,TRT,10800000,33.3,none,23762040,0.559,38370300,324048032,0.573,0.984,956487744,374.099,26.063,-0.0030399999,-0.17847,132109846,-128078856,-30619272,0.469,0.13067001,0.040110003,-0.00312,TRY,
2,Kayseri Yolu 3.km,Nigde,51100,Turkey,90 388 232 41 00,90 388 213 20 26,https://www.ditas.com.tr,Auto Parts,Consumer Cyclical,"Ditas Dogan Yedek Parça Imalat ve Teknik A.S. manufactures and sells vehicle steering and suspension parts to vehicle manufacturers in Turkey and internationally. It offers rod ends, tie rods, torque and V-torque rods, idler arms, axial joints, pitman arms, drag links, ball joints, track control arms, and stabilizer links. The company was founded in 1972 and is based in Nigde, Turkey. Ditas Dogan Yedek Parça Imalat ve Teknik A.S. is a subsidiary of Dogan Sirketler Grubu Holding A.S.",611,"{'maxAge': 1, 'name': 'Tezay  Kartal', 'title': 'Member of Exec. Board & Production Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,34.5,34.5,33.22,34.66,34.5,34.5,33.22,34.66,1651190400,0.0,0.371675,204033,204033,346636,682040,682040,33.28,33.4,0,0,1415249920,21.16,41.88,1.479632,32.342,29.766,0.0,0.0,TRY,1815657600,-0.0086,13497150,42500000,0.68254995,0.08943,1.662,20.0361,1672444800,1703980800,1688083200,-8222237,-0.39,1000:100,1157500800,1.898,47.319,IST,EQUITY,DITAS.IS,DITAS.IS,DITAS DOGAN,Ditas Dogan Yedek Parça Imalat ve Teknik A.S.,957940200,Europe/Istanbul,TRT,10800000,33.3,none,23762040,0.559,38370300,324048032,0.573,0.984,956487744,374.099,26.063,-0.0030399999,-0.17847,132109846,-128078856,-30619272,0.469,0.13067001,0.040110003,-0.00312,TRY,
3,Kayseri Yolu 3.km,Nigde,51100,Turkey,90 388 232 41 00,90 388 213 20 26,https://www.ditas.com.tr,Auto Parts,Consumer Cyclical,"Ditas Dogan Yedek Parça Imalat ve Teknik A.S. manufactures and sells vehicle steering and suspension parts to vehicle manufacturers in Turkey and internationally. It offers rod ends, tie rods, torque and V-torque rods, idler arms, axial joints, pitman arms, drag links, ball joints, track control arms, and stabilizer links. The company was founded in 1972 and is based in Nigde, Turkey. Ditas Dogan Yedek Parça Imalat ve Teknik A.S. is a subsidiary of Dogan Sirketler Grubu Holding A.S.",611,"{'maxAge': 1, 'name': 'Tuncay  Aykac', 'title': 'Sales & Marketing Director and Member of the Management Board', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,34.5,34.5,33.22,34.66,34.5,34.5,33.22,34.66,1651190400,0.0,0.371675,204033,204033,346636,682040,682040,33.28,33.4,0,0,1415249920,21.16,41.88,1.479632,32.342,29.766,0.0,0.0,TRY,1815657600,-0.0086,13497150,42500000,0.68254995,0.08943,1.662,20.0361,1672444800,1703980800,1688083200,-8222237,-0.39,1000:100,1157500800,1.898,47.319,IST,EQUITY,DITAS.IS,DITAS.IS,DITAS DOGAN,Ditas Dogan Yedek Parça Imalat ve Teknik A.S.,957940200,Europe/Istanbul,TRT,10800000,33.3,none,23762040,0.559,38370300,324048032,0.573,0.984,956487744,374.099,26.063,-0.0030399999,-0.17847,132109846,-128078856,-30619272,0.469,0.13067001,0.040110003,-0.00312,TRY,
4,Kayseri Yolu 3.km,Nigde,51100,Turkey,90 388 232 41 00,90 388 213 20 26,https://www.ditas.com.tr,Auto Parts,Consumer Cyclical,"Ditas Dogan Yedek Parça Imalat ve Teknik A.S. manufactures and sells vehicle steering and suspension parts to vehicle manufacturers in Turkey and internationally. It offers rod ends, tie rods, torque and V-torque rods, idler arms, axial joints, pitman arms, drag links, ball joints, track control arms, and stabilizer links. The company was founded in 1972 and is based in Nigde, Turkey. Ditas Dogan Yedek Parça Imalat ve Teknik A.S. is a subsidiary of Dogan Sirketler Grubu Holding A.S.",611,"{'maxAge': 1, 'name': 'Atilla  Simsek', 'title': 'Member of the Exec. Board & Financial Affairs Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,34.5,34.5,33.22,34.66,34.5,34.5,33.22,34.66,1651190400,0.0,0.371675,204033,204033,346636,682040,682040,33.28,33.4,0,0,1415249920,21.16,41.88,1.479632,32.342,29.766,0.0,0.0,TRY,1815657600,-0.0086,13497150,42500000,0.68254995,0.08943,1.662,20.0361,1672444800,1703980800,1688083200,-8222237,-0.39,1000:100,1157500800,1.898,47.319,IST,EQUITY,DITAS.IS,DITAS.IS,DITAS DOGAN,Ditas Dogan Yedek Parça Imalat ve Teknik A.S.,957940200,Europe/Istanbul,TRT,10800000,33.3,none,23762040,0.559,38370300,324048032,0.573,0.984,956487744,374.099,26.063,-0.0030399999,-0.17847,132109846,-128078856,-30619272,0.469,0.13067001,0.040110003,-0.00312,TRY,
