,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"Rua Paulo Kuehnrich, 68",Bairro Itoupava Norte,Blumenau,SC,89052-900,Brazil,55 80 0644 0700,https://www.teka.com.br,Textile Manufacturing,Consumer Cyclical,"Teka Tecelagem Kuehnrich S.A. engages in textiles business. It offers beds, tables, and bath articles. The company was founded in 1926 and is headquartered in Blumenau, Brazil.",1269,"{'maxAge': 1, 'name': 'Mr. Frederico Kuehnrich H. Neto', 'title': 'Chairman, Chief Exec. Officer and Chief Investor Relations Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,8.23,0.0,0.0,0.0,8.23,0.0,0.0,0.0,0.0,1.127327,0,0,0,0,0,8.23,38.59,0,0,8371720,0.0,8.23,0.030362131,8.23,8.23,0.0,0.0,BRL,559515968,-0.54755,167915,0.88615996,0.0,-3962.89,1672444800,1703980800,1688083200,-150976992,-125.75,1:100,1453852800,2.029,-4.355,SAO,EQUITY,TEKA3.SA,TEKA3.SA,TEKA        ON,Teka Tecelagem Kuehnrich S.A.,979819200,America/Sao_Paulo,BRT,-10800000,8.23,none,192000,0.382,-128464000,555496000,0.02,0.04,275728992,548.169,-0.07536,48204000,-43378000,-6898000,0.088,0.18439,-0.46591,-0.4818,BRL,
