,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,profitMargins,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,heldPercentInsiders,heldPercentInstitutions,shortRatio,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,grossMargins,ebitdaMargins,operatingMargins,trailingPegRatio
0,Bay Wellington Tower,"Brookfield Place Suite 2930 P.O. Box 793, 181 Bay Street",Toronto,ON,M5J 2T3,Canada,416-642-9061,416-642-6001,https://www.bromptongroup.com/funds/fund/osp/overview,Asset Management,Financial Services,"Brompton Oil Split Corp. is a closed-ended equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in public equity markets of North America. It primarily invests in dividend paying stocks of large-cap companies having market capitalization of at least $2 billion. The fund invests in stocks of companies which are a constituent of the S&P 500 Index and S&P/TSX Composite Index. It invests in stocks of companies operating in the oil and gas sectors. Brompton Oil Split Corp. was formed on February 24, 2015 and is domiciled in Canada.","{'maxAge': 1, 'name': 'Mr. Mark A. Caranci B.Com., C.A., C.P.A., BComm, CPA, CA', 'title': 'Pres, CEO & Director', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.1,10.0,10.0,10.1,10.1,10.0,10.0,10.1,0.8,0.0792,1687996800,6.95,1400,1400,1221,4561,4561,10.0,10.1,9.52,10.11,9.9346,9.8962,0.0,0.0,CAD,0.0,1137,1329,1690761600,1693440000,0.0,0.0,1.27,TOR,EQUITY,OSP-PA.TO,OSP-PA.TO,BROMPTON OIL SPLIT CORP PREFERR,Brompton Oil Split Corp.,1425393000,America/Toronto,EDT,-14400000,10.1,none,0.0,0.0,0.0,
1,Bay Wellington Tower,"Brookfield Place Suite 2930 P.O. Box 793, 181 Bay Street",Toronto,ON,M5J 2T3,Canada,416-642-9061,416-642-6001,https://www.bromptongroup.com/funds/fund/osp/overview,Asset Management,Financial Services,"Brompton Oil Split Corp. is a closed-ended equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in public equity markets of North America. It primarily invests in dividend paying stocks of large-cap companies having market capitalization of at least $2 billion. The fund invests in stocks of companies which are a constituent of the S&P 500 Index and S&P/TSX Composite Index. It invests in stocks of companies operating in the oil and gas sectors. Brompton Oil Split Corp. was formed on February 24, 2015 and is domiciled in Canada.","{'maxAge': 1, 'name': 'Mr. Christopher Z. Cullen BASc, C.F.A., M.B.A., MBA', 'title': 'Sr. VP', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.1,10.0,10.0,10.1,10.1,10.0,10.0,10.1,0.8,0.0792,1687996800,6.95,1400,1400,1221,4561,4561,10.0,10.1,9.52,10.11,9.9346,9.8962,0.0,0.0,CAD,0.0,1137,1329,1690761600,1693440000,0.0,0.0,1.27,TOR,EQUITY,OSP-PA.TO,OSP-PA.TO,BROMPTON OIL SPLIT CORP PREFERR,Brompton Oil Split Corp.,1425393000,America/Toronto,EDT,-14400000,10.1,none,0.0,0.0,0.0,
2,Bay Wellington Tower,"Brookfield Place Suite 2930 P.O. Box 793, 181 Bay Street",Toronto,ON,M5J 2T3,Canada,416-642-9061,416-642-6001,https://www.bromptongroup.com/funds/fund/osp/overview,Asset Management,Financial Services,"Brompton Oil Split Corp. is a closed-ended equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in public equity markets of North America. It primarily invests in dividend paying stocks of large-cap companies having market capitalization of at least $2 billion. The fund invests in stocks of companies which are a constituent of the S&P 500 Index and S&P/TSX Composite Index. It invests in stocks of companies operating in the oil and gas sectors. Brompton Oil Split Corp. was formed on February 24, 2015 and is domiciled in Canada.","{'maxAge': 1, 'name': 'Ms. Ann P. Wong (Delaware)CFA, B.A., BA, C.A., C.F.A., C.P.A., CA', 'title': 'VP & Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.1,10.0,10.0,10.1,10.1,10.0,10.0,10.1,0.8,0.0792,1687996800,6.95,1400,1400,1221,4561,4561,10.0,10.1,9.52,10.11,9.9346,9.8962,0.0,0.0,CAD,0.0,1137,1329,1690761600,1693440000,0.0,0.0,1.27,TOR,EQUITY,OSP-PA.TO,OSP-PA.TO,BROMPTON OIL SPLIT CORP PREFERR,Brompton Oil Split Corp.,1425393000,America/Toronto,EDT,-14400000,10.1,none,0.0,0.0,0.0,
3,Bay Wellington Tower,"Brookfield Place Suite 2930 P.O. Box 793, 181 Bay Street",Toronto,ON,M5J 2T3,Canada,416-642-9061,416-642-6001,https://www.bromptongroup.com/funds/fund/osp/overview,Asset Management,Financial Services,"Brompton Oil Split Corp. is a closed-ended equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in public equity markets of North America. It primarily invests in dividend paying stocks of large-cap companies having market capitalization of at least $2 billion. The fund invests in stocks of companies which are a constituent of the S&P 500 Index and S&P/TSX Composite Index. It invests in stocks of companies operating in the oil and gas sectors. Brompton Oil Split Corp. was formed on February 24, 2015 and is domiciled in Canada.","{'maxAge': 1, 'name': 'Ms. Laura Wing-Sze W. Lau BASc (Hons), CFA, DMS', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.1,10.0,10.0,10.1,10.1,10.0,10.0,10.1,0.8,0.0792,1687996800,6.95,1400,1400,1221,4561,4561,10.0,10.1,9.52,10.11,9.9346,9.8962,0.0,0.0,CAD,0.0,1137,1329,1690761600,1693440000,0.0,0.0,1.27,TOR,EQUITY,OSP-PA.TO,OSP-PA.TO,BROMPTON OIL SPLIT CORP PREFERR,Brompton Oil Split Corp.,1425393000,America/Toronto,EDT,-14400000,10.1,none,0.0,0.0,0.0,
4,Bay Wellington Tower,"Brookfield Place Suite 2930 P.O. Box 793, 181 Bay Street",Toronto,ON,M5J 2T3,Canada,416-642-9061,416-642-6001,https://www.bromptongroup.com/funds/fund/osp/overview,Asset Management,Financial Services,"Brompton Oil Split Corp. is a closed-ended equity mutual fund launched and managed by Brompton Funds Limited. The fund invests in public equity markets of North America. It primarily invests in dividend paying stocks of large-cap companies having market capitalization of at least $2 billion. The fund invests in stocks of companies which are a constituent of the S&P 500 Index and S&P/TSX Composite Index. It invests in stocks of companies operating in the oil and gas sectors. Brompton Oil Split Corp. was formed on February 24, 2015 and is domiciled in Canada.","{'maxAge': 1, 'name': 'Mr. Michael D. Clare B.Com., BComm (Hons), C.A., C.F.A., C.P.A., CA, CF', 'title': 'Portfolio Mang.', 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,10.1,10.0,10.0,10.1,10.1,10.0,10.0,10.1,0.8,0.0792,1687996800,6.95,1400,1400,1221,4561,4561,10.0,10.1,9.52,10.11,9.9346,9.8962,0.0,0.0,CAD,0.0,1137,1329,1690761600,1693440000,0.0,0.0,1.27,TOR,EQUITY,OSP-PA.TO,OSP-PA.TO,BROMPTON OIL SPLIT CORP PREFERR,Brompton Oil Split Corp.,1425393000,America/Toronto,EDT,-14400000,10.1,none,0.0,0.0,0.0,
