,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,sectorDisp,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,The MNP Tower,9th floor 1021 West Hastings Street,Vancouver,BC,V6E 0C3,Canada,604-681-2801,https://www.amerigoresources.com,Copper,Copper,Basic Materials,Basic Materials,"Amerigo Resources Ltd., through its subsidiary, Minera Valle Central S.A., produces and sells copper and molybdenum concentrates from Codelco's El Teniente underground mine in Chile. The company was formerly known as Golden Temple Mining Corp. and changed its name to Amerigo Resources Ltd. in March 2002. The company was incorporated in 1984 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Dr. Klaus M. Zeitler', 'age': 83, 'title': 'Exec. Chairman', 'yearBorn': 1939, 'fiscalYear': 2022, 'totalPay': 711185, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,8,8,1693526400,1672444800,86400,4,1.032,1.026,1.02,1.042,1.032,1.026,1.02,1.042,0.09,0.0861,1693267200,2.820696,Infinity,30863,30863,75264,82320,82320,171953344,0.64,1.38,1.0397029,1.1158,1.1191,0.087,0.08430233,USD,156745664,-0.00455,141020107,164830000,0.1276,0.24589,166944992,0.689,1.4949201,1672444800,1703980800,1688083200,-752000,0.0,0.948,4.952,0.3552631,0.14113986,0.022,1693267200,PNK,EQUITY,ARREF,ARREF,AMERIGO RESOURCES CORP,Amerigo Resources Ltd.,1168957800,America/New_York,EDT,161985a3-9c4d-391d-ac2e-14ddae9d6472,finmb_3103045,-14400000,1.03,none,32752000,0.199,31651000,19723000,0.734,0.911,165387008,17.357,0.997,0.030150002,-0.00617,27923000,9561500,18291000,-0.046,0.09102,0.19137,0.06802,USD,0.2449
1,The MNP Tower,9th floor 1021 West Hastings Street,Vancouver,BC,V6E 0C3,Canada,604-681-2801,https://www.amerigoresources.com,Copper,Copper,Basic Materials,Basic Materials,"Amerigo Resources Ltd., through its subsidiary, Minera Valle Central S.A., produces and sells copper and molybdenum concentrates from Codelco's El Teniente underground mine in Chile. The company was formerly known as Golden Temple Mining Corp. and changed its name to Amerigo Resources Ltd. in March 2002. The company was incorporated in 1984 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Aurora G. Davidson B.Sc, CGA', 'age': 54, 'title': 'Pres, CEO & Director', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 652512, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,8,8,1693526400,1672444800,86400,4,1.032,1.026,1.02,1.042,1.032,1.026,1.02,1.042,0.09,0.0861,1693267200,2.820696,Infinity,30863,30863,75264,82320,82320,171953344,0.64,1.38,1.0397029,1.1158,1.1191,0.087,0.08430233,USD,156745664,-0.00455,141020107,164830000,0.1276,0.24589,166944992,0.689,1.4949201,1672444800,1703980800,1688083200,-752000,0.0,0.948,4.952,0.3552631,0.14113986,0.022,1693267200,PNK,EQUITY,ARREF,ARREF,AMERIGO RESOURCES CORP,Amerigo Resources Ltd.,1168957800,America/New_York,EDT,161985a3-9c4d-391d-ac2e-14ddae9d6472,finmb_3103045,-14400000,1.03,none,32752000,0.199,31651000,19723000,0.734,0.911,165387008,17.357,0.997,0.030150002,-0.00617,27923000,9561500,18291000,-0.046,0.09102,0.19137,0.06802,USD,0.2449
2,The MNP Tower,9th floor 1021 West Hastings Street,Vancouver,BC,V6E 0C3,Canada,604-681-2801,https://www.amerigoresources.com,Copper,Copper,Basic Materials,Basic Materials,"Amerigo Resources Ltd., through its subsidiary, Minera Valle Central S.A., produces and sells copper and molybdenum concentrates from Codelco's El Teniente underground mine in Chile. The company was formerly known as Golden Temple Mining Corp. and changed its name to Amerigo Resources Ltd. in March 2002. The company was incorporated in 1984 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Carmen L. Amezquita Hernandez C.A., CPA', 'age': 39, 'title': 'Chief Financial Officer', 'yearBorn': 1983, 'fiscalYear': 2022, 'totalPay': 113408, 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,8,8,1693526400,1672444800,86400,4,1.032,1.026,1.02,1.042,1.032,1.026,1.02,1.042,0.09,0.0861,1693267200,2.820696,Infinity,30863,30863,75264,82320,82320,171953344,0.64,1.38,1.0397029,1.1158,1.1191,0.087,0.08430233,USD,156745664,-0.00455,141020107,164830000,0.1276,0.24589,166944992,0.689,1.4949201,1672444800,1703980800,1688083200,-752000,0.0,0.948,4.952,0.3552631,0.14113986,0.022,1693267200,PNK,EQUITY,ARREF,ARREF,AMERIGO RESOURCES CORP,Amerigo Resources Ltd.,1168957800,America/New_York,EDT,161985a3-9c4d-391d-ac2e-14ddae9d6472,finmb_3103045,-14400000,1.03,none,32752000,0.199,31651000,19723000,0.734,0.911,165387008,17.357,0.997,0.030150002,-0.00617,27923000,9561500,18291000,-0.046,0.09102,0.19137,0.06802,USD,0.2449
3,The MNP Tower,9th floor 1021 West Hastings Street,Vancouver,BC,V6E 0C3,Canada,604-681-2801,https://www.amerigoresources.com,Copper,Copper,Basic Materials,Basic Materials,"Amerigo Resources Ltd., through its subsidiary, Minera Valle Central S.A., produces and sells copper and molybdenum concentrates from Codelco's El Teniente underground mine in Chile. The company was formerly known as Golden Temple Mining Corp. and changed its name to Amerigo Resources Ltd. in March 2002. The company was incorporated in 1984 and is headquartered in Vancouver, Canada.","{'maxAge': 1, 'name': 'Ms. Kimberly  Thomas', 'title': 'Corp. Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",10,7,9,8,8,1693526400,1672444800,86400,4,1.032,1.026,1.02,1.042,1.032,1.026,1.02,1.042,0.09,0.0861,1693267200,2.820696,Infinity,30863,30863,75264,82320,82320,171953344,0.64,1.38,1.0397029,1.1158,1.1191,0.087,0.08430233,USD,156745664,-0.00455,141020107,164830000,0.1276,0.24589,166944992,0.689,1.4949201,1672444800,1703980800,1688083200,-752000,0.0,0.948,4.952,0.3552631,0.14113986,0.022,1693267200,PNK,EQUITY,ARREF,ARREF,AMERIGO RESOURCES CORP,Amerigo Resources Ltd.,1168957800,America/New_York,EDT,161985a3-9c4d-391d-ac2e-14ddae9d6472,finmb_3103045,-14400000,1.03,none,32752000,0.199,31651000,19723000,0.734,0.911,165387008,17.357,0.997,0.030150002,-0.00617,27923000,9561500,18291000,-0.046,0.09102,0.19137,0.06802,USD,0.2449
