,address1,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,P O Box 1000,Bedfordview,2008,South Africa,27 11 456 6200,27 11 455 1322,https://www.murrob.com,Engineering & Construction,Industrials,"Murray & Roberts Holdings Limited operates as a multinational engineering and construction company. The company provides development, engineering, procurement, construction, operations, and maintenance solutions to the power, water, oil and gas, petrochemical, resources, industrial, and transmission and distribution markets primarily in South Africa and sub-Saharan Africa. It also offers services for mining platforms, including feasibility studies, specialist engineering, vertical and decline shaft construction, mine development, and specialist mining services, such as raise boring and grouting, underground construction, and material handling solutions, as well as contract mining for projects in Australia, Indonesia, Mongolia, Kazakhstan, South Africa, sub-Saharan Africa, Canada, the United States, and Mexico. In addition, the company provides engineering and construction services for energy, and resources and infrastructure markets. Murray & Roberts Holdings Limited was founded in 1902 and is headquartered in Bedfordview, South Africa.",5439,"{'maxAge': 1, 'name': 'Mr. Henry Johannes Laas B.Eng Mining, MBA', 'age': 62, 'title': 'Group Chief Exec., MD & Exec. Director', 'yearBorn': 1960, 'fiscalYear': 2023, 'totalPay': 755962, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,1475625600,0.0,1.040226,3.6033332,200,200,0,0,0,43438904,0.05,0.5,0.0034862123,0.1081,0.154084,0.0,0.0,USD,316312608,-0.25531998,353536565,401840000,0.01254,0.69188005,4.481,0.024124078,1688083200,1719705600,1688083200,-284400000,0.03,0.025,0.701,PNK,EQUITY,MURSF,MURSF,MURRAY & ROBERTS HLDGS,Murray & Roberts Holdings Limited,1582036200,America/New_York,EDT,-14400000,0.1081,none,1293699968,3.207,451400000,1533100032,0.812,1.092,12460199936,83.275,30.91,0.0039500003,-0.07479,1296900000,-2141900032,93200000,0.438,0.10408,0.036229998,0.00727,ZAR,
1,P O Box 1000,Bedfordview,2008,South Africa,27 11 456 6200,27 11 455 1322,https://www.murrob.com,Engineering & Construction,Industrials,"Murray & Roberts Holdings Limited operates as a multinational engineering and construction company. The company provides development, engineering, procurement, construction, operations, and maintenance solutions to the power, water, oil and gas, petrochemical, resources, industrial, and transmission and distribution markets primarily in South Africa and sub-Saharan Africa. It also offers services for mining platforms, including feasibility studies, specialist engineering, vertical and decline shaft construction, mine development, and specialist mining services, such as raise boring and grouting, underground construction, and material handling solutions, as well as contract mining for projects in Australia, Indonesia, Mongolia, Kazakhstan, South Africa, sub-Saharan Africa, Canada, the United States, and Mexico. In addition, the company provides engineering and construction services for energy, and resources and infrastructure markets. Murray & Roberts Holdings Limited was founded in 1902 and is headquartered in Bedfordview, South Africa.",5439,"{'maxAge': 1, 'name': 'Mr. Daniel F. Grobler C.A., CA(SA)', 'title': 'Group Financial Director & Exec. Director', 'fiscalYear': 2023, 'totalPay': 483075, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,1475625600,0.0,1.040226,3.6033332,200,200,0,0,0,43438904,0.05,0.5,0.0034862123,0.1081,0.154084,0.0,0.0,USD,316312608,-0.25531998,353536565,401840000,0.01254,0.69188005,4.481,0.024124078,1688083200,1719705600,1688083200,-284400000,0.03,0.025,0.701,PNK,EQUITY,MURSF,MURSF,MURRAY & ROBERTS HLDGS,Murray & Roberts Holdings Limited,1582036200,America/New_York,EDT,-14400000,0.1081,none,1293699968,3.207,451400000,1533100032,0.812,1.092,12460199936,83.275,30.91,0.0039500003,-0.07479,1296900000,-2141900032,93200000,0.438,0.10408,0.036229998,0.00727,ZAR,
2,P O Box 1000,Bedfordview,2008,South Africa,27 11 456 6200,27 11 455 1322,https://www.murrob.com,Engineering & Construction,Industrials,"Murray & Roberts Holdings Limited operates as a multinational engineering and construction company. The company provides development, engineering, procurement, construction, operations, and maintenance solutions to the power, water, oil and gas, petrochemical, resources, industrial, and transmission and distribution markets primarily in South Africa and sub-Saharan Africa. It also offers services for mining platforms, including feasibility studies, specialist engineering, vertical and decline shaft construction, mine development, and specialist mining services, such as raise boring and grouting, underground construction, and material handling solutions, as well as contract mining for projects in Australia, Indonesia, Mongolia, Kazakhstan, South Africa, sub-Saharan Africa, Canada, the United States, and Mexico. In addition, the company provides engineering and construction services for energy, and resources and infrastructure markets. Murray & Roberts Holdings Limited was founded in 1902 and is headquartered in Bedfordview, South Africa.",5439,"{'maxAge': 1, 'name': 'Mr. Steve  Harrison', 'title': 'Platform Chief Exec. Officer of Power, Industrial & Water', 'fiscalYear': 2023, 'totalPay': 270817, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,1475625600,0.0,1.040226,3.6033332,200,200,0,0,0,43438904,0.05,0.5,0.0034862123,0.1081,0.154084,0.0,0.0,USD,316312608,-0.25531998,353536565,401840000,0.01254,0.69188005,4.481,0.024124078,1688083200,1719705600,1688083200,-284400000,0.03,0.025,0.701,PNK,EQUITY,MURSF,MURSF,MURRAY & ROBERTS HLDGS,Murray & Roberts Holdings Limited,1582036200,America/New_York,EDT,-14400000,0.1081,none,1293699968,3.207,451400000,1533100032,0.812,1.092,12460199936,83.275,30.91,0.0039500003,-0.07479,1296900000,-2141900032,93200000,0.438,0.10408,0.036229998,0.00727,ZAR,
3,P O Box 1000,Bedfordview,2008,South Africa,27 11 456 6200,27 11 455 1322,https://www.murrob.com,Engineering & Construction,Industrials,"Murray & Roberts Holdings Limited operates as a multinational engineering and construction company. The company provides development, engineering, procurement, construction, operations, and maintenance solutions to the power, water, oil and gas, petrochemical, resources, industrial, and transmission and distribution markets primarily in South Africa and sub-Saharan Africa. It also offers services for mining platforms, including feasibility studies, specialist engineering, vertical and decline shaft construction, mine development, and specialist mining services, such as raise boring and grouting, underground construction, and material handling solutions, as well as contract mining for projects in Australia, Indonesia, Mongolia, Kazakhstan, South Africa, sub-Saharan Africa, Canada, the United States, and Mexico. In addition, the company provides engineering and construction services for energy, and resources and infrastructure markets. Murray & Roberts Holdings Limited was founded in 1902 and is headquartered in Bedfordview, South Africa.",5439,"{'maxAge': 1, 'name': 'Mr. Mike  da Costa', 'age': 58, 'title': 'Platform Chief Exec. Officer of Mining', 'yearBorn': 1964, 'fiscalYear': 2023, 'totalPay': 710367, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,1475625600,0.0,1.040226,3.6033332,200,200,0,0,0,43438904,0.05,0.5,0.0034862123,0.1081,0.154084,0.0,0.0,USD,316312608,-0.25531998,353536565,401840000,0.01254,0.69188005,4.481,0.024124078,1688083200,1719705600,1688083200,-284400000,0.03,0.025,0.701,PNK,EQUITY,MURSF,MURSF,MURRAY & ROBERTS HLDGS,Murray & Roberts Holdings Limited,1582036200,America/New_York,EDT,-14400000,0.1081,none,1293699968,3.207,451400000,1533100032,0.812,1.092,12460199936,83.275,30.91,0.0039500003,-0.07479,1296900000,-2141900032,93200000,0.438,0.10408,0.036229998,0.00727,ZAR,
4,P O Box 1000,Bedfordview,2008,South Africa,27 11 456 6200,27 11 455 1322,https://www.murrob.com,Engineering & Construction,Industrials,"Murray & Roberts Holdings Limited operates as a multinational engineering and construction company. The company provides development, engineering, procurement, construction, operations, and maintenance solutions to the power, water, oil and gas, petrochemical, resources, industrial, and transmission and distribution markets primarily in South Africa and sub-Saharan Africa. It also offers services for mining platforms, including feasibility studies, specialist engineering, vertical and decline shaft construction, mine development, and specialist mining services, such as raise boring and grouting, underground construction, and material handling solutions, as well as contract mining for projects in Australia, Indonesia, Mongolia, Kazakhstan, South Africa, sub-Saharan Africa, Canada, the United States, and Mexico. In addition, the company provides engineering and construction services for energy, and resources and infrastructure markets. Murray & Roberts Holdings Limited was founded in 1902 and is headquartered in Bedfordview, South Africa.",5439,"{'maxAge': 1, 'name': 'Mr. Ian W. Henstock BCompt (Hons), CA(SA), HDip Tax Law, MBA', 'age': 67, 'title': 'Commercial Exec.', 'yearBorn': 1955, 'fiscalYear': 2023, 'totalPay': 118764, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,1475625600,0.0,1.040226,3.6033332,200,200,0,0,0,43438904,0.05,0.5,0.0034862123,0.1081,0.154084,0.0,0.0,USD,316312608,-0.25531998,353536565,401840000,0.01254,0.69188005,4.481,0.024124078,1688083200,1719705600,1688083200,-284400000,0.03,0.025,0.701,PNK,EQUITY,MURSF,MURSF,MURRAY & ROBERTS HLDGS,Murray & Roberts Holdings Limited,1582036200,America/New_York,EDT,-14400000,0.1081,none,1293699968,3.207,451400000,1533100032,0.812,1.092,12460199936,83.275,30.91,0.0039500003,-0.07479,1296900000,-2141900032,93200000,0.438,0.10408,0.036229998,0.00727,ZAR,
5,P O Box 1000,Bedfordview,2008,South Africa,27 11 456 6200,27 11 455 1322,https://www.murrob.com,Engineering & Construction,Industrials,"Murray & Roberts Holdings Limited operates as a multinational engineering and construction company. The company provides development, engineering, procurement, construction, operations, and maintenance solutions to the power, water, oil and gas, petrochemical, resources, industrial, and transmission and distribution markets primarily in South Africa and sub-Saharan Africa. It also offers services for mining platforms, including feasibility studies, specialist engineering, vertical and decline shaft construction, mine development, and specialist mining services, such as raise boring and grouting, underground construction, and material handling solutions, as well as contract mining for projects in Australia, Indonesia, Mongolia, Kazakhstan, South Africa, sub-Saharan Africa, Canada, the United States, and Mexico. In addition, the company provides engineering and construction services for energy, and resources and infrastructure markets. Murray & Roberts Holdings Limited was founded in 1902 and is headquartered in Bedfordview, South Africa.",5439,"{'maxAge': 1, 'name': 'Mr. W. Thokozani Mdluli BSc, MBL, PBL', 'age': 51, 'title': 'Risk and Health, Safety & Environment Exec.', 'yearBorn': 1971, 'fiscalYear': 2023, 'totalPay': 285151, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,1475625600,0.0,1.040226,3.6033332,200,200,0,0,0,43438904,0.05,0.5,0.0034862123,0.1081,0.154084,0.0,0.0,USD,316312608,-0.25531998,353536565,401840000,0.01254,0.69188005,4.481,0.024124078,1688083200,1719705600,1688083200,-284400000,0.03,0.025,0.701,PNK,EQUITY,MURSF,MURSF,MURRAY & ROBERTS HLDGS,Murray & Roberts Holdings Limited,1582036200,America/New_York,EDT,-14400000,0.1081,none,1293699968,3.207,451400000,1533100032,0.812,1.092,12460199936,83.275,30.91,0.0039500003,-0.07479,1296900000,-2141900032,93200000,0.438,0.10408,0.036229998,0.00727,ZAR,
6,P O Box 1000,Bedfordview,2008,South Africa,27 11 456 6200,27 11 455 1322,https://www.murrob.com,Engineering & Construction,Industrials,"Murray & Roberts Holdings Limited operates as a multinational engineering and construction company. The company provides development, engineering, procurement, construction, operations, and maintenance solutions to the power, water, oil and gas, petrochemical, resources, industrial, and transmission and distribution markets primarily in South Africa and sub-Saharan Africa. It also offers services for mining platforms, including feasibility studies, specialist engineering, vertical and decline shaft construction, mine development, and specialist mining services, such as raise boring and grouting, underground construction, and material handling solutions, as well as contract mining for projects in Australia, Indonesia, Mongolia, Kazakhstan, South Africa, sub-Saharan Africa, Canada, the United States, and Mexico. In addition, the company provides engineering and construction services for energy, and resources and infrastructure markets. Murray & Roberts Holdings Limited was founded in 1902 and is headquartered in Bedfordview, South Africa.",5439,"{'maxAge': 1, 'name': 'Mr. Ed  Jardim', 'title': 'Group Investor & Media Exec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,1475625600,0.0,1.040226,3.6033332,200,200,0,0,0,43438904,0.05,0.5,0.0034862123,0.1081,0.154084,0.0,0.0,USD,316312608,-0.25531998,353536565,401840000,0.01254,0.69188005,4.481,0.024124078,1688083200,1719705600,1688083200,-284400000,0.03,0.025,0.701,PNK,EQUITY,MURSF,MURSF,MURRAY & ROBERTS HLDGS,Murray & Roberts Holdings Limited,1582036200,America/New_York,EDT,-14400000,0.1081,none,1293699968,3.207,451400000,1533100032,0.812,1.092,12460199936,83.275,30.91,0.0039500003,-0.07479,1296900000,-2141900032,93200000,0.438,0.10408,0.036229998,0.00727,ZAR,
7,P O Box 1000,Bedfordview,2008,South Africa,27 11 456 6200,27 11 455 1322,https://www.murrob.com,Engineering & Construction,Industrials,"Murray & Roberts Holdings Limited operates as a multinational engineering and construction company. The company provides development, engineering, procurement, construction, operations, and maintenance solutions to the power, water, oil and gas, petrochemical, resources, industrial, and transmission and distribution markets primarily in South Africa and sub-Saharan Africa. It also offers services for mining platforms, including feasibility studies, specialist engineering, vertical and decline shaft construction, mine development, and specialist mining services, such as raise boring and grouting, underground construction, and material handling solutions, as well as contract mining for projects in Australia, Indonesia, Mongolia, Kazakhstan, South Africa, sub-Saharan Africa, Canada, the United States, and Mexico. In addition, the company provides engineering and construction services for energy, and resources and infrastructure markets. Murray & Roberts Holdings Limited was founded in 1902 and is headquartered in Bedfordview, South Africa.",5439,"{'maxAge': 1, 'name': 'Mr. Lambertus  Kok FCIBM', 'age': 58, 'title': 'Group Company Sec.', 'yearBorn': 1964, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,4,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,0.1081,1475625600,0.0,1.040226,3.6033332,200,200,0,0,0,43438904,0.05,0.5,0.0034862123,0.1081,0.154084,0.0,0.0,USD,316312608,-0.25531998,353536565,401840000,0.01254,0.69188005,4.481,0.024124078,1688083200,1719705600,1688083200,-284400000,0.03,0.025,0.701,PNK,EQUITY,MURSF,MURSF,MURRAY & ROBERTS HLDGS,Murray & Roberts Holdings Limited,1582036200,America/New_York,EDT,-14400000,0.1081,none,1293699968,3.207,451400000,1533100032,0.812,1.092,12460199936,83.275,30.91,0.0039500003,-0.07479,1296900000,-2141900032,93200000,0.438,0.10408,0.036229998,0.00727,ZAR,
