,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,debtToEquity,revenuePerShare,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Falta Special Economic Zone,Sector-II 24 Parganas (South),Falta,743504,India,91 31 7422 2932,91 31 7422 2933,https://www.webelsolar.com,Solar,Technology,"Websol Energy System Limited manufactures and sells solar photovoltaic (PV) crystalline solar cells and related modules in India. It also exports its products to Germany, Italy, and the United States. The company was formerly known as Websol Energy Systems Ltd. and changed its name to Websol Energy System Limited in October 2011. Websol Energy System Limited was incorporated in 1990 and is based in Falta, India.",253,"{'maxAge': 1, 'name': 'Mr. Sohan Lal Agarwal', 'age': 76, 'title': 'Chairman, CEO & MD', 'yearBorn': 1946, 'fiscalYear': 2023, 'totalPay': 13245000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,150.1,148.45,142.6,148.9,150.1,148.45,142.6,148.9,1252886400,0.0,1.10738,409445,409445,329718,663334,663334,0.0,0.0,0,0,5608526848,62.75,155.95,39.608242,109.482,93.524,0.0,0.0,INR,5842029568,-1.48729,27808139,38797400,0.14344,0.03013,49.25,2.9167511,1680220800,1711843200,1688083200,-210600000,-5.58,2:1,1262044800,41.257,-58.755,NSI,EQUITY,WEBELSOLAR.NS,WEBELSOLAR.NS,WEBSOL ENERGY SYST,Websol Energy System Limited,1179200700,Asia/Kolkata,IST,19800000,143.65,none,900000,0.023,-99430752,275100000,141600000,14.381,3.721,22018000,-0.944,0.19068001,-0.70219004,-1.7916701,INR,
1,Falta Special Economic Zone,Sector-II 24 Parganas (South),Falta,743504,India,91 31 7422 2932,91 31 7422 2933,https://www.webelsolar.com,Solar,Technology,"Websol Energy System Limited manufactures and sells solar photovoltaic (PV) crystalline solar cells and related modules in India. It also exports its products to Germany, Italy, and the United States. The company was formerly known as Websol Energy Systems Ltd. and changed its name to Websol Energy System Limited in October 2011. Websol Energy System Limited was incorporated in 1990 and is based in Falta, India.",253,"{'maxAge': 1, 'name': 'Ms. Sanjana  Khaitan', 'age': 25, 'title': 'CFO &  Exec. Director', 'yearBorn': 1997, 'fiscalYear': 2023, 'totalPay': 3918718, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,150.1,148.45,142.6,148.9,150.1,148.45,142.6,148.9,1252886400,0.0,1.10738,409445,409445,329718,663334,663334,0.0,0.0,0,0,5608526848,62.75,155.95,39.608242,109.482,93.524,0.0,0.0,INR,5842029568,-1.48729,27808139,38797400,0.14344,0.03013,49.25,2.9167511,1680220800,1711843200,1688083200,-210600000,-5.58,2:1,1262044800,41.257,-58.755,NSI,EQUITY,WEBELSOLAR.NS,WEBELSOLAR.NS,WEBSOL ENERGY SYST,Websol Energy System Limited,1179200700,Asia/Kolkata,IST,19800000,143.65,none,900000,0.023,-99430752,275100000,141600000,14.381,3.721,22018000,-0.944,0.19068001,-0.70219004,-1.7916701,INR,
2,Falta Special Economic Zone,Sector-II 24 Parganas (South),Falta,743504,India,91 31 7422 2932,91 31 7422 2933,https://www.webelsolar.com,Solar,Technology,"Websol Energy System Limited manufactures and sells solar photovoltaic (PV) crystalline solar cells and related modules in India. It also exports its products to Germany, Italy, and the United States. The company was formerly known as Websol Energy Systems Ltd. and changed its name to Websol Energy System Limited in October 2011. Websol Energy System Limited was incorporated in 1990 and is based in Falta, India.",253,"{'maxAge': 1, 'name': 'Ms. Vasanthi  Sreeram', 'age': 53, 'title': 'Technical Director & Women Exec. Director', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,150.1,148.45,142.6,148.9,150.1,148.45,142.6,148.9,1252886400,0.0,1.10738,409445,409445,329718,663334,663334,0.0,0.0,0,0,5608526848,62.75,155.95,39.608242,109.482,93.524,0.0,0.0,INR,5842029568,-1.48729,27808139,38797400,0.14344,0.03013,49.25,2.9167511,1680220800,1711843200,1688083200,-210600000,-5.58,2:1,1262044800,41.257,-58.755,NSI,EQUITY,WEBELSOLAR.NS,WEBELSOLAR.NS,WEBSOL ENERGY SYST,Websol Energy System Limited,1179200700,Asia/Kolkata,IST,19800000,143.65,none,900000,0.023,-99430752,275100000,141600000,14.381,3.721,22018000,-0.944,0.19068001,-0.70219004,-1.7916701,INR,
3,Falta Special Economic Zone,Sector-II 24 Parganas (South),Falta,743504,India,91 31 7422 2932,91 31 7422 2933,https://www.webelsolar.com,Solar,Technology,"Websol Energy System Limited manufactures and sells solar photovoltaic (PV) crystalline solar cells and related modules in India. It also exports its products to Germany, Italy, and the United States. The company was formerly known as Websol Energy Systems Ltd. and changed its name to Websol Energy System Limited in October 2011. Websol Energy System Limited was incorporated in 1990 and is based in Falta, India.",253,"{'maxAge': 1, 'name': 'Mr. Sumit Kumar Shaw', 'title': 'Whole Time Company Sec. & Compliance Officer', 'fiscalYear': 2023, 'totalPay': 1037000, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,150.1,148.45,142.6,148.9,150.1,148.45,142.6,148.9,1252886400,0.0,1.10738,409445,409445,329718,663334,663334,0.0,0.0,0,0,5608526848,62.75,155.95,39.608242,109.482,93.524,0.0,0.0,INR,5842029568,-1.48729,27808139,38797400,0.14344,0.03013,49.25,2.9167511,1680220800,1711843200,1688083200,-210600000,-5.58,2:1,1262044800,41.257,-58.755,NSI,EQUITY,WEBELSOLAR.NS,WEBELSOLAR.NS,WEBSOL ENERGY SYST,Websol Energy System Limited,1179200700,Asia/Kolkata,IST,19800000,143.65,none,900000,0.023,-99430752,275100000,141600000,14.381,3.721,22018000,-0.944,0.19068001,-0.70219004,-1.7916701,INR,
4,Falta Special Economic Zone,Sector-II 24 Parganas (South),Falta,743504,India,91 31 7422 2932,91 31 7422 2933,https://www.webelsolar.com,Solar,Technology,"Websol Energy System Limited manufactures and sells solar photovoltaic (PV) crystalline solar cells and related modules in India. It also exports its products to Germany, Italy, and the United States. The company was formerly known as Websol Energy Systems Ltd. and changed its name to Websol Energy System Limited in October 2011. Websol Energy System Limited was incorporated in 1990 and is based in Falta, India.",253,"{'maxAge': 1, 'name': 'Mr. Soumak Deb Mallick', 'age': 43, 'title': 'Head of Procurement & Admin.', 'yearBorn': 1979, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,150.1,148.45,142.6,148.9,150.1,148.45,142.6,148.9,1252886400,0.0,1.10738,409445,409445,329718,663334,663334,0.0,0.0,0,0,5608526848,62.75,155.95,39.608242,109.482,93.524,0.0,0.0,INR,5842029568,-1.48729,27808139,38797400,0.14344,0.03013,49.25,2.9167511,1680220800,1711843200,1688083200,-210600000,-5.58,2:1,1262044800,41.257,-58.755,NSI,EQUITY,WEBELSOLAR.NS,WEBELSOLAR.NS,WEBSOL ENERGY SYST,Websol Energy System Limited,1179200700,Asia/Kolkata,IST,19800000,143.65,none,900000,0.023,-99430752,275100000,141600000,14.381,3.721,22018000,-0.944,0.19068001,-0.70219004,-1.7916701,INR,
5,Falta Special Economic Zone,Sector-II 24 Parganas (South),Falta,743504,India,91 31 7422 2932,91 31 7422 2933,https://www.webelsolar.com,Solar,Technology,"Websol Energy System Limited manufactures and sells solar photovoltaic (PV) crystalline solar cells and related modules in India. It also exports its products to Germany, Italy, and the United States. The company was formerly known as Websol Energy Systems Ltd. and changed its name to Websol Energy System Limited in October 2011. Websol Energy System Limited was incorporated in 1990 and is based in Falta, India.",253,"{'maxAge': 1, 'name': 'C. J. Sukh', 'title': 'Director of Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,150.1,148.45,142.6,148.9,150.1,148.45,142.6,148.9,1252886400,0.0,1.10738,409445,409445,329718,663334,663334,0.0,0.0,0,0,5608526848,62.75,155.95,39.608242,109.482,93.524,0.0,0.0,INR,5842029568,-1.48729,27808139,38797400,0.14344,0.03013,49.25,2.9167511,1680220800,1711843200,1688083200,-210600000,-5.58,2:1,1262044800,41.257,-58.755,NSI,EQUITY,WEBELSOLAR.NS,WEBELSOLAR.NS,WEBSOL ENERGY SYST,Websol Energy System Limited,1179200700,Asia/Kolkata,IST,19800000,143.65,none,900000,0.023,-99430752,275100000,141600000,14.381,3.721,22018000,-0.944,0.19068001,-0.70219004,-1.7916701,INR,
6,Falta Special Economic Zone,Sector-II 24 Parganas (South),Falta,743504,India,91 31 7422 2932,91 31 7422 2933,https://www.webelsolar.com,Solar,Technology,"Websol Energy System Limited manufactures and sells solar photovoltaic (PV) crystalline solar cells and related modules in India. It also exports its products to Germany, Italy, and the United States. The company was formerly known as Websol Energy Systems Ltd. and changed its name to Websol Energy System Limited in October 2011. Websol Energy System Limited was incorporated in 1990 and is based in Falta, India.",253,"{'maxAge': 1, 'name': 'Modaswar  Hossain', 'title': 'Sr. Mang. of HR & Admin', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,150.1,148.45,142.6,148.9,150.1,148.45,142.6,148.9,1252886400,0.0,1.10738,409445,409445,329718,663334,663334,0.0,0.0,0,0,5608526848,62.75,155.95,39.608242,109.482,93.524,0.0,0.0,INR,5842029568,-1.48729,27808139,38797400,0.14344,0.03013,49.25,2.9167511,1680220800,1711843200,1688083200,-210600000,-5.58,2:1,1262044800,41.257,-58.755,NSI,EQUITY,WEBELSOLAR.NS,WEBELSOLAR.NS,WEBSOL ENERGY SYST,Websol Energy System Limited,1179200700,Asia/Kolkata,IST,19800000,143.65,none,900000,0.023,-99430752,275100000,141600000,14.381,3.721,22018000,-0.944,0.19068001,-0.70219004,-1.7916701,INR,
