,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,222 East Erie Street,Suite 400,Milwaukee,WI,53202,United States,262 638 4000,https://www.twindisc.com,Specialty Industrial Machinery,Industrials,"Twin Disc, Incorporated designs, manufactures, and sells marine and heavy duty off-highway power transmission equipment in the United States, the Netherlands, China, Australia, Italy, and internationally. The company operates in two segments, Manufacturing and Distribution. Its principal products include marine transmissions, azimuth drives, surface drives, propellers, and boat management systems, as well as power-shift transmissions, hydraulic torque converters, power take-offs, industrial clutches, and controls systems. The company also provides non-twin disc manufactured products. It sells its products through a direct sales force and distributor network to customers primarily in the pleasure craft, commercial, and military marine markets, as well as in the energy and natural resources, government, and industrial markets. The company was incorporated in 1918 and is headquartered in Milwaukee, Wisconsin.",739,"{'maxAge': 1, 'name': 'Mr. John H. Batten', 'age': 57, 'title': 'Pres, CEO & Director', 'yearBorn': 1965, 'fiscalYear': 2023, 'totalPay': 1218683, 'exercisedValue': 0, 'unexercisedValue': 0}",10,2,2,7,5,1693526400,1703980800,86400,2,13.59,13.53,13.24,13.67,13.59,13.53,13.24,13.67,1447113600,0.0,0.970262,18.136986,11.614035,20228,20228,15679,19700,19700,12.01,14.55,800,2900,184864816,8.6,14.7,0.6674784,12.9472,11.1707,0.0,0.0,USD,208472192,0.03748,9149152,13962600,35759,28104,1690761600,1693440000,0.0026,0.23169,0.61014,1.69,0.004,10.5,1.2609524,1688083200,1719705600,1688083200,-0.153,10380000,0.73,1.14,2:1,1199232000,0.753,9.38,NMS,EQUITY,TWIN,TWIN,"Twin Disc, Incorporated","Twin Disc, Incorporated",322151400,America/New_York,EDT,-14400000,13.24,3.0,hold,13555000,0.971,22225000,36738000,0.683,2.195,276960000,25.247,20.564,0.02843,0.07717,74332000,15506125,22898000,-0.179,0.105,0.26838,0.080249995,0.04645,USD,
1,222 East Erie Street,Suite 400,Milwaukee,WI,53202,United States,262 638 4000,https://www.twindisc.com,Specialty Industrial Machinery,Industrials,"Twin Disc, Incorporated designs, manufactures, and sells marine and heavy duty off-highway power transmission equipment in the United States, the Netherlands, China, Australia, Italy, and internationally. The company operates in two segments, Manufacturing and Distribution. Its principal products include marine transmissions, azimuth drives, surface drives, propellers, and boat management systems, as well as power-shift transmissions, hydraulic torque converters, power take-offs, industrial clutches, and controls systems. The company also provides non-twin disc manufactured products. It sells its products through a direct sales force and distributor network to customers primarily in the pleasure craft, commercial, and military marine markets, as well as in the energy and natural resources, government, and industrial markets. The company was incorporated in 1918 and is headquartered in Milwaukee, Wisconsin.",739,"{'maxAge': 1, 'name': 'Mr. Jeffrey S. Knutson', 'age': 57, 'title': 'VP of Fin., CFO, Treasurer & Sec.', 'yearBorn': 1965, 'fiscalYear': 2023, 'totalPay': 576595, 'exercisedValue': 0, 'unexercisedValue': 0}",10,2,2,7,5,1693526400,1703980800,86400,2,13.59,13.53,13.24,13.67,13.59,13.53,13.24,13.67,1447113600,0.0,0.970262,18.136986,11.614035,20228,20228,15679,19700,19700,12.01,14.55,800,2900,184864816,8.6,14.7,0.6674784,12.9472,11.1707,0.0,0.0,USD,208472192,0.03748,9149152,13962600,35759,28104,1690761600,1693440000,0.0026,0.23169,0.61014,1.69,0.004,10.5,1.2609524,1688083200,1719705600,1688083200,-0.153,10380000,0.73,1.14,2:1,1199232000,0.753,9.38,NMS,EQUITY,TWIN,TWIN,"Twin Disc, Incorporated","Twin Disc, Incorporated",322151400,America/New_York,EDT,-14400000,13.24,3.0,hold,13555000,0.971,22225000,36738000,0.683,2.195,276960000,25.247,20.564,0.02843,0.07717,74332000,15506125,22898000,-0.179,0.105,0.26838,0.080249995,0.04645,USD,
2,222 East Erie Street,Suite 400,Milwaukee,WI,53202,United States,262 638 4000,https://www.twindisc.com,Specialty Industrial Machinery,Industrials,"Twin Disc, Incorporated designs, manufactures, and sells marine and heavy duty off-highway power transmission equipment in the United States, the Netherlands, China, Australia, Italy, and internationally. The company operates in two segments, Manufacturing and Distribution. Its principal products include marine transmissions, azimuth drives, surface drives, propellers, and boat management systems, as well as power-shift transmissions, hydraulic torque converters, power take-offs, industrial clutches, and controls systems. The company also provides non-twin disc manufactured products. It sells its products through a direct sales force and distributor network to customers primarily in the pleasure craft, commercial, and military marine markets, as well as in the energy and natural resources, government, and industrial markets. The company was incorporated in 1918 and is headquartered in Milwaukee, Wisconsin.",739,"{'maxAge': 1, 'name': 'Mark  Sandercock', 'title': 'VP of Operations & Supply Chain', 'exercisedValue': 0, 'unexercisedValue': 0}",10,2,2,7,5,1693526400,1703980800,86400,2,13.59,13.53,13.24,13.67,13.59,13.53,13.24,13.67,1447113600,0.0,0.970262,18.136986,11.614035,20228,20228,15679,19700,19700,12.01,14.55,800,2900,184864816,8.6,14.7,0.6674784,12.9472,11.1707,0.0,0.0,USD,208472192,0.03748,9149152,13962600,35759,28104,1690761600,1693440000,0.0026,0.23169,0.61014,1.69,0.004,10.5,1.2609524,1688083200,1719705600,1688083200,-0.153,10380000,0.73,1.14,2:1,1199232000,0.753,9.38,NMS,EQUITY,TWIN,TWIN,"Twin Disc, Incorporated","Twin Disc, Incorporated",322151400,America/New_York,EDT,-14400000,13.24,3.0,hold,13555000,0.971,22225000,36738000,0.683,2.195,276960000,25.247,20.564,0.02843,0.07717,74332000,15506125,22898000,-0.179,0.105,0.26838,0.080249995,0.04645,USD,
3,222 East Erie Street,Suite 400,Milwaukee,WI,53202,United States,262 638 4000,https://www.twindisc.com,Specialty Industrial Machinery,Industrials,"Twin Disc, Incorporated designs, manufactures, and sells marine and heavy duty off-highway power transmission equipment in the United States, the Netherlands, China, Australia, Italy, and internationally. The company operates in two segments, Manufacturing and Distribution. Its principal products include marine transmissions, azimuth drives, surface drives, propellers, and boat management systems, as well as power-shift transmissions, hydraulic torque converters, power take-offs, industrial clutches, and controls systems. The company also provides non-twin disc manufactured products. It sells its products through a direct sales force and distributor network to customers primarily in the pleasure craft, commercial, and military marine markets, as well as in the energy and natural resources, government, and industrial markets. The company was incorporated in 1918 and is headquartered in Milwaukee, Wisconsin.",739,"{'maxAge': 1, 'name': 'Robin  Schilz', 'title': 'Chief Information Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,2,2,7,5,1693526400,1703980800,86400,2,13.59,13.53,13.24,13.67,13.59,13.53,13.24,13.67,1447113600,0.0,0.970262,18.136986,11.614035,20228,20228,15679,19700,19700,12.01,14.55,800,2900,184864816,8.6,14.7,0.6674784,12.9472,11.1707,0.0,0.0,USD,208472192,0.03748,9149152,13962600,35759,28104,1690761600,1693440000,0.0026,0.23169,0.61014,1.69,0.004,10.5,1.2609524,1688083200,1719705600,1688083200,-0.153,10380000,0.73,1.14,2:1,1199232000,0.753,9.38,NMS,EQUITY,TWIN,TWIN,"Twin Disc, Incorporated","Twin Disc, Incorporated",322151400,America/New_York,EDT,-14400000,13.24,3.0,hold,13555000,0.971,22225000,36738000,0.683,2.195,276960000,25.247,20.564,0.02843,0.07717,74332000,15506125,22898000,-0.179,0.105,0.26838,0.080249995,0.04645,USD,
4,222 East Erie Street,Suite 400,Milwaukee,WI,53202,United States,262 638 4000,https://www.twindisc.com,Specialty Industrial Machinery,Industrials,"Twin Disc, Incorporated designs, manufactures, and sells marine and heavy duty off-highway power transmission equipment in the United States, the Netherlands, China, Australia, Italy, and internationally. The company operates in two segments, Manufacturing and Distribution. Its principal products include marine transmissions, azimuth drives, surface drives, propellers, and boat management systems, as well as power-shift transmissions, hydraulic torque converters, power take-offs, industrial clutches, and controls systems. The company also provides non-twin disc manufactured products. It sells its products through a direct sales force and distributor network to customers primarily in the pleasure craft, commercial, and military marine markets, as well as in the energy and natural resources, government, and industrial markets. The company was incorporated in 1918 and is headquartered in Milwaukee, Wisconsin.",739,"{'maxAge': 1, 'name': 'Greg  Mueller', 'title': 'Director of Strategic Marketing', 'exercisedValue': 0, 'unexercisedValue': 0}",10,2,2,7,5,1693526400,1703980800,86400,2,13.59,13.53,13.24,13.67,13.59,13.53,13.24,13.67,1447113600,0.0,0.970262,18.136986,11.614035,20228,20228,15679,19700,19700,12.01,14.55,800,2900,184864816,8.6,14.7,0.6674784,12.9472,11.1707,0.0,0.0,USD,208472192,0.03748,9149152,13962600,35759,28104,1690761600,1693440000,0.0026,0.23169,0.61014,1.69,0.004,10.5,1.2609524,1688083200,1719705600,1688083200,-0.153,10380000,0.73,1.14,2:1,1199232000,0.753,9.38,NMS,EQUITY,TWIN,TWIN,"Twin Disc, Incorporated","Twin Disc, Incorporated",322151400,America/New_York,EDT,-14400000,13.24,3.0,hold,13555000,0.971,22225000,36738000,0.683,2.195,276960000,25.247,20.564,0.02843,0.07717,74332000,15506125,22898000,-0.179,0.105,0.26838,0.080249995,0.04645,USD,
5,222 East Erie Street,Suite 400,Milwaukee,WI,53202,United States,262 638 4000,https://www.twindisc.com,Specialty Industrial Machinery,Industrials,"Twin Disc, Incorporated designs, manufactures, and sells marine and heavy duty off-highway power transmission equipment in the United States, the Netherlands, China, Australia, Italy, and internationally. The company operates in two segments, Manufacturing and Distribution. Its principal products include marine transmissions, azimuth drives, surface drives, propellers, and boat management systems, as well as power-shift transmissions, hydraulic torque converters, power take-offs, industrial clutches, and controls systems. The company also provides non-twin disc manufactured products. It sells its products through a direct sales force and distributor network to customers primarily in the pleasure craft, commercial, and military marine markets, as well as in the energy and natural resources, government, and industrial markets. The company was incorporated in 1918 and is headquartered in Milwaukee, Wisconsin.",739,"{'maxAge': 1, 'name': 'Brian W. Plemel', 'title': 'VP of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",10,2,2,7,5,1693526400,1703980800,86400,2,13.59,13.53,13.24,13.67,13.59,13.53,13.24,13.67,1447113600,0.0,0.970262,18.136986,11.614035,20228,20228,15679,19700,19700,12.01,14.55,800,2900,184864816,8.6,14.7,0.6674784,12.9472,11.1707,0.0,0.0,USD,208472192,0.03748,9149152,13962600,35759,28104,1690761600,1693440000,0.0026,0.23169,0.61014,1.69,0.004,10.5,1.2609524,1688083200,1719705600,1688083200,-0.153,10380000,0.73,1.14,2:1,1199232000,0.753,9.38,NMS,EQUITY,TWIN,TWIN,"Twin Disc, Incorporated","Twin Disc, Incorporated",322151400,America/New_York,EDT,-14400000,13.24,3.0,hold,13555000,0.971,22225000,36738000,0.683,2.195,276960000,25.247,20.564,0.02843,0.07717,74332000,15506125,22898000,-0.179,0.105,0.26838,0.080249995,0.04645,USD,
6,222 East Erie Street,Suite 400,Milwaukee,WI,53202,United States,262 638 4000,https://www.twindisc.com,Specialty Industrial Machinery,Industrials,"Twin Disc, Incorporated designs, manufactures, and sells marine and heavy duty off-highway power transmission equipment in the United States, the Netherlands, China, Australia, Italy, and internationally. The company operates in two segments, Manufacturing and Distribution. Its principal products include marine transmissions, azimuth drives, surface drives, propellers, and boat management systems, as well as power-shift transmissions, hydraulic torque converters, power take-offs, industrial clutches, and controls systems. The company also provides non-twin disc manufactured products. It sells its products through a direct sales force and distributor network to customers primarily in the pleasure craft, commercial, and military marine markets, as well as in the energy and natural resources, government, and industrial markets. The company was incorporated in 1918 and is headquartered in Milwaukee, Wisconsin.",739,"{'maxAge': 1, 'name': 'Scott  Baron', 'title': 'Chief Information Security Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,2,2,7,5,1693526400,1703980800,86400,2,13.59,13.53,13.24,13.67,13.59,13.53,13.24,13.67,1447113600,0.0,0.970262,18.136986,11.614035,20228,20228,15679,19700,19700,12.01,14.55,800,2900,184864816,8.6,14.7,0.6674784,12.9472,11.1707,0.0,0.0,USD,208472192,0.03748,9149152,13962600,35759,28104,1690761600,1693440000,0.0026,0.23169,0.61014,1.69,0.004,10.5,1.2609524,1688083200,1719705600,1688083200,-0.153,10380000,0.73,1.14,2:1,1199232000,0.753,9.38,NMS,EQUITY,TWIN,TWIN,"Twin Disc, Incorporated","Twin Disc, Incorporated",322151400,America/New_York,EDT,-14400000,13.24,3.0,hold,13555000,0.971,22225000,36738000,0.683,2.195,276960000,25.247,20.564,0.02843,0.07717,74332000,15506125,22898000,-0.179,0.105,0.26838,0.080249995,0.04645,USD,
7,222 East Erie Street,Suite 400,Milwaukee,WI,53202,United States,262 638 4000,https://www.twindisc.com,Specialty Industrial Machinery,Industrials,"Twin Disc, Incorporated designs, manufactures, and sells marine and heavy duty off-highway power transmission equipment in the United States, the Netherlands, China, Australia, Italy, and internationally. The company operates in two segments, Manufacturing and Distribution. Its principal products include marine transmissions, azimuth drives, surface drives, propellers, and boat management systems, as well as power-shift transmissions, hydraulic torque converters, power take-offs, industrial clutches, and controls systems. The company also provides non-twin disc manufactured products. It sells its products through a direct sales force and distributor network to customers primarily in the pleasure craft, commercial, and military marine markets, as well as in the energy and natural resources, government, and industrial markets. The company was incorporated in 1918 and is headquartered in Milwaukee, Wisconsin.",739,"{'maxAge': 1, 'name': 'Mike  Kienast', 'title': 'Corp. Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",10,2,2,7,5,1693526400,1703980800,86400,2,13.59,13.53,13.24,13.67,13.59,13.53,13.24,13.67,1447113600,0.0,0.970262,18.136986,11.614035,20228,20228,15679,19700,19700,12.01,14.55,800,2900,184864816,8.6,14.7,0.6674784,12.9472,11.1707,0.0,0.0,USD,208472192,0.03748,9149152,13962600,35759,28104,1690761600,1693440000,0.0026,0.23169,0.61014,1.69,0.004,10.5,1.2609524,1688083200,1719705600,1688083200,-0.153,10380000,0.73,1.14,2:1,1199232000,0.753,9.38,NMS,EQUITY,TWIN,TWIN,"Twin Disc, Incorporated","Twin Disc, Incorporated",322151400,America/New_York,EDT,-14400000,13.24,3.0,hold,13555000,0.971,22225000,36738000,0.683,2.195,276960000,25.247,20.564,0.02843,0.07717,74332000,15506125,22898000,-0.179,0.105,0.26838,0.080249995,0.04645,USD,
