,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,225 West Washington Street,Indianapolis,IN,46204-3438,United States,317 636 1600,https://www.simon.com,REIT—Retail,Real Estate,"Simon is a real estate investment trust engaged in the ownership of premier shopping, dining, entertainment and mixed-use destinations and an S&P 100 company (Simon Property Group, NYSE: SPG). Our properties across North America, Europe and Asia provide community gathering places for millions of people every day and generate billions in annual sales.",2500,"{'maxAge': 1, 'name': 'Mr. David E. Simon', 'age': 60, 'title': 'Chairman, CEO & Pres', 'yearBorn': 1962, 'fiscalYear': 2022, 'totalPay': 29402916, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,117.38,117.26,116.23,117.35,117.38,117.26,116.23,117.35,7.6,0.0647,1694044800,1.0942,6.13,1.558437,17.664644,18.30346,2837202,2837202,1444882,1664180,1664180,116.18,117.38,1400,800,43584835584,86.02,133.08,8.017616,118.2464,115.654,7.2,0.06133924,USD,63749693440,0.39630002,324146273,327191008,4925520,5191806,1690761600,1693440000,0.0150999995,0.009,0.89021003,3.83,0.020399999,8.65,13.457805,1672444800,1703980800,1688083200,-0.021,2150993920,6.59,6.36,2.25,1063:1000,1401321600,11.727,16.215,NYQ,EQUITY,SPG,SPG,"Simon Property Group, Inc.","Simon Property Group, Inc.",755879400,America/New_York,EDT,-14400000,116.41,160.0,106.0,130.87,126.0,2.4,buy,15,837465024,2.559,3931540992,25483673600,0.437,0.437,5436133888,722.484,16.62,0.0504,0.64829004,4290493000,2270751232,3831964928,-0.016,0.07,0.81291,0.72322,0.48878,USD,14.615
1,225 West Washington Street,Indianapolis,IN,46204-3438,United States,317 636 1600,https://www.simon.com,REIT—Retail,Real Estate,"Simon is a real estate investment trust engaged in the ownership of premier shopping, dining, entertainment and mixed-use destinations and an S&P 100 company (Simon Property Group, NYSE: SPG). Our properties across North America, Europe and Asia provide community gathering places for millions of people every day and generate billions in annual sales.",2500,"{'maxAge': 1, 'name': 'Mr. Brian J. McDade', 'age': 43, 'title': 'Exec. VP & CFO', 'yearBorn': 1979, 'fiscalYear': 2022, 'totalPay': 4343890, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,117.38,117.26,116.23,117.35,117.38,117.26,116.23,117.35,7.6,0.0647,1694044800,1.0942,6.13,1.558437,17.664644,18.30346,2837202,2837202,1444882,1664180,1664180,116.18,117.38,1400,800,43584835584,86.02,133.08,8.017616,118.2464,115.654,7.2,0.06133924,USD,63749693440,0.39630002,324146273,327191008,4925520,5191806,1690761600,1693440000,0.0150999995,0.009,0.89021003,3.83,0.020399999,8.65,13.457805,1672444800,1703980800,1688083200,-0.021,2150993920,6.59,6.36,2.25,1063:1000,1401321600,11.727,16.215,NYQ,EQUITY,SPG,SPG,"Simon Property Group, Inc.","Simon Property Group, Inc.",755879400,America/New_York,EDT,-14400000,116.41,160.0,106.0,130.87,126.0,2.4,buy,15,837465024,2.559,3931540992,25483673600,0.437,0.437,5436133888,722.484,16.62,0.0504,0.64829004,4290493000,2270751232,3831964928,-0.016,0.07,0.81291,0.72322,0.48878,USD,14.615
2,225 West Washington Street,Indianapolis,IN,46204-3438,United States,317 636 1600,https://www.simon.com,REIT—Retail,Real Estate,"Simon is a real estate investment trust engaged in the ownership of premier shopping, dining, entertainment and mixed-use destinations and an S&P 100 company (Simon Property Group, NYSE: SPG). Our properties across North America, Europe and Asia provide community gathering places for millions of people every day and generate billions in annual sales.",2500,"{'maxAge': 1, 'name': 'Mr. Adam J. Reuille', 'age': 47, 'title': 'Sr. VP & Chief Accounting Officer', 'yearBorn': 1975, 'fiscalYear': 2022, 'totalPay': 1894703, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,117.38,117.26,116.23,117.35,117.38,117.26,116.23,117.35,7.6,0.0647,1694044800,1.0942,6.13,1.558437,17.664644,18.30346,2837202,2837202,1444882,1664180,1664180,116.18,117.38,1400,800,43584835584,86.02,133.08,8.017616,118.2464,115.654,7.2,0.06133924,USD,63749693440,0.39630002,324146273,327191008,4925520,5191806,1690761600,1693440000,0.0150999995,0.009,0.89021003,3.83,0.020399999,8.65,13.457805,1672444800,1703980800,1688083200,-0.021,2150993920,6.59,6.36,2.25,1063:1000,1401321600,11.727,16.215,NYQ,EQUITY,SPG,SPG,"Simon Property Group, Inc.","Simon Property Group, Inc.",755879400,America/New_York,EDT,-14400000,116.41,160.0,106.0,130.87,126.0,2.4,buy,15,837465024,2.559,3931540992,25483673600,0.437,0.437,5436133888,722.484,16.62,0.0504,0.64829004,4290493000,2270751232,3831964928,-0.016,0.07,0.81291,0.72322,0.48878,USD,14.615
3,225 West Washington Street,Indianapolis,IN,46204-3438,United States,317 636 1600,https://www.simon.com,REIT—Retail,Real Estate,"Simon is a real estate investment trust engaged in the ownership of premier shopping, dining, entertainment and mixed-use destinations and an S&P 100 company (Simon Property Group, NYSE: SPG). Our properties across North America, Europe and Asia provide community gathering places for millions of people every day and generate billions in annual sales.",2500,"{'maxAge': 1, 'name': 'Mr. John  Rulli', 'age': 66, 'title': 'Chief Admin. Officer', 'yearBorn': 1956, 'fiscalYear': 2022, 'totalPay': 2951997, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,117.38,117.26,116.23,117.35,117.38,117.26,116.23,117.35,7.6,0.0647,1694044800,1.0942,6.13,1.558437,17.664644,18.30346,2837202,2837202,1444882,1664180,1664180,116.18,117.38,1400,800,43584835584,86.02,133.08,8.017616,118.2464,115.654,7.2,0.06133924,USD,63749693440,0.39630002,324146273,327191008,4925520,5191806,1690761600,1693440000,0.0150999995,0.009,0.89021003,3.83,0.020399999,8.65,13.457805,1672444800,1703980800,1688083200,-0.021,2150993920,6.59,6.36,2.25,1063:1000,1401321600,11.727,16.215,NYQ,EQUITY,SPG,SPG,"Simon Property Group, Inc.","Simon Property Group, Inc.",755879400,America/New_York,EDT,-14400000,116.41,160.0,106.0,130.87,126.0,2.4,buy,15,837465024,2.559,3931540992,25483673600,0.437,0.437,5436133888,722.484,16.62,0.0504,0.64829004,4290493000,2270751232,3831964928,-0.016,0.07,0.81291,0.72322,0.48878,USD,14.615
4,225 West Washington Street,Indianapolis,IN,46204-3438,United States,317 636 1600,https://www.simon.com,REIT—Retail,Real Estate,"Simon is a real estate investment trust engaged in the ownership of premier shopping, dining, entertainment and mixed-use destinations and an S&P 100 company (Simon Property Group, NYSE: SPG). Our properties across North America, Europe and Asia provide community gathering places for millions of people every day and generate billions in annual sales.",2500,"{'maxAge': 1, 'name': 'Mr. Steven E. Fivel', 'age': 61, 'title': 'Gen. Counsel & Sec.', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 7449961, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,117.38,117.26,116.23,117.35,117.38,117.26,116.23,117.35,7.6,0.0647,1694044800,1.0942,6.13,1.558437,17.664644,18.30346,2837202,2837202,1444882,1664180,1664180,116.18,117.38,1400,800,43584835584,86.02,133.08,8.017616,118.2464,115.654,7.2,0.06133924,USD,63749693440,0.39630002,324146273,327191008,4925520,5191806,1690761600,1693440000,0.0150999995,0.009,0.89021003,3.83,0.020399999,8.65,13.457805,1672444800,1703980800,1688083200,-0.021,2150993920,6.59,6.36,2.25,1063:1000,1401321600,11.727,16.215,NYQ,EQUITY,SPG,SPG,"Simon Property Group, Inc.","Simon Property Group, Inc.",755879400,America/New_York,EDT,-14400000,116.41,160.0,106.0,130.87,126.0,2.4,buy,15,837465024,2.559,3931540992,25483673600,0.437,0.437,5436133888,722.484,16.62,0.0504,0.64829004,4290493000,2270751232,3831964928,-0.016,0.07,0.81291,0.72322,0.48878,USD,14.615
5,225 West Washington Street,Indianapolis,IN,46204-3438,United States,317 636 1600,https://www.simon.com,REIT—Retail,Real Estate,"Simon is a real estate investment trust engaged in the ownership of premier shopping, dining, entertainment and mixed-use destinations and an S&P 100 company (Simon Property Group, NYSE: SPG). Our properties across North America, Europe and Asia provide community gathering places for millions of people every day and generate billions in annual sales.",2500,"{'maxAge': 1, 'name': 'Mr. Steven K. Broadwater', 'age': 55, 'title': 'Sr. VP of Financial Reporting & Operations', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,117.38,117.26,116.23,117.35,117.38,117.26,116.23,117.35,7.6,0.0647,1694044800,1.0942,6.13,1.558437,17.664644,18.30346,2837202,2837202,1444882,1664180,1664180,116.18,117.38,1400,800,43584835584,86.02,133.08,8.017616,118.2464,115.654,7.2,0.06133924,USD,63749693440,0.39630002,324146273,327191008,4925520,5191806,1690761600,1693440000,0.0150999995,0.009,0.89021003,3.83,0.020399999,8.65,13.457805,1672444800,1703980800,1688083200,-0.021,2150993920,6.59,6.36,2.25,1063:1000,1401321600,11.727,16.215,NYQ,EQUITY,SPG,SPG,"Simon Property Group, Inc.","Simon Property Group, Inc.",755879400,America/New_York,EDT,-14400000,116.41,160.0,106.0,130.87,126.0,2.4,buy,15,837465024,2.559,3931540992,25483673600,0.437,0.437,5436133888,722.484,16.62,0.0504,0.64829004,4290493000,2270751232,3831964928,-0.016,0.07,0.81291,0.72322,0.48878,USD,14.615
6,225 West Washington Street,Indianapolis,IN,46204-3438,United States,317 636 1600,https://www.simon.com,REIT—Retail,Real Estate,"Simon is a real estate investment trust engaged in the ownership of premier shopping, dining, entertainment and mixed-use destinations and an S&P 100 company (Simon Property Group, NYSE: SPG). Our properties across North America, Europe and Asia provide community gathering places for millions of people every day and generate billions in annual sales.",2500,"{'maxAge': 1, 'name': 'Mr. Stanley  Shashoua', 'age': 51, 'title': 'Chief Investment Officer', 'yearBorn': 1971, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,117.38,117.26,116.23,117.35,117.38,117.26,116.23,117.35,7.6,0.0647,1694044800,1.0942,6.13,1.558437,17.664644,18.30346,2837202,2837202,1444882,1664180,1664180,116.18,117.38,1400,800,43584835584,86.02,133.08,8.017616,118.2464,115.654,7.2,0.06133924,USD,63749693440,0.39630002,324146273,327191008,4925520,5191806,1690761600,1693440000,0.0150999995,0.009,0.89021003,3.83,0.020399999,8.65,13.457805,1672444800,1703980800,1688083200,-0.021,2150993920,6.59,6.36,2.25,1063:1000,1401321600,11.727,16.215,NYQ,EQUITY,SPG,SPG,"Simon Property Group, Inc.","Simon Property Group, Inc.",755879400,America/New_York,EDT,-14400000,116.41,160.0,106.0,130.87,126.0,2.4,buy,15,837465024,2.559,3931540992,25483673600,0.437,0.437,5436133888,722.484,16.62,0.0504,0.64829004,4290493000,2270751232,3831964928,-0.016,0.07,0.81291,0.72322,0.48878,USD,14.615
7,225 West Washington Street,Indianapolis,IN,46204-3438,United States,317 636 1600,https://www.simon.com,REIT—Retail,Real Estate,"Simon is a real estate investment trust engaged in the ownership of premier shopping, dining, entertainment and mixed-use destinations and an S&P 100 company (Simon Property Group, NYSE: SPG). Our properties across North America, Europe and Asia provide community gathering places for millions of people every day and generate billions in annual sales.",2500,"{'maxAge': 1, 'name': 'Joseph W. Chiappetta', 'title': 'Sr. VP & Chief Technology Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,117.38,117.26,116.23,117.35,117.38,117.26,116.23,117.35,7.6,0.0647,1694044800,1.0942,6.13,1.558437,17.664644,18.30346,2837202,2837202,1444882,1664180,1664180,116.18,117.38,1400,800,43584835584,86.02,133.08,8.017616,118.2464,115.654,7.2,0.06133924,USD,63749693440,0.39630002,324146273,327191008,4925520,5191806,1690761600,1693440000,0.0150999995,0.009,0.89021003,3.83,0.020399999,8.65,13.457805,1672444800,1703980800,1688083200,-0.021,2150993920,6.59,6.36,2.25,1063:1000,1401321600,11.727,16.215,NYQ,EQUITY,SPG,SPG,"Simon Property Group, Inc.","Simon Property Group, Inc.",755879400,America/New_York,EDT,-14400000,116.41,160.0,106.0,130.87,126.0,2.4,buy,15,837465024,2.559,3931540992,25483673600,0.437,0.437,5436133888,722.484,16.62,0.0504,0.64829004,4290493000,2270751232,3831964928,-0.016,0.07,0.81291,0.72322,0.48878,USD,14.615
8,225 West Washington Street,Indianapolis,IN,46204-3438,United States,317 636 1600,https://www.simon.com,REIT—Retail,Real Estate,"Simon is a real estate investment trust engaged in the ownership of premier shopping, dining, entertainment and mixed-use destinations and an S&P 100 company (Simon Property Group, NYSE: SPG). Our properties across North America, Europe and Asia provide community gathering places for millions of people every day and generate billions in annual sales.",2500,"{'maxAge': 1, 'name': 'Mr. Thomas  Ward', 'age': 53, 'title': 'Sr. VP of Investor Relations', 'yearBorn': 1969, 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,117.38,117.26,116.23,117.35,117.38,117.26,116.23,117.35,7.6,0.0647,1694044800,1.0942,6.13,1.558437,17.664644,18.30346,2837202,2837202,1444882,1664180,1664180,116.18,117.38,1400,800,43584835584,86.02,133.08,8.017616,118.2464,115.654,7.2,0.06133924,USD,63749693440,0.39630002,324146273,327191008,4925520,5191806,1690761600,1693440000,0.0150999995,0.009,0.89021003,3.83,0.020399999,8.65,13.457805,1672444800,1703980800,1688083200,-0.021,2150993920,6.59,6.36,2.25,1063:1000,1401321600,11.727,16.215,NYQ,EQUITY,SPG,SPG,"Simon Property Group, Inc.","Simon Property Group, Inc.",755879400,America/New_York,EDT,-14400000,116.41,160.0,106.0,130.87,126.0,2.4,buy,15,837465024,2.559,3931540992,25483673600,0.437,0.437,5436133888,722.484,16.62,0.0504,0.64829004,4290493000,2270751232,3831964928,-0.016,0.07,0.81291,0.72322,0.48878,USD,14.615
9,225 West Washington Street,Indianapolis,IN,46204-3438,United States,317 636 1600,https://www.simon.com,REIT—Retail,Real Estate,"Simon is a real estate investment trust engaged in the ownership of premier shopping, dining, entertainment and mixed-use destinations and an S&P 100 company (Simon Property Group, NYSE: SPG). Our properties across North America, Europe and Asia provide community gathering places for millions of people every day and generate billions in annual sales.",2500,"{'maxAge': 1, 'name': 'Ali  Slocum', 'title': 'VP of PR', 'exercisedValue': 0, 'unexercisedValue': 0}",10,10,10,10,10,1693526400,1672444800,86400,2,117.38,117.26,116.23,117.35,117.38,117.26,116.23,117.35,7.6,0.0647,1694044800,1.0942,6.13,1.558437,17.664644,18.30346,2837202,2837202,1444882,1664180,1664180,116.18,117.38,1400,800,43584835584,86.02,133.08,8.017616,118.2464,115.654,7.2,0.06133924,USD,63749693440,0.39630002,324146273,327191008,4925520,5191806,1690761600,1693440000,0.0150999995,0.009,0.89021003,3.83,0.020399999,8.65,13.457805,1672444800,1703980800,1688083200,-0.021,2150993920,6.59,6.36,2.25,1063:1000,1401321600,11.727,16.215,NYQ,EQUITY,SPG,SPG,"Simon Property Group, Inc.","Simon Property Group, Inc.",755879400,America/New_York,EDT,-14400000,116.41,160.0,106.0,130.87,126.0,2.4,buy,15,837465024,2.559,3931540992,25483673600,0.437,0.437,5436133888,722.484,16.62,0.0504,0.64829004,4290493000,2270751232,3831964928,-0.016,0.07,0.81291,0.72322,0.48878,USD,14.615
