,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,5858 Blackshire Path,Inver Grove Heights,MN,55076,United States,952-838-3838,952-838-3836,https://www.berifuels.com,Oil & Gas Refining & Marketing,Energy,"Blue Earth Resources, Inc., through its subsidiary, PetroResources, Inc., engages in the acquisition and asset management of royalty and override royalty interests, and/or non-operating working interests in producing oil and gas properties in the United States. It holds minority interests in approximately 300 wells located in 8 states. The company was formerly known as Century Controls International, Inc. and changed its name to Blue Earth Resources, Inc. in September 2010. Blue Earth Resources, Inc. is based in Inver Grove Heights, Minnesota.","{'maxAge': 1, 'name': 'Mr. Leo  Christiansen', 'age': 91, 'title': 'Pres', 'yearBorn': 1931, 'fiscalYear': 2004, 'totalPay': 55200, 'exercisedValue': 0, 'unexercisedValue': 0}",1104451200,86400,4,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.0,-1.217842,15075,15075,5156,5500,5500,667630,0.095,0.583,1.5994624,0.20924,0.24941,0.0,0.0,USD,460334,-1.59341,0,1.764,0.10204082,1330473600,1362096000,1338422400,-665104,-0.09,1:20,1374019200,1.103,-3.412,PNK,EQUITY,BERI,BERI,BLUE EARTH RESOURCES INC,"Blue Earth Resources, Inc.",1293805800,America/New_York,EDT,-14400000,0.18,none,38428,0.021,-134910,23600,0.526,0.526,417409,0.691,0.226,-0.02417,-0.18045,209522,-93497,22683,0.417,0.52341,-0.32321,-0.35266998,USD,
1,5858 Blackshire Path,Inver Grove Heights,MN,55076,United States,952-838-3838,952-838-3836,https://www.berifuels.com,Oil & Gas Refining & Marketing,Energy,"Blue Earth Resources, Inc., through its subsidiary, PetroResources, Inc., engages in the acquisition and asset management of royalty and override royalty interests, and/or non-operating working interests in producing oil and gas properties in the United States. It holds minority interests in approximately 300 wells located in 8 states. The company was formerly known as Century Controls International, Inc. and changed its name to Blue Earth Resources, Inc. in September 2010. Blue Earth Resources, Inc. is based in Inver Grove Heights, Minnesota.","{'maxAge': 1, 'name': 'Mr. Scott M. Boruff', 'age': 59, 'title': 'Chief Exec. Officer', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",1104451200,86400,4,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.0,-1.217842,15075,15075,5156,5500,5500,667630,0.095,0.583,1.5994624,0.20924,0.24941,0.0,0.0,USD,460334,-1.59341,0,1.764,0.10204082,1330473600,1362096000,1338422400,-665104,-0.09,1:20,1374019200,1.103,-3.412,PNK,EQUITY,BERI,BERI,BLUE EARTH RESOURCES INC,"Blue Earth Resources, Inc.",1293805800,America/New_York,EDT,-14400000,0.18,none,38428,0.021,-134910,23600,0.526,0.526,417409,0.691,0.226,-0.02417,-0.18045,209522,-93497,22683,0.417,0.52341,-0.32321,-0.35266998,USD,
2,5858 Blackshire Path,Inver Grove Heights,MN,55076,United States,952-838-3838,952-838-3836,https://www.berifuels.com,Oil & Gas Refining & Marketing,Energy,"Blue Earth Resources, Inc., through its subsidiary, PetroResources, Inc., engages in the acquisition and asset management of royalty and override royalty interests, and/or non-operating working interests in producing oil and gas properties in the United States. It holds minority interests in approximately 300 wells located in 8 states. The company was formerly known as Century Controls International, Inc. and changed its name to Blue Earth Resources, Inc. in September 2010. Blue Earth Resources, Inc. is based in Inver Grove Heights, Minnesota.","{'maxAge': 1, 'name': 'Mr. Charles B. Lobetti III', 'age': 59, 'title': 'Chief Financial Officer', 'yearBorn': 1963, 'exercisedValue': 0, 'unexercisedValue': 0}",1104451200,86400,4,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.0,-1.217842,15075,15075,5156,5500,5500,667630,0.095,0.583,1.5994624,0.20924,0.24941,0.0,0.0,USD,460334,-1.59341,0,1.764,0.10204082,1330473600,1362096000,1338422400,-665104,-0.09,1:20,1374019200,1.103,-3.412,PNK,EQUITY,BERI,BERI,BLUE EARTH RESOURCES INC,"Blue Earth Resources, Inc.",1293805800,America/New_York,EDT,-14400000,0.18,none,38428,0.021,-134910,23600,0.526,0.526,417409,0.691,0.226,-0.02417,-0.18045,209522,-93497,22683,0.417,0.52341,-0.32321,-0.35266998,USD,
3,5858 Blackshire Path,Inver Grove Heights,MN,55076,United States,952-838-3838,952-838-3836,https://www.berifuels.com,Oil & Gas Refining & Marketing,Energy,"Blue Earth Resources, Inc., through its subsidiary, PetroResources, Inc., engages in the acquisition and asset management of royalty and override royalty interests, and/or non-operating working interests in producing oil and gas properties in the United States. It holds minority interests in approximately 300 wells located in 8 states. The company was formerly known as Century Controls International, Inc. and changed its name to Blue Earth Resources, Inc. in September 2010. Blue Earth Resources, Inc. is based in Inver Grove Heights, Minnesota.","{'maxAge': 1, 'name': 'Mr. Billy  Ford', 'title': 'Chief Operating Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1104451200,86400,4,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.0,-1.217842,15075,15075,5156,5500,5500,667630,0.095,0.583,1.5994624,0.20924,0.24941,0.0,0.0,USD,460334,-1.59341,0,1.764,0.10204082,1330473600,1362096000,1338422400,-665104,-0.09,1:20,1374019200,1.103,-3.412,PNK,EQUITY,BERI,BERI,BLUE EARTH RESOURCES INC,"Blue Earth Resources, Inc.",1293805800,America/New_York,EDT,-14400000,0.18,none,38428,0.021,-134910,23600,0.526,0.526,417409,0.691,0.226,-0.02417,-0.18045,209522,-93497,22683,0.417,0.52341,-0.32321,-0.35266998,USD,
4,5858 Blackshire Path,Inver Grove Heights,MN,55076,United States,952-838-3838,952-838-3836,https://www.berifuels.com,Oil & Gas Refining & Marketing,Energy,"Blue Earth Resources, Inc., through its subsidiary, PetroResources, Inc., engages in the acquisition and asset management of royalty and override royalty interests, and/or non-operating working interests in producing oil and gas properties in the United States. It holds minority interests in approximately 300 wells located in 8 states. The company was formerly known as Century Controls International, Inc. and changed its name to Blue Earth Resources, Inc. in September 2010. Blue Earth Resources, Inc. is based in Inver Grove Heights, Minnesota.","{'maxAge': 1, 'name': 'Mr. Todd  Hardwick', 'title': 'Chief Technical Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1104451200,86400,4,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.0,-1.217842,15075,15075,5156,5500,5500,667630,0.095,0.583,1.5994624,0.20924,0.24941,0.0,0.0,USD,460334,-1.59341,0,1.764,0.10204082,1330473600,1362096000,1338422400,-665104,-0.09,1:20,1374019200,1.103,-3.412,PNK,EQUITY,BERI,BERI,BLUE EARTH RESOURCES INC,"Blue Earth Resources, Inc.",1293805800,America/New_York,EDT,-14400000,0.18,none,38428,0.021,-134910,23600,0.526,0.526,417409,0.691,0.226,-0.02417,-0.18045,209522,-93497,22683,0.417,0.52341,-0.32321,-0.35266998,USD,
5,5858 Blackshire Path,Inver Grove Heights,MN,55076,United States,952-838-3838,952-838-3836,https://www.berifuels.com,Oil & Gas Refining & Marketing,Energy,"Blue Earth Resources, Inc., through its subsidiary, PetroResources, Inc., engages in the acquisition and asset management of royalty and override royalty interests, and/or non-operating working interests in producing oil and gas properties in the United States. It holds minority interests in approximately 300 wells located in 8 states. The company was formerly known as Century Controls International, Inc. and changed its name to Blue Earth Resources, Inc. in September 2010. Blue Earth Resources, Inc. is based in Inver Grove Heights, Minnesota.","{'maxAge': 1, 'name': 'Mr. Billy  Phipps', 'title': 'Chief Marketing Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1104451200,86400,4,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.0,-1.217842,15075,15075,5156,5500,5500,667630,0.095,0.583,1.5994624,0.20924,0.24941,0.0,0.0,USD,460334,-1.59341,0,1.764,0.10204082,1330473600,1362096000,1338422400,-665104,-0.09,1:20,1374019200,1.103,-3.412,PNK,EQUITY,BERI,BERI,BLUE EARTH RESOURCES INC,"Blue Earth Resources, Inc.",1293805800,America/New_York,EDT,-14400000,0.18,none,38428,0.021,-134910,23600,0.526,0.526,417409,0.691,0.226,-0.02417,-0.18045,209522,-93497,22683,0.417,0.52341,-0.32321,-0.35266998,USD,
6,5858 Blackshire Path,Inver Grove Heights,MN,55076,United States,952-838-3838,952-838-3836,https://www.berifuels.com,Oil & Gas Refining & Marketing,Energy,"Blue Earth Resources, Inc., through its subsidiary, PetroResources, Inc., engages in the acquisition and asset management of royalty and override royalty interests, and/or non-operating working interests in producing oil and gas properties in the United States. It holds minority interests in approximately 300 wells located in 8 states. The company was formerly known as Century Controls International, Inc. and changed its name to Blue Earth Resources, Inc. in September 2010. Blue Earth Resources, Inc. is based in Inver Grove Heights, Minnesota.","{'maxAge': 1, 'name': 'Vincent R. Guertin', 'age': 70, 'title': 'Sec. & Director', 'yearBorn': 1952, 'exercisedValue': 0, 'unexercisedValue': 0}",1104451200,86400,4,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.0,-1.217842,15075,15075,5156,5500,5500,667630,0.095,0.583,1.5994624,0.20924,0.24941,0.0,0.0,USD,460334,-1.59341,0,1.764,0.10204082,1330473600,1362096000,1338422400,-665104,-0.09,1:20,1374019200,1.103,-3.412,PNK,EQUITY,BERI,BERI,BLUE EARTH RESOURCES INC,"Blue Earth Resources, Inc.",1293805800,America/New_York,EDT,-14400000,0.18,none,38428,0.021,-134910,23600,0.526,0.526,417409,0.691,0.226,-0.02417,-0.18045,209522,-93497,22683,0.417,0.52341,-0.32321,-0.35266998,USD,
