,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,grossProfits,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Unit 20,460 Stirling Highway,Peppermint Grove,WA,6011,Australia,61 8 6270 6316,https://www.industmin.com,Other Industrial Metals & Mining,Basic Materials,"Industrial Minerals Ltd, a mineral exploration company, explores for and develops mineral projects in Australia. The company primarily explores for gypsum and salt, silica sand, construction sand, and aggregates. It holds 100% interests in 14 high purity silica sand projects and 6 industrial mineral projects in Western Australia. The company was incorporated in 2021 and is headquartered in Peppermint Grove, Australia.","{'maxAge': 1, 'name': 'Mr. Jeffrey  Sweet', 'title': 'CEO, MD & Director', 'fiscalYear': 2022, 'totalPay': 219000, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.4,0.4,0.4,0.415,0.4,0.4,0.4,0.415,0.0,-0.098097,5000,5000,30807,24654,24654,0.4,0.415,26717700,0.3,0.745,31920.79,0.4859,0.4210375,0.0,0.0,AUD,24349492,0.0,21492845,64380000,0.66142,0.0,0.053,7.8301888,1656547200,1688083200,1672444800,-1723185,-0.03,2:5,1565136000,29091.387,ASX,EQUITY,IND.AX,IND.AX,INDUSTRIAL FPO,Industrial Minerals Ltd,1626134400,Australia/Sydney,AEST,36000000,0.415,none,2158143,0.034,155134,14.497,14.497,837,4.578,0.0,837,-1138865,1.0,0.0,-2016.2186,AUD,
1,Unit 20,460 Stirling Highway,Peppermint Grove,WA,6011,Australia,61 8 6270 6316,https://www.industmin.com,Other Industrial Metals & Mining,Basic Materials,"Industrial Minerals Ltd, a mineral exploration company, explores for and develops mineral projects in Australia. The company primarily explores for gypsum and salt, silica sand, construction sand, and aggregates. It holds 100% interests in 14 high purity silica sand projects and 6 industrial mineral projects in Western Australia. The company was incorporated in 2021 and is headquartered in Peppermint Grove, Australia.","{'maxAge': 1, 'name': 'Mr. Alexander James Neuling ACIS, BSc, FCA (ICAEW), FCIS', 'age': 48, 'title': 'Company Sec. & Independent Non Exec. Director', 'yearBorn': 1974, 'fiscalYear': 2022, 'totalPay': 87581, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.4,0.4,0.4,0.415,0.4,0.4,0.4,0.415,0.0,-0.098097,5000,5000,30807,24654,24654,0.4,0.415,26717700,0.3,0.745,31920.79,0.4859,0.4210375,0.0,0.0,AUD,24349492,0.0,21492845,64380000,0.66142,0.0,0.053,7.8301888,1656547200,1688083200,1672444800,-1723185,-0.03,2:5,1565136000,29091.387,ASX,EQUITY,IND.AX,IND.AX,INDUSTRIAL FPO,Industrial Minerals Ltd,1626134400,Australia/Sydney,AEST,36000000,0.415,none,2158143,0.034,155134,14.497,14.497,837,4.578,0.0,837,-1138865,1.0,0.0,-2016.2186,AUD,
2,Unit 20,460 Stirling Highway,Peppermint Grove,WA,6011,Australia,61 8 6270 6316,https://www.industmin.com,Other Industrial Metals & Mining,Basic Materials,"Industrial Minerals Ltd, a mineral exploration company, explores for and develops mineral projects in Australia. The company primarily explores for gypsum and salt, silica sand, construction sand, and aggregates. It holds 100% interests in 14 high purity silica sand projects and 6 industrial mineral projects in Western Australia. The company was incorporated in 2021 and is headquartered in Peppermint Grove, Australia.","{'maxAge': 1, 'name': 'Ms. Natalie  Madden B.Sc., BSc, F.C.A., FCA', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.4,0.4,0.4,0.415,0.4,0.4,0.4,0.415,0.0,-0.098097,5000,5000,30807,24654,24654,0.4,0.415,26717700,0.3,0.745,31920.79,0.4859,0.4210375,0.0,0.0,AUD,24349492,0.0,21492845,64380000,0.66142,0.0,0.053,7.8301888,1656547200,1688083200,1672444800,-1723185,-0.03,2:5,1565136000,29091.387,ASX,EQUITY,IND.AX,IND.AX,INDUSTRIAL FPO,Industrial Minerals Ltd,1626134400,Australia/Sydney,AEST,36000000,0.415,none,2158143,0.034,155134,14.497,14.497,837,4.578,0.0,837,-1138865,1.0,0.0,-2016.2186,AUD,
