,address1,address2,state,zip,country,phone,fax,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,debtToEquity,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,5968 N. Govt. Way,Suite 305 Dalton Gardens,ID,83815,United States,604-839-7985,604-682-2499,Other Precious Metals & Mining,Basic Materials,"Premium Exploration Inc., a mineral exploration company, engages in the exploration and development of precious metal properties primarily in the United States. It principally explores for gold, silver, platinum, palladium, and rhodium. The company holds interests in the Idaho Gold Project covering 398 unpatented claims, 5 patented claims, and 1 state of Idaho Mineral Lease totaling approximately 3515 hectares located in the Orogrande Shear Zone, Idaho. It also has interests in the Chrome Mountain Project, a platinum group element property consisting of 69 contiguous claims covering 557 hectares on the Stillwater Complex in south-central Montana. Premium Exploration Inc. was incorporated in 2004 and is based in North Vancouver, Canada.","{'maxAge': 1, 'name': 'Mr. John Patric Ryan B.S., J.D.', 'age': 60, 'title': 'Chairman, CEO & Pres', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,4,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,0.0,-3.747579,150,150,0,0,0,0.0,0.0,0,0,4219,1e-06,0.0001,0.0001,0.0001,0.0,0.0,USD,441485,0.0,42197700,0.024,4.1666666e-05,1388448000,1419984000,1412035200,-2705667,-0.0,1:10,1380672000,-0.241,PNK,EQUITY,PMMEF,PMMEF,PREMIUM EXPLORATION,"Premium Exploration, Inc.",1278423000,America/New_York,EDT,-14400000,1e-06,none,1938,0.0,-1829316,443381,0.009,0.17,44.178,-0.4109,-1.99666,-1340985,-1526144,0.0,0.0,0.0,CAD,
