,address1,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,grossProfits,operatingCashflow,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240207/blackrock-munivest-fund-ii-inc-usd-fund,Asset Management,Financial Services,"BlackRock MuniVest Fund II, Inc. is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in long-term municipal bonds exempt from federal income taxes. BlackRock MuniVest Fund II, Inc. was formed on March 29, 1993 and is domiciled in United States.","{'maxAge': 1, 'name': 'Mr. Charles Choon Sik Park', 'age': 55, 'title': 'Chief Compliance Officer and Anti-Money Laundering Officer', 'yearBorn': 1967, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.94,9.92,9.9,9.955,9.94,9.92,9.9,9.955,0.38,0.0381,1694649600,5.06,0.545988,31596,31596,55164,118860,118860,9.79,9.94,800,1300,211787040,9.51,11.33,11.939039,10.3378,10.5726,0.634,0.0637827,USD,379683168,0.77992,21328000,7219,7180,1690761600,1693440000,0.00029999999,0.00014999999,0.26572,0.15,0.00029999999,12.521,0.7930677,1659225600,1690761600,1675123200,13835048,-1.99,21.404,NYQ,EQUITY,MVT,MVT,"Blackrock MuniVest Fund II, Inc","BlackRock MuniVest Fund II, Inc.",734621400,America/New_York,EDT,-14400000,9.93,none,181079,0.008,168077184,0.076,0.094,17739036,62.94,17739036,66643836,1.0,0.0,0.84648,USD,
1,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240207/blackrock-munivest-fund-ii-inc-usd-fund,Asset Management,Financial Services,"BlackRock MuniVest Fund II, Inc. is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in long-term municipal bonds exempt from federal income taxes. BlackRock MuniVest Fund II, Inc. was formed on March 29, 1993 and is domiciled in United States.","{'maxAge': 1, 'name': 'Mr. Theodore R. Jaeckel Jr., CFA', 'age': 61, 'title': 'Portfolio Mang.', 'yearBorn': 1961, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.94,9.92,9.9,9.955,9.94,9.92,9.9,9.955,0.38,0.0381,1694649600,5.06,0.545988,31596,31596,55164,118860,118860,9.79,9.94,800,1300,211787040,9.51,11.33,11.939039,10.3378,10.5726,0.634,0.0637827,USD,379683168,0.77992,21328000,7219,7180,1690761600,1693440000,0.00029999999,0.00014999999,0.26572,0.15,0.00029999999,12.521,0.7930677,1659225600,1690761600,1675123200,13835048,-1.99,21.404,NYQ,EQUITY,MVT,MVT,"Blackrock MuniVest Fund II, Inc","BlackRock MuniVest Fund II, Inc.",734621400,America/New_York,EDT,-14400000,9.93,none,181079,0.008,168077184,0.076,0.094,17739036,62.94,17739036,66643836,1.0,0.0,0.84648,USD,
2,50 Hudson Yards,New York,NY,10001,United States,212 810 5300,212 810 5801,https://www.blackrock.com/investing/products/240207/blackrock-munivest-fund-ii-inc-usd-fund,Asset Management,Financial Services,"BlackRock MuniVest Fund II, Inc. is a closed ended fixed income mutual fund launched by BlackRock, Inc. It is managed by BlackRock Advisors, LLC. The fund invests in fixed income markets. It invests primarily in long-term municipal bonds exempt from federal income taxes. BlackRock MuniVest Fund II, Inc. was formed on March 29, 1993 and is domiciled in United States.","{'maxAge': 1, 'name': ""Mr. Walter C. O'Connor C.F.A., CFA"", 'age': 60, 'title': 'Portfolio Mang.', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",86400,2,9.94,9.92,9.9,9.955,9.94,9.92,9.9,9.955,0.38,0.0381,1694649600,5.06,0.545988,31596,31596,55164,118860,118860,9.79,9.94,800,1300,211787040,9.51,11.33,11.939039,10.3378,10.5726,0.634,0.0637827,USD,379683168,0.77992,21328000,7219,7180,1690761600,1693440000,0.00029999999,0.00014999999,0.26572,0.15,0.00029999999,12.521,0.7930677,1659225600,1690761600,1675123200,13835048,-1.99,21.404,NYQ,EQUITY,MVT,MVT,"Blackrock MuniVest Fund II, Inc","BlackRock MuniVest Fund II, Inc.",734621400,America/New_York,EDT,-14400000,9.93,none,181079,0.008,168077184,0.076,0.094,17739036,62.94,17739036,66643836,1.0,0.0,0.84648,USD,
