,address1,address2,city,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,China Resources Building,"Room 2008, 20th Floor 26 Harbour Road",Wan Chai,Hong Kong,852 3955 0625,https://www.yeigi.com,Scientific & Technical Instruments,Technology,"Yunnan Energy International Co. Limited, an investment holding company, engages in the distribution of analytical and laboratory instruments, and life science equipment in the People's Republic of China, Hong Kong, Macau, Oceania, Asia, and internationally. The company operates through two segments, Distribution Business and Supply Chain Business. It offers analytical instruments, such as chromatographs, spectrophotometers, electronic microscopes, and life science and general laboratory instruments, as well as related repair and maintenance services. The company also engages in the trading and supply chain business of construction materials, agricultural commodities, consumer products, and medical devices. It serves businesses and institutions that include hospital, universities, research institutions, companies in the industrial sector, and government agencies. The company was formerly known as Techcomp (Holdings) Limited and changed its name to Yunnan Energy International Co. Limited in December 2018. Yunnan Energy International Co. Limited was founded in 1988 and is headquartered in Wan Chai, Hong Kong. Yunnan Energy International Co. Limited is a subsidiary of Baodi International Investment Company Ltd.",31,"{'maxAge': 1, 'name': 'Mr. Xiangwei  Hu', 'age': 50, 'title': 'Exec. Chairman', 'yearBorn': 1972, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,1462406400,0.0,0.227477,3500,3500,80,350,350,0.053,0.047,26400572,0.053,0.169,0.093532816,0.08492,0.12428,0.0,0.0,SGD,84058160,-0.052249998,74241289,275436992,0.80603,0.0,0.593,0.089376055,1672444800,1703980800,1688083200,-14748000,-0.01,0.298,-15.737,SES,EQUITY,T43.SI,T43.SI,Yunnan Energy,Yunnan Energy International Co. Limited,1089594000,Asia/Singapore,SGT,28800000,0.053,none,91278000,0.331,-5341500,160738000,1.062,1.801,282260000,98.361,1.025,-0.010989999,-0.08474,13565000,-0.052,0.03601,-0.018919999,-0.020380002,HKD,
1,China Resources Building,"Room 2008, 20th Floor 26 Harbour Road",Wan Chai,Hong Kong,852 3955 0625,https://www.yeigi.com,Scientific & Technical Instruments,Technology,"Yunnan Energy International Co. Limited, an investment holding company, engages in the distribution of analytical and laboratory instruments, and life science equipment in the People's Republic of China, Hong Kong, Macau, Oceania, Asia, and internationally. The company operates through two segments, Distribution Business and Supply Chain Business. It offers analytical instruments, such as chromatographs, spectrophotometers, electronic microscopes, and life science and general laboratory instruments, as well as related repair and maintenance services. The company also engages in the trading and supply chain business of construction materials, agricultural commodities, consumer products, and medical devices. It serves businesses and institutions that include hospital, universities, research institutions, companies in the industrial sector, and government agencies. The company was formerly known as Techcomp (Holdings) Limited and changed its name to Yunnan Energy International Co. Limited in December 2018. Yunnan Energy International Co. Limited was founded in 1988 and is headquartered in Wan Chai, Hong Kong. Yunnan Energy International Co. Limited is a subsidiary of Baodi International Investment Company Ltd.",31,"{'maxAge': 1, 'name': 'Mr. Henan  Song', 'age': 29, 'title': 'Head of Bus. Devel. Department & Exec. Director', 'yearBorn': 1993, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,1462406400,0.0,0.227477,3500,3500,80,350,350,0.053,0.047,26400572,0.053,0.169,0.093532816,0.08492,0.12428,0.0,0.0,SGD,84058160,-0.052249998,74241289,275436992,0.80603,0.0,0.593,0.089376055,1672444800,1703980800,1688083200,-14748000,-0.01,0.298,-15.737,SES,EQUITY,T43.SI,T43.SI,Yunnan Energy,Yunnan Energy International Co. Limited,1089594000,Asia/Singapore,SGT,28800000,0.053,none,91278000,0.331,-5341500,160738000,1.062,1.801,282260000,98.361,1.025,-0.010989999,-0.08474,13565000,-0.052,0.03601,-0.018919999,-0.020380002,HKD,
2,China Resources Building,"Room 2008, 20th Floor 26 Harbour Road",Wan Chai,Hong Kong,852 3955 0625,https://www.yeigi.com,Scientific & Technical Instruments,Technology,"Yunnan Energy International Co. Limited, an investment holding company, engages in the distribution of analytical and laboratory instruments, and life science equipment in the People's Republic of China, Hong Kong, Macau, Oceania, Asia, and internationally. The company operates through two segments, Distribution Business and Supply Chain Business. It offers analytical instruments, such as chromatographs, spectrophotometers, electronic microscopes, and life science and general laboratory instruments, as well as related repair and maintenance services. The company also engages in the trading and supply chain business of construction materials, agricultural commodities, consumer products, and medical devices. It serves businesses and institutions that include hospital, universities, research institutions, companies in the industrial sector, and government agencies. The company was formerly known as Techcomp (Holdings) Limited and changed its name to Yunnan Energy International Co. Limited in December 2018. Yunnan Energy International Co. Limited was founded in 1988 and is headquartered in Wan Chai, Hong Kong. Yunnan Energy International Co. Limited is a subsidiary of Baodi International Investment Company Ltd.",31,"{'maxAge': 1, 'name': 'Ms. Yingxue  Zhu', 'age': 32, 'title': 'Exec. Director & CEO', 'yearBorn': 1990, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,1462406400,0.0,0.227477,3500,3500,80,350,350,0.053,0.047,26400572,0.053,0.169,0.093532816,0.08492,0.12428,0.0,0.0,SGD,84058160,-0.052249998,74241289,275436992,0.80603,0.0,0.593,0.089376055,1672444800,1703980800,1688083200,-14748000,-0.01,0.298,-15.737,SES,EQUITY,T43.SI,T43.SI,Yunnan Energy,Yunnan Energy International Co. Limited,1089594000,Asia/Singapore,SGT,28800000,0.053,none,91278000,0.331,-5341500,160738000,1.062,1.801,282260000,98.361,1.025,-0.010989999,-0.08474,13565000,-0.052,0.03601,-0.018919999,-0.020380002,HKD,
3,China Resources Building,"Room 2008, 20th Floor 26 Harbour Road",Wan Chai,Hong Kong,852 3955 0625,https://www.yeigi.com,Scientific & Technical Instruments,Technology,"Yunnan Energy International Co. Limited, an investment holding company, engages in the distribution of analytical and laboratory instruments, and life science equipment in the People's Republic of China, Hong Kong, Macau, Oceania, Asia, and internationally. The company operates through two segments, Distribution Business and Supply Chain Business. It offers analytical instruments, such as chromatographs, spectrophotometers, electronic microscopes, and life science and general laboratory instruments, as well as related repair and maintenance services. The company also engages in the trading and supply chain business of construction materials, agricultural commodities, consumer products, and medical devices. It serves businesses and institutions that include hospital, universities, research institutions, companies in the industrial sector, and government agencies. The company was formerly known as Techcomp (Holdings) Limited and changed its name to Yunnan Energy International Co. Limited in December 2018. Yunnan Energy International Co. Limited was founded in 1988 and is headquartered in Wan Chai, Hong Kong. Yunnan Energy International Co. Limited is a subsidiary of Baodi International Investment Company Ltd.",31,"{'maxAge': 1, 'name': 'Mr. Jie  Yang', 'age': 46, 'title': 'CFO & Exec. Director', 'yearBorn': 1976, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,1462406400,0.0,0.227477,3500,3500,80,350,350,0.053,0.047,26400572,0.053,0.169,0.093532816,0.08492,0.12428,0.0,0.0,SGD,84058160,-0.052249998,74241289,275436992,0.80603,0.0,0.593,0.089376055,1672444800,1703980800,1688083200,-14748000,-0.01,0.298,-15.737,SES,EQUITY,T43.SI,T43.SI,Yunnan Energy,Yunnan Energy International Co. Limited,1089594000,Asia/Singapore,SGT,28800000,0.053,none,91278000,0.331,-5341500,160738000,1.062,1.801,282260000,98.361,1.025,-0.010989999,-0.08474,13565000,-0.052,0.03601,-0.018919999,-0.020380002,HKD,
4,China Resources Building,"Room 2008, 20th Floor 26 Harbour Road",Wan Chai,Hong Kong,852 3955 0625,https://www.yeigi.com,Scientific & Technical Instruments,Technology,"Yunnan Energy International Co. Limited, an investment holding company, engages in the distribution of analytical and laboratory instruments, and life science equipment in the People's Republic of China, Hong Kong, Macau, Oceania, Asia, and internationally. The company operates through two segments, Distribution Business and Supply Chain Business. It offers analytical instruments, such as chromatographs, spectrophotometers, electronic microscopes, and life science and general laboratory instruments, as well as related repair and maintenance services. The company also engages in the trading and supply chain business of construction materials, agricultural commodities, consumer products, and medical devices. It serves businesses and institutions that include hospital, universities, research institutions, companies in the industrial sector, and government agencies. The company was formerly known as Techcomp (Holdings) Limited and changed its name to Yunnan Energy International Co. Limited in December 2018. Yunnan Energy International Co. Limited was founded in 1988 and is headquartered in Wan Chai, Hong Kong. Yunnan Energy International Co. Limited is a subsidiary of Baodi International Investment Company Ltd.",31,"{'maxAge': 1, 'name': 'Mr. Jin  Wang', 'age': 36, 'title': 'Exec. Director', 'yearBorn': 1986, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,1462406400,0.0,0.227477,3500,3500,80,350,350,0.053,0.047,26400572,0.053,0.169,0.093532816,0.08492,0.12428,0.0,0.0,SGD,84058160,-0.052249998,74241289,275436992,0.80603,0.0,0.593,0.089376055,1672444800,1703980800,1688083200,-14748000,-0.01,0.298,-15.737,SES,EQUITY,T43.SI,T43.SI,Yunnan Energy,Yunnan Energy International Co. Limited,1089594000,Asia/Singapore,SGT,28800000,0.053,none,91278000,0.331,-5341500,160738000,1.062,1.801,282260000,98.361,1.025,-0.010989999,-0.08474,13565000,-0.052,0.03601,-0.018919999,-0.020380002,HKD,
5,China Resources Building,"Room 2008, 20th Floor 26 Harbour Road",Wan Chai,Hong Kong,852 3955 0625,https://www.yeigi.com,Scientific & Technical Instruments,Technology,"Yunnan Energy International Co. Limited, an investment holding company, engages in the distribution of analytical and laboratory instruments, and life science equipment in the People's Republic of China, Hong Kong, Macau, Oceania, Asia, and internationally. The company operates through two segments, Distribution Business and Supply Chain Business. It offers analytical instruments, such as chromatographs, spectrophotometers, electronic microscopes, and life science and general laboratory instruments, as well as related repair and maintenance services. The company also engages in the trading and supply chain business of construction materials, agricultural commodities, consumer products, and medical devices. It serves businesses and institutions that include hospital, universities, research institutions, companies in the industrial sector, and government agencies. The company was formerly known as Techcomp (Holdings) Limited and changed its name to Yunnan Energy International Co. Limited in December 2018. Yunnan Energy International Co. Limited was founded in 1988 and is headquartered in Wan Chai, Hong Kong. Yunnan Energy International Co. Limited is a subsidiary of Baodi International Investment Company Ltd.",31,"{'maxAge': 1, 'name': 'Mr. King Hang  Ng', 'age': 38, 'title': 'Company Sec.', 'yearBorn': 1984, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.053,0.053,0.053,0.053,0.053,0.053,0.053,0.053,1462406400,0.0,0.227477,3500,3500,80,350,350,0.053,0.047,26400572,0.053,0.169,0.093532816,0.08492,0.12428,0.0,0.0,SGD,84058160,-0.052249998,74241289,275436992,0.80603,0.0,0.593,0.089376055,1672444800,1703980800,1688083200,-14748000,-0.01,0.298,-15.737,SES,EQUITY,T43.SI,T43.SI,Yunnan Energy,Yunnan Energy International Co. Limited,1089594000,Asia/Singapore,SGT,28800000,0.053,none,91278000,0.331,-5341500,160738000,1.062,1.801,282260000,98.361,1.025,-0.010989999,-0.08474,13565000,-0.052,0.03601,-0.018919999,-0.020380002,HKD,
