,address1,address2,city,zip,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,totalRevenue,revenuePerShare,grossProfits,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Janpriya Crest,"113, Pantheon Road Egmore",Chennai,600008,India,91 44 4906 0606,91 44 2819 5527,https://www.abanoffshore.com,Oil & Gas Drilling,Energy,"Aban Offshore Limited, together with its subsidiaries, provides offshore drilling and production services to companies engaged in the exploration, development, and production of oil and gas in India and internationally. It offers exploratory, drilling, hydrocarbons production, and manning and management services. The company owns and operates various offshore drilling rigs, drill ships, and floating production units. Aban Offshore Limited was incorporated in 1986 and is based in Chennai, India.",39,"{'maxAge': 1, 'name': 'Mr. Reji  Abraham BE, PGDM', 'age': 56, 'title': 'MD & Exec. Director', 'yearBorn': 1966, 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,46.9,48.0,45.55,48.3,46.9,48.0,45.55,48.3,1442188800,0.0,1.031582,0.92404306,192045,192045,316435,490583,490583,0.0,0.0,0,0,2705231616,31.4,57.0,0.6639289,42.526,41.939,0.0,0.0,INR,152568463360,-2.9723902,30767369,58365300,0.47164002,0.01713,-3820.513,1680220800,1711843200,1688083200,-12088280064,-211.41,50.16,5:1,1115164800,37.444,-132.667,NSI,EQUITY,ABAN.NS,ABAN.NS,ABAN OFFSHORE,Aban Offshore Limited,1029123900,Asia/Kolkata,IST,19800000,46.35,none,1485030016,25.445,-1150007552,151348412416,4074579968,69.815,3389210000,-0.226,0.86236,-0.28224,-0.33787,INR,
1,Janpriya Crest,"113, Pantheon Road Egmore",Chennai,600008,India,91 44 4906 0606,91 44 2819 5527,https://www.abanoffshore.com,Oil & Gas Drilling,Energy,"Aban Offshore Limited, together with its subsidiaries, provides offshore drilling and production services to companies engaged in the exploration, development, and production of oil and gas in India and internationally. It offers exploratory, drilling, hydrocarbons production, and manning and management services. The company owns and operates various offshore drilling rigs, drill ships, and floating production units. Aban Offshore Limited was incorporated in 1986 and is based in Chennai, India.",39,"{'maxAge': 1, 'name': 'Mr. Chakkungal Pathayapura Gopalkrishnan A.C.A., A.C.S., ACA, ACS, B.Com (Hons), B.Com., L.', 'age': 66, 'title': 'Deputy MD, CFO & Exec. Non Promoter Director', 'yearBorn': 1956, 'fiscalYear': 2023, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,46.9,48.0,45.55,48.3,46.9,48.0,45.55,48.3,1442188800,0.0,1.031582,0.92404306,192045,192045,316435,490583,490583,0.0,0.0,0,0,2705231616,31.4,57.0,0.6639289,42.526,41.939,0.0,0.0,INR,152568463360,-2.9723902,30767369,58365300,0.47164002,0.01713,-3820.513,1680220800,1711843200,1688083200,-12088280064,-211.41,50.16,5:1,1115164800,37.444,-132.667,NSI,EQUITY,ABAN.NS,ABAN.NS,ABAN OFFSHORE,Aban Offshore Limited,1029123900,Asia/Kolkata,IST,19800000,46.35,none,1485030016,25.445,-1150007552,151348412416,4074579968,69.815,3389210000,-0.226,0.86236,-0.28224,-0.33787,INR,
2,Janpriya Crest,"113, Pantheon Road Egmore",Chennai,600008,India,91 44 4906 0606,91 44 2819 5527,https://www.abanoffshore.com,Oil & Gas Drilling,Energy,"Aban Offshore Limited, together with its subsidiaries, provides offshore drilling and production services to companies engaged in the exploration, development, and production of oil and gas in India and internationally. It offers exploratory, drilling, hydrocarbons production, and manning and management services. The company owns and operates various offshore drilling rigs, drill ships, and floating production units. Aban Offshore Limited was incorporated in 1986 and is based in Chennai, India.",39,"{'maxAge': 1, 'name': 'Mr. Steve  Ogston', 'title': 'Gen. Mang. of Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,46.9,48.0,45.55,48.3,46.9,48.0,45.55,48.3,1442188800,0.0,1.031582,0.92404306,192045,192045,316435,490583,490583,0.0,0.0,0,0,2705231616,31.4,57.0,0.6639289,42.526,41.939,0.0,0.0,INR,152568463360,-2.9723902,30767369,58365300,0.47164002,0.01713,-3820.513,1680220800,1711843200,1688083200,-12088280064,-211.41,50.16,5:1,1115164800,37.444,-132.667,NSI,EQUITY,ABAN.NS,ABAN.NS,ABAN OFFSHORE,Aban Offshore Limited,1029123900,Asia/Kolkata,IST,19800000,46.35,none,1485030016,25.445,-1150007552,151348412416,4074579968,69.815,3389210000,-0.226,0.86236,-0.28224,-0.33787,INR,
3,Janpriya Crest,"113, Pantheon Road Egmore",Chennai,600008,India,91 44 4906 0606,91 44 2819 5527,https://www.abanoffshore.com,Oil & Gas Drilling,Energy,"Aban Offshore Limited, together with its subsidiaries, provides offshore drilling and production services to companies engaged in the exploration, development, and production of oil and gas in India and internationally. It offers exploratory, drilling, hydrocarbons production, and manning and management services. The company owns and operates various offshore drilling rigs, drill ships, and floating production units. Aban Offshore Limited was incorporated in 1986 and is based in Chennai, India.",39,"{'maxAge': 1, 'name': 'Mr. Vijay  Saheta', 'age': 56, 'title': 'VP of Fin. & Accounts', 'yearBorn': 1966, 'fiscalYear': 2010, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,46.9,48.0,45.55,48.3,46.9,48.0,45.55,48.3,1442188800,0.0,1.031582,0.92404306,192045,192045,316435,490583,490583,0.0,0.0,0,0,2705231616,31.4,57.0,0.6639289,42.526,41.939,0.0,0.0,INR,152568463360,-2.9723902,30767369,58365300,0.47164002,0.01713,-3820.513,1680220800,1711843200,1688083200,-12088280064,-211.41,50.16,5:1,1115164800,37.444,-132.667,NSI,EQUITY,ABAN.NS,ABAN.NS,ABAN OFFSHORE,Aban Offshore Limited,1029123900,Asia/Kolkata,IST,19800000,46.35,none,1485030016,25.445,-1150007552,151348412416,4074579968,69.815,3389210000,-0.226,0.86236,-0.28224,-0.33787,INR,
4,Janpriya Crest,"113, Pantheon Road Egmore",Chennai,600008,India,91 44 4906 0606,91 44 2819 5527,https://www.abanoffshore.com,Oil & Gas Drilling,Energy,"Aban Offshore Limited, together with its subsidiaries, provides offshore drilling and production services to companies engaged in the exploration, development, and production of oil and gas in India and internationally. It offers exploratory, drilling, hydrocarbons production, and manning and management services. The company owns and operates various offshore drilling rigs, drill ships, and floating production units. Aban Offshore Limited was incorporated in 1986 and is based in Chennai, India.",39,"{'maxAge': 1, 'name': 'Mr. Vinod  Pillai', 'age': 60, 'title': 'VP of HR & Admin.', 'yearBorn': 1962, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,46.9,48.0,45.55,48.3,46.9,48.0,45.55,48.3,1442188800,0.0,1.031582,0.92404306,192045,192045,316435,490583,490583,0.0,0.0,0,0,2705231616,31.4,57.0,0.6639289,42.526,41.939,0.0,0.0,INR,152568463360,-2.9723902,30767369,58365300,0.47164002,0.01713,-3820.513,1680220800,1711843200,1688083200,-12088280064,-211.41,50.16,5:1,1115164800,37.444,-132.667,NSI,EQUITY,ABAN.NS,ABAN.NS,ABAN OFFSHORE,Aban Offshore Limited,1029123900,Asia/Kolkata,IST,19800000,46.35,none,1485030016,25.445,-1150007552,151348412416,4074579968,69.815,3389210000,-0.226,0.86236,-0.28224,-0.33787,INR,
5,Janpriya Crest,"113, Pantheon Road Egmore",Chennai,600008,India,91 44 4906 0606,91 44 2819 5527,https://www.abanoffshore.com,Oil & Gas Drilling,Energy,"Aban Offshore Limited, together with its subsidiaries, provides offshore drilling and production services to companies engaged in the exploration, development, and production of oil and gas in India and internationally. It offers exploratory, drilling, hydrocarbons production, and manning and management services. The company owns and operates various offshore drilling rigs, drill ships, and floating production units. Aban Offshore Limited was incorporated in 1986 and is based in Chennai, India.",39,"{'maxAge': 1, 'name': 'Mr. S. N. Balaji', 'title': 'Deputy GM of Legal & Sec.', 'fiscalYear': 2020, 'exercisedValue': 0, 'unexercisedValue': 0}",1703980800,86400,2,46.9,48.0,45.55,48.3,46.9,48.0,45.55,48.3,1442188800,0.0,1.031582,0.92404306,192045,192045,316435,490583,490583,0.0,0.0,0,0,2705231616,31.4,57.0,0.6639289,42.526,41.939,0.0,0.0,INR,152568463360,-2.9723902,30767369,58365300,0.47164002,0.01713,-3820.513,1680220800,1711843200,1688083200,-12088280064,-211.41,50.16,5:1,1115164800,37.444,-132.667,NSI,EQUITY,ABAN.NS,ABAN.NS,ABAN OFFSHORE,Aban Offshore Limited,1029123900,Asia/Kolkata,IST,19800000,46.35,none,1485030016,25.445,-1150007552,151348412416,4074579968,69.815,3389210000,-0.226,0.86236,-0.28224,-0.33787,INR,
