,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,5310 Maryland Way,Brentwood,TN,37027,United States,(615) 872-4800,https://www.kirklands.com,Home Improvement Retail,Consumer Cyclical,"Kirkland's, Inc. operates as a specialty retailer of home décor and furnishings in the United States. Its stores provide various merchandise, including holiday décor, furniture, textiles, ornamental wall décor, decorative accessories, art, mirrors, home fragrance, lighting, floral, housewares, and gifts. The company operates its stores under the Kirkland's, Kirkland's Home, Kirkland's Home Outlet, Kirkland's Outlet, and The Kirkland Collection names. It operates physical stores and an e-commerce website, www.kirklands.com. Kirkland's, Inc. was founded in 1966 and is headquartered in Brentwood, Tennessee.",1000,"{'maxAge': 1, 'name': 'Ms. Ann E. Joyce', 'age': 57, 'title': 'Interim CEO & Director', 'yearBorn': 1965, 'fiscalYear': 2022, 'totalPay': 68750, 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,4,5,4,1693526400,1672444800,86400,4,2.14,2.17,2.11,2.1897,2.14,2.17,2.11,2.1897,1433289600,0.0,1.862378,-1.5514705,67302,67302,94654,121720,121720,2.11,2.23,1200,1000,27255712,2.0,4.87,0.056804273,2.7596,3.0682,0.0,0.0,USD,220748176,-0.08879,10208729,12917400,1038973,877216,1690761600,1693440000,0.0804,0.10232,0.30431,9.24,0.0991,-0.09,1674864000,1706400000,1690588800,-42605000,-3.3,-1.36,-0.17,0.46,-10.422,NMS,EQUITY,KIRK,KIRK,"Kirkland's, Inc.","Kirkland's, Inc.",1028035800,America/New_York,EDT,-14400000,2.11,7.0,1.5,4.25,4.25,2.5,buy,2,4890000,0.379,-21181000,197995008,0.045,0.889,479817984,37.53,-0.0691,-2.18762,24633000,9387000,-0.123,0.24235001,-0.04414,-0.07339,USD,
1,5310 Maryland Way,Brentwood,TN,37027,United States,(615) 872-4800,https://www.kirklands.com,Home Improvement Retail,Consumer Cyclical,"Kirkland's, Inc. operates as a specialty retailer of home décor and furnishings in the United States. Its stores provide various merchandise, including holiday décor, furniture, textiles, ornamental wall décor, decorative accessories, art, mirrors, home fragrance, lighting, floral, housewares, and gifts. The company operates its stores under the Kirkland's, Kirkland's Home, Kirkland's Home Outlet, Kirkland's Outlet, and The Kirkland Collection names. It operates physical stores and an e-commerce website, www.kirklands.com. Kirkland's, Inc. was founded in 1966 and is headquartered in Brentwood, Tennessee.",1000,"{'maxAge': 1, 'name': 'Ms. Amy A. E. Sullivan', 'age': 43, 'title': 'Pres & COO', 'yearBorn': 1979, 'fiscalYear': 2022, 'totalPay': 1512978, 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,4,5,4,1693526400,1672444800,86400,4,2.14,2.17,2.11,2.1897,2.14,2.17,2.11,2.1897,1433289600,0.0,1.862378,-1.5514705,67302,67302,94654,121720,121720,2.11,2.23,1200,1000,27255712,2.0,4.87,0.056804273,2.7596,3.0682,0.0,0.0,USD,220748176,-0.08879,10208729,12917400,1038973,877216,1690761600,1693440000,0.0804,0.10232,0.30431,9.24,0.0991,-0.09,1674864000,1706400000,1690588800,-42605000,-3.3,-1.36,-0.17,0.46,-10.422,NMS,EQUITY,KIRK,KIRK,"Kirkland's, Inc.","Kirkland's, Inc.",1028035800,America/New_York,EDT,-14400000,2.11,7.0,1.5,4.25,4.25,2.5,buy,2,4890000,0.379,-21181000,197995008,0.045,0.889,479817984,37.53,-0.0691,-2.18762,24633000,9387000,-0.123,0.24235001,-0.04414,-0.07339,USD,
2,5310 Maryland Way,Brentwood,TN,37027,United States,(615) 872-4800,https://www.kirklands.com,Home Improvement Retail,Consumer Cyclical,"Kirkland's, Inc. operates as a specialty retailer of home décor and furnishings in the United States. Its stores provide various merchandise, including holiday décor, furniture, textiles, ornamental wall décor, decorative accessories, art, mirrors, home fragrance, lighting, floral, housewares, and gifts. The company operates its stores under the Kirkland's, Kirkland's Home, Kirkland's Home Outlet, Kirkland's Outlet, and The Kirkland Collection names. It operates physical stores and an e-commerce website, www.kirklands.com. Kirkland's, Inc. was founded in 1966 and is headquartered in Brentwood, Tennessee.",1000,"{'maxAge': 1, 'name': 'Mr. W. Michael Madden', 'age': 52, 'title': 'Exec. VP & CFO', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 420114, 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,4,5,4,1693526400,1672444800,86400,4,2.14,2.17,2.11,2.1897,2.14,2.17,2.11,2.1897,1433289600,0.0,1.862378,-1.5514705,67302,67302,94654,121720,121720,2.11,2.23,1200,1000,27255712,2.0,4.87,0.056804273,2.7596,3.0682,0.0,0.0,USD,220748176,-0.08879,10208729,12917400,1038973,877216,1690761600,1693440000,0.0804,0.10232,0.30431,9.24,0.0991,-0.09,1674864000,1706400000,1690588800,-42605000,-3.3,-1.36,-0.17,0.46,-10.422,NMS,EQUITY,KIRK,KIRK,"Kirkland's, Inc.","Kirkland's, Inc.",1028035800,America/New_York,EDT,-14400000,2.11,7.0,1.5,4.25,4.25,2.5,buy,2,4890000,0.379,-21181000,197995008,0.045,0.889,479817984,37.53,-0.0691,-2.18762,24633000,9387000,-0.123,0.24235001,-0.04414,-0.07339,USD,
3,5310 Maryland Way,Brentwood,TN,37027,United States,(615) 872-4800,https://www.kirklands.com,Home Improvement Retail,Consumer Cyclical,"Kirkland's, Inc. operates as a specialty retailer of home décor and furnishings in the United States. Its stores provide various merchandise, including holiday décor, furniture, textiles, ornamental wall décor, decorative accessories, art, mirrors, home fragrance, lighting, floral, housewares, and gifts. The company operates its stores under the Kirkland's, Kirkland's Home, Kirkland's Home Outlet, Kirkland's Outlet, and The Kirkland Collection names. It operates physical stores and an e-commerce website, www.kirklands.com. Kirkland's, Inc. was founded in 1966 and is headquartered in Brentwood, Tennessee.",1000,"{'maxAge': 1, 'name': 'Maureen  Minard', 'title': 'VP & CTO', 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,4,5,4,1693526400,1672444800,86400,4,2.14,2.17,2.11,2.1897,2.14,2.17,2.11,2.1897,1433289600,0.0,1.862378,-1.5514705,67302,67302,94654,121720,121720,2.11,2.23,1200,1000,27255712,2.0,4.87,0.056804273,2.7596,3.0682,0.0,0.0,USD,220748176,-0.08879,10208729,12917400,1038973,877216,1690761600,1693440000,0.0804,0.10232,0.30431,9.24,0.0991,-0.09,1674864000,1706400000,1690588800,-42605000,-3.3,-1.36,-0.17,0.46,-10.422,NMS,EQUITY,KIRK,KIRK,"Kirkland's, Inc.","Kirkland's, Inc.",1028035800,America/New_York,EDT,-14400000,2.11,7.0,1.5,4.25,4.25,2.5,buy,2,4890000,0.379,-21181000,197995008,0.045,0.889,479817984,37.53,-0.0691,-2.18762,24633000,9387000,-0.123,0.24235001,-0.04414,-0.07339,USD,
4,5310 Maryland Way,Brentwood,TN,37027,United States,(615) 872-4800,https://www.kirklands.com,Home Improvement Retail,Consumer Cyclical,"Kirkland's, Inc. operates as a specialty retailer of home décor and furnishings in the United States. Its stores provide various merchandise, including holiday décor, furniture, textiles, ornamental wall décor, decorative accessories, art, mirrors, home fragrance, lighting, floral, housewares, and gifts. The company operates its stores under the Kirkland's, Kirkland's Home, Kirkland's Home Outlet, Kirkland's Outlet, and The Kirkland Collection names. It operates physical stores and an e-commerce website, www.kirklands.com. Kirkland's, Inc. was founded in 1966 and is headquartered in Brentwood, Tennessee.",1000,"{'maxAge': 1, 'name': 'Mr. Carter R. Todd', 'age': 65, 'title': 'Gen. Counsel, VP & Corp. Sec.', 'yearBorn': 1957, 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,4,5,4,1693526400,1672444800,86400,4,2.14,2.17,2.11,2.1897,2.14,2.17,2.11,2.1897,1433289600,0.0,1.862378,-1.5514705,67302,67302,94654,121720,121720,2.11,2.23,1200,1000,27255712,2.0,4.87,0.056804273,2.7596,3.0682,0.0,0.0,USD,220748176,-0.08879,10208729,12917400,1038973,877216,1690761600,1693440000,0.0804,0.10232,0.30431,9.24,0.0991,-0.09,1674864000,1706400000,1690588800,-42605000,-3.3,-1.36,-0.17,0.46,-10.422,NMS,EQUITY,KIRK,KIRK,"Kirkland's, Inc.","Kirkland's, Inc.",1028035800,America/New_York,EDT,-14400000,2.11,7.0,1.5,4.25,4.25,2.5,buy,2,4890000,0.379,-21181000,197995008,0.045,0.889,479817984,37.53,-0.0691,-2.18762,24633000,9387000,-0.123,0.24235001,-0.04414,-0.07339,USD,
5,5310 Maryland Way,Brentwood,TN,37027,United States,(615) 872-4800,https://www.kirklands.com,Home Improvement Retail,Consumer Cyclical,"Kirkland's, Inc. operates as a specialty retailer of home décor and furnishings in the United States. Its stores provide various merchandise, including holiday décor, furniture, textiles, ornamental wall décor, decorative accessories, art, mirrors, home fragrance, lighting, floral, housewares, and gifts. The company operates its stores under the Kirkland's, Kirkland's Home, Kirkland's Home Outlet, Kirkland's Outlet, and The Kirkland Collection names. It operates physical stores and an e-commerce website, www.kirklands.com. Kirkland's, Inc. was founded in 1966 and is headquartered in Brentwood, Tennessee.",1000,"{'maxAge': 1, 'name': 'Anna  Wilhoit', 'title': 'Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",5,2,4,5,4,1693526400,1672444800,86400,4,2.14,2.17,2.11,2.1897,2.14,2.17,2.11,2.1897,1433289600,0.0,1.862378,-1.5514705,67302,67302,94654,121720,121720,2.11,2.23,1200,1000,27255712,2.0,4.87,0.056804273,2.7596,3.0682,0.0,0.0,USD,220748176,-0.08879,10208729,12917400,1038973,877216,1690761600,1693440000,0.0804,0.10232,0.30431,9.24,0.0991,-0.09,1674864000,1706400000,1690588800,-42605000,-3.3,-1.36,-0.17,0.46,-10.422,NMS,EQUITY,KIRK,KIRK,"Kirkland's, Inc.","Kirkland's, Inc.",1028035800,America/New_York,EDT,-14400000,2.11,7.0,1.5,4.25,4.25,2.5,buy,2,4890000,0.379,-21181000,197995008,0.045,0.889,479817984,37.53,-0.0691,-2.18762,24633000,9387000,-0.123,0.24235001,-0.04414,-0.07339,USD,
