,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,40 The Esplanade,Level 7,Perth,WA,6000,Australia,61 8 6323 9000,61 8 6323 9099,https://www.daciangold.com.au,Gold,Basic Materials,"Dacian Gold Limited engages in the exploration, mining, and processing of gold properties in Australia. The company holds interest in Mt Morgans and the Redcliffe gold project located in Leonora-Laverton, Western Australia. Dacian Gold Limited was incorporated in 2011 and is based in Perth, Australia. Dacian Gold Limited operates as a subsidiary of Genesis Minerals Limited.","{'maxAge': 1, 'name': 'Ms. Sonia  Hamilton-Browne', 'title': 'CFO & Company Sec.', 'fiscalYear': 2023, 'totalPay': 389125, 'exercisedValue': 0, 'unexercisedValue': 0}",10,9,10,5,10,1693526400,1703980800,86400,4,0.11,0.105,0.105,0.11,0.11,0.105,0.105,0.11,0.0,0.104729,-10.5,105729,105729,107597,49913,49913,0.1,0.11,0,0,127764000,0.071,0.175,1.0251794,0.10424,0.09639,0.0,0.0,AUD,115714104,-0.5028,109074036,1216800000,0.90565,0.019299999,0.05,2.1,1688083200,1719705600,1688083200,-62662000,-0.05,-0.01,0.928,36.77,ASX,EQUITY,DCN.AX,DCN.AX,DACIANGOLD FPO,Dacian Gold Limited,1352847600,Australia/Sydney,AEST,36000000,0.105,0.09,0.09,0.09,0.09,3.0,hold,1,25381000,0.021,3147000,7247000,2.573,2.629,124626000,11.995,0.103,-0.27402002,-0.7354,-248000,22457500,4900000,-0.773,-0.00199,0.02525,-0.52187,AUD,
1,40 The Esplanade,Level 7,Perth,WA,6000,Australia,61 8 6323 9000,61 8 6323 9099,https://www.daciangold.com.au,Gold,Basic Materials,"Dacian Gold Limited engages in the exploration, mining, and processing of gold properties in Australia. The company holds interest in Mt Morgans and the Redcliffe gold project located in Leonora-Laverton, Western Australia. Dacian Gold Limited was incorporated in 2011 and is based in Perth, Australia. Dacian Gold Limited operates as a subsidiary of Genesis Minerals Limited.","{'maxAge': 1, 'name': 'Mr. Lee  Stephens', 'title': 'Chief Operating Officer', 'fiscalYear': 2023, 'totalPay': 147149, 'exercisedValue': 0, 'unexercisedValue': 0}",10,9,10,5,10,1693526400,1703980800,86400,4,0.11,0.105,0.105,0.11,0.11,0.105,0.105,0.11,0.0,0.104729,-10.5,105729,105729,107597,49913,49913,0.1,0.11,0,0,127764000,0.071,0.175,1.0251794,0.10424,0.09639,0.0,0.0,AUD,115714104,-0.5028,109074036,1216800000,0.90565,0.019299999,0.05,2.1,1688083200,1719705600,1688083200,-62662000,-0.05,-0.01,0.928,36.77,ASX,EQUITY,DCN.AX,DCN.AX,DACIANGOLD FPO,Dacian Gold Limited,1352847600,Australia/Sydney,AEST,36000000,0.105,0.09,0.09,0.09,0.09,3.0,hold,1,25381000,0.021,3147000,7247000,2.573,2.629,124626000,11.995,0.103,-0.27402002,-0.7354,-248000,22457500,4900000,-0.773,-0.00199,0.02525,-0.52187,AUD,
2,40 The Esplanade,Level 7,Perth,WA,6000,Australia,61 8 6323 9000,61 8 6323 9099,https://www.daciangold.com.au,Gold,Basic Materials,"Dacian Gold Limited engages in the exploration, mining, and processing of gold properties in Australia. The company holds interest in Mt Morgans and the Redcliffe gold project located in Leonora-Laverton, Western Australia. Dacian Gold Limited was incorporated in 2011 and is based in Perth, Australia. Dacian Gold Limited operates as a subsidiary of Genesis Minerals Limited.","{'maxAge': 1, 'name': 'Ms. Kellie  Randell', 'title': 'Gen. Mang. of HR', 'exercisedValue': 0, 'unexercisedValue': 0}",10,9,10,5,10,1693526400,1703980800,86400,4,0.11,0.105,0.105,0.11,0.11,0.105,0.105,0.11,0.0,0.104729,-10.5,105729,105729,107597,49913,49913,0.1,0.11,0,0,127764000,0.071,0.175,1.0251794,0.10424,0.09639,0.0,0.0,AUD,115714104,-0.5028,109074036,1216800000,0.90565,0.019299999,0.05,2.1,1688083200,1719705600,1688083200,-62662000,-0.05,-0.01,0.928,36.77,ASX,EQUITY,DCN.AX,DCN.AX,DACIANGOLD FPO,Dacian Gold Limited,1352847600,Australia/Sydney,AEST,36000000,0.105,0.09,0.09,0.09,0.09,3.0,hold,1,25381000,0.021,3147000,7247000,2.573,2.629,124626000,11.995,0.103,-0.27402002,-0.7354,-248000,22457500,4900000,-0.773,-0.00199,0.02525,-0.52187,AUD,
