,address1,address2,city,state,zip,country,phone,fax,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationMean,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,333 Collins Street,Level 14,Melbourne,VIC,3000,Australia,61 8 6166 0240,61 8 6270 5410,https://www.s2resources.com.au,Other Industrial Metals & Mining,Basic Materials,"S2 Resources Ltd engages in the exploration and evaluation of mineral properties. The company primarily explores for gold, nickel, copper, and platinum-group elements deposits. It holds interests in the Jillewarra, West Murchison, Three Springs, Koonenberry, Fraser Range, Greater Fosterville, Berkshire, Nerramyne, and Polar Bear projects located in Australia. The company also holds a portfolio of properties located in Central Lapland Greenstone Belt, Finland. S2 Resources Ltd was incorporated in 2015 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Dr. Mark Anthony Bennett B.Sc., BSc.(Geology), FGS, MAICD, MAusIMM', 'age': 61, 'title': 'Exec. Chairman', 'yearBorn': 1961, 'fiscalYear': 2022, 'totalPay': 288342, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.165,0.17,0.167,0.172,0.165,0.17,0.167,0.172,0.0,0.706456,-17.0,145106,145106,484656,205405,205405,0.165,0.175,0,0,69715640,0.11,0.205,1085.1528,0.17685,0.153775,0.0,0.0,AUD,56657488,0.0,271952915,410092000,0.25625,0.17816,0.018,9.444445,1656547200,1688083200,1672444800,-6210506,-0.02,-0.01,881.897,-9.262,ASX,EQUITY,S2R.AX,S2R.AX,S2RESOURCE FPO,S2 Resources Ltd,1445209200,Australia/Sydney,AEST,36000000,0.17,2.0,buy,4112065,0.012,-6117021,100829,5.505,5.904,64245,1.585,0.0,-0.3173,-0.53876,166912,-3107068,-5422556,-0.638,1.0,0.0,-97.32717,AUD,
1,333 Collins Street,Level 14,Melbourne,VIC,3000,Australia,61 8 6166 0240,61 8 6270 5410,https://www.s2resources.com.au,Other Industrial Metals & Mining,Basic Materials,"S2 Resources Ltd engages in the exploration and evaluation of mineral properties. The company primarily explores for gold, nickel, copper, and platinum-group elements deposits. It holds interests in the Jillewarra, West Murchison, Three Springs, Koonenberry, Fraser Range, Greater Fosterville, Berkshire, Nerramyne, and Polar Bear projects located in Australia. The company also holds a portfolio of properties located in Central Lapland Greenstone Belt, Finland. S2 Resources Ltd was incorporated in 2015 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Angela  McDonald', 'title': 'Financial Controller', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.165,0.17,0.167,0.172,0.165,0.17,0.167,0.172,0.0,0.706456,-17.0,145106,145106,484656,205405,205405,0.165,0.175,0,0,69715640,0.11,0.205,1085.1528,0.17685,0.153775,0.0,0.0,AUD,56657488,0.0,271952915,410092000,0.25625,0.17816,0.018,9.444445,1656547200,1688083200,1672444800,-6210506,-0.02,-0.01,881.897,-9.262,ASX,EQUITY,S2R.AX,S2R.AX,S2RESOURCE FPO,S2 Resources Ltd,1445209200,Australia/Sydney,AEST,36000000,0.17,2.0,buy,4112065,0.012,-6117021,100829,5.505,5.904,64245,1.585,0.0,-0.3173,-0.53876,166912,-3107068,-5422556,-0.638,1.0,0.0,-97.32717,AUD,
2,333 Collins Street,Level 14,Melbourne,VIC,3000,Australia,61 8 6166 0240,61 8 6270 5410,https://www.s2resources.com.au,Other Industrial Metals & Mining,Basic Materials,"S2 Resources Ltd engages in the exploration and evaluation of mineral properties. The company primarily explores for gold, nickel, copper, and platinum-group elements deposits. It holds interests in the Jillewarra, West Murchison, Three Springs, Koonenberry, Fraser Range, Greater Fosterville, Berkshire, Nerramyne, and Polar Bear projects located in Australia. The company also holds a portfolio of properties located in Central Lapland Greenstone Belt, Finland. S2 Resources Ltd was incorporated in 2015 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Mr. John  Bartlett', 'title': 'Gen. Mang. of Exploration', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.165,0.17,0.167,0.172,0.165,0.17,0.167,0.172,0.0,0.706456,-17.0,145106,145106,484656,205405,205405,0.165,0.175,0,0,69715640,0.11,0.205,1085.1528,0.17685,0.153775,0.0,0.0,AUD,56657488,0.0,271952915,410092000,0.25625,0.17816,0.018,9.444445,1656547200,1688083200,1672444800,-6210506,-0.02,-0.01,881.897,-9.262,ASX,EQUITY,S2R.AX,S2R.AX,S2RESOURCE FPO,S2 Resources Ltd,1445209200,Australia/Sydney,AEST,36000000,0.17,2.0,buy,4112065,0.012,-6117021,100829,5.505,5.904,64245,1.585,0.0,-0.3173,-0.53876,166912,-3107068,-5422556,-0.638,1.0,0.0,-97.32717,AUD,
3,333 Collins Street,Level 14,Melbourne,VIC,3000,Australia,61 8 6166 0240,61 8 6270 5410,https://www.s2resources.com.au,Other Industrial Metals & Mining,Basic Materials,"S2 Resources Ltd engages in the exploration and evaluation of mineral properties. The company primarily explores for gold, nickel, copper, and platinum-group elements deposits. It holds interests in the Jillewarra, West Murchison, Three Springs, Koonenberry, Fraser Range, Greater Fosterville, Berkshire, Nerramyne, and Polar Bear projects located in Australia. The company also holds a portfolio of properties located in Central Lapland Greenstone Belt, Finland. S2 Resources Ltd was incorporated in 2015 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Mr. Andrew John Thompson Member AusIMM', 'title': 'Gen. Mang. of Geology', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.165,0.17,0.167,0.172,0.165,0.17,0.167,0.172,0.0,0.706456,-17.0,145106,145106,484656,205405,205405,0.165,0.175,0,0,69715640,0.11,0.205,1085.1528,0.17685,0.153775,0.0,0.0,AUD,56657488,0.0,271952915,410092000,0.25625,0.17816,0.018,9.444445,1656547200,1688083200,1672444800,-6210506,-0.02,-0.01,881.897,-9.262,ASX,EQUITY,S2R.AX,S2R.AX,S2RESOURCE FPO,S2 Resources Ltd,1445209200,Australia/Sydney,AEST,36000000,0.17,2.0,buy,4112065,0.012,-6117021,100829,5.505,5.904,64245,1.585,0.0,-0.3173,-0.53876,166912,-3107068,-5422556,-0.638,1.0,0.0,-97.32717,AUD,
4,333 Collins Street,Level 14,Melbourne,VIC,3000,Australia,61 8 6166 0240,61 8 6270 5410,https://www.s2resources.com.au,Other Industrial Metals & Mining,Basic Materials,"S2 Resources Ltd engages in the exploration and evaluation of mineral properties. The company primarily explores for gold, nickel, copper, and platinum-group elements deposits. It holds interests in the Jillewarra, West Murchison, Three Springs, Koonenberry, Fraser Range, Greater Fosterville, Berkshire, Nerramyne, and Polar Bear projects located in Australia. The company also holds a portfolio of properties located in Central Lapland Greenstone Belt, Finland. S2 Resources Ltd was incorporated in 2015 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Mr. Rohan  Worland', 'title': 'Chief Geologist of Victorian Operations', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.165,0.17,0.167,0.172,0.165,0.17,0.167,0.172,0.0,0.706456,-17.0,145106,145106,484656,205405,205405,0.165,0.175,0,0,69715640,0.11,0.205,1085.1528,0.17685,0.153775,0.0,0.0,AUD,56657488,0.0,271952915,410092000,0.25625,0.17816,0.018,9.444445,1656547200,1688083200,1672444800,-6210506,-0.02,-0.01,881.897,-9.262,ASX,EQUITY,S2R.AX,S2R.AX,S2RESOURCE FPO,S2 Resources Ltd,1445209200,Australia/Sydney,AEST,36000000,0.17,2.0,buy,4112065,0.012,-6117021,100829,5.505,5.904,64245,1.585,0.0,-0.3173,-0.53876,166912,-3107068,-5422556,-0.638,1.0,0.0,-97.32717,AUD,
5,333 Collins Street,Level 14,Melbourne,VIC,3000,Australia,61 8 6166 0240,61 8 6270 5410,https://www.s2resources.com.au,Other Industrial Metals & Mining,Basic Materials,"S2 Resources Ltd engages in the exploration and evaluation of mineral properties. The company primarily explores for gold, nickel, copper, and platinum-group elements deposits. It holds interests in the Jillewarra, West Murchison, Three Springs, Koonenberry, Fraser Range, Greater Fosterville, Berkshire, Nerramyne, and Polar Bear projects located in Australia. The company also holds a portfolio of properties located in Central Lapland Greenstone Belt, Finland. S2 Resources Ltd was incorporated in 2015 and is based in Melbourne, Australia.","{'maxAge': 1, 'name': 'Ms. Andrea  Betti', 'title': 'Company Sec.', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.165,0.17,0.167,0.172,0.165,0.17,0.167,0.172,0.0,0.706456,-17.0,145106,145106,484656,205405,205405,0.165,0.175,0,0,69715640,0.11,0.205,1085.1528,0.17685,0.153775,0.0,0.0,AUD,56657488,0.0,271952915,410092000,0.25625,0.17816,0.018,9.444445,1656547200,1688083200,1672444800,-6210506,-0.02,-0.01,881.897,-9.262,ASX,EQUITY,S2R.AX,S2R.AX,S2RESOURCE FPO,S2 Resources Ltd,1445209200,Australia/Sydney,AEST,36000000,0.17,2.0,buy,4112065,0.012,-6117021,100829,5.505,5.904,64245,1.585,0.0,-0.3173,-0.53876,166912,-3107068,-5422556,-0.638,1.0,0.0,-97.32717,AUD,
