,address1,address2,city,country,phone,fax,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Laford Centre,"Room 702, 7th Floor 838 Lai Chi Kok Road Cheung Sha Wan",Kowloon,Hong Kong,852 3163 1000,852 3163 1122,https://hksummi.com,Beverages—Non-Alcoholic,Consumer Defensive,"Summi (Group) Holdings Limited, an investment holding company, primarily engages in the production and sale of frozen concentrated orange juice and its related products. The company also produces and sells freshly squeezed orange juice and other products under the Summi brand. In addition, it sells food and beverage products. The company sells its products to food and beverages manufacturers, wholesalers, distributors, retailers, and restaurants. It operates in Mainland China, Hong Kong, and South East Asia. The company was formerly known as Tianyi (Summi) Holdings Limited and changed its name to Summi (Group) Holdings Limited in January 2018. The company was founded in 1991 and is headquartered in Kowloon, Hong Kong. Summi (Group) Holdings Limited is a subsidiary of Rui Er Holdings Company Limited.",120,"{'maxAge': 1, 'name': 'Mr. Liantao  Wu', 'age': 29, 'title': 'Exec. Chairman', 'yearBorn': 1993, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,1511481600,0.0,1.063813,148000,148000,1316444,14800,14800,0.066,0.078,0,0,166591840,0.036,0.1,6.625247,0.07382,0.073635,0.0,0.0,HKD,444814048,-0.91998,972212851,2282080000,0.62691003,0.0,-0.121,1656547200,1688083200,1672444800,-23133000,-0.01,17.69,-23.558,HKG,EQUITY,0756.HK,0756.HK,SUMMI,Summi (Group) Holdings Limited,1215653400,Asia/Hong_Kong,HKT,28800000,0.073,none,8750000,0.004,-18882000,287160992,0.073,0.13,25145000,0.011,-0.1122,7178000,34987124,25558000,-0.256,0.24689,-0.75092006,-1.2890401,CNY,
1,Laford Centre,"Room 702, 7th Floor 838 Lai Chi Kok Road Cheung Sha Wan",Kowloon,Hong Kong,852 3163 1000,852 3163 1122,https://hksummi.com,Beverages—Non-Alcoholic,Consumer Defensive,"Summi (Group) Holdings Limited, an investment holding company, primarily engages in the production and sale of frozen concentrated orange juice and its related products. The company also produces and sells freshly squeezed orange juice and other products under the Summi brand. In addition, it sells food and beverage products. The company sells its products to food and beverages manufacturers, wholesalers, distributors, retailers, and restaurants. It operates in Mainland China, Hong Kong, and South East Asia. The company was formerly known as Tianyi (Summi) Holdings Limited and changed its name to Summi (Group) Holdings Limited in January 2018. The company was founded in 1991 and is headquartered in Kowloon, Hong Kong. Summi (Group) Holdings Limited is a subsidiary of Rui Er Holdings Company Limited.",120,"{'maxAge': 1, 'name': 'Mr. Shaohao  Wu', 'age': 54, 'title': 'Exec. Director', 'yearBorn': 1968, 'fiscalYear': 2022, 'totalPay': 0, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,1511481600,0.0,1.063813,148000,148000,1316444,14800,14800,0.066,0.078,0,0,166591840,0.036,0.1,6.625247,0.07382,0.073635,0.0,0.0,HKD,444814048,-0.91998,972212851,2282080000,0.62691003,0.0,-0.121,1656547200,1688083200,1672444800,-23133000,-0.01,17.69,-23.558,HKG,EQUITY,0756.HK,0756.HK,SUMMI,Summi (Group) Holdings Limited,1215653400,Asia/Hong_Kong,HKT,28800000,0.073,none,8750000,0.004,-18882000,287160992,0.073,0.13,25145000,0.011,-0.1122,7178000,34987124,25558000,-0.256,0.24689,-0.75092006,-1.2890401,CNY,
2,Laford Centre,"Room 702, 7th Floor 838 Lai Chi Kok Road Cheung Sha Wan",Kowloon,Hong Kong,852 3163 1000,852 3163 1122,https://hksummi.com,Beverages—Non-Alcoholic,Consumer Defensive,"Summi (Group) Holdings Limited, an investment holding company, primarily engages in the production and sale of frozen concentrated orange juice and its related products. The company also produces and sells freshly squeezed orange juice and other products under the Summi brand. In addition, it sells food and beverage products. The company sells its products to food and beverages manufacturers, wholesalers, distributors, retailers, and restaurants. It operates in Mainland China, Hong Kong, and South East Asia. The company was formerly known as Tianyi (Summi) Holdings Limited and changed its name to Summi (Group) Holdings Limited in January 2018. The company was founded in 1991 and is headquartered in Kowloon, Hong Kong. Summi (Group) Holdings Limited is a subsidiary of Rui Er Holdings Company Limited.",120,"{'maxAge': 1, 'name': 'Mr. Xiang Yu  Chen', 'title': 'Chief Exec. Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,1511481600,0.0,1.063813,148000,148000,1316444,14800,14800,0.066,0.078,0,0,166591840,0.036,0.1,6.625247,0.07382,0.073635,0.0,0.0,HKD,444814048,-0.91998,972212851,2282080000,0.62691003,0.0,-0.121,1656547200,1688083200,1672444800,-23133000,-0.01,17.69,-23.558,HKG,EQUITY,0756.HK,0756.HK,SUMMI,Summi (Group) Holdings Limited,1215653400,Asia/Hong_Kong,HKT,28800000,0.073,none,8750000,0.004,-18882000,287160992,0.073,0.13,25145000,0.011,-0.1122,7178000,34987124,25558000,-0.256,0.24689,-0.75092006,-1.2890401,CNY,
3,Laford Centre,"Room 702, 7th Floor 838 Lai Chi Kok Road Cheung Sha Wan",Kowloon,Hong Kong,852 3163 1000,852 3163 1122,https://hksummi.com,Beverages—Non-Alcoholic,Consumer Defensive,"Summi (Group) Holdings Limited, an investment holding company, primarily engages in the production and sale of frozen concentrated orange juice and its related products. The company also produces and sells freshly squeezed orange juice and other products under the Summi brand. In addition, it sells food and beverage products. The company sells its products to food and beverages manufacturers, wholesalers, distributors, retailers, and restaurants. It operates in Mainland China, Hong Kong, and South East Asia. The company was formerly known as Tianyi (Summi) Holdings Limited and changed its name to Summi (Group) Holdings Limited in January 2018. The company was founded in 1991 and is headquartered in Kowloon, Hong Kong. Summi (Group) Holdings Limited is a subsidiary of Rui Er Holdings Company Limited.",120,"{'maxAge': 1, 'name': 'Ms. Ying Ying  Chin CPA', 'age': 34, 'title': 'Company Sec.', 'yearBorn': 1988, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,3,0.073,0.073,0.073,0.073,0.073,0.073,0.073,0.073,1511481600,0.0,1.063813,148000,148000,1316444,14800,14800,0.066,0.078,0,0,166591840,0.036,0.1,6.625247,0.07382,0.073635,0.0,0.0,HKD,444814048,-0.91998,972212851,2282080000,0.62691003,0.0,-0.121,1656547200,1688083200,1672444800,-23133000,-0.01,17.69,-23.558,HKG,EQUITY,0756.HK,0756.HK,SUMMI,Summi (Group) Holdings Limited,1215653400,Asia/Hong_Kong,HKT,28800000,0.073,none,8750000,0.004,-18882000,287160992,0.073,0.13,25145000,0.011,-0.1122,7178000,34987124,25558000,-0.256,0.24689,-0.75092006,-1.2890401,CNY,
