,address1,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1221 Broadway,Oakland,CA,94612-1888,United States,510 271 7000,https://www.thecloroxcompany.com,Household & Personal Products,Consumer Defensive,"The Clorox Company manufactures and markets consumer and professional products worldwide. It operates through four segments: Health and Wellness, Household, Lifestyle, and International. The Health and Wellness segment offers cleaning products, such as laundry additives and home care products primarily under the Clorox, Clorox2, Scentiva, Pine-Sol, Liquid-Plumr, Tilex, and Formula 409 brands; professional cleaning and disinfecting products under the CloroxPro and Clorox Healthcare brands; professional food service products under the Hidden Valley brand; and vitamins, minerals and supplement products under the RenewLife, Natural Vitality, NeoCell, and Rainbow Light brands in the United States. The Household segment provides cat litter products under the Fresh Step and Scoop Away brands; bags and wraps under the Glad brand; and grilling products under the Kingsford brand in the United States. The Lifestyle segment offers dressings, dips, seasonings, and sauces primarily under the Hidden Valley brand; natural personal care products under the Burt's Bees brand; and water-filtration products under the Brita brand in the United States. The International segment provides laundry additives; home care products; water-filtration systems; digestive health products; grilling products; cat litter products; food products; bags and wraps; natural personal care products; and professional cleaning and disinfecting products internationally primarily under the Clorox, Ayudin, Clorinda, Poett, Pine-Sol, Glad, Brita, RenewLife, Ever Clean and Burt's Bees brands. It sells its products primarily through mass retailers; grocery outlets; warehouse clubs; dollar stores; home hardware centers; drug, pet, and military stores; third-party and owned e-commerce channels; and distributors, as well as a direct sales force The Clorox Company was founded in 1913 and is headquartered in Oakland, California.",8700,"{'maxAge': 1, 'name': 'Ms. Linda  Rendle', 'age': 44, 'title': 'CEO & Director', 'yearBorn': 1978, 'fiscalYear': 2022, 'totalPay': 2383906, 'exercisedValue': 146230, 'unexercisedValue': 1301879}",7,1,6,8,5,1693526400,1672444800,86400,2,149.45,148.86,145.64,149.2,149.45,148.86,145.64,149.2,4.8,0.0328,1691452800,3.9332998,2.65,0.260027,121.83333,22.252663,1689775,1689775,1147479,1099250,1099250,145.2,146.38,800,1100,18103361536,124.58,178.21,2.450042,155.1542,154.519,4.74,0.03171629,USD,20858359808,0.02017,123557291,123826000,3862497,4196736,1690761600,1693440000,0.0312,0.0036300002,0.82308996,2.85,0.0354,1.777,82.2735,1688083200,1719705600,1688083200,0.743,149000000,1.2,6.57,2.44,2:1,935452800,2.823,20.095,NYQ,EQUITY,CLX,CLX,Clorox Company (The),The Clorox Company,99153000,America/New_York,EDT,-14400000,146.2,185.0,127.0,156.63,152.5,3.4,hold,16,367000000,2.964,1038000000,2953999872,0.55,0.954,7389000192,761.34,59.787,0.083859995,0.28827,2905000000,921249984,1158000000,0.725,0.121,0.39314997,0.14048,0.10989001,USD,1.6319
1,1221 Broadway,Oakland,CA,94612-1888,United States,510 271 7000,https://www.thecloroxcompany.com,Household & Personal Products,Consumer Defensive,"The Clorox Company manufactures and markets consumer and professional products worldwide. It operates through four segments: Health and Wellness, Household, Lifestyle, and International. The Health and Wellness segment offers cleaning products, such as laundry additives and home care products primarily under the Clorox, Clorox2, Scentiva, Pine-Sol, Liquid-Plumr, Tilex, and Formula 409 brands; professional cleaning and disinfecting products under the CloroxPro and Clorox Healthcare brands; professional food service products under the Hidden Valley brand; and vitamins, minerals and supplement products under the RenewLife, Natural Vitality, NeoCell, and Rainbow Light brands in the United States. The Household segment provides cat litter products under the Fresh Step and Scoop Away brands; bags and wraps under the Glad brand; and grilling products under the Kingsford brand in the United States. The Lifestyle segment offers dressings, dips, seasonings, and sauces primarily under the Hidden Valley brand; natural personal care products under the Burt's Bees brand; and water-filtration products under the Brita brand in the United States. The International segment provides laundry additives; home care products; water-filtration systems; digestive health products; grilling products; cat litter products; food products; bags and wraps; natural personal care products; and professional cleaning and disinfecting products internationally primarily under the Clorox, Ayudin, Clorinda, Poett, Pine-Sol, Glad, Brita, RenewLife, Ever Clean and Burt's Bees brands. It sells its products primarily through mass retailers; grocery outlets; warehouse clubs; dollar stores; home hardware centers; drug, pet, and military stores; third-party and owned e-commerce channels; and distributors, as well as a direct sales force The Clorox Company was founded in 1913 and is headquartered in Oakland, California.",8700,"{'maxAge': 1, 'name': 'Mr. Kevin B. Jacobsen', 'age': 55, 'title': 'Exec. VP & CFO', 'yearBorn': 1967, 'fiscalYear': 2022, 'totalPay': 1294040, 'exercisedValue': 0, 'unexercisedValue': 81876}",7,1,6,8,5,1693526400,1672444800,86400,2,149.45,148.86,145.64,149.2,149.45,148.86,145.64,149.2,4.8,0.0328,1691452800,3.9332998,2.65,0.260027,121.83333,22.252663,1689775,1689775,1147479,1099250,1099250,145.2,146.38,800,1100,18103361536,124.58,178.21,2.450042,155.1542,154.519,4.74,0.03171629,USD,20858359808,0.02017,123557291,123826000,3862497,4196736,1690761600,1693440000,0.0312,0.0036300002,0.82308996,2.85,0.0354,1.777,82.2735,1688083200,1719705600,1688083200,0.743,149000000,1.2,6.57,2.44,2:1,935452800,2.823,20.095,NYQ,EQUITY,CLX,CLX,Clorox Company (The),The Clorox Company,99153000,America/New_York,EDT,-14400000,146.2,185.0,127.0,156.63,152.5,3.4,hold,16,367000000,2.964,1038000000,2953999872,0.55,0.954,7389000192,761.34,59.787,0.083859995,0.28827,2905000000,921249984,1158000000,0.725,0.121,0.39314997,0.14048,0.10989001,USD,1.6319
2,1221 Broadway,Oakland,CA,94612-1888,United States,510 271 7000,https://www.thecloroxcompany.com,Household & Personal Products,Consumer Defensive,"The Clorox Company manufactures and markets consumer and professional products worldwide. It operates through four segments: Health and Wellness, Household, Lifestyle, and International. The Health and Wellness segment offers cleaning products, such as laundry additives and home care products primarily under the Clorox, Clorox2, Scentiva, Pine-Sol, Liquid-Plumr, Tilex, and Formula 409 brands; professional cleaning and disinfecting products under the CloroxPro and Clorox Healthcare brands; professional food service products under the Hidden Valley brand; and vitamins, minerals and supplement products under the RenewLife, Natural Vitality, NeoCell, and Rainbow Light brands in the United States. The Household segment provides cat litter products under the Fresh Step and Scoop Away brands; bags and wraps under the Glad brand; and grilling products under the Kingsford brand in the United States. The Lifestyle segment offers dressings, dips, seasonings, and sauces primarily under the Hidden Valley brand; natural personal care products under the Burt's Bees brand; and water-filtration products under the Brita brand in the United States. The International segment provides laundry additives; home care products; water-filtration systems; digestive health products; grilling products; cat litter products; food products; bags and wraps; natural personal care products; and professional cleaning and disinfecting products internationally primarily under the Clorox, Ayudin, Clorinda, Poett, Pine-Sol, Glad, Brita, RenewLife, Ever Clean and Burt's Bees brands. It sells its products primarily through mass retailers; grocery outlets; warehouse clubs; dollar stores; home hardware centers; drug, pet, and military stores; third-party and owned e-commerce channels; and distributors, as well as a direct sales force The Clorox Company was founded in 1913 and is headquartered in Oakland, California.",8700,"{'maxAge': 1, 'name': 'Mr. Eric H. Reynolds', 'age': 52, 'title': 'Exec. VP & COO', 'yearBorn': 1970, 'fiscalYear': 2022, 'totalPay': 1339016, 'exercisedValue': 0, 'unexercisedValue': 812244}",7,1,6,8,5,1693526400,1672444800,86400,2,149.45,148.86,145.64,149.2,149.45,148.86,145.64,149.2,4.8,0.0328,1691452800,3.9332998,2.65,0.260027,121.83333,22.252663,1689775,1689775,1147479,1099250,1099250,145.2,146.38,800,1100,18103361536,124.58,178.21,2.450042,155.1542,154.519,4.74,0.03171629,USD,20858359808,0.02017,123557291,123826000,3862497,4196736,1690761600,1693440000,0.0312,0.0036300002,0.82308996,2.85,0.0354,1.777,82.2735,1688083200,1719705600,1688083200,0.743,149000000,1.2,6.57,2.44,2:1,935452800,2.823,20.095,NYQ,EQUITY,CLX,CLX,Clorox Company (The),The Clorox Company,99153000,America/New_York,EDT,-14400000,146.2,185.0,127.0,156.63,152.5,3.4,hold,16,367000000,2.964,1038000000,2953999872,0.55,0.954,7389000192,761.34,59.787,0.083859995,0.28827,2905000000,921249984,1158000000,0.725,0.121,0.39314997,0.14048,0.10989001,USD,1.6319
3,1221 Broadway,Oakland,CA,94612-1888,United States,510 271 7000,https://www.thecloroxcompany.com,Household & Personal Products,Consumer Defensive,"The Clorox Company manufactures and markets consumer and professional products worldwide. It operates through four segments: Health and Wellness, Household, Lifestyle, and International. The Health and Wellness segment offers cleaning products, such as laundry additives and home care products primarily under the Clorox, Clorox2, Scentiva, Pine-Sol, Liquid-Plumr, Tilex, and Formula 409 brands; professional cleaning and disinfecting products under the CloroxPro and Clorox Healthcare brands; professional food service products under the Hidden Valley brand; and vitamins, minerals and supplement products under the RenewLife, Natural Vitality, NeoCell, and Rainbow Light brands in the United States. The Household segment provides cat litter products under the Fresh Step and Scoop Away brands; bags and wraps under the Glad brand; and grilling products under the Kingsford brand in the United States. The Lifestyle segment offers dressings, dips, seasonings, and sauces primarily under the Hidden Valley brand; natural personal care products under the Burt's Bees brand; and water-filtration products under the Brita brand in the United States. The International segment provides laundry additives; home care products; water-filtration systems; digestive health products; grilling products; cat litter products; food products; bags and wraps; natural personal care products; and professional cleaning and disinfecting products internationally primarily under the Clorox, Ayudin, Clorinda, Poett, Pine-Sol, Glad, Brita, RenewLife, Ever Clean and Burt's Bees brands. It sells its products primarily through mass retailers; grocery outlets; warehouse clubs; dollar stores; home hardware centers; drug, pet, and military stores; third-party and owned e-commerce channels; and distributors, as well as a direct sales force The Clorox Company was founded in 1913 and is headquartered in Oakland, California.",8700,"{'maxAge': 1, 'name': 'Ms. Kirsten M. Marriner', 'age': 49, 'title': 'Exec. VP and Chief People & Corp. Affairs Officer', 'yearBorn': 1973, 'fiscalYear': 2022, 'totalPay': 1108182, 'exercisedValue': 0, 'unexercisedValue': 33234}",7,1,6,8,5,1693526400,1672444800,86400,2,149.45,148.86,145.64,149.2,149.45,148.86,145.64,149.2,4.8,0.0328,1691452800,3.9332998,2.65,0.260027,121.83333,22.252663,1689775,1689775,1147479,1099250,1099250,145.2,146.38,800,1100,18103361536,124.58,178.21,2.450042,155.1542,154.519,4.74,0.03171629,USD,20858359808,0.02017,123557291,123826000,3862497,4196736,1690761600,1693440000,0.0312,0.0036300002,0.82308996,2.85,0.0354,1.777,82.2735,1688083200,1719705600,1688083200,0.743,149000000,1.2,6.57,2.44,2:1,935452800,2.823,20.095,NYQ,EQUITY,CLX,CLX,Clorox Company (The),The Clorox Company,99153000,America/New_York,EDT,-14400000,146.2,185.0,127.0,156.63,152.5,3.4,hold,16,367000000,2.964,1038000000,2953999872,0.55,0.954,7389000192,761.34,59.787,0.083859995,0.28827,2905000000,921249984,1158000000,0.725,0.121,0.39314997,0.14048,0.10989001,USD,1.6319
4,1221 Broadway,Oakland,CA,94612-1888,United States,510 271 7000,https://www.thecloroxcompany.com,Household & Personal Products,Consumer Defensive,"The Clorox Company manufactures and markets consumer and professional products worldwide. It operates through four segments: Health and Wellness, Household, Lifestyle, and International. The Health and Wellness segment offers cleaning products, such as laundry additives and home care products primarily under the Clorox, Clorox2, Scentiva, Pine-Sol, Liquid-Plumr, Tilex, and Formula 409 brands; professional cleaning and disinfecting products under the CloroxPro and Clorox Healthcare brands; professional food service products under the Hidden Valley brand; and vitamins, minerals and supplement products under the RenewLife, Natural Vitality, NeoCell, and Rainbow Light brands in the United States. The Household segment provides cat litter products under the Fresh Step and Scoop Away brands; bags and wraps under the Glad brand; and grilling products under the Kingsford brand in the United States. The Lifestyle segment offers dressings, dips, seasonings, and sauces primarily under the Hidden Valley brand; natural personal care products under the Burt's Bees brand; and water-filtration products under the Brita brand in the United States. The International segment provides laundry additives; home care products; water-filtration systems; digestive health products; grilling products; cat litter products; food products; bags and wraps; natural personal care products; and professional cleaning and disinfecting products internationally primarily under the Clorox, Ayudin, Clorinda, Poett, Pine-Sol, Glad, Brita, RenewLife, Ever Clean and Burt's Bees brands. It sells its products primarily through mass retailers; grocery outlets; warehouse clubs; dollar stores; home hardware centers; drug, pet, and military stores; third-party and owned e-commerce channels; and distributors, as well as a direct sales force The Clorox Company was founded in 1913 and is headquartered in Oakland, California.",8700,"{'maxAge': 1, 'name': 'Ms. Laura E. Peck', 'age': 45, 'title': 'VP, Chief Accounting Officer & Corp. Controller', 'yearBorn': 1977, 'exercisedValue': 0, 'unexercisedValue': 0}",7,1,6,8,5,1693526400,1672444800,86400,2,149.45,148.86,145.64,149.2,149.45,148.86,145.64,149.2,4.8,0.0328,1691452800,3.9332998,2.65,0.260027,121.83333,22.252663,1689775,1689775,1147479,1099250,1099250,145.2,146.38,800,1100,18103361536,124.58,178.21,2.450042,155.1542,154.519,4.74,0.03171629,USD,20858359808,0.02017,123557291,123826000,3862497,4196736,1690761600,1693440000,0.0312,0.0036300002,0.82308996,2.85,0.0354,1.777,82.2735,1688083200,1719705600,1688083200,0.743,149000000,1.2,6.57,2.44,2:1,935452800,2.823,20.095,NYQ,EQUITY,CLX,CLX,Clorox Company (The),The Clorox Company,99153000,America/New_York,EDT,-14400000,146.2,185.0,127.0,156.63,152.5,3.4,hold,16,367000000,2.964,1038000000,2953999872,0.55,0.954,7389000192,761.34,59.787,0.083859995,0.28827,2905000000,921249984,1158000000,0.725,0.121,0.39314997,0.14048,0.10989001,USD,1.6319
5,1221 Broadway,Oakland,CA,94612-1888,United States,510 271 7000,https://www.thecloroxcompany.com,Household & Personal Products,Consumer Defensive,"The Clorox Company manufactures and markets consumer and professional products worldwide. It operates through four segments: Health and Wellness, Household, Lifestyle, and International. The Health and Wellness segment offers cleaning products, such as laundry additives and home care products primarily under the Clorox, Clorox2, Scentiva, Pine-Sol, Liquid-Plumr, Tilex, and Formula 409 brands; professional cleaning and disinfecting products under the CloroxPro and Clorox Healthcare brands; professional food service products under the Hidden Valley brand; and vitamins, minerals and supplement products under the RenewLife, Natural Vitality, NeoCell, and Rainbow Light brands in the United States. The Household segment provides cat litter products under the Fresh Step and Scoop Away brands; bags and wraps under the Glad brand; and grilling products under the Kingsford brand in the United States. The Lifestyle segment offers dressings, dips, seasonings, and sauces primarily under the Hidden Valley brand; natural personal care products under the Burt's Bees brand; and water-filtration products under the Brita brand in the United States. The International segment provides laundry additives; home care products; water-filtration systems; digestive health products; grilling products; cat litter products; food products; bags and wraps; natural personal care products; and professional cleaning and disinfecting products internationally primarily under the Clorox, Ayudin, Clorinda, Poett, Pine-Sol, Glad, Brita, RenewLife, Ever Clean and Burt's Bees brands. It sells its products primarily through mass retailers; grocery outlets; warehouse clubs; dollar stores; home hardware centers; drug, pet, and military stores; third-party and owned e-commerce channels; and distributors, as well as a direct sales force The Clorox Company was founded in 1913 and is headquartered in Oakland, California.",8700,"{'maxAge': 1, 'name': 'Ms. Chau  Banks', 'age': 52, 'title': 'Sr. VP and Chief Information & Data Officer', 'yearBorn': 1970, 'exercisedValue': 0, 'unexercisedValue': 0}",7,1,6,8,5,1693526400,1672444800,86400,2,149.45,148.86,145.64,149.2,149.45,148.86,145.64,149.2,4.8,0.0328,1691452800,3.9332998,2.65,0.260027,121.83333,22.252663,1689775,1689775,1147479,1099250,1099250,145.2,146.38,800,1100,18103361536,124.58,178.21,2.450042,155.1542,154.519,4.74,0.03171629,USD,20858359808,0.02017,123557291,123826000,3862497,4196736,1690761600,1693440000,0.0312,0.0036300002,0.82308996,2.85,0.0354,1.777,82.2735,1688083200,1719705600,1688083200,0.743,149000000,1.2,6.57,2.44,2:1,935452800,2.823,20.095,NYQ,EQUITY,CLX,CLX,Clorox Company (The),The Clorox Company,99153000,America/New_York,EDT,-14400000,146.2,185.0,127.0,156.63,152.5,3.4,hold,16,367000000,2.964,1038000000,2953999872,0.55,0.954,7389000192,761.34,59.787,0.083859995,0.28827,2905000000,921249984,1158000000,0.725,0.121,0.39314997,0.14048,0.10989001,USD,1.6319
6,1221 Broadway,Oakland,CA,94612-1888,United States,510 271 7000,https://www.thecloroxcompany.com,Household & Personal Products,Consumer Defensive,"The Clorox Company manufactures and markets consumer and professional products worldwide. It operates through four segments: Health and Wellness, Household, Lifestyle, and International. The Health and Wellness segment offers cleaning products, such as laundry additives and home care products primarily under the Clorox, Clorox2, Scentiva, Pine-Sol, Liquid-Plumr, Tilex, and Formula 409 brands; professional cleaning and disinfecting products under the CloroxPro and Clorox Healthcare brands; professional food service products under the Hidden Valley brand; and vitamins, minerals and supplement products under the RenewLife, Natural Vitality, NeoCell, and Rainbow Light brands in the United States. The Household segment provides cat litter products under the Fresh Step and Scoop Away brands; bags and wraps under the Glad brand; and grilling products under the Kingsford brand in the United States. The Lifestyle segment offers dressings, dips, seasonings, and sauces primarily under the Hidden Valley brand; natural personal care products under the Burt's Bees brand; and water-filtration products under the Brita brand in the United States. The International segment provides laundry additives; home care products; water-filtration systems; digestive health products; grilling products; cat litter products; food products; bags and wraps; natural personal care products; and professional cleaning and disinfecting products internationally primarily under the Clorox, Ayudin, Clorinda, Poett, Pine-Sol, Glad, Brita, RenewLife, Ever Clean and Burt's Bees brands. It sells its products primarily through mass retailers; grocery outlets; warehouse clubs; dollar stores; home hardware centers; drug, pet, and military stores; third-party and owned e-commerce channels; and distributors, as well as a direct sales force The Clorox Company was founded in 1913 and is headquartered in Oakland, California.",8700,"{'maxAge': 1, 'name': 'Lisah  Burhan', 'title': 'VP of Investor Relations', 'exercisedValue': 0, 'unexercisedValue': 0}",7,1,6,8,5,1693526400,1672444800,86400,2,149.45,148.86,145.64,149.2,149.45,148.86,145.64,149.2,4.8,0.0328,1691452800,3.9332998,2.65,0.260027,121.83333,22.252663,1689775,1689775,1147479,1099250,1099250,145.2,146.38,800,1100,18103361536,124.58,178.21,2.450042,155.1542,154.519,4.74,0.03171629,USD,20858359808,0.02017,123557291,123826000,3862497,4196736,1690761600,1693440000,0.0312,0.0036300002,0.82308996,2.85,0.0354,1.777,82.2735,1688083200,1719705600,1688083200,0.743,149000000,1.2,6.57,2.44,2:1,935452800,2.823,20.095,NYQ,EQUITY,CLX,CLX,Clorox Company (The),The Clorox Company,99153000,America/New_York,EDT,-14400000,146.2,185.0,127.0,156.63,152.5,3.4,hold,16,367000000,2.964,1038000000,2953999872,0.55,0.954,7389000192,761.34,59.787,0.083859995,0.28827,2905000000,921249984,1158000000,0.725,0.121,0.39314997,0.14048,0.10989001,USD,1.6319
7,1221 Broadway,Oakland,CA,94612-1888,United States,510 271 7000,https://www.thecloroxcompany.com,Household & Personal Products,Consumer Defensive,"The Clorox Company manufactures and markets consumer and professional products worldwide. It operates through four segments: Health and Wellness, Household, Lifestyle, and International. The Health and Wellness segment offers cleaning products, such as laundry additives and home care products primarily under the Clorox, Clorox2, Scentiva, Pine-Sol, Liquid-Plumr, Tilex, and Formula 409 brands; professional cleaning and disinfecting products under the CloroxPro and Clorox Healthcare brands; professional food service products under the Hidden Valley brand; and vitamins, minerals and supplement products under the RenewLife, Natural Vitality, NeoCell, and Rainbow Light brands in the United States. The Household segment provides cat litter products under the Fresh Step and Scoop Away brands; bags and wraps under the Glad brand; and grilling products under the Kingsford brand in the United States. The Lifestyle segment offers dressings, dips, seasonings, and sauces primarily under the Hidden Valley brand; natural personal care products under the Burt's Bees brand; and water-filtration products under the Brita brand in the United States. The International segment provides laundry additives; home care products; water-filtration systems; digestive health products; grilling products; cat litter products; food products; bags and wraps; natural personal care products; and professional cleaning and disinfecting products internationally primarily under the Clorox, Ayudin, Clorinda, Poett, Pine-Sol, Glad, Brita, RenewLife, Ever Clean and Burt's Bees brands. It sells its products primarily through mass retailers; grocery outlets; warehouse clubs; dollar stores; home hardware centers; drug, pet, and military stores; third-party and owned e-commerce channels; and distributors, as well as a direct sales force The Clorox Company was founded in 1913 and is headquartered in Oakland, California.",8700,"{'maxAge': 1, 'name': 'Ms. Angela C. Hilt', 'age': 50, 'title': 'Exec. VP & Chief Legal Officer', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",7,1,6,8,5,1693526400,1672444800,86400,2,149.45,148.86,145.64,149.2,149.45,148.86,145.64,149.2,4.8,0.0328,1691452800,3.9332998,2.65,0.260027,121.83333,22.252663,1689775,1689775,1147479,1099250,1099250,145.2,146.38,800,1100,18103361536,124.58,178.21,2.450042,155.1542,154.519,4.74,0.03171629,USD,20858359808,0.02017,123557291,123826000,3862497,4196736,1690761600,1693440000,0.0312,0.0036300002,0.82308996,2.85,0.0354,1.777,82.2735,1688083200,1719705600,1688083200,0.743,149000000,1.2,6.57,2.44,2:1,935452800,2.823,20.095,NYQ,EQUITY,CLX,CLX,Clorox Company (The),The Clorox Company,99153000,America/New_York,EDT,-14400000,146.2,185.0,127.0,156.63,152.5,3.4,hold,16,367000000,2.964,1038000000,2953999872,0.55,0.954,7389000192,761.34,59.787,0.083859995,0.28827,2905000000,921249984,1158000000,0.725,0.121,0.39314997,0.14048,0.10989001,USD,1.6319
8,1221 Broadway,Oakland,CA,94612-1888,United States,510 271 7000,https://www.thecloroxcompany.com,Household & Personal Products,Consumer Defensive,"The Clorox Company manufactures and markets consumer and professional products worldwide. It operates through four segments: Health and Wellness, Household, Lifestyle, and International. The Health and Wellness segment offers cleaning products, such as laundry additives and home care products primarily under the Clorox, Clorox2, Scentiva, Pine-Sol, Liquid-Plumr, Tilex, and Formula 409 brands; professional cleaning and disinfecting products under the CloroxPro and Clorox Healthcare brands; professional food service products under the Hidden Valley brand; and vitamins, minerals and supplement products under the RenewLife, Natural Vitality, NeoCell, and Rainbow Light brands in the United States. The Household segment provides cat litter products under the Fresh Step and Scoop Away brands; bags and wraps under the Glad brand; and grilling products under the Kingsford brand in the United States. The Lifestyle segment offers dressings, dips, seasonings, and sauces primarily under the Hidden Valley brand; natural personal care products under the Burt's Bees brand; and water-filtration products under the Brita brand in the United States. The International segment provides laundry additives; home care products; water-filtration systems; digestive health products; grilling products; cat litter products; food products; bags and wraps; natural personal care products; and professional cleaning and disinfecting products internationally primarily under the Clorox, Ayudin, Clorinda, Poett, Pine-Sol, Glad, Brita, RenewLife, Ever Clean and Burt's Bees brands. It sells its products primarily through mass retailers; grocery outlets; warehouse clubs; dollar stores; home hardware centers; drug, pet, and military stores; third-party and owned e-commerce channels; and distributors, as well as a direct sales force The Clorox Company was founded in 1913 and is headquartered in Oakland, California.",8700,"{'maxAge': 1, 'name': 'Mr. Eric Sean Schwartz', 'age': 50, 'title': 'Sr. VP & Chief Marketing Officer', 'yearBorn': 1972, 'exercisedValue': 0, 'unexercisedValue': 0}",7,1,6,8,5,1693526400,1672444800,86400,2,149.45,148.86,145.64,149.2,149.45,148.86,145.64,149.2,4.8,0.0328,1691452800,3.9332998,2.65,0.260027,121.83333,22.252663,1689775,1689775,1147479,1099250,1099250,145.2,146.38,800,1100,18103361536,124.58,178.21,2.450042,155.1542,154.519,4.74,0.03171629,USD,20858359808,0.02017,123557291,123826000,3862497,4196736,1690761600,1693440000,0.0312,0.0036300002,0.82308996,2.85,0.0354,1.777,82.2735,1688083200,1719705600,1688083200,0.743,149000000,1.2,6.57,2.44,2:1,935452800,2.823,20.095,NYQ,EQUITY,CLX,CLX,Clorox Company (The),The Clorox Company,99153000,America/New_York,EDT,-14400000,146.2,185.0,127.0,156.63,152.5,3.4,hold,16,367000000,2.964,1038000000,2953999872,0.55,0.954,7389000192,761.34,59.787,0.083859995,0.28827,2905000000,921249984,1158000000,0.725,0.121,0.39314997,0.14048,0.10989001,USD,1.6319
9,1221 Broadway,Oakland,CA,94612-1888,United States,510 271 7000,https://www.thecloroxcompany.com,Household & Personal Products,Consumer Defensive,"The Clorox Company manufactures and markets consumer and professional products worldwide. It operates through four segments: Health and Wellness, Household, Lifestyle, and International. The Health and Wellness segment offers cleaning products, such as laundry additives and home care products primarily under the Clorox, Clorox2, Scentiva, Pine-Sol, Liquid-Plumr, Tilex, and Formula 409 brands; professional cleaning and disinfecting products under the CloroxPro and Clorox Healthcare brands; professional food service products under the Hidden Valley brand; and vitamins, minerals and supplement products under the RenewLife, Natural Vitality, NeoCell, and Rainbow Light brands in the United States. The Household segment provides cat litter products under the Fresh Step and Scoop Away brands; bags and wraps under the Glad brand; and grilling products under the Kingsford brand in the United States. The Lifestyle segment offers dressings, dips, seasonings, and sauces primarily under the Hidden Valley brand; natural personal care products under the Burt's Bees brand; and water-filtration products under the Brita brand in the United States. The International segment provides laundry additives; home care products; water-filtration systems; digestive health products; grilling products; cat litter products; food products; bags and wraps; natural personal care products; and professional cleaning and disinfecting products internationally primarily under the Clorox, Ayudin, Clorinda, Poett, Pine-Sol, Glad, Brita, RenewLife, Ever Clean and Burt's Bees brands. It sells its products primarily through mass retailers; grocery outlets; warehouse clubs; dollar stores; home hardware centers; drug, pet, and military stores; third-party and owned e-commerce channels; and distributors, as well as a direct sales force The Clorox Company was founded in 1913 and is headquartered in Oakland, California.",8700,"{'maxAge': 1, 'name': 'Mr. Erbie L. Foster Jr.', 'title': 'Chief Diversity Officer', 'exercisedValue': 0, 'unexercisedValue': 0}",7,1,6,8,5,1693526400,1672444800,86400,2,149.45,148.86,145.64,149.2,149.45,148.86,145.64,149.2,4.8,0.0328,1691452800,3.9332998,2.65,0.260027,121.83333,22.252663,1689775,1689775,1147479,1099250,1099250,145.2,146.38,800,1100,18103361536,124.58,178.21,2.450042,155.1542,154.519,4.74,0.03171629,USD,20858359808,0.02017,123557291,123826000,3862497,4196736,1690761600,1693440000,0.0312,0.0036300002,0.82308996,2.85,0.0354,1.777,82.2735,1688083200,1719705600,1688083200,0.743,149000000,1.2,6.57,2.44,2:1,935452800,2.823,20.095,NYQ,EQUITY,CLX,CLX,Clorox Company (The),The Clorox Company,99153000,America/New_York,EDT,-14400000,146.2,185.0,127.0,156.63,152.5,3.4,hold,16,367000000,2.964,1038000000,2953999872,0.55,0.954,7389000192,761.34,59.787,0.083859995,0.28827,2905000000,921249984,1158000000,0.725,0.121,0.39314997,0.14048,0.10989001,USD,1.6319
