,address1,address2,city,state,zip,country,phone,website,industry,sector,longBusinessSummary,companyOfficers,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,heldPercentInsiders,heldPercentInstitutions,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,gmtOffSetMilliseconds,currentPrice,recommendationKey,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,54 Sugar Creek Center Boulevard,Suite 200,Sugar Land,TX,77478,United States,702-793-4121,https://neutrainc.com,Biotechnology,Healthcare,"Neutra Corp. researches, develops, and provides hemp-derived products in the nutraceutical space. The company sells hemp-derived products, including products containing delta-8-THC and other cannabinoids, CBD sports creams, and other products. Neutra Corp. was incorporated in 2011 and is based in Sugar Land, Texas.","{'maxAge': 1, 'name': 'Mr. Sydney  Jim', 'age': 38, 'title': 'CEO, Pres, Sec., Treasurer, Principal Fin. & Accounting Officer and Director', 'yearBorn': 1984, 'fiscalYear': 2022, 'totalPay': 105649, 'exercisedValue': 0, 'unexercisedValue': 0}",1672444800,86400,4,0.0005,0.0004,0.0003,0.0005,0.0005,0.0004,0.0003,0.0005,0.0,2.935338,8724347,8724347,5676362,3037855,3037855,0.0,0.0,0,0,1167160,0.0002,0.0008,29.571562,0.0004474,0.00041555,0.0,0.0,USD,1284595,0.0,2897911515,2917900032,0.00685,0.0,-0.0,1675123200,1706659200,1690761600,-502351,-0.0,1:50,1444089600,32.547,-6.6,PNK,EQUITY,NTRR,NTRR,NEUTRA CORP,Neutra Corp.,1318426200,America/New_York,EDT,-14400000,0.0004,none,1134,0.0,-194622,66470,0.001,0.024,39469,0.0,-1.86551,-219420,-32547,-0.851,0.45896998,0.0,-6.7607503,USD,
